office,district,candidate,party,reporting_level,jurisdiction,votes
Auditor of State,,Totals,Iowa Green Party,county,MONROE,
Auditor of State,,Write-In Votes,Iowa Green Party,county,MONTGOMERY,0
Auditor of State,,Totals,Iowa Green Party,county,MONTGOMERY,
Auditor of State,,Write-In Votes,Iowa Green Party,county,MUSCATINE,2
Auditor of State,,Totals,Iowa Green Party,county,MUSCATINE,
Auditor of State,,Write-In Votes,Iowa Green Party,county,O'BRIEN,0
Auditor of State,,Totals,Iowa Green Party,county,O'BRIEN,
Auditor of State,,Write-In Votes,Iowa Green Party,county,OSCEOLA,0
Auditor of State,,Totals,Iowa Green Party,county,OSCEOLA,
Auditor of State,,Write-In Votes,Iowa Green Party,county,PAGE,0
Auditor of State,,Totals,Iowa Green Party,county,PAGE,
Auditor of State,,Write-In Votes,Iowa Green Party,county,PALO ALTO,0
Auditor of State,,Totals,Iowa Green Party,county,PALO ALTO,
Auditor of State,,Write-In Votes,Iowa Green Party,county,PLYMOUTH,0
Auditor of State,,Totals,Iowa Green Party,county,PLYMOUTH,
Auditor of State,,Write-In Votes,Iowa Green Party,county,POCAHONTAS,0
Auditor of State,,Totals,Iowa Green Party,county,POCAHONTAS,
Auditor of State,,Write-In Votes,Iowa Green Party,county,POLK,18
Auditor of State,,Totals,Iowa Green Party,county,POLK,
Auditor of State,,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,0
Auditor of State,,Totals,Iowa Green Party,county,POTTAWATTAMIE,
Auditor of State,,Write-In Votes,Iowa Green Party,county,POWESHIEK,0
Auditor of State,,Totals,Iowa Green Party,county,POWESHIEK,
Auditor of State,,Write-In Votes,Iowa Green Party,county,RINGGOLD,0
Auditor of State,,Totals,Iowa Green Party,county,RINGGOLD,
Auditor of State,,Write-In Votes,Iowa Green Party,county,SAC,0
Auditor of State,,Totals,Iowa Green Party,county,SAC,
Auditor of State,,Write-In Votes,Iowa Green Party,county,SCOTT,1
Auditor of State,,Totals,Iowa Green Party,county,SCOTT,
Auditor of State,,Write-In Votes,Iowa Green Party,county,SHELBY,0
Auditor of State,,Totals,Iowa Green Party,county,SHELBY,
Auditor of State,,Write-In Votes,Iowa Green Party,county,SIOUX,0
Auditor of State,,Totals,Iowa Green Party,county,SIOUX,
Auditor of State,,Write-In Votes,Iowa Green Party,county,STORY,2
Auditor of State,,Totals,Iowa Green Party,county,STORY,
Auditor of State,,Write-In Votes,Iowa Green Party,county,TAMA,0
Auditor of State,,Totals,Iowa Green Party,county,TAMA,
Auditor of State,,Write-In Votes,Iowa Green Party,county,TAYLOR,0
Auditor of State,,Totals,Iowa Green Party,county,TAYLOR,
Auditor of State,,Write-In Votes,Iowa Green Party,county,UNION,0
Auditor of State,,Totals,Iowa Green Party,county,UNION,
Auditor of State,,Write-In Votes,Iowa Green Party,county,VAN BUREN,0
Auditor of State,,Totals,Iowa Green Party,county,VAN BUREN,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WAPELLO,2
Auditor of State,,Totals,Iowa Green Party,county,WAPELLO,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WARREN,0
Auditor of State,,Totals,Iowa Green Party,county,WARREN,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WASHINGTON,0
Auditor of State,,Totals,Iowa Green Party,county,WASHINGTON,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WAYNE,0
Auditor of State,,Totals,Iowa Green Party,county,WAYNE,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WEBSTER,0
Auditor of State,,Totals,Iowa Green Party,county,WEBSTER,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WINNEBAGO,0
Auditor of State,,Totals,Iowa Green Party,county,WINNEBAGO,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WINNESHIEK,1
Auditor of State,,Totals,Iowa Green Party,county,WINNESHIEK,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WOODBURY,2
Auditor of State,,Totals,Iowa Green Party,county,WOODBURY,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WORTH,0
Auditor of State,,Totals,Iowa Green Party,county,WORTH,
Auditor of State,,Write-In Votes,Iowa Green Party,county,WRIGHT,0
Auditor of State,,Totals,Iowa Green Party,county,WRIGHT,
Auditor of State,,Write-In Votes,Iowa Green Party,racewide,Totals,47
Auditor of State,,Totals,Iowa Green Party,racewide,Totals,
Auditor of State,,David A. Vaudt,Republican,county,ADAIR,627
Auditor of State,,Write-In Votes,Republican,county,ADAIR,0
Auditor of State,,Totals,Republican,county,ADAIR,627
Auditor of State,,David A. Vaudt,Republican,county,ADAMS,253
Auditor of State,,Write-In Votes,Republican,county,ADAMS,0
Auditor of State,,Totals,Republican,county,ADAMS,253
Auditor of State,,David A. Vaudt,Republican,county,ALLAMAKEE,950
Auditor of State,,Write-In Votes,Republican,county,ALLAMAKEE,0
Auditor of State,,Totals,Republican,county,ALLAMAKEE,950
Auditor of State,,David A. Vaudt,Republican,county,APPANOOSE,489
Auditor of State,,Write-In Votes,Republican,county,APPANOOSE,0
Auditor of State,,Totals,Republican,county,APPANOOSE,489
Auditor of State,,David A. Vaudt,Republican,county,AUDUBON,382
Auditor of State,,Write-In Votes,Republican,county,AUDUBON,0
Auditor of State,,Totals,Republican,county,AUDUBON,382
Auditor of State,,David A. Vaudt,Republican,county,BENTON,928
Auditor of State,,Write-In Votes,Republican,county,BENTON,1
Auditor of State,,Totals,Republican,county,BENTON,929
Auditor of State,,David A. Vaudt,Republican,county,BLACK HAWK,5253
Auditor of State,,Write-In Votes,Republican,county,BLACK HAWK,17
Auditor of State,,Totals,Republican,county,BLACK HAWK,5270
Auditor of State,,David A. Vaudt,Republican,county,BOONE,1252
Auditor of State,,Write-In Votes,Republican,county,BOONE,7
Auditor of State,,Totals,Republican,county,BOONE,1259
Auditor of State,,David A. Vaudt,Republican,county,BREMER,1172
Auditor of State,,Write-In Votes,Republican,county,BREMER,1
Auditor of State,,Totals,Republican,county,BREMER,1173
Auditor of State,,David A. Vaudt,Republican,county,BUCHANAN,961
Auditor of State,,Write-In Votes,Republican,county,BUCHANAN,1
Auditor of State,,Totals,Republican,county,BUCHANAN,962
Auditor of State,,David A. Vaudt,Republican,county,BUENA VISTA,1063
Auditor of State,,Write-In Votes,Republican,county,BUENA VISTA,2
Auditor of State,,Totals,Republican,county,BUENA VISTA,1065
Auditor of State,,David A. Vaudt,Republican,county,BUTLER,1468
Auditor of State,,Write-In Votes,Republican,county,BUTLER,1
Auditor of State,,Totals,Republican,county,BUTLER,1469
Auditor of State,,David A. Vaudt,Republican,county,CALHOUN,684
Auditor of State,,Write-In Votes,Republican,county,CALHOUN,1
Auditor of State,,Totals,Republican,county,CALHOUN,685
Auditor of State,,David A. Vaudt,Republican,county,CARROLL,689
Auditor of State,,Write-In Votes,Republican,county,CARROLL,5
Auditor of State,,Totals,Republican,county,CARROLL,694
Auditor of State,,David A. Vaudt,Republican,county,CASS,1460
Auditor of State,,Write-In Votes,Republican,county,CASS,1
Auditor of State,,Totals,Republican,county,CASS,1461
Auditor of State,,David A. Vaudt,Republican,county,CEDAR,602
Auditor of State,,Write-In Votes,Republican,county,CEDAR,4
Auditor of State,,Totals,Republican,county,CEDAR,606
Auditor of State,,David A. Vaudt,Republican,county,CERRO GORDO,2502
Auditor of State,,Write-In Votes,Republican,county,CERRO GORDO,8
Auditor of State,,Totals,Republican,county,CERRO GORDO,2510
Auditor of State,,David A. Vaudt,Republican,county,CHEROKEE,826
Auditor of State,,Write-In Votes,Republican,county,CHEROKEE,2
Auditor of State,,Totals,Republican,county,CHEROKEE,828
Auditor of State,,David A. Vaudt,Republican,county,CHICKASAW,564
Auditor of State,,Write-In Votes,Republican,county,CHICKASAW,0
Auditor of State,,Totals,Republican,county,CHICKASAW,564
Auditor of State,,David A. Vaudt,Republican,county,CLARKE,579
Auditor of State,,Write-In Votes,Republican,county,CLARKE,0
Auditor of State,,Totals,Republican,county,CLARKE,579
Auditor of State,,David A. Vaudt,Republican,county,CLAY,874
Auditor of State,,Write-In Votes,Republican,county,CLAY,1
Auditor of State,,Totals,Republican,county,CLAY,875
Auditor of State,,David A. Vaudt,Republican,county,CLAYTON,776
Auditor of State,,Write-In Votes,Republican,county,CLAYTON,0
Auditor of State,,Totals,Republican,county,CLAYTON,776
Auditor of State,,David A. Vaudt,Republican,county,CLINTON,1447
Auditor of State,,Write-In Votes,Republican,county,CLINTON,1
Auditor of State,,Totals,Republican,county,CLINTON,1448
Auditor of State,,David A. Vaudt,Republican,county,CRAWFORD,776
Auditor of State,,Write-In Votes,Republican,county,CRAWFORD,0
Auditor of State,,Totals,Republican,county,CRAWFORD,776
Auditor of State,,David A. Vaudt,Republican,county,DALLAS,2080
Auditor of State,,Write-In Votes,Republican,county,DALLAS,3
Auditor of State,,Totals,Republican,county,DALLAS,2083
Auditor of State,,David A. Vaudt,Republican,county,DAVIS,413
Auditor of State,,Write-In Votes,Republican,county,DAVIS,0
Auditor of State,,Totals,Republican,county,DAVIS,413
Auditor of State,,David A. Vaudt,Republican,county,DECATUR,394
Auditor of State,,Write-In Votes,Republican,county,DECATUR,2
Auditor of State,,Totals,Republican,county,DECATUR,396
Auditor of State,,David A. Vaudt,Republican,county,DELAWARE,831
Auditor of State,,Write-In Votes,Republican,county,DELAWARE,0
Auditor of State,,Totals,Republican,county,DELAWARE,831
Auditor of State,,David A. Vaudt,Republican,county,DES MOINES,1039
Auditor of State,,Write-In Votes,Republican,county,DES MOINES,0
Auditor of State,,Totals,Republican,county,DES MOINES,1039
Auditor of State,,David A. Vaudt,Republican,county,DICKINSON,1019
Auditor of State,,Write-In Votes,Republican,county,DICKINSON,2
Auditor of State,,Totals,Republican,county,DICKINSON,1021
Auditor of State,,David A. Vaudt,Republican,county,DUBUQUE,2047
Auditor of State,,Write-In Votes,Republican,county,DUBUQUE,2
Auditor of State,,Totals,Republican,county,DUBUQUE,2049
Auditor of State,,David A. Vaudt,Republican,county,EMMET,220
Auditor of State,,Write-In Votes,Republican,county,EMMET,1
Auditor of State,,Totals,Republican,county,EMMET,221
Auditor of State,,David A. Vaudt,Republican,county,FAYETTE,1228
Auditor of State,,Write-In Votes,Republican,county,FAYETTE,0
Auditor of State,,Totals,Republican,county,FAYETTE,1228
Auditor of State,,David A. Vaudt,Republican,county,FLOYD,694
Auditor of State,,Write-In Votes,Republican,county,FLOYD,0
Auditor of State,,Totals,Republican,county,FLOYD,694
Auditor of State,,David A. Vaudt,Republican,county,FRANKLIN,1441
Auditor of State,,Write-In Votes,Republican,county,FRANKLIN,0
Auditor of State,,Totals,Republican,county,FRANKLIN,1441
Auditor of State,,David A. Vaudt,Republican,county,FREMONT,452
Auditor of State,,Write-In Votes,Republican,county,FREMONT,1
Auditor of State,,Totals,Republican,county,FREMONT,453
Auditor of State,,David A. Vaudt,Republican,county,GREENE,574
Auditor of State,,Write-In Votes,Republican,county,GREENE,0
Auditor of State,,Totals,Republican,county,GREENE,574
Auditor of State,,David A. Vaudt,Republican,county,GRUNDY,1176
Auditor of State,,Write-In Votes,Republican,county,GRUNDY,0
Auditor of State,,Totals,Republican,county,GRUNDY,1176
Auditor of State,,David A. Vaudt,Republican,county,GUTHRIE,814
Auditor of State,,Write-In Votes,Republican,county,GUTHRIE,5
Auditor of State,,Totals,Republican,county,GUTHRIE,819
Auditor of State,,David A. Vaudt,Republican,county,HAMILTON,1100
Auditor of State,,Write-In Votes,Republican,county,HAMILTON,2
Auditor of State,,Totals,Republican,county,HAMILTON,1102
Auditor of State,,David A. Vaudt,Republican,county,HANCOCK,1135
Auditor of State,,Write-In Votes,Republican,county,HANCOCK,0
Auditor of State,,Totals,Republican,county,HANCOCK,1135
Auditor of State,,David A. Vaudt,Republican,county,HARDIN,1496
Auditor of State,,Write-In Votes,Republican,county,HARDIN,4
Auditor of State,,Totals,Republican,county,HARDIN,1500
Auditor of State,,David A. Vaudt,Republican,county,HARRISON,583
Auditor of State,,Write-In Votes,Republican,county,HARRISON,1
Auditor of State,,Totals,Republican,county,HARRISON,584
Auditor of State,,David A. Vaudt,Republican,county,HENRY,888
Auditor of State,,Write-In Votes,Republican,county,HENRY,1
Auditor of State,,Totals,Republican,county,HENRY,889
Auditor of State,,David A. Vaudt,Republican,county,HOWARD,374
Auditor of State,,Write-In Votes,Republican,county,HOWARD,1
Auditor of State,,Totals,Republican,county,HOWARD,375
Auditor of State,,David A. Vaudt,Republican,county,HUMBOLDT,663
Auditor of State,,Write-In Votes,Republican,county,HUMBOLDT,1
Auditor of State,,Totals,Republican,county,HUMBOLDT,664
Auditor of State,,David A. Vaudt,Republican,county,IDA,549
Auditor of State,,Write-In Votes,Republican,county,IDA,0
Auditor of State,,Totals,Republican,county,IDA,549
Auditor of State,,David A. Vaudt,Republican,county,IOWA,774
Auditor of State,,Write-In Votes,Republican,county,IOWA,0
Auditor of State,,Totals,Republican,county,IOWA,774
Auditor of State,,David A. Vaudt,Republican,county,JACKSON,376
Auditor of State,,Write-In Votes,Republican,county,JACKSON,0
Auditor of State,,Totals,Republican,county,JACKSON,376
Auditor of State,,David A. Vaudt,Republican,county,JASPER,1727
Auditor of State,,Write-In Votes,Republican,county,JASPER,1
Auditor of State,,Totals,Republican,county,JASPER,1728
Auditor of State,,David A. Vaudt,Republican,county,JEFFERSON,786
Auditor of State,,Write-In Votes,Republican,county,JEFFERSON,4
Auditor of State,,Totals,Republican,county,JEFFERSON,790
Auditor of State,,David A. Vaudt,Republican,county,JOHNSON,2301
Auditor of State,,Write-In Votes,Republican,county,JOHNSON,9
Auditor of State,,Totals,Republican,county,JOHNSON,2310
Auditor of State,,David A. Vaudt,Republican,county,JONES,866
Auditor of State,,Write-In Votes,Republican,county,JONES,0
Auditor of State,,Totals,Republican,county,JONES,866
Auditor of State,,David A. Vaudt,Republican,county,KEOKUK,665
Auditor of State,,Write-In Votes,Republican,county,KEOKUK,0
Auditor of State,,Totals,Republican,county,KEOKUK,665
Auditor of State,,David A. Vaudt,Republican,county,KOSSUTH,775
Auditor of State,,Write-In Votes,Republican,county,KOSSUTH,3
Auditor of State,,Totals,Republican,county,KOSSUTH,778
Auditor of State,,David A. Vaudt,Republican,county,LEE,931
Auditor of State,,Write-In Votes,Republican,county,LEE,3
Auditor of State,,Totals,Republican,county,LEE,934
Auditor of State,,David A. Vaudt,Republican,county,LINN,7440
Auditor of State,,Write-In Votes,Republican,county,LINN,16
Auditor of State,,Totals,Republican,county,LINN,7456
Auditor of State,,David A. Vaudt,Republican,county,LOUISA,435
Auditor of State,,Write-In Votes,Republican,county,LOUISA,0
Auditor of State,,Totals,Republican,county,LOUISA,435
Auditor of State,,David A. Vaudt,Republican,county,LUCAS,428
Auditor of State,,Write-In Votes,Republican,county,LUCAS,0
Auditor of State,,Totals,Republican,county,LUCAS,428
Auditor of State,,David A. Vaudt,Republican,county,LYON,1508
Auditor of State,,Write-In Votes,Republican,county,LYON,0
Auditor of State,,Totals,Republican,county,LYON,1508
Auditor of State,,David A. Vaudt,Republican,county,MADISON,938
Auditor of State,,Write-In Votes,Republican,county,MADISON,5
Auditor of State,,Totals,Republican,county,MADISON,943
Auditor of State,,David A. Vaudt,Republican,county,MAHASKA,1239
Auditor of State,,Write-In Votes,Republican,county,MAHASKA,0
Auditor of State,,Totals,Republican,county,MAHASKA,1239
Auditor of State,,David A. Vaudt,Republican,county,MARION,1736
Auditor of State,,Write-In Votes,Republican,county,MARION,0
Auditor of State,,Totals,Republican,county,MARION,1736
Auditor of State,,David A. Vaudt,Republican,county,MARSHALL,2066
Auditor of State,,Write-In Votes,Republican,county,MARSHALL,3
Auditor of State,,Totals,Republican,county,MARSHALL,2069
Auditor of State,,David A. Vaudt,Republican,county,MILLS,972
Auditor of State,,Write-In Votes,Republican,county,MILLS,2
Auditor of State,,Totals,Republican,county,MILLS,974
Auditor of State,,David A. Vaudt,Republican,county,MITCHELL,723
Auditor of State,,Write-In Votes,Republican,county,MITCHELL,0
Auditor of State,,Totals,Republican,county,MITCHELL,723
Auditor of State,,David A. Vaudt,Republican,county,MONONA,441
Auditor of State,,Write-In Votes,Republican,county,MONONA,0
Auditor of State,,Totals,Republican,county,MONONA,441
Auditor of State,,David A. Vaudt,Republican,county,MONROE,286
Auditor of State,,Write-In Votes,Republican,county,MONROE,0
Auditor of State,,Totals,Republican,county,MONROE,286
Auditor of State,,David A. Vaudt,Republican,county,MONTGOMERY,1230
Auditor of State,,Write-In Votes,Republican,county,MONTGOMERY,1
Auditor of State,,Totals,Republican,county,MONTGOMERY,1231
Auditor of State,,David A. Vaudt,Republican,county,MUSCATINE,1792
Auditor of State,,Write-In Votes,Republican,county,MUSCATINE,2
Auditor of State,,Totals,Republican,county,MUSCATINE,1794
Auditor of State,,David A. Vaudt,Republican,county,O'BRIEN,1676
Auditor of State,,Write-In Votes,Republican,county,O'BRIEN,5
Auditor of State,,Totals,Republican,county,O'BRIEN,1681
Auditor of State,,David A. Vaudt,Republican,county,OSCEOLA,650
Auditor of State,,Write-In Votes,Republican,county,OSCEOLA,0
Auditor of State,,Totals,Republican,county,OSCEOLA,650
Auditor of State,,David A. Vaudt,Republican,county,PAGE,1118
Auditor of State,,Write-In Votes,Republican,county,PAGE,2
Auditor of State,,Totals,Republican,county,PAGE,1120
Auditor of State,,David A. Vaudt,Republican,county,PALO ALTO,386
Auditor of State,,Write-In Votes,Republican,county,PALO ALTO,0
Auditor of State,,Totals,Republican,county,PALO ALTO,386
Auditor of State,,David A. Vaudt,Republican,county,PLYMOUTH,1440
Auditor of State,,Write-In Votes,Republican,county,PLYMOUTH,0
Auditor of State,,Totals,Republican,county,PLYMOUTH,1440
Auditor of State,,David A. Vaudt,Republican,county,POCAHONTAS,372
Auditor of State,,Write-In Votes,Republican,county,POCAHONTAS,1
Auditor of State,,Totals,Republican,county,POCAHONTAS,373
Auditor of State,,David A. Vaudt,Republican,county,POLK,17474
Auditor of State,,Write-In Votes,Republican,county,POLK,80
Auditor of State,,Totals,Republican,county,POLK,17554
Auditor of State,,David A. Vaudt,Republican,county,POTTAWATTAMIE,4498
Auditor of State,,Write-In Votes,Republican,county,POTTAWATTAMIE,16
Auditor of State,,Totals,Republican,county,POTTAWATTAMIE,4514
Auditor of State,,David A. Vaudt,Republican,county,POWESHIEK,1050
Auditor of State,,Write-In Votes,Republican,county,POWESHIEK,0
Auditor of State,,Totals,Republican,county,POWESHIEK,1050
Auditor of State,,David A. Vaudt,Republican,county,RINGGOLD,493
Auditor of State,,Write-In Votes,Republican,county,RINGGOLD,1
Auditor of State,,Totals,Republican,county,RINGGOLD,494
Auditor of State,,David A. Vaudt,Republican,county,SAC,1123
Auditor of State,,Write-In Votes,Republican,county,SAC,0
Auditor of State,,Totals,Republican,county,SAC,1123
Auditor of State,,David A. Vaudt,Republican,county,SCOTT,5496
Auditor of State,,Write-In Votes,Republican,county,SCOTT,22
Auditor of State,,Totals,Republican,county,SCOTT,5518
Auditor of State,,David A. Vaudt,Republican,county,SHELBY,1069
Auditor of State,,Write-In Votes,Republican,county,SHELBY,1
Auditor of State,,Totals,Republican,county,SHELBY,1070
Auditor of State,,David A. Vaudt,Republican,county,SIOUX,5040
Auditor of State,,Write-In Votes,Republican,county,SIOUX,0
Auditor of State,,Totals,Republican,county,SIOUX,5040
Auditor of State,,David A. Vaudt,Republican,county,STORY,3503
Auditor of State,,Write-In Votes,Republican,county,STORY,16
Auditor of State,,Totals,Republican,county,STORY,3519
Auditor of State,,David A. Vaudt,Republican,county,TAMA,813
Auditor of State,,Write-In Votes,Republican,county,TAMA,2
Auditor of State,,Totals,Republican,county,TAMA,815
Auditor of State,,David A. Vaudt,Republican,county,TAYLOR,363
Auditor of State,,Write-In Votes,Republican,county,TAYLOR,0
Auditor of State,,Totals,Republican,county,TAYLOR,363
Auditor of State,,David A. Vaudt,Republican,county,UNION,633
Auditor of State,,Write-In Votes,Republican,county,UNION,0
Auditor of State,,Totals,Republican,county,UNION,633
Auditor of State,,David A. Vaudt,Republican,county,VAN BUREN,530
Auditor of State,,Write-In Votes,Republican,county,VAN BUREN,0
Auditor of State,,Totals,Republican,county,VAN BUREN,530
Auditor of State,,David A. Vaudt,Republican,county,WAPELLO,936
Auditor of State,,Write-In Votes,Republican,county,WAPELLO,3
Auditor of State,,Totals,Republican,county,WAPELLO,939
Auditor of State,,David A. Vaudt,Republican,county,WARREN,1470
Auditor of State,,Write-In Votes,Republican,county,WARREN,1
Auditor of State,,Totals,Republican,county,WARREN,1471
Auditor of State,,David A. Vaudt,Republican,county,WASHINGTON,930
Auditor of State,,Write-In Votes,Republican,county,WASHINGTON,1
Auditor of State,,Totals,Republican,county,WASHINGTON,931
Auditor of State,,David A. Vaudt,Republican,county,WAYNE,347
Auditor of State,,Write-In Votes,Republican,county,WAYNE,1
Auditor of State,,Totals,Republican,county,WAYNE,348
Auditor of State,,David A. Vaudt,Republican,county,WEBSTER,1742
Auditor of State,,Write-In Votes,Republican,county,WEBSTER,2
Auditor of State,,Totals,Republican,county,WEBSTER,1744
Auditor of State,,David A. Vaudt,Republican,county,WINNEBAGO,675
Auditor of State,,Write-In Votes,Republican,county,WINNEBAGO,1
Auditor of State,,Totals,Republican,county,WINNEBAGO,676
Auditor of State,,David A. Vaudt,Republican,county,WINNESHIEK,900
Auditor of State,,Write-In Votes,Republican,county,WINNESHIEK,2
Auditor of State,,Totals,Republican,county,WINNESHIEK,902
Auditor of State,,David A. Vaudt,Republican,county,WOODBURY,3956
Auditor of State,,Write-In Votes,Republican,county,WOODBURY,12
Auditor of State,,Totals,Republican,county,WOODBURY,3968
Auditor of State,,David A. Vaudt,Republican,county,WORTH,709
Auditor of State,,Write-In Votes,Republican,county,WORTH,1
Auditor of State,,Totals,Republican,county,WORTH,710
Auditor of State,,David A. Vaudt,Republican,county,WRIGHT,797
Auditor of State,,Write-In Votes,Republican,county,WRIGHT,0
Auditor of State,,Totals,Republican,county,WRIGHT,797
Auditor of State,,David A. Vaudt,Republican,racewide,Totals,138411
Auditor of State,,Write-In Votes,Republican,racewide,Totals,298
Auditor of State,,Totals,Republican,racewide,Totals,138709
