office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,100,Paul Shomshor,Democratic,county,Pottawattamie,2339
State Representative,100,Steve Cates,Republican,county,Pottawattamie,1648
State Representative,100,Write-In,,county,Pottawattamie,8
