office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Madison,2210
U.S. House of Representatives,4,Greg Ganske,Republican,county,Madison,4439
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Madison,135
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Madison,13
U.S. House of Representatives,4,Scattering,,county,Madison,1
U.S. House of Representatives,4,Totals,,county,Madison,6798
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Mills,1422
U.S. House of Representatives,4,Greg Ganske,Republican,county,Mills,4150
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Mills,119
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Mills,14
U.S. House of Representatives,4,Scattering,,county,Mills,1
U.S. House of Representatives,4,Totals,,county,Mills,5706
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Montgomery,1004
U.S. House of Representatives,4,Greg Ganske,Republican,county,Montgomery,4036
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Montgomery,117
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Montgomery,10
U.S. House of Representatives,4,Scattering,,county,Montgomery,3
U.S. House of Representatives,4,Totals,,county,Montgomery,5170
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Polk,70275
U.S. House of Representatives,4,Greg Ganske,Republican,county,Polk,97313
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Polk,2506
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Polk,363
U.S. House of Representatives,4,Scattering,,county,Polk,75
U.S. House of Representatives,4,Totals,,county,Polk,170532
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Pottawattamie,10562
U.S. House of Representatives,4,Greg Ganske,Republican,county,Pottawattamie,22255
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Pottawattamie,701
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Pottawattamie,101
U.S. House of Representatives,4,Scattering,,county,Pottawattamie,16
U.S. House of Representatives,4,Totals,,county,Pottawattamie,33635
U.S. House of Representatives,4,Michael L. Huston,Democratic,county,Shelby,1448
U.S. House of Representatives,4,Greg Ganske,Republican,county,Shelby,4164
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,county,Shelby,101
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,county,Shelby,14
U.S. House of Representatives,4,Scattering,,county,Shelby,1
U.S. House of Representatives,4,Totals,,county,Shelby,5728
U.S. House of Representatives,4,Michael L. Huston,Democratic,racewide,Totals,101112
U.S. House of Representatives,4,Greg Ganske,Republican,racewide,Totals,169267
U.S. House of Representatives,4,Steve Zimmerman,Libertarian Party of Iowa,racewide,Totals,4552
U.S. House of Representatives,4,Edwin B. Fruit,Socialist Workers,racewide,Totals,612
U.S. House of Representatives,4,Scattering,,racewide,Totals,102
U.S. House of Representatives,4,Totals,,racewide,Totals,275645
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Boone,4600
U.S. House of Representatives,5,Tom Latham,Republican,county,Boone,6912
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Boone,169
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Boone,90
U.S. House of Representatives,5,Scattering,,county,Boone,2
U.S. House of Representatives,5,Totals,,county,Boone,11773
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Buena Vista,2105
U.S. House of Representatives,5,Tom Latham,Republican,county,Buena Vista,5417
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Buena Vista,108
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Buena Vista,72
U.S. House of Representatives,5,Scattering,,county,Buena Vista,1
U.S. House of Representatives,5,Totals,,county,Buena Vista,7703
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Calhoun,1337
U.S. House of Representatives,5,Tom Latham,Republican,county,Calhoun,3382
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Calhoun,58
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Calhoun,77
U.S. House of Representatives,5,Scattering,,county,Calhoun,0
U.S. House of Representatives,5,Totals,,county,Calhoun,4854
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Carroll,2643
U.S. House of Representatives,5,Tom Latham,Republican,county,Carroll,6190
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Carroll,72
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Carroll,58
U.S. House of Representatives,5,Scattering,,county,Carroll,1
U.S. House of Representatives,5,Totals,,county,Carroll,8964
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Cherokee,1819
U.S. House of Representatives,5,Tom Latham,Republican,county,Cherokee,4366
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Cherokee,101
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Cherokee,68
U.S. House of Representatives,5,Scattering,,county,Cherokee,6
U.S. House of Representatives,5,Totals,,county,Cherokee,6360
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Clay,2161
U.S. House of Representatives,5,Tom Latham,Republican,county,Clay,5070
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Clay,101
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Clay,34
U.S. House of Representatives,5,Scattering,,county,Clay,2
U.S. House of Representatives,5,Totals,,county,Clay,7368
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Crawford,1512
U.S. House of Representatives,5,Tom Latham,Republican,county,Crawford,4106
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Crawford,110
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Crawford,17
U.S. House of Representatives,5,Scattering,,county,Crawford,0
U.S. House of Representatives,5,Totals,,county,Crawford,5745
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Dickinson,2384
U.S. House of Representatives,5,Tom Latham,Republican,county,Dickinson,5376
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Dickinson,97
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Dickinson,43
U.S. House of Representatives,5,Scattering,,county,Dickinson,5
U.S. House of Representatives,5,Totals,,county,Dickinson,7905
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Emmet,1453
U.S. House of Representatives,5,Tom Latham,Republican,county,Emmet,2933
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Emmet,65
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Emmet,16
U.S. House of Representatives,5,Scattering,,county,Emmet,1
U.S. House of Representatives,5,Totals,,county,Emmet,4468
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Franklin,1008
U.S. House of Representatives,5,Tom Latham,Republican,county,Franklin,3726
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Franklin,66
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Franklin,26
U.S. House of Representatives,5,Scattering,,county,Franklin,0
U.S. House of Representatives,5,Totals,,county,Franklin,4826
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Greene,1480
U.S. House of Representatives,5,Tom Latham,Republican,county,Greene,2950
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Greene,55
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Greene,29
U.S. House of Representatives,5,Scattering,,county,Greene,0
U.S. House of Representatives,5,Totals,,county,Greene,4514
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Hamilton,2232
U.S. House of Representatives,5,Tom Latham,Republican,county,Hamilton,4892
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Hamilton,90
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Hamilton,97
U.S. House of Representatives,5,Scattering,,county,Hamilton,4
U.S. House of Representatives,5,Totals,,county,Hamilton,7315
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Hancock,1324
U.S. House of Representatives,5,Tom Latham,Republican,county,Hancock,3876
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Hancock,57
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Hancock,41
U.S. House of Representatives,5,Scattering,,county,Hancock,0
U.S. House of Representatives,5,Totals,,county,Hancock,5298
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Hardin,2434
U.S. House of Representatives,5,Tom Latham,Republican,county,Hardin,5542
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Hardin,96
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Hardin,50
U.S. House of Representatives,5,Scattering,,county,Hardin,0
U.S. House of Representatives,5,Totals,,county,Hardin,8122
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Humboldt,1226
U.S. House of Representatives,5,Tom Latham,Republican,county,Humboldt,3451
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Humboldt,62
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Humboldt,50
U.S. House of Representatives,5,Scattering,,county,Humboldt,0
U.S. House of Representatives,5,Totals,,county,Humboldt,4789
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Ida,819
U.S. House of Representatives,5,Tom Latham,Republican,county,Ida,2274
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Ida,31
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Ida,3
U.S. House of Representatives,5,Scattering,,county,Ida,0
U.S. House of Representatives,5,Totals,,county,Ida,3127
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Kossuth,2476
U.S. House of Representatives,5,Tom Latham,Republican,county,Kossuth,5908
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Kossuth,76
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Kossuth,51
U.S. House of Representatives,5,Scattering,,county,Kossuth,1
U.S. House of Representatives,5,Totals,,county,Kossuth,8512
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Lyon,825
U.S. House of Representatives,5,Tom Latham,Republican,county,Lyon,4193
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Lyon,50
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Lyon,33
U.S. House of Representatives,5,Scattering,,county,Lyon,2
U.S. House of Representatives,5,Totals,,county,Lyon,5103
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Monona,1438
U.S. House of Representatives,5,Tom Latham,Republican,county,Monona,2846
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Monona,71
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Monona,41
U.S. House of Representatives,5,Scattering,,county,Monona,0
U.S. House of Representatives,5,Totals,,county,Monona,4396
U.S. House of Representatives,5,Mike Palecek,Democratic,county,O'Brien,1673
U.S. House of Representatives,5,Tom Latham,Republican,county,O'Brien,5036
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,O'Brien,58
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,O'Brien,41
U.S. House of Representatives,5,Scattering,,county,O'Brien,3
U.S. House of Representatives,5,Totals,,county,O'Brien,6811
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Osceola,622
U.S. House of Representatives,5,Tom Latham,Republican,county,Osceola,2286
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Osceola,31
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Osceola,11
U.S. House of Representatives,5,Scattering,,county,Osceola,0
U.S. House of Representatives,5,Totals,,county,Osceola,2950
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Palo Alto,1413
U.S. House of Representatives,5,Tom Latham,Republican,county,Palo Alto,2816
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Palo Alto,39
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Palo Alto,2
U.S. House of Representatives,5,Scattering,,county,Palo Alto,0
U.S. House of Representatives,5,Totals,,county,Palo Alto,4270
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Plymouth,2409
U.S. House of Representatives,5,Tom Latham,Republican,county,Plymouth,7177
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Plymouth,119
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Plymouth,54
U.S. House of Representatives,5,Scattering,,county,Plymouth,0
U.S. House of Representatives,5,Totals,,county,Plymouth,9759
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Pocahontas,1044
U.S. House of Representatives,5,Tom Latham,Republican,county,Pocahontas,2683
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Pocahontas,224
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Pocahontas,50
U.S. House of Representatives,5,Scattering,,county,Pocahontas,0
U.S. House of Representatives,5,Totals,,county,Pocahontas,4001
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Sac,1233
U.S. House of Representatives,5,Tom Latham,Republican,county,Sac,3531
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Sac,68
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Sac,36
U.S. House of Representatives,5,Scattering,,county,Sac,0
U.S. House of Representatives,5,Totals,,county,Sac,4868
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Sioux,1583
U.S. House of Representatives,5,Tom Latham,Republican,county,Sioux,12123
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Sioux,83
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Sioux,12
U.S. House of Representatives,5,Scattering,,county,Sioux,0
U.S. House of Representatives,5,Totals,,county,Sioux,13801
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Webster,5733
U.S. House of Representatives,5,Tom Latham,Republican,county,Webster,10096
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Webster,145
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Webster,477
U.S. House of Representatives,5,Scattering,,county,Webster,7
U.S. House of Representatives,5,Totals,,county,Webster,16458
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Winnebago,1644
U.S. House of Representatives,5,Tom Latham,Republican,county,Winnebago,3650
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Winnebago,63
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Winnebago,37
U.S. House of Representatives,5,Scattering,,county,Winnebago,0
U.S. House of Representatives,5,Totals,,county,Winnebago,5394
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Woodbury,13382
U.S. House of Representatives,5,Tom Latham,Republican,county,Woodbury,22796
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Woodbury,481
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Woodbury,263
U.S. House of Representatives,5,Scattering,,county,Woodbury,18
U.S. House of Representatives,5,Totals,,county,Woodbury,36940
U.S. House of Representatives,5,Mike Palecek,Democratic,county,Wright,1581
U.S. House of Representatives,5,Tom Latham,Republican,county,Wright,3763
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,county,Wright,29
U.S. House of Representatives,5,ay Holtorf,minated by Petition,county,Wright,38
U.S. House of Representatives,5,Scattering,,county,Wright,1
U.S. House of Representatives,5,Totals,,county,Wright,5412
U.S. House of Representatives,5,Mike Palecek,Democratic,racewide,Totals,67593
U.S. House of Representatives,5,Tom Latham,Republican,racewide,Totals,159367
U.S. House of Representatives,5,Ben L. Olson,Libertarian Party N of Iowa,racewide,Totals,2875
U.S. House of Representatives,5,ay Holtorf,minated by Petition,racewide,Totals,1917
U.S. House of Representatives,5,Scattering,,racewide,Totals,54
U.S. House of Representatives,5,Totals,,racewide,Totals,231806
