office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,30,Dave Jacoby,Democratic,county,Johnson,2001
State Representative,30,Jack Young,Republican,county,Johnson,819
State Representative,30,Write-In,,county,Johnson,4
