office,district,candidate,party,reporting_level,jurisdiction,votes
Secretary of State,,Jake Porter,,county,Ringgold,62
Secretary of State,,Write-in,,county,Ringgold,0
Secretary of State,,Over Votes,,county,Ringgold,0
Secretary of State,,Under Votes,,county,Ringgold,129
Secretary of State,,Total,,county,Ringgold,2177
Secretary of State,,Michael A. Mauro,,county,Sac,1314
Secretary of State,,Matt Schultz,,county,Sac,2325
Secretary of State,,Jake Porter,,county,Sac,97
Secretary of State,,Write-in,,county,Sac,1
Secretary of State,,Over Votes,,county,Sac,9
Secretary of State,,Under Votes,,county,Sac,238
Secretary of State,,Total,,county,Sac,3984
Secretary of State,,Michael A. Mauro,,county,Scott,24654
Secretary of State,,Matt Schultz,,county,Scott,28368
Secretary of State,,Jake Porter,,county,Scott,1747
Secretary of State,,Write-in,,county,Scott,22
Secretary of State,,Over Votes,,county,Scott,2
Secretary of State,,Under Votes,,county,Scott,2200
Secretary of State,,Total,,county,Scott,56993
Secretary of State,,Michael A. Mauro,,county,Shelby,1191
Secretary of State,,Matt Schultz,,county,Shelby,2611
Secretary of State,,Jake Porter,,county,Shelby,133
Secretary of State,,Write-in,,county,Shelby,2
Secretary of State,,Over Votes,,county,Shelby,0
Secretary of State,,Under Votes,,county,Shelby,279
Secretary of State,,Total,,county,Shelby,4216
Secretary of State,,Michael A. Mauro,,county,Sioux,1386
Secretary of State,,Matt Schultz,,county,Sioux,10886
Secretary of State,,Jake Porter,,county,Sioux,171
Secretary of State,,Write-in,,county,Sioux,3
Secretary of State,,Over Votes,,county,Sioux,0
Secretary of State,,Under Votes,,county,Sioux,444
Secretary of State,,Total,,county,Sioux,12890
Secretary of State,,Michael A. Mauro,,county,Story,16269
Secretary of State,,Matt Schultz,,county,Story,13692
Secretary of State,,Jake Porter,,county,Story,1087
Secretary of State,,Write-in,,county,Story,18
Secretary of State,,Over Votes,,county,Story,4
Secretary of State,,Under Votes,,county,Story,1602
Secretary of State,,Total,,county,Story,32672
Secretary of State,,Michael A. Mauro,,county,Tama,2881
Secretary of State,,Matt Schultz,,county,Tama,3181
Secretary of State,,Jake Porter,,county,Tama,218
Secretary of State,,Write-in,,county,Tama,3
Secretary of State,,Over Votes,,county,Tama,3
Secretary of State,,Under Votes,,county,Tama,275
Secretary of State,,Total,,county,Tama,6561
Secretary of State,,Michael A. Mauro,,county,Taylor,914
Secretary of State,,Matt Schultz,,county,Taylor,1355
Secretary of State,,Jake Porter,,county,Taylor,96
Secretary of State,,Write-in,,county,Taylor,1
Secretary of State,,Over Votes,,county,Taylor,0
Secretary of State,,Under Votes,,county,Taylor,244
Secretary of State,,Total,,county,Taylor,2610
Secretary of State,,Michael A. Mauro,,county,Union,2014
Secretary of State,,Matt Schultz,,county,Union,2341
Secretary of State,,Jake Porter,,county,Union,174
Secretary of State,,Write-in,,county,Union,1
Secretary of State,,Over Votes,,county,Union,0
Secretary of State,,Under Votes,,county,Union,302
Secretary of State,,Total,,county,Union,4832
Secretary of State,,Michael A. Mauro,,county,Van Buren,924
Secretary of State,,Matt Schultz,,county,Van Buren,1735
Secretary of State,,Jake Porter,,county,Van Buren,105
Secretary of State,,Write-in,,county,Van Buren,2
Secretary of State,,Over Votes,,county,Van Buren,1
Secretary of State,,Under Votes,,county,Van Buren,167
Secretary of State,,Total,,county,Van Buren,2934
Secretary of State,,Michael A. Mauro,,county,Wapello,5970
Secretary of State,,Matt Schultz,,county,Wapello,4976
Secretary of State,,Jake Porter,,county,Wapello,453
Secretary of State,,Write-in,,county,Wapello,11
Secretary of State,,Over Votes,,county,Wapello,2
Secretary of State,,Under Votes,,county,Wapello,584
Secretary of State,,Total,,county,Wapello,11996
Secretary of State,,Michael A. Mauro,,county,Warren,9877
Secretary of State,,Matt Schultz,,county,Warren,9297
Secretary of State,,Jake Porter,,county,Warren,523
Secretary of State,,Write-in,,county,Warren,8
Secretary of State,,Over Votes,,county,Warren,0
Secretary of State,,Under Votes,,county,Warren,676
Secretary of State,,Total,,county,Warren,20381
Secretary of State,,Michael A. Mauro,,county,Washington,3214
Secretary of State,,Matt Schultz,,county,Washington,4732
Secretary of State,,Jake Porter,,county,Washington,268
Secretary of State,,Write-in,,county,Washington,4
Secretary of State,,Over Votes,,county,Washington,1
Secretary of State,,Under Votes,,county,Washington,652
Secretary of State,,Total,,county,Washington,8871
Secretary of State,,Michael A. Mauro,,county,Wayne,954
Secretary of State,,Matt Schultz,,county,Wayne,1229
Secretary of State,,Jake Porter,,county,Wayne,90
Secretary of State,,Write-in,,county,Wayne,0
Secretary of State,,Over Votes,,county,Wayne,0
Secretary of State,,Under Votes,,county,Wayne,83
Secretary of State,,Total,,county,Wayne,2356
Secretary of State,,Michael A. Mauro,,county,Webster,6150
Secretary of State,,Matt Schultz,,county,Webster,6107
Secretary of State,,Jake Porter,,county,Webster,421
Secretary of State,,Write-in,,county,Webster,5
Secretary of State,,Over Votes,,county,Webster,1
Secretary of State,,Under Votes,,county,Webster,579
Secretary of State,,Total,,county,Webster,13263
Secretary of State,,Michael A. Mauro,,county,Winnebago,1793
Secretary of State,,Matt Schultz,,county,Winnebago,2364
Secretary of State,,Jake Porter,,county,Winnebago,163
Secretary of State,,Write-in,,county,Winnebago,1
Secretary of State,,Over Votes,,county,Winnebago,1
Secretary of State,,Under Votes,,county,Winnebago,149
Secretary of State,,Total,,county,Winnebago,4471
Secretary of State,,Michael A. Mauro,,county,Winneshiek,3684
Secretary of State,,Matt Schultz,,county,Winneshiek,3784
Secretary of State,,Jake Porter,,county,Winneshiek,272
Secretary of State,,Write-in,,county,Winneshiek,2
Secretary of State,,Over Votes,,county,Winneshiek,0
Secretary of State,,Under Votes,,county,Winneshiek,565
Secretary of State,,Total,,county,Winneshiek,8307
Secretary of State,,Michael A. Mauro,,county,Woodbury,12720
Secretary of State,,Matt Schultz,,county,Woodbury,16402
Secretary of State,,Jake Porter,,county,Woodbury,961
Secretary of State,,Write-in,,county,Woodbury,17
Secretary of State,,Over Votes,,county,Woodbury,6
Secretary of State,,Under Votes,,county,Woodbury,1331
Secretary of State,,Total,,county,Woodbury,31437
Secretary of State,,Michael A. Mauro,,county,Worth,1581
Secretary of State,,Matt Schultz,,county,Worth,1401
Secretary of State,,Jake Porter,,county,Worth,122
Secretary of State,,Write-in,,county,Worth,1
Secretary of State,,Over Votes,,county,Worth,0
Secretary of State,,Under Votes,,county,Worth,120
Secretary of State,,Total,,county,Worth,3225
Secretary of State,,Michael A. Mauro,,county,Wright,1916
Secretary of State,,Matt Schultz,,county,Wright,2676
Secretary of State,,Jake Porter,,county,Wright,115
Secretary of State,,Write-in,,county,Wright,1
Secretary of State,,Over Votes,,county,Wright,0
Secretary of State,,Under Votes,,county,Wright,232
Secretary of State,,Total,,county,Wright,4940
Secretary of State,,Michael A. Mauro,,county,Grand Totals,508121
Secretary of State,,Matt Schultz,,county,Grand Totals,537758
Secretary of State,,Jake Porter,,county,Grand Totals,33854
Secretary of State,,Write-in,,county,Grand Totals,548
Secretary of State,,Over Votes,,county,Grand Totals,215
Secretary of State,,Under Votes,,county,Grand Totals,52918
Secretary of State,,Total,,county,Grand Totals,1133414
Auditor of State,,Jon Murphy,,county,Adair,941
Auditor of State,,David A. Vaudt,,county,Adair,1942
Auditor of State,,Write-in,,county,Adair,0
Auditor of State,,Over Votes,,county,Adair,0
Auditor of State,,Under Votes,,county,Adair,239
Auditor of State,,Total,,county,Adair,3122
Auditor of State,,Jon Murphy,,county,Adams,638
Auditor of State,,David A. Vaudt,,county,Adams,980
Auditor of State,,Write-in,,county,Adams,3
Auditor of State,,Over Votes,,county,Adams,0
Auditor of State,,Under Votes,,county,Adams,159
Auditor of State,,Total,,county,Adams,1780
Auditor of State,,Jon Murphy,,county,Allamakee,2100
Auditor of State,,David A. Vaudt,,county,Allamakee,2874
Auditor of State,,Write-in,,county,Allamakee,5
Auditor of State,,Over Votes,,county,Allamakee,0
Auditor of State,,Under Votes,,county,Allamakee,417
Auditor of State,,Total,,county,Allamakee,5396
Auditor of State,,Jon Murphy,,county,Appanoose,1690
Auditor of State,,David A. Vaudt,,county,Appanoose,2728
Auditor of State,,Write-in,,county,Appanoose,1
Auditor of State,,Over Votes,,county,Appanoose,0
Auditor of State,,Under Votes,,county,Appanoose,243
Auditor of State,,Total,,county,Appanoose,4662
Auditor of State,,Jon Murphy,,county,Audubon,931
Auditor of State,,David A. Vaudt,,county,Audubon,1451
Auditor of State,,Write-in,,county,Audubon,2
Auditor of State,,Over Votes,,county,Audubon,0
Auditor of State,,Under Votes,,county,Audubon,414
Auditor of State,,Total,,county,Audubon,2798
Auditor of State,,Jon Murphy,,county,Benton,3845
Auditor of State,,David A. Vaudt,,county,Benton,5678
Auditor of State,,Write-in,,county,Benton,6
Auditor of State,,Over Votes,,county,Benton,0
Auditor of State,,Under Votes,,county,Benton,562
Auditor of State,,Total,,county,Benton,10091
Auditor of State,,Jon Murphy,,county,Black Hawk,21987
Auditor of State,,David A. Vaudt,,county,Black Hawk,20740
Auditor of State,,Write-in,,county,Black Hawk,23
Auditor of State,,Over Votes,,county,Black Hawk,7
Auditor of State,,Under Votes,,county,Black Hawk,2904
Auditor of State,,Total,,county,Black Hawk,45661
Auditor of State,,Jon Murphy,,county,Boone,4437
Auditor of State,,David A. Vaudt,,county,Boone,5847
Auditor of State,,Write-in,,county,Boone,6
Auditor of State,,Over Votes,,county,Boone,1
Auditor of State,,Under Votes,,county,Boone,599
Auditor of State,,Total,,county,Boone,10890
Auditor of State,,Jon Murphy,,county,Bremer,4027
Auditor of State,,David A. Vaudt,,county,Bremer,5266
Auditor of State,,Write-in,,county,Bremer,5
Auditor of State,,Over Votes,,county,Bremer,1
Auditor of State,,Under Votes,,county,Bremer,617
Auditor of State,,Total,,county,Bremer,9916
Auditor of State,,Jon Murphy,,county,Buchanan,3839
Auditor of State,,David A. Vaudt,,county,Buchanan,3733
Auditor of State,,Write-in,,county,Buchanan,3
Auditor of State,,Over Votes,,county,Buchanan,0
Auditor of State,,Under Votes,,county,Buchanan,436
Auditor of State,,Total,,county,Buchanan,8011
Auditor of State,,Jon Murphy,,county,Buena Vista,1501
Auditor of State,,David A. Vaudt,,county,Buena Vista,3866
Auditor of State,,Write-in,,county,Buena Vista,4
Auditor of State,,Over Votes,,county,Buena Vista,1
Auditor of State,,Under Votes,,county,Buena Vista,297
Auditor of State,,Total,,county,Buena Vista,5669
Auditor of State,,Jon Murphy,,county,Butler,1869
Auditor of State,,David A. Vaudt,,county,Butler,3498
Auditor of State,,Write-in,,county,Butler,2
Auditor of State,,Over Votes,,county,Butler,1
Auditor of State,,Under Votes,,county,Butler,378
Auditor of State,,Total,,county,Butler,5748
Auditor of State,,Jon Murphy,,county,Calhoun,1163
Auditor of State,,David A. Vaudt,,county,Calhoun,2623
Auditor of State,,Write-in,,county,Calhoun,5
Auditor of State,,Over Votes,,county,Calhoun,0
Auditor of State,,Under Votes,,county,Calhoun,282
Auditor of State,,Total,,county,Calhoun,4073
Auditor of State,,Jon Murphy,,county,Carroll,3149
Auditor of State,,David A. Vaudt,,county,Carroll,4149
Auditor of State,,Write-in,,county,Carroll,6
Auditor of State,,Over Votes,,county,Carroll,0
Auditor of State,,Under Votes,,county,Carroll,1139
Auditor of State,,Total,,county,Carroll,8443
Auditor of State,,Jon Murphy,,county,Cass,1519
Auditor of State,,David A. Vaudt,,county,Cass,3375
Auditor of State,,Write-in,,county,Cass,2
Auditor of State,,Over Votes,,county,Cass,0
Auditor of State,,Under Votes,,county,Cass,398
Auditor of State,,Total,,county,Cass,5294
Auditor of State,,Jon Murphy,,county,Cedar,2629
Auditor of State,,David A. Vaudt,,county,Cedar,3924
Auditor of State,,Write-in,,county,Cedar,4
Auditor of State,,Over Votes,,county,Cedar,0
Auditor of State,,Under Votes,,county,Cedar,587
Auditor of State,,Total,,county,Cedar,7144
Auditor of State,,Jon Murphy,,county,Cerro Gordo,7899
Auditor of State,,David A. Vaudt,,county,Cerro Gordo,8680
Auditor of State,,Write-in,,county,Cerro Gordo,17
Auditor of State,,Over Votes,,county,Cerro Gordo,5
Auditor of State,,Under Votes,,county,Cerro Gordo,891
Auditor of State,,Total,,county,Cerro Gordo,17492
Auditor of State,,Jon Murphy,,county,Cherokee,1567
Auditor of State,,David A. Vaudt,,county,Cherokee,2884
Auditor of State,,Write-in,,county,Cherokee,4
Auditor of State,,Over Votes,,county,Cherokee,2
Auditor of State,,Under Votes,,county,Cherokee,329
Auditor of State,,Total,,county,Cherokee,4786
Auditor of State,,Jon Murphy,,county,Chickasaw,2358
Auditor of State,,David A. Vaudt,,county,Chickasaw,2265
Auditor of State,,Write-in,,county,Chickasaw,4
Auditor of State,,Over Votes,,county,Chickasaw,1
Auditor of State,,Under Votes,,county,Chickasaw,394
Auditor of State,,Total,,county,Chickasaw,5022
Auditor of State,,Jon Murphy,,county,Clarke,1511
Auditor of State,,David A. Vaudt,,county,Clarke,2017
Auditor of State,,Write-in,,county,Clarke,6
Auditor of State,,Over Votes,,county,Clarke,1
Auditor of State,,Under Votes,,county,Clarke,245
Auditor of State,,Total,,county,Clarke,3780
Auditor of State,,Jon Murphy,,county,Clay,1702
Auditor of State,,David A. Vaudt,,county,Clay,3744
Auditor of State,,Write-in,,county,Clay,5
Auditor of State,,Over Votes,,county,Clay,1
Auditor of State,,Under Votes,,county,Clay,386
Auditor of State,,Total,,county,Clay,5838
Auditor of State,,Jon Murphy,,county,Clayton,2965
Auditor of State,,David A. Vaudt,,county,Clayton,3618
Auditor of State,,Write-in,,county,Clayton,3
Auditor of State,,Over Votes,,county,Clayton,1
Auditor of State,,Under Votes,,county,Clayton,478
Auditor of State,,Total,,county,Clayton,7065
Auditor of State,,Jon Murphy,,county,Clinton,8437
Auditor of State,,David A. Vaudt,,county,Clinton,7937
Auditor of State,,Write-in,,county,Clinton,16
Auditor of State,,Over Votes,,county,Clinton,3
Auditor of State,,Under Votes,,county,Clinton,1031
Auditor of State,,Total,,county,Clinton,17424
Auditor of State,,Jon Murphy,,county,Crawford,1714
Auditor of State,,David A. Vaudt,,county,Crawford,2848
Auditor of State,,Write-in,,county,Crawford,1
Auditor of State,,Over Votes,,county,Crawford,0
Auditor of State,,Under Votes,,county,Crawford,700
Auditor of State,,Total,,county,Crawford,5263
Auditor of State,,Jon Murphy,,county,Dallas,8122
Auditor of State,,David A. Vaudt,,county,Dallas,16258
Auditor of State,,Write-in,,county,Dallas,18
Auditor of State,,Over Votes,,county,Dallas,2
Auditor of State,,Under Votes,,county,Dallas,1329
Auditor of State,,Total,,county,Dallas,25729
Auditor of State,,Jon Murphy,,county,Davis,1289
Auditor of State,,David A. Vaudt,,county,Davis,1652
Auditor of State,,Write-in,,county,Davis,1
Auditor of State,,Over Votes,,county,Davis,0
Auditor of State,,Under Votes,,county,Davis,207
Auditor of State,,Total,,county,Davis,3149
Auditor of State,,Jon Murphy,,county,Decatur,1092
Auditor of State,,David A. Vaudt,,county,Decatur,1620
Auditor of State,,Write-in,,county,Decatur,2
Auditor of State,,Over Votes,,county,Decatur,0
Auditor of State,,Under Votes,,county,Decatur,245
Auditor of State,,Total,,county,Decatur,2959
Auditor of State,,Jon Murphy,,county,Delaware,2575
Auditor of State,,David A. Vaudt,,county,Delaware,3941
Auditor of State,,Write-in,,county,Delaware,2
Auditor of State,,Over Votes,,county,Delaware,0
Auditor of State,,Under Votes,,county,Delaware,522
Auditor of State,,Total,,county,Delaware,7040
Auditor of State,,Jon Murphy,,county,Des Moines,7441
Auditor of State,,David A. Vaudt,,county,Des Moines,6655
Auditor of State,,Write-in,,county,Des Moines,4
Auditor of State,,Over Votes,,county,Des Moines,1
Auditor of State,,Under Votes,,county,Des Moines,984
Auditor of State,,Total,,county,Des Moines,15085
Auditor of State,,Jon Murphy,,county,Dickinson,2410
Auditor of State,,David A. Vaudt,,county,Dickinson,4469
Auditor of State,,Write-in,,county,Dickinson,3
Auditor of State,,Over Votes,,county,Dickinson,1
Auditor of State,,Under Votes,,county,Dickinson,448
Auditor of State,,Total,,county,Dickinson,7331
Auditor of State,,Jon Murphy,,county,Dubuque,16807
Auditor of State,,David A. Vaudt,,county,Dubuque,14640
Auditor of State,,Write-in,,county,Dubuque,34
Auditor of State,,Over Votes,,county,Dubuque,4
Auditor of State,,Under Votes,,county,Dubuque,2746
Auditor of State,,Total,,county,Dubuque,34231
Auditor of State,,Jon Murphy,,county,Emmet,1442
Auditor of State,,David A. Vaudt,,county,Emmet,1861
Auditor of State,,Write-in,,county,Emmet,1
Auditor of State,,Over Votes,,county,Emmet,0
Auditor of State,,Under Votes,,county,Emmet,328
Auditor of State,,Total,,county,Emmet,3632
Auditor of State,,Jon Murphy,,county,Fayette,3567
Auditor of State,,David A. Vaudt,,county,Fayette,4060
Auditor of State,,Write-in,,county,Fayette,4
Auditor of State,,Over Votes,,county,Fayette,1
Auditor of State,,Under Votes,,county,Fayette,352
Auditor of State,,Total,,county,Fayette,7984
Auditor of State,,Jon Murphy,,county,Floyd,2883
Auditor of State,,David A. Vaudt,,county,Floyd,2847
Auditor of State,,Write-in,,county,Floyd,2
Auditor of State,,Over Votes,,county,Floyd,0
Auditor of State,,Under Votes,,county,Floyd,415
Auditor of State,,Total,,county,Floyd,6147
Auditor of State,,Jon Murphy,,county,Franklin,1160
Auditor of State,,David A. Vaudt,,county,Franklin,2432
Auditor of State,,Write-in,,county,Franklin,2
Auditor of State,,Over Votes,,county,Franklin,0
Auditor of State,,Under Votes,,county,Franklin,284
Auditor of State,,Total,,county,Franklin,3878
Auditor of State,,Jon Murphy,,county,Fremont,934
Auditor of State,,David A. Vaudt,,county,Fremont,1538
Auditor of State,,Write-in,,county,Fremont,1
Auditor of State,,Over Votes,,county,Fremont,1
Auditor of State,,Under Votes,,county,Fremont,241
Auditor of State,,Total,,county,Fremont,2715
Auditor of State,,Jon Murphy,,county,Greene,1302
Auditor of State,,David A. Vaudt,,county,Greene,2260
Auditor of State,,Write-in,,county,Greene,2
Auditor of State,,Over Votes,,county,Greene,0
Auditor of State,,Under Votes,,county,Greene,277
Auditor of State,,Total,,county,Greene,3841
Auditor of State,,Jon Murphy,,county,Grundy,1350
Auditor of State,,David A. Vaudt,,county,Grundy,3655
Auditor of State,,Write-in,,county,Grundy,5
Auditor of State,,Over Votes,,county,Grundy,0
Auditor of State,,Under Votes,,county,Grundy,320
Auditor of State,,Total,,county,Grundy,5330
Auditor of State,,Jon Murphy,,county,Guthrie,1458
Auditor of State,,David A. Vaudt,,county,Guthrie,2863
Auditor of State,,Write-in,,county,Guthrie,3
Auditor of State,,Over Votes,,county,Guthrie,1
Auditor of State,,Under Votes,,county,Guthrie,292
Auditor of State,,Total,,county,Guthrie,4617
Auditor of State,,Jon Murphy,,county,Hamilton,2244
Auditor of State,,David A. Vaudt,,county,Hamilton,3678
Auditor of State,,Write-in,,county,Hamilton,1
Auditor of State,,Over Votes,,county,Hamilton,4
Auditor of State,,Under Votes,,county,Hamilton,371
Auditor of State,,Total,,county,Hamilton,6298
Auditor of State,,Jon Murphy,,county,Hancock,1557
Auditor of State,,David A. Vaudt,,county,Hancock,2852
Auditor of State,,Write-in,,county,Hancock,1
Auditor of State,,Over Votes,,county,Hancock,1
Auditor of State,,Under Votes,,county,Hancock,314
Auditor of State,,Total,,county,Hancock,4725
Auditor of State,,Jon Murphy,,county,Hardin,2131
Auditor of State,,David A. Vaudt,,county,Hardin,4184
Auditor of State,,Write-in,,county,Hardin,1
Auditor of State,,Over Votes,,county,Hardin,1
Auditor of State,,Under Votes,,county,Hardin,408
Auditor of State,,Total,,county,Hardin,6725
Auditor of State,,Jon Murphy,,county,Harrison,1908
Auditor of State,,David A. Vaudt,,county,Harrison,3056
Auditor of State,,Write-in,,county,Harrison,3
Auditor of State,,Over Votes,,county,Harrison,0
Auditor of State,,Under Votes,,county,Harrison,396
Auditor of State,,Total,,county,Harrison,5363
Auditor of State,,Jon Murphy,,county,Henry,2318
Auditor of State,,David A. Vaudt,,county,Henry,4207
Auditor of State,,Write-in,,county,Henry,3
Auditor of State,,Over Votes,,county,Henry,0
Auditor of State,,Under Votes,,county,Henry,396
Auditor of State,,Total,,county,Henry,6924
Auditor of State,,Jon Murphy,,county,Howard,1794
Auditor of State,,David A. Vaudt,,county,Howard,1461
Auditor of State,,Write-in,,county,Howard,1
Auditor of State,,Over Votes,,county,Howard,0
Auditor of State,,Under Votes,,county,Howard,214
Auditor of State,,Total,,county,Howard,3470
Auditor of State,,Jon Murphy,,county,Humboldt,1001
Auditor of State,,David A. Vaudt,,county,Humboldt,2756
Auditor of State,,Write-in,,county,Humboldt,3
Auditor of State,,Over Votes,,county,Humboldt,0
Auditor of State,,Under Votes,,county,Humboldt,222
Auditor of State,,Total,,county,Humboldt,3982
Auditor of State,,Jon Murphy,,county,Ida,705
Auditor of State,,David A. Vaudt,,county,Ida,1763
Auditor of State,,Write-in,,county,Ida,2
Auditor of State,,Over Votes,,county,Ida,1
Auditor of State,,Under Votes,,county,Ida,237
Auditor of State,,Total,,county,Ida,2708
Auditor of State,,Jon Murphy,,county,Iowa,2236
Auditor of State,,David A. Vaudt,,county,Iowa,3911
Auditor of State,,Write-in,,county,Iowa,7
Auditor of State,,Over Votes,,county,Iowa,0
Auditor of State,,Under Votes,,county,Iowa,464
Auditor of State,,Total,,county,Iowa,6618
Auditor of State,,Jon Murphy,,county,Jackson,3654
Auditor of State,,David A. Vaudt,,county,Jackson,3115
Auditor of State,,Write-in,,county,Jackson,6
Auditor of State,,Over Votes,,county,Jackson,0
Auditor of State,,Under Votes,,county,Jackson,793
Auditor of State,,Total,,county,Jackson,7568
Auditor of State,,Jon Murphy,,county,Jasper,6413
Auditor of State,,David A. Vaudt,,county,Jasper,7974
Auditor of State,,Write-in,,county,Jasper,13
Auditor of State,,Over Votes,,county,Jasper,2
Auditor of State,,Under Votes,,county,Jasper,710
Auditor of State,,Total,,county,Jasper,15112
Auditor of State,,Jon Murphy,,county,Jefferson,3270
Auditor of State,,David A. Vaudt,,county,Jefferson,3045
Auditor of State,,Write-in,,county,Jefferson,10
Auditor of State,,Over Votes,,county,Jefferson,1
Auditor of State,,Under Votes,,county,Jefferson,529
Auditor of State,,Total,,county,Jefferson,6855
Auditor of State,,Jon Murphy,,county,Johnson,29640
Auditor of State,,David A. Vaudt,,county,Johnson,18356
Auditor of State,,Write-in,,county,Johnson,85
Auditor of State,,Over Votes,,county,Johnson,3
Auditor of State,,Under Votes,,county,Johnson,5771
Auditor of State,,Total,,county,Johnson,53855
Auditor of State,,Jon Murphy,,county,Jones,3046
Auditor of State,,David A. Vaudt,,county,Jones,4222
Auditor of State,,Write-in,,county,Jones,6
Auditor of State,,Over Votes,,county,Jones,0
Auditor of State,,Under Votes,,county,Jones,518
Auditor of State,,Total,,county,Jones,7792
Auditor of State,,Jon Murphy,,county,Keokuk,1195
Auditor of State,,David A. Vaudt,,county,Keokuk,2346
Auditor of State,,Write-in,,county,Keokuk,4
Auditor of State,,Over Votes,,county,Keokuk,1
Auditor of State,,Under Votes,,county,Keokuk,418
Auditor of State,,Total,,county,Keokuk,3964
Auditor of State,,Jon Murphy,,county,Kossuth,2281
Auditor of State,,David A. Vaudt,,county,Kossuth,4201
Auditor of State,,Write-in,,county,Kossuth,7
Auditor of State,,Over Votes,,county,Kossuth,0
Auditor of State,,Under Votes,,county,Kossuth,352
Auditor of State,,Total,,county,Kossuth,6841
Auditor of State,,Jon Murphy,,county,Lee,5861
Auditor of State,,David A. Vaudt,,county,Lee,5512
Auditor of State,,Write-in,,county,Lee,10
Auditor of State,,Over Votes,,county,Lee,0
Auditor of State,,Under Votes,,county,Lee,563
Auditor of State,,Total,,county,Lee,11946
Auditor of State,,Jon Murphy,,county,Linn,36716
Auditor of State,,David A. Vaudt,,county,Linn,39002
Auditor of State,,Write-in,,county,Linn,65
Auditor of State,,Over Votes,,county,Linn,7
Auditor of State,,Under Votes,,county,Linn,4842
Auditor of State,,Total,,county,Linn,80632
Auditor of State,,Jon Murphy,,county,Louisa,1224
Auditor of State,,David A. Vaudt,,county,Louisa,2001
Auditor of State,,Write-in,,county,Louisa,2
Auditor of State,,Over Votes,,county,Louisa,0
Auditor of State,,Under Votes,,county,Louisa,192
Auditor of State,,Total,,county,Louisa,3419
Auditor of State,,Jon Murphy,,county,Lucas,1221
Auditor of State,,David A. Vaudt,,county,Lucas,2166
Auditor of State,,Write-in,,county,Lucas,1
Auditor of State,,Over Votes,,county,Lucas,1
Auditor of State,,Under Votes,,county,Lucas,232
Auditor of State,,Total,,county,Lucas,3621
Auditor of State,,Jon Murphy,,county,Lyon,898
Auditor of State,,David A. Vaudt,,county,Lyon,3752
Auditor of State,,Write-in,,county,Lyon,8
Auditor of State,,Over Votes,,county,Lyon,0
Auditor of State,,Under Votes,,county,Lyon,543
Auditor of State,,Total,,county,Lyon,5201
Auditor of State,,Jon Murphy,,county,Madison,2287
Auditor of State,,David A. Vaudt,,county,Madison,4181
Auditor of State,,Write-in,,county,Madison,5
Auditor of State,,Over Votes,,county,Madison,0
Auditor of State,,Under Votes,,county,Madison,398
Auditor of State,,Total,,county,Madison,6871
Auditor of State,,Jon Murphy,,county,Mahaska,2283
Auditor of State,,David A. Vaudt,,county,Mahaska,5763
Auditor of State,,Write-in,,county,Mahaska,1
Auditor of State,,Over Votes,,county,Mahaska,2
Auditor of State,,Under Votes,,county,Mahaska,456
Auditor of State,,Total,,county,Mahaska,8505
Auditor of State,,Jon Murphy,,county,Marion,4277
Auditor of State,,David A. Vaudt,,county,Marion,8175
Auditor of State,,Write-in,,county,Marion,8
Auditor of State,,Over Votes,,county,Marion,0
Auditor of State,,Under Votes,,county,Marion,666
Auditor of State,,Total,,county,Marion,13126
Auditor of State,,Jon Murphy,,county,Marshall,5567
Auditor of State,,David A. Vaudt,,county,Marshall,8130
Auditor of State,,Write-in,,county,Marshall,14
Auditor of State,,Over Votes,,county,Marshall,0
Auditor of State,,Under Votes,,county,Marshall,739
Auditor of State,,Total,,county,Marshall,14450
Auditor of State,,Jon Murphy,,county,Mills,1446
Auditor of State,,David A. Vaudt,,county,Mills,3097
Auditor of State,,Write-in,,county,Mills,4
Auditor of State,,Over Votes,,county,Mills,1
Auditor of State,,Under Votes,,county,Mills,408
Auditor of State,,Total,,county,Mills,4956
Auditor of State,,Jon Murphy,,county,Mitchell,1950
Auditor of State,,David A. Vaudt,,county,Mitchell,2259
Auditor of State,,Write-in,,county,Mitchell,4
Auditor of State,,Over Votes,,county,Mitchell,0
Auditor of State,,Under Votes,,county,Mitchell,348
Auditor of State,,Total,,county,Mitchell,4561
Auditor of State,,Jon Murphy,,county,Monona,1324
Auditor of State,,David A. Vaudt,,county,Monona,1988
Auditor of State,,Write-in,,county,Monona,3
Auditor of State,,Over Votes,,county,Monona,0
Auditor of State,,Under Votes,,county,Monona,290
Auditor of State,,Total,,county,Monona,3605
Auditor of State,,Jon Murphy,,county,Monroe,1132
Auditor of State,,David A. Vaudt,,county,Monroe,1638
Auditor of State,,Write-in,,county,Monroe,1
Auditor of State,,Over Votes,,county,Monroe,1
Auditor of State,,Under Votes,,county,Monroe,159
Auditor of State,,Total,,county,Monroe,2931
Auditor of State,,Jon Murphy,,county,Montgomery,1044
Auditor of State,,David A. Vaudt,,county,Montgomery,2395
Auditor of State,,Write-in,,county,Montgomery,1
Auditor of State,,Over Votes,,county,Montgomery,0
Auditor of State,,Under Votes,,county,Montgomery,271
Auditor of State,,Total,,county,Montgomery,3711
Auditor of State,,Jon Murphy,,county,Muscatine,5596
Auditor of State,,David A. Vaudt,,county,Muscatine,6992
Auditor of State,,Write-in,,county,Muscatine,11
Auditor of State,,Over Votes,,county,Muscatine,3
Auditor of State,,Under Votes,,county,Muscatine,827
