office,district,candidate,party,reporting_level,jurisdiction,votes
Secretary of State,,Write-In Votes,Iowa Green Party,county,POCAHONTAS,0
Secretary of State,,Totals,Iowa Green Party,county,POCAHONTAS,
Secretary of State,,Write-In Votes,Iowa Green Party,county,POLK,14
Secretary of State,,Totals,Iowa Green Party,county,POLK,
Secretary of State,,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,0
Secretary of State,,Totals,Iowa Green Party,county,POTTAWATTAMIE,
Secretary of State,,Write-In Votes,Iowa Green Party,county,POWESHIEK,0
Secretary of State,,Totals,Iowa Green Party,county,POWESHIEK,
Secretary of State,,Write-In Votes,Iowa Green Party,county,RINGGOLD,0
Secretary of State,,Totals,Iowa Green Party,county,RINGGOLD,
Secretary of State,,Write-In Votes,Iowa Green Party,county,SAC,0
Secretary of State,,Totals,Iowa Green Party,county,SAC,
Secretary of State,,Write-In Votes,Iowa Green Party,county,SCOTT,2
Secretary of State,,Totals,Iowa Green Party,county,SCOTT,
Secretary of State,,Write-In Votes,Iowa Green Party,county,SHELBY,0
Secretary of State,,Totals,Iowa Green Party,county,SHELBY,
Secretary of State,,Write-In Votes,Iowa Green Party,county,SIOUX,0
Secretary of State,,Totals,Iowa Green Party,county,SIOUX,
Secretary of State,,Write-In Votes,Iowa Green Party,county,STORY,1
Secretary of State,,Totals,Iowa Green Party,county,STORY,
Secretary of State,,Write-In Votes,Iowa Green Party,county,TAMA,0
Secretary of State,,Totals,Iowa Green Party,county,TAMA,
Secretary of State,,Write-In Votes,Iowa Green Party,county,TAYLOR,0
Secretary of State,,Totals,Iowa Green Party,county,TAYLOR,
Secretary of State,,Write-In Votes,Iowa Green Party,county,UNION,0
Secretary of State,,Totals,Iowa Green Party,county,UNION,
Secretary of State,,Write-In Votes,Iowa Green Party,county,VAN BUREN,0
Secretary of State,,Totals,Iowa Green Party,county,VAN BUREN,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WAPELLO,2
Secretary of State,,Totals,Iowa Green Party,county,WAPELLO,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WARREN,0
Secretary of State,,Totals,Iowa Green Party,county,WARREN,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WASHINGTON,0
Secretary of State,,Totals,Iowa Green Party,county,WASHINGTON,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WAYNE,0
Secretary of State,,Totals,Iowa Green Party,county,WAYNE,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WEBSTER,0
Secretary of State,,Totals,Iowa Green Party,county,WEBSTER,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WINNEBAGO,0
Secretary of State,,Totals,Iowa Green Party,county,WINNEBAGO,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WINNESHIEK,1
Secretary of State,,Totals,Iowa Green Party,county,WINNESHIEK,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WOODBURY,3
Secretary of State,,Totals,Iowa Green Party,county,WOODBURY,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WORTH,0
Secretary of State,,Totals,Iowa Green Party,county,WORTH,
Secretary of State,,Write-In Votes,Iowa Green Party,county,WRIGHT,0
Secretary of State,,Totals,Iowa Green Party,county,WRIGHT,
Secretary of State,,Write-In Votes,Iowa Green Party,racewide,Totals,47
Secretary of State,,Totals,Iowa Green Party,racewide,Totals,
Secretary of State,,Write-In Votes,Republican,county,ADAIR,3
Secretary of State,,Totals,Republican,county,ADAIR,
Secretary of State,,Write-In Votes,Republican,county,ADAMS,6
Secretary of State,,Totals,Republican,county,ADAMS,
Secretary of State,,Write-In Votes,Republican,county,ALLAMAKEE,16
Secretary of State,,Totals,Republican,county,ALLAMAKEE,
Secretary of State,,Write-In Votes,Republican,county,APPANOOSE,2
Secretary of State,,Totals,Republican,county,APPANOOSE,
Secretary of State,,Write-In Votes,Republican,county,AUDUBON,2
Secretary of State,,Totals,Republican,county,AUDUBON,
Secretary of State,,Write-In Votes,Republican,county,BENTON,45
Secretary of State,,Totals,Republican,county,BENTON,
Secretary of State,,Write-In Votes,Republican,county,BLACK HAWK,149
Secretary of State,,Totals,Republican,county,BLACK HAWK,
Secretary of State,,Write-In Votes,Republican,county,BOONE,29
Secretary of State,,Totals,Republican,county,BOONE,
Secretary of State,,Write-In Votes,Republican,county,BREMER,33
Secretary of State,,Totals,Republican,county,BREMER,
Secretary of State,,Write-In Votes,Republican,county,BUCHANAN,12
Secretary of State,,Totals,Republican,county,BUCHANAN,
Secretary of State,,Write-In Votes,Republican,county,BUENA VISTA,36
Secretary of State,,Totals,Republican,county,BUENA VISTA,
Secretary of State,,Write-In Votes,Republican,county,BUTLER,15
Secretary of State,,Totals,Republican,county,BUTLER,
Secretary of State,,Write-In Votes,Republican,county,CALHOUN,0
Secretary of State,,Totals,Republican,county,CALHOUN,
Secretary of State,,Write-In Votes,Republican,county,CARROLL,38
Secretary of State,,Totals,Republican,county,CARROLL,
Secretary of State,,Write-In Votes,Republican,county,CASS,8
Secretary of State,,Totals,Republican,county,CASS,
Secretary of State,,Write-In Votes,Republican,county,CEDAR,18
Secretary of State,,Totals,Republican,county,CEDAR,
Secretary of State,,Write-In Votes,Republican,county,CERRO GORDO,79
Secretary of State,,Totals,Republican,county,CERRO GORDO,
Secretary of State,,Write-In Votes,Republican,county,CHEROKEE,5
Secretary of State,,Totals,Republican,county,CHEROKEE,
Secretary of State,,Write-In Votes,Republican,county,CHICKASAW,18
Secretary of State,,Totals,Republican,county,CHICKASAW,
Secretary of State,,Write-In Votes,Republican,county,CLARKE,10
Secretary of State,,Totals,Republican,county,CLARKE,
Secretary of State,,Write-In Votes,Republican,county,CLAY,5
Secretary of State,,Totals,Republican,county,CLAY,
Secretary of State,,Write-In Votes,Republican,county,CLAYTON,16
Secretary of State,,Totals,Republican,county,CLAYTON,
Secretary of State,,Write-In Votes,Republican,county,CLINTON,2
Secretary of State,,Totals,Republican,county,CLINTON,
Secretary of State,,Write-In Votes,Republican,county,CRAWFORD,2
Secretary of State,,Totals,Republican,county,CRAWFORD,
Secretary of State,,Write-In Votes,Republican,county,DALLAS,17
Secretary of State,,Totals,Republican,county,DALLAS,
Secretary of State,,Write-In Votes,Republican,county,DAVIS,6
Secretary of State,,Totals,Republican,county,DAVIS,
Secretary of State,,Write-In Votes,Republican,county,DECATUR,8
Secretary of State,,Totals,Republican,county,DECATUR,
Secretary of State,,Write-In Votes,Republican,county,DELAWARE,0
Secretary of State,,Totals,Republican,county,DELAWARE,
Secretary of State,,Write-In Votes,Republican,county,DES MOINES,24
Secretary of State,,Totals,Republican,county,DES MOINES,
Secretary of State,,Write-In Votes,Republican,county,DICKINSON,26
Secretary of State,,Totals,Republican,county,DICKINSON,
Secretary of State,,Write-In Votes,Republican,county,DUBUQUE,104
Secretary of State,,Totals,Republican,county,DUBUQUE,
Secretary of State,,Write-In Votes,Republican,county,EMMET,1
Secretary of State,,Totals,Republican,county,EMMET,
Secretary of State,,Write-In Votes,Republican,county,FAYETTE,7
Secretary of State,,Totals,Republican,county,FAYETTE,
Secretary of State,,Write-In Votes,Republican,county,FLOYD,11
Secretary of State,,Totals,Republican,county,FLOYD,
Secretary of State,,Write-In Votes,Republican,county,FRANKLIN,6
Secretary of State,,Totals,Republican,county,FRANKLIN,
Secretary of State,,Write-In Votes,Republican,county,FREMONT,11
Secretary of State,,Totals,Republican,county,FREMONT,
Secretary of State,,Write-In Votes,Republican,county,GREENE,3
Secretary of State,,Totals,Republican,county,GREENE,
Secretary of State,,Write-In Votes,Republican,county,GRUNDY,11
Secretary of State,,Totals,Republican,county,GRUNDY,
Secretary of State,,Write-In Votes,Republican,county,GUTHRIE,14
Secretary of State,,Totals,Republican,county,GUTHRIE,
Secretary of State,,Write-In Votes,Republican,county,HAMILTON,36
Secretary of State,,Totals,Republican,county,HAMILTON,
Secretary of State,,Write-In Votes,Republican,county,HANCOCK,6
Secretary of State,,Totals,Republican,county,HANCOCK,
Secretary of State,,Write-In Votes,Republican,county,HARDIN,46
Secretary of State,,Totals,Republican,county,HARDIN,
Secretary of State,,Write-In Votes,Republican,county,HARRISON,22
Secretary of State,,Totals,Republican,county,HARRISON,
Secretary of State,,Write-In Votes,Republican,county,HENRY,0
Secretary of State,,Totals,Republican,county,HENRY,
Secretary of State,,Write-In Votes,Republican,county,HOWARD,5
Secretary of State,,Totals,Republican,county,HOWARD,
Secretary of State,,Write-In Votes,Republican,county,HUMBOLDT,17
Secretary of State,,Totals,Republican,county,HUMBOLDT,
Secretary of State,,Write-In Votes,Republican,county,IDA,1
Secretary of State,,Totals,Republican,county,IDA,
Secretary of State,,Write-In Votes,Republican,county,IOWA,10
Secretary of State,,Totals,Republican,county,IOWA,
Secretary of State,,Write-In Votes,Republican,county,JACKSON,0
Secretary of State,,Totals,Republican,county,JACKSON,
Secretary of State,,Write-In Votes,Republican,county,JASPER,26
Secretary of State,,Totals,Republican,county,JASPER,
Secretary of State,,Write-In Votes,Republican,county,JEFFERSON,0
Secretary of State,,Totals,Republican,county,JEFFERSON,
Secretary of State,,Write-In Votes,Republican,county,JOHNSON,64
Secretary of State,,Totals,Republican,county,JOHNSON,
Secretary of State,,Write-In Votes,Republican,county,JONES,10
Secretary of State,,Totals,Republican,county,JONES,
Secretary of State,,Write-In Votes,Republican,county,KEOKUK,4
Secretary of State,,Totals,Republican,county,KEOKUK,
Secretary of State,,Write-In Votes,Republican,county,KOSSUTH,16
Secretary of State,,Totals,Republican,county,KOSSUTH,
Secretary of State,,Write-In Votes,Republican,county,LEE,23
Secretary of State,,Totals,Republican,county,LEE,
Secretary of State,,Write-In Votes,Republican,county,LINN,274
Secretary of State,,Totals,Republican,county,LINN,
Secretary of State,,Write-In Votes,Republican,county,LOUISA,7
Secretary of State,,Totals,Republican,county,LOUISA,
Secretary of State,,Write-In Votes,Republican,county,LUCAS,9
Secretary of State,,Totals,Republican,county,LUCAS,
Secretary of State,,Write-In Votes,Republican,county,LYON,5
Secretary of State,,Totals,Republican,county,LYON,
Secretary of State,,Write-In Votes,Republican,county,MADISON,24
Secretary of State,,Totals,Republican,county,MADISON,
Secretary of State,,Write-In Votes,Republican,county,MAHASKA,10
Secretary of State,,Totals,Republican,county,MAHASKA,
Secretary of State,,Write-In Votes,Republican,county,MARION,31
Secretary of State,,Totals,Republican,county,MARION,
Secretary of State,,Write-In Votes,Republican,county,MARSHALL,55
Secretary of State,,Totals,Republican,county,MARSHALL,
Secretary of State,,Write-In Votes,Republican,county,MILLS,16
Secretary of State,,Totals,Republican,county,MILLS,
Secretary of State,,Write-In Votes,Republican,county,MITCHELL,1
Secretary of State,,Totals,Republican,county,MITCHELL,
Secretary of State,,Write-In Votes,Republican,county,MONONA,9
Secretary of State,,Totals,Republican,county,MONONA,
Secretary of State,,Write-In Votes,Republican,county,MONROE,4
Secretary of State,,Totals,Republican,county,MONROE,
Secretary of State,,Write-In Votes,Republican,county,MONTGOMERY,12
Secretary of State,,Totals,Republican,county,MONTGOMERY,
Secretary of State,,Write-In Votes,Republican,county,MUSCATINE,23
Secretary of State,,Totals,Republican,county,MUSCATINE,
Secretary of State,,Write-In Votes,Republican,county,O'BRIEN,49
Secretary of State,,Totals,Republican,county,O'BRIEN,
Secretary of State,,Write-In Votes,Republican,county,OSCEOLA,4
Secretary of State,,Totals,Republican,county,OSCEOLA,
Secretary of State,,Write-In Votes,Republican,county,PAGE,44
Secretary of State,,Totals,Republican,county,PAGE,
Secretary of State,,Write-In Votes,Republican,county,PALO ALTO,0
Secretary of State,,Totals,Republican,county,PALO ALTO,
Secretary of State,,Write-In Votes,Republican,county,PLYMOUTH,0
Secretary of State,,Totals,Republican,county,PLYMOUTH,
Secretary of State,,Write-In Votes,Republican,county,POCAHONTAS,0
Secretary of State,,Totals,Republican,county,POCAHONTAS,
Secretary of State,,Write-In Votes,Republican,county,POLK,1253
Secretary of State,,Totals,Republican,county,POLK,
Secretary of State,,Write-In Votes,Republican,county,POTTAWATTAMIE,143
Secretary of State,,Totals,Republican,county,POTTAWATTAMIE,
Secretary of State,,Write-In Votes,Republican,county,POWESHIEK,9
Secretary of State,,Totals,Republican,county,POWESHIEK,
Secretary of State,,Write-In Votes,Republican,county,RINGGOLD,1
Secretary of State,,Totals,Republican,county,RINGGOLD,
Secretary of State,,Write-In Votes,Republican,county,SAC,0
Secretary of State,,Totals,Republican,county,SAC,
Secretary of State,,Write-In Votes,Republican,county,SCOTT,217
Secretary of State,,Totals,Republican,county,SCOTT,
Secretary of State,,Write-In Votes,Republican,county,SHELBY,21
Secretary of State,,Totals,Republican,county,SHELBY,
Secretary of State,,Write-In Votes,Republican,county,SIOUX,0
Secretary of State,,Totals,Republican,county,SIOUX,
Secretary of State,,Write-In Votes,Republican,county,STORY,174
Secretary of State,,Totals,Republican,county,STORY,
Secretary of State,,Write-In Votes,Republican,county,TAMA,29
Secretary of State,,Totals,Republican,county,TAMA,
Secretary of State,,Write-In Votes,Republican,county,TAYLOR,11
Secretary of State,,Totals,Republican,county,TAYLOR,
Secretary of State,,Write-In Votes,Republican,county,UNION,12
Secretary of State,,Totals,Republican,county,UNION,
Secretary of State,,Write-In Votes,Republican,county,VAN BUREN,5
Secretary of State,,Totals,Republican,county,VAN BUREN,
Secretary of State,,Write-In Votes,Republican,county,WAPELLO,32
Secretary of State,,Totals,Republican,county,WAPELLO,
Secretary of State,,Write-In Votes,Republican,county,WARREN,22
Secretary of State,,Totals,Republican,county,WARREN,
Secretary of State,,Write-In Votes,Republican,county,WASHINGTON,6
Secretary of State,,Totals,Republican,county,WASHINGTON,
Secretary of State,,Write-In Votes,Republican,county,WAYNE,4
Secretary of State,,Totals,Republican,county,WAYNE,
Secretary of State,,Write-In Votes,Republican,county,WEBSTER,39
Secretary of State,,Totals,Republican,county,WEBSTER,
Secretary of State,,Write-In Votes,Republican,county,WINNEBAGO,11
Secretary of State,,Totals,Republican,county,WINNEBAGO,
Secretary of State,,Write-In Votes,Republican,county,WINNESHIEK,26
Secretary of State,,Totals,Republican,county,WINNESHIEK,
Secretary of State,,Write-In Votes,Republican,county,WOODBURY,272
Secretary of State,,Totals,Republican,county,WOODBURY,
Secretary of State,,Write-In Votes,Republican,county,WORTH,2
Secretary of State,,Totals,Republican,county,WORTH,
Secretary of State,,Write-In Votes,Republican,county,WRIGHT,3
Secretary of State,,Totals,Republican,county,WRIGHT,
Secretary of State,,Write-In Votes,Republican,racewide,Totals,3953
Secretary of State,,Totals,Republican,racewide,Totals,
