office,district,candidate,party,reporting_level,jurisdiction,votes
State Senator,21,Ken Rogers,Republican,county,POLK,1026
State Senator,21,Write-In Votes,Republican,county,POLK,3
State Senator,21,Totals,Republican,county,POLK,1029
State Senator,21,Ken Rogers,Republican,racewide,Totals,2661
State Senator,21,Write-In Votes,Republican,racewide,Totals,4
State Senator,21,Totals,Republican,racewide,Totals,2665
State Senator,23,Karen Bolluyt,Democratic,county,BOONE,62
State Senator,23,Herman C. Quirmbach,Democratic,county,BOONE,105
State Senator,23,Write-In Votes,Democratic,county,BOONE,0
State Senator,23,Totals,Democratic,county,BOONE,167
State Senator,23,Karen Bolluyt,Democratic,county,STORY,1411
State Senator,23,Herman C. Quirmbach,Democratic,county,STORY,1450
State Senator,23,Write-In Votes,Democratic,county,STORY,0
State Senator,23,Totals,Democratic,county,STORY,2861
State Senator,23,Karen Bolluyt,Democratic,racewide,Totals,1473
State Senator,23,Herman C. Quirmbach,Democratic,racewide,Totals,1555
State Senator,23,Write-In Votes,Democratic,racewide,Totals,0
State Senator,23,Totals,Democratic,racewide,Totals,3028
State Senator,23,Write-In Votes,Iowa Green Party,county,BOONE,0
State Senator,23,Totals,Iowa Green Party,county,BOONE,
State Senator,23,Write-In Votes,Iowa Green Party,county,STORY,1
State Senator,23,Totals,Iowa Green Party,county,STORY,
State Senator,23,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Senator,23,Totals,Iowa Green Party,racewide,Totals,
State Senator,23,Barbara A. Finch,Republican,county,BOONE,200
State Senator,23,Write-In Votes,Republican,county,BOONE,1
State Senator,23,Totals,Republican,county,BOONE,201
State Senator,23,Barbara A. Finch,Republican,county,STORY,2084
State Senator,23,Write-In Votes,Republican,county,STORY,25
State Senator,23,Totals,Republican,county,STORY,2109
State Senator,23,Barbara A. Finch,Republican,racewide,Totals,2284
State Senator,23,Write-In Votes,Republican,racewide,Totals,26
State Senator,23,Totals,Republican,racewide,Totals,2310
State Senator,25,Daryl Beall,Democratic,county,CALHOUN,209
State Senator,25,Write-In Votes,Democratic,county,CALHOUN,0
State Senator,25,Totals,Democratic,county,CALHOUN,209
State Senator,25,Daryl Beall,Democratic,county,GREENE,280
State Senator,25,Write-In Votes,Democratic,county,GREENE,0
State Senator,25,Totals,Democratic,county,GREENE,280
State Senator,25,Daryl Beall,Democratic,county,WEBSTER,1396
State Senator,25,Write-In Votes,Democratic,county,WEBSTER,7
State Senator,25,Totals,Democratic,county,WEBSTER,1403
State Senator,25,Daryl Beall,Democratic,racewide,Totals,1885
State Senator,25,Write-In Votes,Democratic,racewide,Totals,7
State Senator,25,Totals,Democratic,racewide,Totals,1892
State Senator,25,Write-In Votes,Iowa Green Party,county,CALHOUN,0
State Senator,25,Totals,Iowa Green Party,county,CALHOUN,
State Senator,25,Write-In Votes,Iowa Green Party,county,GREENE,0
State Senator,25,Totals,Iowa Green Party,county,GREENE,
State Senator,25,Write-In Votes,Iowa Green Party,county,WEBSTER,0
State Senator,25,Totals,Iowa Green Party,county,WEBSTER,
State Senator,25,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,25,Totals,Iowa Green Party,racewide,Totals,
State Senator,25,Marvin Dick,Republican,county,CALHOUN,392
State Senator,25,Cherrie Wiese,Republican,county,CALHOUN,472
State Senator,25,Write-In Votes,Republican,county,CALHOUN,1
State Senator,25,Totals,Republican,county,CALHOUN,865
State Senator,25,Marvin Dick,Republican,county,GREENE,333
State Senator,25,Cherrie Wiese,Republican,county,GREENE,380
State Senator,25,Write-In Votes,Republican,county,GREENE,0
State Senator,25,Totals,Republican,county,GREENE,713
State Senator,25,Marvin Dick,Republican,county,WEBSTER,1053
State Senator,25,Cherrie Wiese,Republican,county,WEBSTER,1257
State Senator,25,Write-In Votes,Republican,county,WEBSTER,0
State Senator,25,Totals,Republican,county,WEBSTER,2310
State Senator,25,Marvin Dick,Republican,racewide,Totals,1778
State Senator,25,Cherrie Wiese,Republican,racewide,Totals,2109
State Senator,25,Write-In Votes,Republican,racewide,Totals,1
State Senator,25,Totals,Republican,racewide,Totals,3888
State Senator,27,Maurice Welte,Democratic,county,CHEROKEE,190
State Senator,27,Write-In Votes,Democratic,county,CHEROKEE,1
State Senator,27,Totals,Democratic,county,CHEROKEE,191
State Senator,27,Maurice Welte,Democratic,county,PLYMOUTH,39
State Senator,27,Write-In Votes,Democratic,county,PLYMOUTH,0
State Senator,27,Totals,Democratic,county,PLYMOUTH,39
State Senator,27,Maurice Welte,Democratic,county,WOODBURY,219
State Senator,27,Write-In Votes,Democratic,county,WOODBURY,1
State Senator,27,Totals,Democratic,county,WOODBURY,220
State Senator,27,Maurice Welte,Democratic,racewide,Totals,448
State Senator,27,Write-In Votes,Democratic,racewide,Totals,2
State Senator,27,Totals,Democratic,racewide,Totals,450
State Senator,27,Write-In Votes,Iowa Green Party,county,CHEROKEE,0
State Senator,27,Totals,Iowa Green Party,county,CHEROKEE,
State Senator,27,Write-In Votes,Iowa Green Party,county,PLYMOUTH,0
State Senator,27,Totals,Iowa Green Party,county,PLYMOUTH,
State Senator,27,Write-In Votes,Iowa Green Party,county,WOODBURY,1
State Senator,27,Totals,Iowa Green Party,county,WOODBURY,
State Senator,27,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Senator,27,Totals,Iowa Green Party,racewide,Totals,
State Senator,27,Ron Wieck,Republican,county,CHEROKEE,811
State Senator,27,Write-In Votes,Republican,county,CHEROKEE,3
State Senator,27,Totals,Republican,county,CHEROKEE,814
State Senator,27,Ron Wieck,Republican,county,PLYMOUTH,423
State Senator,27,Write-In Votes,Republican,county,PLYMOUTH,0
State Senator,27,Totals,Republican,county,PLYMOUTH,423
State Senator,27,Ron Wieck,Republican,county,WOODBURY,1957
State Senator,27,Write-In Votes,Republican,county,WOODBURY,4
State Senator,27,Totals,Republican,county,WOODBURY,1961
State Senator,27,Ron Wieck,Republican,racewide,Totals,3191
State Senator,27,Write-In Votes,Republican,racewide,Totals,7
State Senator,27,Totals,Republican,racewide,Totals,3198
State Senator,28,Lenee Sinnott,Democratic,county,CRAWFORD,157
State Senator,28,Write-In Votes,Democratic,county,CRAWFORD,0
State Senator,28,Totals,Democratic,county,CRAWFORD,157
State Senator,28,Lenee Sinnott,Democratic,county,HARRISON,192
State Senator,28,Write-In Votes,Democratic,county,HARRISON,2
State Senator,28,Totals,Democratic,county,HARRISON,194
State Senator,28,Lenee Sinnott,Democratic,county,IDA,136
State Senator,28,Write-In Votes,Democratic,county,IDA,0
State Senator,28,Totals,Democratic,county,IDA,136
State Senator,28,Lenee Sinnott,Democratic,county,MONONA,167
State Senator,28,Write-In Votes,Democratic,county,MONONA,0
State Senator,28,Totals,Democratic,county,MONONA,167
State Senator,28,Lenee Sinnott,Democratic,county,POTTAWATTAMIE,67
State Senator,28,Write-In Votes,Democratic,county,POTTAWATTAMIE,0
State Senator,28,Totals,Democratic,county,POTTAWATTAMIE,67
State Senator,28,Lenee Sinnott,Democratic,county,WOODBURY,70
State Senator,28,Write-In Votes,Democratic,county,WOODBURY,0
State Senator,28,Totals,Democratic,county,WOODBURY,70
State Senator,28,Lenee Sinnott,Democratic,racewide,Totals,789
State Senator,28,Write-In Votes,Democratic,racewide,Totals,2
State Senator,28,Totals,Democratic,racewide,Totals,791
State Senator,28,Write-In Votes,Iowa Green Party,county,CRAWFORD,0
State Senator,28,Totals,Iowa Green Party,county,CRAWFORD,
State Senator,28,Write-In Votes,Iowa Green Party,county,HARRISON,0
State Senator,28,Totals,Iowa Green Party,county,HARRISON,
State Senator,28,Write-In Votes,Iowa Green Party,county,IDA,0
State Senator,28,Totals,Iowa Green Party,county,IDA,
State Senator,28,Write-In Votes,Iowa Green Party,county,MONONA,0
State Senator,28,Totals,Iowa Green Party,county,MONONA,
State Senator,28,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,0
State Senator,28,Totals,Iowa Green Party,county,POTTAWATTAMIE,
State Senator,28,Write-In Votes,Iowa Green Party,county,WOODBURY,0
State Senator,28,Totals,Iowa Green Party,county,WOODBURY,
State Senator,28,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,28,Totals,Iowa Green Party,racewide,Totals,
State Senator,28,James Seymour,Republican,county,CRAWFORD,488
State Senator,28,Write-In Votes,Republican,county,CRAWFORD,0
State Senator,28,Totals,Republican,county,CRAWFORD,488
State Senator,28,James Seymour,Republican,county,HARRISON,602
State Senator,28,Write-In Votes,Republican,county,HARRISON,2
State Senator,28,Totals,Republican,county,HARRISON,604
State Senator,28,James Seymour,Republican,county,IDA,521
State Senator,28,Write-In Votes,Republican,county,IDA,0
State Senator,28,Totals,Republican,county,IDA,521
State Senator,28,James Seymour,Republican,county,MONONA,435
State Senator,28,Write-In Votes,Republican,county,MONONA,2
State Senator,28,Totals,Republican,county,MONONA,437
State Senator,28,James Seymour,Republican,county,POTTAWATTAMIE,306
State Senator,28,Write-In Votes,Republican,county,POTTAWATTAMIE,2
State Senator,28,Totals,Republican,county,POTTAWATTAMIE,308
State Senator,28,James Seymour,Republican,county,WOODBURY,313
State Senator,28,Write-In Votes,Republican,county,WOODBURY,0
State Senator,28,Totals,Republican,county,WOODBURY,313
State Senator,28,James Seymour,Republican,racewide,Totals,2665
State Senator,28,Write-In Votes,Republican,racewide,Totals,6
State Senator,28,Totals,Republican,racewide,Totals,2671
State Senator,29,Russell Joyce,Democratic,county,ADAIR,107
State Senator,29,Write-In Votes,Democratic,county,ADAIR,1
State Senator,29,Totals,Democratic,county,ADAIR,108
State Senator,29,Russell Joyce,Democratic,county,AUDUBON,121
State Senator,29,Write-In Votes,Democratic,county,AUDUBON,0
State Senator,29,Totals,Democratic,county,AUDUBON,121
State Senator,29,Russell Joyce,Democratic,county,CASS,301
State Senator,29,Write-In Votes,Democratic,county,CASS,3
State Senator,29,Totals,Democratic,county,CASS,304
State Senator,29,Russell Joyce,Democratic,county,GUTHRIE,166
State Senator,29,Write-In Votes,Democratic,county,GUTHRIE,0
State Senator,29,Totals,Democratic,county,GUTHRIE,166
State Senator,29,Russell Joyce,Democratic,county,POTTAWATTAMIE,85
State Senator,29,Write-In Votes,Democratic,county,POTTAWATTAMIE,0
State Senator,29,Totals,Democratic,county,POTTAWATTAMIE,85
State Senator,29,Russell Joyce,Democratic,county,SHELBY,319
State Senator,29,Write-In Votes,Democratic,county,SHELBY,0
State Senator,29,Totals,Democratic,county,SHELBY,319
State Senator,29,Russell Joyce,Democratic,racewide,Totals,1099
State Senator,29,Write-In Votes,Democratic,racewide,Totals,4
State Senator,29,Totals,Democratic,racewide,Totals,1103
State Senator,29,Write-In Votes,Iowa Green Party,county,ADAIR,0
State Senator,29,Totals,Iowa Green Party,county,ADAIR,
State Senator,29,Write-In Votes,Iowa Green Party,county,AUDUBON,0
State Senator,29,Totals,Iowa Green Party,county,AUDUBON,
State Senator,29,Write-In Votes,Iowa Green Party,county,CASS,0
State Senator,29,Totals,Iowa Green Party,county,CASS,
State Senator,29,Write-In Votes,Iowa Green Party,county,GUTHRIE,0
State Senator,29,Totals,Iowa Green Party,county,GUTHRIE,
State Senator,29,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,0
State Senator,29,Totals,Iowa Green Party,county,POTTAWATTAMIE,
State Senator,29,Write-In Votes,Iowa Green Party,county,SHELBY,0
State Senator,29,Totals,Iowa Green Party,county,SHELBY,
State Senator,29,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,29,Totals,Iowa Green Party,racewide,Totals,
State Senator,29,Nancy Boettger,Republican,county,ADAIR,474
State Senator,29,Jim Field,Republican,county,ADAIR,294
State Senator,29,Patrick J. Hall,Republican,county,ADAIR,83
State Senator,29,Write-In Votes,Republican,county,ADAIR,0
State Senator,29,Totals,Republican,county,ADAIR,851
State Senator,29,Nancy Boettger,Republican,county,AUDUBON,269
State Senator,29,Jim Field,Republican,county,AUDUBON,267
State Senator,29,Patrick J. Hall,Republican,county,AUDUBON,20
State Senator,29,Write-In Votes,Republican,county,AUDUBON,0
State Senator,29,Totals,Republican,county,AUDUBON,556
State Senator,29,Nancy Boettger,Republican,county,CASS,484
State Senator,29,Jim Field,Republican,county,CASS,1283
State Senator,29,Patrick J. Hall,Republican,county,CASS,356
State Senator,29,Write-In Votes,Republican,county,CASS,1
State Senator,29,Totals,Republican,county,CASS,2124
State Senator,29,Nancy Boettger,Republican,county,GUTHRIE,686
State Senator,29,Jim Field,Republican,county,GUTHRIE,278
State Senator,29,Patrick J. Hall,Republican,county,GUTHRIE,95
State Senator,29,Write-In Votes,Republican,county,GUTHRIE,0
State Senator,29,Totals,Republican,county,GUTHRIE,1059
State Senator,29,Nancy Boettger,Republican,county,POTTAWATTAMIE,245
State Senator,29,Jim Field,Republican,county,POTTAWATTAMIE,73
State Senator,29,Patrick J. Hall,Republican,county,POTTAWATTAMIE,68
State Senator,29,Write-In Votes,Republican,county,POTTAWATTAMIE,0
State Senator,29,Totals,Republican,county,POTTAWATTAMIE,386
State Senator,29,Nancy Boettger,Republican,county,SHELBY,1275
State Senator,29,Jim Field,Republican,county,SHELBY,257
State Senator,29,Patrick J. Hall,Republican,county,SHELBY,303
State Senator,29,Write-In Votes,Republican,county,SHELBY,0
State Senator,29,Totals,Republican,county,SHELBY,1835
State Senator,29,Nancy Boettger,Republican,racewide,Totals,3433
State Senator,29,Jim Field,Republican,racewide,Totals,2452
State Senator,29,Patrick J. Hall,Republican,racewide,Totals,925
State Senator,29,Write-In Votes,Republican,racewide,Totals,1
State Senator,29,Totals,Republican,racewide,Totals,6811
State Senator,30,Write-In Votes,Democrat,county,POLK,94
State Senator,30,Totals,Democrat,county,POLK,
State Senator,30,Write-In Votes,Democrat,racewide,Totals,94
State Senator,30,Totals,Democrat,racewide,Totals,
State Senator,30,Write-In Votes,Iowa Green Party,county,POLK,1
State Senator,30,Totals,Iowa Green Party,county,POLK,
State Senator,30,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Senator,30,Totals,Iowa Green Party,racewide,Totals,
State Senator,30,Mary E. Kramer,Republican,county,POLK,4550
State Senator,30,Write-In Votes,Republican,county,POLK,30
State Senator,30,Totals,Republican,county,POLK,4580
State Senator,30,Mary E. Kramer,Republican,racewide,Totals,4550
State Senator,30,Write-In Votes,Republican,racewide,Totals,30
State Senator,30,Totals,Republican,racewide,Totals,4580
State Senator,31,Chuck Gifford,Democratic,county,POLK,1929
State Senator,31,Matt McCoy,Democratic,county,POLK,3275
State Senator,31,Write-In Votes,Democratic,county,POLK,9
State Senator,31,Totals,Democratic,county,POLK,5213
State Senator,31,Chuck Gifford,Democratic,racewide,Totals,1929
State Senator,31,Matt McCoy,Democratic,racewide,Totals,3275
State Senator,31,Write-In Votes,Democratic,racewide,Totals,9
State Senator,31,Totals,Democratic,racewide,Totals,5213
State Senator,31,Write-In Votes,Iowa Green Party,county,POLK,8
State Senator,31,Totals,Iowa Green Party,county,POLK,
State Senator,31,Write-In Votes,Iowa Green Party,racewide,Totals,8
State Senator,31,Totals,Iowa Green Party,racewide,Totals,
State Senator,31,Kaye Lozier,Republican,county,POLK,2597
State Senator,31,Barbara Stirling,Republican,county,POLK,564
State Senator,31,Write-In Votes,Republican,county,POLK,12
State Senator,31,Totals,Republican,county,POLK,3173
State Senator,31,Kaye Lozier,Republican,racewide,Totals,2597
State Senator,31,Barbara Stirling,Republican,racewide,Totals,564
State Senator,31,Write-In Votes,Republican,racewide,Totals,12
State Senator,31,Totals,Republican,racewide,Totals,3173
State Senator,33,Jack Hatch,Democratic,county,POLK,2719
State Senator,33,Write-In Votes,Democratic,county,POLK,32
State Senator,33,Totals,Democratic,county,POLK,2751
State Senator,33,Jack Hatch,Democratic,racewide,Totals,2719
State Senator,33,Write-In Votes,Democratic,racewide,Totals,32
State Senator,33,Totals,Democratic,racewide,Totals,2751
State Senator,33,Write-In Votes,Iowa Green Party,county,POLK,3
State Senator,33,Totals,Iowa Green Party,county,POLK,
State Senator,33,Write-In Votes,Iowa Green Party,racewide,Totals,3
State Senator,33,Totals,Iowa Green Party,racewide,Totals,
State Senator,33,Write-In Votes,Republican,county,POLK,70
State Senator,33,Totals,Republican,county,POLK,
State Senator,33,Write-In Votes,Republican,racewide,Totals,70
State Senator,33,Totals,Republican,racewide,Totals,
State Senator,34,Dick L. Dearden,Democratic,county,POLK,2816
State Senator,34,Write-In Votes,Democratic,county,POLK,21
State Senator,34,Totals,Democratic,county,POLK,2837
State Senator,34,Dick L. Dearden,Democratic,racewide,Totals,2816
State Senator,34,Write-In Votes,Democratic,racewide,Totals,21
State Senator,34,Totals,Democratic,racewide,Totals,2837
State Senator,34,Write-In Votes,Iowa Green Party,county,POLK,0
State Senator,34,Totals,Iowa Green Party,county,POLK,
State Senator,34,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,34,Totals,Iowa Green Party,racewide,Totals,
State Senator,34,Write-In Votes,Republican,county,POLK,96
State Senator,34,Totals,Republican,county,POLK,
State Senator,34,Write-In Votes,Republican,racewide,Totals,96
State Senator,34,Totals,Republican,racewide,Totals,
State Senator,35,Write-In Votes,Democrat,county,POLK,131
State Senator,35,Totals,Democrat,county,POLK,
State Senator,35,Write-In Votes,Democrat,racewide,Totals,131
State Senator,35,Totals,Democrat,racewide,Totals,
State Senator,35,Write-In Votes,Iowa Green Party,county,POLK,1
State Senator,35,Totals,Iowa Green Party,county,POLK,
State Senator,35,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Senator,35,Totals,Iowa Green Party,racewide,Totals,
State Senator,35,Jeff Lamberti,Republican,county,POLK,3839
State Senator,35,Write-In Votes,Republican,county,POLK,24
State Senator,35,Totals,Republican,county,POLK,3863
State Senator,35,Jeff Lamberti,Republican,racewide,Totals,3839
State Senator,35,Write-In Votes,Republican,racewide,Totals,24
State Senator,35,Totals,Republican,racewide,Totals,3863
State Senator,37,Bill Fink,Democratic,county,DALLAS,97
State Senator,37,Write-In Votes,Democratic,county,DALLAS,1
State Senator,37,Totals,Democratic,county,DALLAS,98
State Senator,37,Bill Fink,Democratic,county,MADISON,499
State Senator,37,Write-In Votes,Democratic,county,MADISON,0
State Senator,37,Totals,Democratic,county,MADISON,499
State Senator,37,Bill Fink,Democratic,county,WARREN,1318
State Senator,37,Write-In Votes,Democratic,county,WARREN,3
State Senator,37,Totals,Democratic,county,WARREN,1321
State Senator,37,Bill Fink,Democratic,racewide,Totals,1914
State Senator,37,Write-In Votes,Democratic,racewide,Totals,4
State Senator,37,Totals,Democratic,racewide,Totals,1918
State Senator,37,Write-In Votes,Iowa Green Party,county,DALLAS,0
State Senator,37,Totals,Iowa Green Party,county,DALLAS,
State Senator,37,Write-In Votes,Iowa Green Party,county,MADISON,0
State Senator,37,Totals,Iowa Green Party,county,MADISON,
State Senator,37,Write-In Votes,Iowa Green Party,county,WARREN,0
State Senator,37,Totals,Iowa Green Party,county,WARREN,
State Senator,37,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,37,Totals,Iowa Green Party,racewide,Totals,
State Senator,37,Brad Nordstrom,Republican,county,DALLAS,120
State Senator,37,Doug Shull,Republican,county,DALLAS,106
State Senator,37,Write-In Votes,Republican,county,DALLAS,0
State Senator,37,Totals,Republican,county,DALLAS,226
State Senator,37,Brad Nordstrom,Republican,county,MADISON,678
State Senator,37,Doug Shull,Republican,county,MADISON,491
State Senator,37,Write-In Votes,Republican,county,MADISON,0
State Senator,37,Totals,Republican,county,MADISON,1169
State Senator,37,Brad Nordstrom,Republican,county,WARREN,456
State Senator,37,Doug Shull,Republican,county,WARREN,1433
State Senator,37,Write-In Votes,Republican,county,WARREN,2
State Senator,37,Totals,Republican,county,WARREN,1891
State Senator,37,Brad Nordstrom,Republican,racewide,Totals,1254
State Senator,37,Doug Shull,Republican,racewide,Totals,2030
State Senator,37,Write-In Votes,Republican,racewide,Totals,2
State Senator,37,Totals,Republican,racewide,Totals,3286
State Senator,39,Joe Bolkcom,Democratic,county,JOHNSON,495
State Senator,39,Write-In Votes,Democratic,county,JOHNSON,2
State Senator,39,Totals,Democratic,county,JOHNSON,497
State Senator,39,Joe Bolkcom,Democratic,racewide,Totals,495
State Senator,39,Write-In Votes,Democratic,racewide,Totals,2
State Senator,39,Totals,Democratic,racewide,Totals,497
State Senator,39,Write-In Votes,Iowa Green Party,county,JOHNSON,2
State Senator,39,Totals,Iowa Green Party,county,JOHNSON,
State Senator,39,Write-In Votes,Iowa Green Party,racewide,Totals,2
State Senator,39,Totals,Iowa Green Party,racewide,Totals,
State Senator,39,Write-In Votes,Republican,county,JOHNSON,24
State Senator,39,Totals,Republican,county,JOHNSON,
State Senator,39,Write-In Votes,Republican,racewide,Totals,24
State Senator,39,Totals,Republican,racewide,Totals,
State Senator,40,Thomas L. Fiegen,Democratic,county,CEDAR,188
State Senator,40,Write-In Votes,Democratic,county,CEDAR,0
State Senator,40,Totals,Democratic,county,CEDAR,188
State Senator,40,Thomas L. Fiegen,Democratic,county,JOHNSON,14
State Senator,40,Write-In Votes,Democratic,county,JOHNSON,0
State Senator,40,Totals,Democratic,county,JOHNSON,14
State Senator,40,Thomas L. Fiegen,Democratic,county,MUSCATINE,228
State Senator,40,Write-In Votes,Democratic,county,MUSCATINE,3
State Senator,40,Totals,Democratic,county,MUSCATINE,231
State Senator,40,Thomas L. Fiegen,Democratic,racewide,Totals,430
State Senator,40,Write-In Votes,Democratic,racewide,Totals,3
State Senator,40,Totals,Democratic,racewide,Totals,433
State Senator,40,Write-In Votes,Iowa Green Party,county,CEDAR,1
State Senator,40,Totals,Iowa Green Party,county,CEDAR,
State Senator,40,Write-In Votes,Iowa Green Party,county,JOHNSON,0
State Senator,40,Totals,Iowa Green Party,county,JOHNSON,
State Senator,40,Write-In Votes,Iowa Green Party,county,MUSCATINE,1
State Senator,40,Totals,Iowa Green Party,county,MUSCATINE,
State Senator,40,Write-In Votes,Iowa Green Party,racewide,Totals,2
State Senator,40,Totals,Iowa Green Party,racewide,Totals,
State Senator,40,Richard F. Drake,Republican,county,CEDAR,608
State Senator,40,Write-In Votes,Republican,county,CEDAR,6
State Senator,40,Totals,Republican,county,CEDAR,614
State Senator,40,Richard F. Drake,Republican,county,JOHNSON,64
State Senator,40,Write-In Votes,Republican,county,JOHNSON,0
State Senator,40,Totals,Republican,county,JOHNSON,64
State Senator,40,Richard F. Drake,Republican,county,MUSCATINE,1837
State Senator,40,Write-In Votes,Republican,county,MUSCATINE,6
State Senator,40,Totals,Republican,county,MUSCATINE,1843
State Senator,40,Richard F. Drake,Republican,racewide,Totals,2509
State Senator,40,Write-In Votes,Republican,racewide,Totals,12
State Senator,40,Totals,Republican,racewide,Totals,2521
State Senator,41,Write-In Votes,Democrat,county,SCOTT,105
State Senator,41,Totals,Democrat,county,SCOTT,
State Senator,41,Write-In Votes,Democrat,racewide,Totals,105
State Senator,41,Totals,Democrat,racewide,Totals,
State Senator,41,Write-In Votes,Iowa Green Party,county,SCOTT,2
State Senator,41,Totals,Iowa Green Party,county,SCOTT,
State Senator,41,Write-In Votes,Iowa Green Party,racewide,Totals,2
State Senator,41,Totals,Iowa Green Party,racewide,Totals,
State Senator,41,Niky Bowles,Republican,county,SCOTT,1207
State Senator,41,Maggie Tinsman,Republican,county,SCOTT,3213
State Senator,41,Write-In Votes,Republican,county,SCOTT,4
State Senator,41,Totals,Republican,county,SCOTT,4424
State Senator,41,Niky Bowles,Republican,racewide,Totals,1207
State Senator,41,Maggie Tinsman,Republican,racewide,Totals,3213
State Senator,41,Write-In Votes,Republican,racewide,Totals,4
State Senator,41,Totals,Republican,racewide,Totals,4424
State Senator,42,Dennis Albertson,Democratic,county,CLINTON,269
State Senator,42,Write-In Votes,Democratic,county,CLINTON,0
State Senator,42,Totals,Democratic,county,CLINTON,269
State Senator,42,Dennis Albertson,Democratic,county,SCOTT,692
State Senator,42,Write-In Votes,Democratic,county,SCOTT,2
State Senator,42,Totals,Democratic,county,SCOTT,694
State Senator,42,Dennis Albertson,Democratic,racewide,Totals,961
State Senator,42,Write-In Votes,Democratic,racewide,Totals,2
State Senator,42,Totals,Democratic,racewide,Totals,963
State Senator,42,Write-In Votes,Iowa Green Party,county,CLINTON,0
State Senator,42,Totals,Iowa Green Party,county,CLINTON,
State Senator,42,Write-In Votes,Iowa Green Party,county,SCOTT,0
State Senator,42,Totals,Iowa Green Party,county,SCOTT,
State Senator,42,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,42,Totals,Iowa Green Party,racewide,Totals,
State Senator,42,Bryan J. Sievers,Republican,county,CLINTON,747
State Senator,42,Write-In Votes,Republican,county,CLINTON,0
State Senator,42,Totals,Republican,county,CLINTON,747
State Senator,42,Bryan J. Sievers,Republican,county,SCOTT,1386
State Senator,42,Write-In Votes,Republican,county,SCOTT,4
State Senator,42,Totals,Republican,county,SCOTT,1390
State Senator,42,Bryan J. Sievers,Republican,racewide,Totals,2133
State Senator,42,Write-In Votes,Republican,racewide,Totals,4
State Senator,42,Totals,Republican,racewide,Totals,2137
State Senator,43,Joe M. Seng,Democratic,county,SCOTT,1381
State Senator,43,Write-In Votes,Democratic,county,SCOTT,9
State Senator,43,Totals,Democratic,county,SCOTT,1390
State Senator,43,Joe M. Seng,Democratic,racewide,Totals,1381
State Senator,43,Write-In Votes,Democratic,racewide,Totals,9
State Senator,43,Totals,Democratic,racewide,Totals,1390
State Senator,43,Write-In Votes,Iowa Green Party,county,SCOTT,1
State Senator,43,Totals,Iowa Green Party,county,SCOTT,
State Senator,43,Write-In Votes,Iowa Green Party,racewide,Totals,1
State Senator,43,Totals,Iowa Green Party,racewide,Totals,
State Senator,43,Write-In Votes,Republican,county,SCOTT,63
State Senator,43,Totals,Republican,county,SCOTT,
State Senator,43,Write-In Votes,Republican,racewide,Totals,63
State Senator,43,Totals,Republican,racewide,Totals,
State Senator,44,Thomas G. Courtney,Democratic,county,DES MOINES,1585
State Senator,44,Write-In Votes,Democratic,county,DES MOINES,6
State Senator,44,Totals,Democratic,county,DES MOINES,1591
State Senator,44,Thomas G. Courtney,Democratic,county,LOUISA,117
State Senator,44,Write-In Votes,Democratic,county,LOUISA,0
State Senator,44,Totals,Democratic,county,LOUISA,117
State Senator,44,Thomas G. Courtney,Democratic,county,MUSCATINE,50
State Senator,44,Write-In Votes,Democratic,county,MUSCATINE,0
State Senator,44,Totals,Democratic,county,MUSCATINE,50
State Senator,44,Thomas G. Courtney,Democratic,racewide,Totals,1752
State Senator,44,Write-In Votes,Democratic,racewide,Totals,6
State Senator,44,Totals,Democratic,racewide,Totals,1758
State Senator,44,Write-In Votes,Iowa Green Party,county,DES MOINES,0
State Senator,44,Totals,Iowa Green Party,county,DES MOINES,
State Senator,44,Write-In Votes,Iowa Green Party,county,LOUISA,0
State Senator,44,Totals,Iowa Green Party,county,LOUISA,
State Senator,44,Write-In Votes,Iowa Green Party,county,MUSCATINE,0
State Senator,44,Totals,Iowa Green Party,county,MUSCATINE,
State Senator,44,Write-In Votes,Iowa Green Party,racewide,Totals,0
State Senator,44,Totals,Iowa Green Party,racewide,Totals,
State Senator,44,Write-In Votes,Republican,county,DES MOINES,0
State Senator,44,Totals,Republican,county,DES MOINES,
State Senator,44,Write-In Votes,Republican,county,LOUISA,9
State Senator,44,Totals,Republican,county,LOUISA,
State Senator,44,Write-In Votes,Republican,county,MUSCATINE,3
State Senator,44,Totals,Republican,county,MUSCATINE,
State Senator,44,Write-In Votes,Republican,racewide,Totals,12
State Senator,44,Totals,Republican,racewide,Totals,
State Senator,45,Mark Shearer,Democratic,county,JEFFERSON,149
State Senator,45,Write-In Votes,Democratic,county,JEFFERSON,0
State Senator,45,Totals,Democratic,county,JEFFERSON,149
State Senator,45,Mark Shearer,Democratic,county,JOHNSON,64
