office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senate,,Write-In Votes,Iowa Green Party,county,MONROE,0
U.S. Senate,,Totals,Iowa Green Party,county,MONROE,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,MONTGOMERY,1
U.S. Senate,,Totals,Iowa Green Party,county,MONTGOMERY,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,MUSCATINE,2
U.S. Senate,,Totals,Iowa Green Party,county,MUSCATINE,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,O'BRIEN,0
U.S. Senate,,Totals,Iowa Green Party,county,O'BRIEN,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,OSCEOLA,0
U.S. Senate,,Totals,Iowa Green Party,county,OSCEOLA,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,PAGE,0
U.S. Senate,,Totals,Iowa Green Party,county,PAGE,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,PALO ALTO,0
U.S. Senate,,Totals,Iowa Green Party,county,PALO ALTO,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,PLYMOUTH,0
U.S. Senate,,Totals,Iowa Green Party,county,PLYMOUTH,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,POCAHONTAS,0
U.S. Senate,,Totals,Iowa Green Party,county,POCAHONTAS,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,POLK,37
U.S. Senate,,Totals,Iowa Green Party,county,POLK,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,POTTAWATTAMIE,1
U.S. Senate,,Totals,Iowa Green Party,county,POTTAWATTAMIE,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,POWESHIEK,0
U.S. Senate,,Totals,Iowa Green Party,county,POWESHIEK,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,RINGGOLD,0
U.S. Senate,,Totals,Iowa Green Party,county,RINGGOLD,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,SAC,0
U.S. Senate,,Totals,Iowa Green Party,county,SAC,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,SCOTT,4
U.S. Senate,,Totals,Iowa Green Party,county,SCOTT,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,SHELBY,0
U.S. Senate,,Totals,Iowa Green Party,county,SHELBY,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,SIOUX,0
U.S. Senate,,Totals,Iowa Green Party,county,SIOUX,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,STORY,7
U.S. Senate,,Totals,Iowa Green Party,county,STORY,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,TAMA,0
U.S. Senate,,Totals,Iowa Green Party,county,TAMA,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,TAYLOR,0
U.S. Senate,,Totals,Iowa Green Party,county,TAYLOR,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,UNION,0
U.S. Senate,,Totals,Iowa Green Party,county,UNION,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,VAN BUREN,0
U.S. Senate,,Totals,Iowa Green Party,county,VAN BUREN,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WAPELLO,4
U.S. Senate,,Totals,Iowa Green Party,county,WAPELLO,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WARREN,0
U.S. Senate,,Totals,Iowa Green Party,county,WARREN,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WASHINGTON,0
U.S. Senate,,Totals,Iowa Green Party,county,WASHINGTON,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WAYNE,0
U.S. Senate,,Totals,Iowa Green Party,county,WAYNE,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WEBSTER,0
U.S. Senate,,Totals,Iowa Green Party,county,WEBSTER,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WINNEBAGO,0
U.S. Senate,,Totals,Iowa Green Party,county,WINNEBAGO,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WINNESHIEK,1
U.S. Senate,,Totals,Iowa Green Party,county,WINNESHIEK,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WOODBURY,3
U.S. Senate,,Totals,Iowa Green Party,county,WOODBURY,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WORTH,0
U.S. Senate,,Totals,Iowa Green Party,county,WORTH,
U.S. Senate,,Write-In Votes,Iowa Green Party,county,WRIGHT,0
U.S. Senate,,Totals,Iowa Green Party,county,WRIGHT,
U.S. Senate,,Write-In Votes,Iowa Green Party,racewide,Totals,102
U.S. Senate,,Totals,Iowa Green Party,racewide,Totals,
U.S. Senate,,Greg Ganske,Republican,county,ADAIR,557
U.S. Senate,,Bill Salier,Republican,county,ADAIR,373
U.S. Senate,,Write-In Votes,Republican,county,ADAIR,0
U.S. Senate,,Totals,Republican,county,ADAIR,930
U.S. Senate,,Greg Ganske,Republican,county,ADAMS,249
U.S. Senate,,Bill Salier,Republican,county,ADAMS,107
U.S. Senate,,Write-In Votes,Republican,county,ADAMS,1
U.S. Senate,,Totals,Republican,county,ADAMS,357
U.S. Senate,,Greg Ganske,Republican,county,ALLAMAKEE,671
U.S. Senate,,Bill Salier,Republican,county,ALLAMAKEE,754
U.S. Senate,,Write-In Votes,Republican,county,ALLAMAKEE,0
U.S. Senate,,Totals,Republican,county,ALLAMAKEE,1425
U.S. Senate,,Greg Ganske,Republican,county,APPANOOSE,533
U.S. Senate,,Bill Salier,Republican,county,APPANOOSE,196
U.S. Senate,,Write-In Votes,Republican,county,APPANOOSE,0
U.S. Senate,,Totals,Republican,county,APPANOOSE,729
U.S. Senate,,Greg Ganske,Republican,county,AUDUBON,376
U.S. Senate,,Bill Salier,Republican,county,AUDUBON,185
U.S. Senate,,Write-In Votes,Republican,county,AUDUBON,1
U.S. Senate,,Totals,Republican,county,AUDUBON,562
U.S. Senate,,Greg Ganske,Republican,county,BENTON,578
U.S. Senate,,Bill Salier,Republican,county,BENTON,668
U.S. Senate,,Write-In Votes,Republican,county,BENTON,1
U.S. Senate,,Totals,Republican,county,BENTON,1247
U.S. Senate,,Greg Ganske,Republican,county,BLACK HAWK,3865
U.S. Senate,,Bill Salier,Republican,county,BLACK HAWK,3119
U.S. Senate,,Write-In Votes,Republican,county,BLACK HAWK,11
U.S. Senate,,Totals,Republican,county,BLACK HAWK,6995
U.S. Senate,,Greg Ganske,Republican,county,BOONE,1074
U.S. Senate,,Bill Salier,Republican,county,BOONE,775
U.S. Senate,,Write-In Votes,Republican,county,BOONE,6
U.S. Senate,,Totals,Republican,county,BOONE,1855
U.S. Senate,,Greg Ganske,Republican,county,BREMER,906
U.S. Senate,,Bill Salier,Republican,county,BREMER,690
U.S. Senate,,Write-In Votes,Republican,county,BREMER,1
U.S. Senate,,Totals,Republican,county,BREMER,1597
U.S. Senate,,Greg Ganske,Republican,county,BUCHANAN,508
U.S. Senate,,Bill Salier,Republican,county,BUCHANAN,727
U.S. Senate,,Write-In Votes,Republican,county,BUCHANAN,1
U.S. Senate,,Totals,Republican,county,BUCHANAN,1236
U.S. Senate,,Greg Ganske,Republican,county,BUENA VISTA,903
U.S. Senate,,Bill Salier,Republican,county,BUENA VISTA,564
U.S. Senate,,Write-In Votes,Republican,county,BUENA VISTA,1
U.S. Senate,,Totals,Republican,county,BUENA VISTA,1468
U.S. Senate,,Greg Ganske,Republican,county,BUTLER,1046
U.S. Senate,,Bill Salier,Republican,county,BUTLER,981
U.S. Senate,,Write-In Votes,Republican,county,BUTLER,0
U.S. Senate,,Totals,Republican,county,BUTLER,2027
U.S. Senate,,Greg Ganske,Republican,county,CALHOUN,599
U.S. Senate,,Bill Salier,Republican,county,CALHOUN,409
U.S. Senate,,Write-In Votes,Republican,county,CALHOUN,1
U.S. Senate,,Totals,Republican,county,CALHOUN,1009
U.S. Senate,,Greg Ganske,Republican,county,CARROLL,785
U.S. Senate,,Bill Salier,Republican,county,CARROLL,325
U.S. Senate,,Write-In Votes,Republican,county,CARROLL,1
U.S. Senate,,Totals,Republican,county,CARROLL,1111
U.S. Senate,,Greg Ganske,Republican,county,CASS,1633
U.S. Senate,,Bill Salier,Republican,county,CASS,469
U.S. Senate,,Write-In Votes,Republican,county,CASS,1
U.S. Senate,,Totals,Republican,county,CASS,2103
U.S. Senate,,Greg Ganske,Republican,county,CEDAR,436
U.S. Senate,,Bill Salier,Republican,county,CEDAR,393
U.S. Senate,,Write-In Votes,Republican,county,CEDAR,1
U.S. Senate,,Totals,Republican,county,CEDAR,830
U.S. Senate,,Greg Ganske,Republican,county,CERRO GORDO,1747
U.S. Senate,,Bill Salier,Republican,county,CERRO GORDO,1874
U.S. Senate,,Write-In Votes,Republican,county,CERRO GORDO,5
U.S. Senate,,Totals,Republican,county,CERRO GORDO,3626
U.S. Senate,,Greg Ganske,Republican,county,CHEROKEE,785
U.S. Senate,,Bill Salier,Republican,county,CHEROKEE,420
U.S. Senate,,Write-In Votes,Republican,county,CHEROKEE,0
U.S. Senate,,Totals,Republican,county,CHEROKEE,1205
U.S. Senate,,Greg Ganske,Republican,county,CHICKASAW,323
U.S. Senate,,Bill Salier,Republican,county,CHICKASAW,573
U.S. Senate,,Write-In Votes,Republican,county,CHICKASAW,0
U.S. Senate,,Totals,Republican,county,CHICKASAW,896
U.S. Senate,,Greg Ganske,Republican,county,CLARKE,491
U.S. Senate,,Bill Salier,Republican,county,CLARKE,277
U.S. Senate,,Write-In Votes,Republican,county,CLARKE,0
U.S. Senate,,Totals,Republican,county,CLARKE,768
U.S. Senate,,Greg Ganske,Republican,county,CLAY,840
U.S. Senate,,Bill Salier,Republican,county,CLAY,343
U.S. Senate,,Write-In Votes,Republican,county,CLAY,1
U.S. Senate,,Totals,Republican,county,CLAY,1184
U.S. Senate,,Greg Ganske,Republican,county,CLAYTON,602
U.S. Senate,,Bill Salier,Republican,county,CLAYTON,466
U.S. Senate,,Write-In Votes,Republican,county,CLAYTON,2
U.S. Senate,,Totals,Republican,county,CLAYTON,1070
U.S. Senate,,Greg Ganske,Republican,county,CLINTON,1308
U.S. Senate,,Bill Salier,Republican,county,CLINTON,817
U.S. Senate,,Write-In Votes,Republican,county,CLINTON,0
U.S. Senate,,Totals,Republican,county,CLINTON,2125
U.S. Senate,,Greg Ganske,Republican,county,CRAWFORD,965
U.S. Senate,,Bill Salier,Republican,county,CRAWFORD,394
U.S. Senate,,Write-In Votes,Republican,county,CRAWFORD,0
U.S. Senate,,Totals,Republican,county,CRAWFORD,1359
U.S. Senate,,Greg Ganske,Republican,county,DALLAS,1732
U.S. Senate,,Bill Salier,Republican,county,DALLAS,1155
U.S. Senate,,Write-In Votes,Republican,county,DALLAS,2
U.S. Senate,,Totals,Republican,county,DALLAS,2889
U.S. Senate,,Greg Ganske,Republican,county,DAVIS,287
U.S. Senate,,Bill Salier,Republican,county,DAVIS,247
U.S. Senate,,Write-In Votes,Republican,county,DAVIS,1
U.S. Senate,,Totals,Republican,county,DAVIS,535
U.S. Senate,,Greg Ganske,Republican,county,DECATUR,394
U.S. Senate,,Bill Salier,Republican,county,DECATUR,183
U.S. Senate,,Write-In Votes,Republican,county,DECATUR,0
U.S. Senate,,Totals,Republican,county,DECATUR,577
U.S. Senate,,Greg Ganske,Republican,county,DELAWARE,712
U.S. Senate,,Bill Salier,Republican,county,DELAWARE,452
U.S. Senate,,Write-In Votes,Republican,county,DELAWARE,0
U.S. Senate,,Totals,Republican,county,DELAWARE,1164
U.S. Senate,,Greg Ganske,Republican,county,DES MOINES,907
U.S. Senate,,Bill Salier,Republican,county,DES MOINES,563
U.S. Senate,,Write-In Votes,Republican,county,DES MOINES,2
U.S. Senate,,Totals,Republican,county,DES MOINES,1472
U.S. Senate,,Greg Ganske,Republican,county,DICKINSON,1116
U.S. Senate,,Bill Salier,Republican,county,DICKINSON,261
U.S. Senate,,Write-In Votes,Republican,county,DICKINSON,0
U.S. Senate,,Totals,Republican,county,DICKINSON,1377
U.S. Senate,,Greg Ganske,Republican,county,DUBUQUE,1833
U.S. Senate,,Bill Salier,Republican,county,DUBUQUE,1144
U.S. Senate,,Write-In Votes,Republican,county,DUBUQUE,3
U.S. Senate,,Totals,Republican,county,DUBUQUE,2980
U.S. Senate,,Greg Ganske,Republican,county,EMMET,220
U.S. Senate,,Bill Salier,Republican,county,EMMET,110
U.S. Senate,,Write-In Votes,Republican,county,EMMET,0
U.S. Senate,,Totals,Republican,county,EMMET,330
U.S. Senate,,Greg Ganske,Republican,county,FAYETTE,833
U.S. Senate,,Bill Salier,Republican,county,FAYETTE,885
U.S. Senate,,Write-In Votes,Republican,county,FAYETTE,0
U.S. Senate,,Totals,Republican,county,FAYETTE,1718
U.S. Senate,,Greg Ganske,Republican,county,FLOYD,423
U.S. Senate,,Bill Salier,Republican,county,FLOYD,578
U.S. Senate,,Write-In Votes,Republican,county,FLOYD,2
U.S. Senate,,Totals,Republican,county,FLOYD,1003
U.S. Senate,,Greg Ganske,Republican,county,FRANKLIN,1108
U.S. Senate,,Bill Salier,Republican,county,FRANKLIN,1056
U.S. Senate,,Write-In Votes,Republican,county,FRANKLIN,1
U.S. Senate,,Totals,Republican,county,FRANKLIN,2165
U.S. Senate,,Greg Ganske,Republican,county,FREMONT,442
U.S. Senate,,Bill Salier,Republican,county,FREMONT,178
U.S. Senate,,Write-In Votes,Republican,county,FREMONT,2
U.S. Senate,,Totals,Republican,county,FREMONT,622
U.S. Senate,,Greg Ganske,Republican,county,GREENE,577
U.S. Senate,,Bill Salier,Republican,county,GREENE,296
U.S. Senate,,Write-In Votes,Republican,county,GREENE,0
U.S. Senate,,Totals,Republican,county,GREENE,873
U.S. Senate,,Greg Ganske,Republican,county,GRUNDY,779
U.S. Senate,,Bill Salier,Republican,county,GRUNDY,858
U.S. Senate,,Write-In Votes,Republican,county,GRUNDY,0
U.S. Senate,,Totals,Republican,county,GRUNDY,1637
U.S. Senate,,Greg Ganske,Republican,county,GUTHRIE,712
U.S. Senate,,Bill Salier,Republican,county,GUTHRIE,462
U.S. Senate,,Write-In Votes,Republican,county,GUTHRIE,1
U.S. Senate,,Totals,Republican,county,GUTHRIE,1175
U.S. Senate,,Greg Ganske,Republican,county,HAMILTON,847
U.S. Senate,,Bill Salier,Republican,county,HAMILTON,830
U.S. Senate,,Write-In Votes,Republican,county,HAMILTON,2
U.S. Senate,,Totals,Republican,county,HAMILTON,1679
U.S. Senate,,Greg Ganske,Republican,county,HANCOCK,743
U.S. Senate,,Bill Salier,Republican,county,HANCOCK,803
U.S. Senate,,Write-In Votes,Republican,county,HANCOCK,0
U.S. Senate,,Totals,Republican,county,HANCOCK,1546
U.S. Senate,,Greg Ganske,Republican,county,HARDIN,1016
U.S. Senate,,Bill Salier,Republican,county,HARDIN,1287
U.S. Senate,,Write-In Votes,Republican,county,HARDIN,3
U.S. Senate,,Totals,Republican,county,HARDIN,2306
U.S. Senate,,Greg Ganske,Republican,county,HARRISON,617
U.S. Senate,,Bill Salier,Republican,county,HARRISON,181
U.S. Senate,,Write-In Votes,Republican,county,HARRISON,1
U.S. Senate,,Totals,Republican,county,HARRISON,799
U.S. Senate,,Greg Ganske,Republican,county,HENRY,691
U.S. Senate,,Bill Salier,Republican,county,HENRY,467
U.S. Senate,,Write-In Votes,Republican,county,HENRY,1
U.S. Senate,,Totals,Republican,county,HENRY,1159
U.S. Senate,,Greg Ganske,Republican,county,HOWARD,256
U.S. Senate,,Bill Salier,Republican,county,HOWARD,247
U.S. Senate,,Write-In Votes,Republican,county,HOWARD,1
U.S. Senate,,Totals,Republican,county,HOWARD,504
U.S. Senate,,Greg Ganske,Republican,county,HUMBOLDT,538
U.S. Senate,,Bill Salier,Republican,county,HUMBOLDT,361
U.S. Senate,,Write-In Votes,Republican,county,HUMBOLDT,0
U.S. Senate,,Totals,Republican,county,HUMBOLDT,899
U.S. Senate,,Greg Ganske,Republican,county,IDA,486
U.S. Senate,,Bill Salier,Republican,county,IDA,289
U.S. Senate,,Write-In Votes,Republican,county,IDA,0
U.S. Senate,,Totals,Republican,county,IDA,775
U.S. Senate,,Greg Ganske,Republican,county,IOWA,599
U.S. Senate,,Bill Salier,Republican,county,IOWA,533
U.S. Senate,,Write-In Votes,Republican,county,IOWA,0
U.S. Senate,,Totals,Republican,county,IOWA,1132
U.S. Senate,,Greg Ganske,Republican,county,JACKSON,376
U.S. Senate,,Bill Salier,Republican,county,JACKSON,238
U.S. Senate,,Write-In Votes,Republican,county,JACKSON,0
U.S. Senate,,Totals,Republican,county,JACKSON,614
U.S. Senate,,Greg Ganske,Republican,county,JASPER,1278
U.S. Senate,,Bill Salier,Republican,county,JASPER,1011
U.S. Senate,,Write-In Votes,Republican,county,JASPER,1
U.S. Senate,,Totals,Republican,county,JASPER,2290
U.S. Senate,,Greg Ganske,Republican,county,JEFFERSON,616
U.S. Senate,,Bill Salier,Republican,county,JEFFERSON,457
U.S. Senate,,Write-In Votes,Republican,county,JEFFERSON,2
U.S. Senate,,Totals,Republican,county,JEFFERSON,1075
U.S. Senate,,Greg Ganske,Republican,county,JOHNSON,1766
U.S. Senate,,Bill Salier,Republican,county,JOHNSON,1591
U.S. Senate,,Write-In Votes,Republican,county,JOHNSON,1
U.S. Senate,,Totals,Republican,county,JOHNSON,3358
U.S. Senate,,Greg Ganske,Republican,county,JONES,517
U.S. Senate,,Bill Salier,Republican,county,JONES,615
U.S. Senate,,Write-In Votes,Republican,county,JONES,2
U.S. Senate,,Totals,Republican,county,JONES,1134
U.S. Senate,,Greg Ganske,Republican,county,KEOKUK,614
U.S. Senate,,Bill Salier,Republican,county,KEOKUK,333
U.S. Senate,,Write-In Votes,Republican,county,KEOKUK,0
U.S. Senate,,Totals,Republican,county,KEOKUK,947
U.S. Senate,,Greg Ganske,Republican,county,KOSSUTH,745
U.S. Senate,,Bill Salier,Republican,county,KOSSUTH,380
U.S. Senate,,Write-In Votes,Republican,county,KOSSUTH,0
U.S. Senate,,Totals,Republican,county,KOSSUTH,1125
U.S. Senate,,Greg Ganske,Republican,county,LEE,400
U.S. Senate,,Bill Salier,Republican,county,LEE,816
U.S. Senate,,Write-In Votes,Republican,county,LEE,2
U.S. Senate,,Totals,Republican,county,LEE,1218
U.S. Senate,,Greg Ganske,Republican,county,LINN,5092
U.S. Senate,,Bill Salier,Republican,county,LINN,5500
U.S. Senate,,Write-In Votes,Republican,county,LINN,6
U.S. Senate,,Totals,Republican,county,LINN,10598
U.S. Senate,,Greg Ganske,Republican,county,LOUISA,373
U.S. Senate,,Bill Salier,Republican,county,LOUISA,187
U.S. Senate,,Write-In Votes,Republican,county,LOUISA,0
U.S. Senate,,Totals,Republican,county,LOUISA,560
U.S. Senate,,Greg Ganske,Republican,county,LUCAS,301
U.S. Senate,,Bill Salier,Republican,county,LUCAS,298
U.S. Senate,,Write-In Votes,Republican,county,LUCAS,0
U.S. Senate,,Totals,Republican,county,LUCAS,599
U.S. Senate,,Greg Ganske,Republican,county,LYON,1214
U.S. Senate,,Bill Salier,Republican,county,LYON,797
U.S. Senate,,Write-In Votes,Republican,county,LYON,0
U.S. Senate,,Totals,Republican,county,LYON,2011
U.S. Senate,,Greg Ganske,Republican,county,MADISON,827
U.S. Senate,,Bill Salier,Republican,county,MADISON,529
U.S. Senate,,Write-In Votes,Republican,county,MADISON,3
U.S. Senate,,Totals,Republican,county,MADISON,1359
U.S. Senate,,Greg Ganske,Republican,county,MAHASKA,1043
U.S. Senate,,Bill Salier,Republican,county,MAHASKA,860
U.S. Senate,,Write-In Votes,Republican,county,MAHASKA,1
U.S. Senate,,Totals,Republican,county,MAHASKA,1904
U.S. Senate,,Greg Ganske,Republican,county,MARION,1176
U.S. Senate,,Bill Salier,Republican,county,MARION,1529
U.S. Senate,,Write-In Votes,Republican,county,MARION,1
U.S. Senate,,Totals,Republican,county,MARION,2706
U.S. Senate,,Greg Ganske,Republican,county,MARSHALL,1602
U.S. Senate,,Bill Salier,Republican,county,MARSHALL,1168
U.S. Senate,,Write-In Votes,Republican,county,MARSHALL,0
U.S. Senate,,Totals,Republican,county,MARSHALL,2770
U.S. Senate,,Greg Ganske,Republican,county,MILLS,1159
U.S. Senate,,Bill Salier,Republican,county,MILLS,305
U.S. Senate,,Write-In Votes,Republican,county,MILLS,1
U.S. Senate,,Totals,Republican,county,MILLS,1465
U.S. Senate,,Greg Ganske,Republican,county,MITCHELL,290
U.S. Senate,,Bill Salier,Republican,county,MITCHELL,716
U.S. Senate,,Write-In Votes,Republican,county,MITCHELL,0
U.S. Senate,,Totals,Republican,county,MITCHELL,1006
U.S. Senate,,Greg Ganske,Republican,county,MONONA,333
U.S. Senate,,Bill Salier,Republican,county,MONONA,262
U.S. Senate,,Write-In Votes,Republican,county,MONONA,0
U.S. Senate,,Totals,Republican,county,MONONA,595
U.S. Senate,,Greg Ganske,Republican,county,MONROE,231
U.S. Senate,,Bill Salier,Republican,county,MONROE,154
U.S. Senate,,Write-In Votes,Republican,county,MONROE,0
U.S. Senate,,Totals,Republican,county,MONROE,385
U.S. Senate,,Greg Ganske,Republican,county,MONTGOMERY,1210
U.S. Senate,,Bill Salier,Republican,county,MONTGOMERY,497
U.S. Senate,,Write-In Votes,Republican,county,MONTGOMERY,2
U.S. Senate,,Totals,Republican,county,MONTGOMERY,1709
U.S. Senate,,Greg Ganske,Republican,county,MUSCATINE,1535
U.S. Senate,,Bill Salier,Republican,county,MUSCATINE,863
U.S. Senate,,Write-In Votes,Republican,county,MUSCATINE,1
U.S. Senate,,Totals,Republican,county,MUSCATINE,2399
U.S. Senate,,Greg Ganske,Republican,county,O'BRIEN,1544
U.S. Senate,,Bill Salier,Republican,county,O'BRIEN,799
U.S. Senate,,Write-In Votes,Republican,county,O'BRIEN,4
U.S. Senate,,Totals,Republican,county,O'BRIEN,2347
U.S. Senate,,Greg Ganske,Republican,county,OSCEOLA,640
U.S. Senate,,Bill Salier,Republican,county,OSCEOLA,268
U.S. Senate,,Write-In Votes,Republican,county,OSCEOLA,0
U.S. Senate,,Totals,Republican,county,OSCEOLA,908
U.S. Senate,,Greg Ganske,Republican,county,PAGE,958
U.S. Senate,,Bill Salier,Republican,county,PAGE,500
U.S. Senate,,Write-In Votes,Republican,county,PAGE,0
U.S. Senate,,Totals,Republican,county,PAGE,1458
U.S. Senate,,Greg Ganske,Republican,county,PALO ALTO,438
U.S. Senate,,Bill Salier,Republican,county,PALO ALTO,220
U.S. Senate,,Write-In Votes,Republican,county,PALO ALTO,0
U.S. Senate,,Totals,Republican,county,PALO ALTO,658
U.S. Senate,,Greg Ganske,Republican,county,PLYMOUTH,1235
U.S. Senate,,Bill Salier,Republican,county,PLYMOUTH,877
U.S. Senate,,Write-In Votes,Republican,county,PLYMOUTH,0
U.S. Senate,,Totals,Republican,county,PLYMOUTH,2112
U.S. Senate,,Greg Ganske,Republican,county,POCAHONTAS,321
U.S. Senate,,Bill Salier,Republican,county,POCAHONTAS,207
U.S. Senate,,Write-In Votes,Republican,county,POCAHONTAS,0
U.S. Senate,,Totals,Republican,county,POCAHONTAS,528
U.S. Senate,,Greg Ganske,Republican,county,POLK,16192
U.S. Senate,,Bill Salier,Republican,county,POLK,9012
U.S. Senate,,Write-In Votes,Republican,county,POLK,25
U.S. Senate,,Totals,Republican,county,POLK,25229
U.S. Senate,,Greg Ganske,Republican,county,POTTAWATTAMIE,5308
U.S. Senate,,Bill Salier,Republican,county,POTTAWATTAMIE,1006
U.S. Senate,,Write-In Votes,Republican,county,POTTAWATTAMIE,17
U.S. Senate,,Totals,Republican,county,POTTAWATTAMIE,6331
U.S. Senate,,Greg Ganske,Republican,county,POWESHIEK,1019
U.S. Senate,,Bill Salier,Republican,county,POWESHIEK,661
U.S. Senate,,Write-In Votes,Republican,county,POWESHIEK,0
U.S. Senate,,Totals,Republican,county,POWESHIEK,1680
U.S. Senate,,Greg Ganske,Republican,county,RINGGOLD,498
U.S. Senate,,Bill Salier,Republican,county,RINGGOLD,248
U.S. Senate,,Write-In Votes,Republican,county,RINGGOLD,0
U.S. Senate,,Totals,Republican,county,RINGGOLD,746
U.S. Senate,,Greg Ganske,Republican,county,SAC,1046
U.S. Senate,,Bill Salier,Republican,county,SAC,556
U.S. Senate,,Write-In Votes,Republican,county,SAC,0
U.S. Senate,,Totals,Republican,county,SAC,1602
U.S. Senate,,Greg Ganske,Republican,county,SCOTT,4479
U.S. Senate,,Bill Salier,Republican,county,SCOTT,3231
U.S. Senate,,Write-In Votes,Republican,county,SCOTT,10
U.S. Senate,,Totals,Republican,county,SCOTT,7720
U.S. Senate,,Greg Ganske,Republican,county,SHELBY,1266
U.S. Senate,,Bill Salier,Republican,county,SHELBY,479
U.S. Senate,,Write-In Votes,Republican,county,SHELBY,4
U.S. Senate,,Totals,Republican,county,SHELBY,1749
U.S. Senate,,Greg Ganske,Republican,county,SIOUX,3739
U.S. Senate,,Bill Salier,Republican,county,SIOUX,3516
U.S. Senate,,Write-In Votes,Republican,county,SIOUX,0
U.S. Senate,,Totals,Republican,county,SIOUX,7255
U.S. Senate,,Greg Ganske,Republican,county,STORY,2940
U.S. Senate,,Bill Salier,Republican,county,STORY,1906
U.S. Senate,,Write-In Votes,Republican,county,STORY,4
U.S. Senate,,Totals,Republican,county,STORY,4850
U.S. Senate,,Greg Ganske,Republican,county,TAMA,606
U.S. Senate,,Bill Salier,Republican,county,TAMA,517
U.S. Senate,,Write-In Votes,Republican,county,TAMA,1
U.S. Senate,,Totals,Republican,county,TAMA,1124
U.S. Senate,,Greg Ganske,Republican,county,TAYLOR,363
U.S. Senate,,Bill Salier,Republican,county,TAYLOR,138
U.S. Senate,,Write-In Votes,Republican,county,TAYLOR,0
U.S. Senate,,Totals,Republican,county,TAYLOR,501
U.S. Senate,,Greg Ganske,Republican,county,UNION,592
U.S. Senate,,Bill Salier,Republican,county,UNION,361
U.S. Senate,,Write-In Votes,Republican,county,UNION,0
U.S. Senate,,Totals,Republican,county,UNION,953
U.S. Senate,,Greg Ganske,Republican,county,VAN BUREN,333
U.S. Senate,,Bill Salier,Republican,county,VAN BUREN,425
U.S. Senate,,Write-In Votes,Republican,county,VAN BUREN,1
U.S. Senate,,Totals,Republican,county,VAN BUREN,759
U.S. Senate,,Greg Ganske,Republican,county,WAPELLO,775
U.S. Senate,,Bill Salier,Republican,county,WAPELLO,469
U.S. Senate,,Write-In Votes,Republican,county,WAPELLO,4
U.S. Senate,,Totals,Republican,county,WAPELLO,1248
U.S. Senate,,Greg Ganske,Republican,county,WARREN,1303
U.S. Senate,,Bill Salier,Republican,county,WARREN,991
U.S. Senate,,Write-In Votes,Republican,county,WARREN,1
U.S. Senate,,Totals,Republican,county,WARREN,2295
U.S. Senate,,Greg Ganske,Republican,county,WASHINGTON,722
U.S. Senate,,Bill Salier,Republican,county,WASHINGTON,519
U.S. Senate,,Write-In Votes,Republican,county,WASHINGTON,0
U.S. Senate,,Totals,Republican,county,WASHINGTON,1241
U.S. Senate,,Greg Ganske,Republican,county,WAYNE,308
U.S. Senate,,Bill Salier,Republican,county,WAYNE,192
U.S. Senate,,Write-In Votes,Republican,county,WAYNE,0
U.S. Senate,,Totals,Republican,county,WAYNE,500
U.S. Senate,,Greg Ganske,Republican,county,WEBSTER,1591
U.S. Senate,,Bill Salier,Republican,county,WEBSTER,1013
U.S. Senate,,Write-In Votes,Republican,county,WEBSTER,2
U.S. Senate,,Totals,Republican,county,WEBSTER,2606
U.S. Senate,,Greg Ganske,Republican,county,WINNEBAGO,404
U.S. Senate,,Bill Salier,Republican,county,WINNEBAGO,436
U.S. Senate,,Write-In Votes,Republican,county,WINNEBAGO,1
U.S. Senate,,Totals,Republican,county,WINNEBAGO,841
U.S. Senate,,Greg Ganske,Republican,county,WINNESHIEK,788
U.S. Senate,,Bill Salier,Republican,county,WINNESHIEK,477
