county,precinct,office,district,party,candidate,votes,absentee,election_day
Guthrie,Bayard Precinct,U.S. Senate,,DEM,Michael Franken,89,35,54
Guthrie,Casey Precinct,U.S. Senate,,DEM,Michael Franken,188,86,102
Guthrie,Guthrie Center Precinct,U.S. Senate,,DEM,Michael Franken,329,150,179
Guthrie,Panora Precinct,U.S. Senate,,DEM,Michael Franken,327,154,173
Guthrie,Stuart Precinct,U.S. Senate,,DEM,Michael Franken,309,71,238
Guthrie,Yale Precinct,U.S. Senate,,DEM,Michael Franken,307,169,138
Guthrie,Bayard Precinct,U.S. Senate,,REP,Chuck Grassley,286,44,242
Guthrie,Casey Precinct,U.S. Senate,,REP,Chuck Grassley,442,94,348
Guthrie,Guthrie Center Precinct,U.S. Senate,,REP,Chuck Grassley,625,163,462
Guthrie,Panora Precinct,U.S. Senate,,REP,Chuck Grassley,780,236,544
Guthrie,Stuart Precinct,U.S. Senate,,REP,Chuck Grassley,585,60,525
Guthrie,Yale Precinct,U.S. Senate,,REP,Chuck Grassley,730,196,534
Guthrie,Bayard Precinct,U.S. Senate,,,Write-in,0,0,0
Guthrie,Casey Precinct,U.S. Senate,,,Write-in,3,1,2
Guthrie,Guthrie Center Precinct,U.S. Senate,,,Write-in,1,0,1
Guthrie,Panora Precinct,U.S. Senate,,,Write-in,3,0,3
Guthrie,Stuart Precinct,U.S. Senate,,,Write-in,3,0,3
Guthrie,Yale Precinct,U.S. Senate,,,Write-in,6,2,4
Guthrie,Bayard Precinct,U.S. House,3,DEM,Cindy Axne,93,40,53
Guthrie,Casey Precinct,U.S. House,3,DEM,Cindy Axne,198,83,115
Guthrie,Guthrie Center Precinct,U.S. House,3,DEM,Cindy Axne,339,152,187
Guthrie,Panora Precinct,U.S. House,3,DEM,Cindy Axne,336,158,178
Guthrie,Stuart Precinct,U.S. House,3,DEM,Cindy Axne,328,68,260
Guthrie,Yale Precinct,U.S. House,3,DEM,Cindy Axne,338,173,165
Guthrie,Bayard Precinct,U.S. House,3,REP,Zach Nunn,283,39,244
Guthrie,Casey Precinct,U.S. House,3,REP,Zach Nunn,432,97,335
Guthrie,Guthrie Center Precinct,U.S. House,3,REP,Zach Nunn,611,157,454
Guthrie,Panora Precinct,U.S. House,3,REP,Zach Nunn,771,230,541
Guthrie,Stuart Precinct,U.S. House,3,REP,Zach Nunn,566,64,502
Guthrie,Yale Precinct,U.S. House,3,REP,Zach Nunn,696,190,506
Guthrie,Bayard Precinct,U.S. House,3,,Write-in,0,0,0
Guthrie,Casey Precinct,U.S. House,3,,Write-in,0,0,0
Guthrie,Guthrie Center Precinct,U.S. House,3,,Write-in,2,0,2
Guthrie,Panora Precinct,U.S. House,3,,Write-in,2,0,2
Guthrie,Stuart Precinct,U.S. House,3,,Write-in,2,0,2
Guthrie,Yale Precinct,U.S. House,3,,Write-in,2,0,2
Guthrie,Bayard Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,70,32,38
Guthrie,Casey Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,145,65,80
Guthrie,Guthrie Center Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,272,132,140
Guthrie,Panora Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,277,141,136
Guthrie,Stuart Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,257,57,200
Guthrie,Yale Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,254,148,106
Guthrie,Bayard Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,302,43,259
Guthrie,Casey Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,462,108,354
Guthrie,Guthrie Center Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,663,176,487
Guthrie,Panora Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,812,239,573
Guthrie,Stuart Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,608,70,538
Guthrie,Yale Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,772,216,556
Guthrie,Bayard Precinct,Governor,,LIB,Rick Stewart and Marco Battaglia,8,4,4
Guthrie,Casey Precinct,Governor,,LIB,Rick Stewart and Marco Battaglia,28,7,21
Guthrie,Guthrie Center Precinct,Governor,,LIB,Rick Stewart and Marco Battaglia,25,5,20
Guthrie,Panora Precinct,Governor,,LIB,Rick Stewart and Marco Battaglia,24,9,15
