county,precinct,office,district,party,candidate,votes,absentee,election_day
Delaware,Adams/Hazel Green,U.S. Senate,,REP,Chuck Grassley,345,46,299
Delaware,Colony,U.S. Senate,,REP,Chuck Grassley,251,27,224
Delaware,Delaware Twp,U.S. Senate,,REP,Chuck Grassley,402,108,294
Delaware,Delhi/Delaware Corp,U.S. Senate,,REP,Chuck Grassley,393,86,307
Delaware,Honey Creek/Elk,U.S. Senate,,REP,Chuck Grassley,437,94,343
Delaware,Manchester Ward 1,U.S. Senate,,REP,Chuck Grassley,338,93,245
Delaware,Manchester Ward 2,U.S. Senate,,REP,Chuck Grassley,419,132,287
Delaware,Manchester Ward 3,U.S. Senate,,REP,Chuck Grassley,449,89,360
Delaware,Milo/Prairie,U.S. Senate,,REP,Chuck Grassley,669,162,507
Delaware,Oneida/N Fork/Bremen,U.S. Senate,,REP,Chuck Grassley,988,228,760
Delaware,Richland/Coffins Grove,U.S. Senate,,REP,Chuck Grassley,359,66,293
Delaware,South Fork/Union,U.S. Senate,,REP,Chuck Grassley,373,39,334
Delaware,Adams/Hazel Green,U.S. Senate,,DEM,Michael Franken,148,48,100
Delaware,Colony,U.S. Senate,,DEM,Michael Franken,78,16,62
Delaware,Delaware Twp,U.S. Senate,,DEM,Michael Franken,116,56,60
Delaware,Delhi/Delaware Corp,U.S. Senate,,DEM,Michael Franken,107,27,80
Delaware,Honey Creek/Elk,U.S. Senate,,DEM,Michael Franken,158,40,118
Delaware,Manchester Ward 1,U.S. Senate,,DEM,Michael Franken,221,92,129
Delaware,Manchester Ward 2,U.S. Senate,,DEM,Michael Franken,268,130,138
Delaware,Manchester Ward 3,U.S. Senate,,DEM,Michael Franken,282,112,170
Delaware,Milo/Prairie,U.S. Senate,,DEM,Michael Franken,245,116,129
Delaware,Oneida/N Fork/Bremen,U.S. Senate,,DEM,Michael Franken,240,97,143
Delaware,Richland/Coffins Grove,U.S. Senate,,DEM,Michael Franken,169,65,104
Delaware,South Fork/Union,U.S. Senate,,DEM,Michael Franken,178,43,135
Delaware,Adams/Hazel Green,U.S. Senate,,,Write-in,0,0,0
Delaware,Colony,U.S. Senate,,,Write-in,0,0,0
Delaware,Delaware Twp,U.S. Senate,,,Write-in,0,0,0
Delaware,Delhi/Delaware Corp,U.S. Senate,,,Write-in,0,0,0
Delaware,Honey Creek/Elk,U.S. Senate,,,Write-in,1,0,1
Delaware,Manchester Ward 1,U.S. Senate,,,Write-in,1,1,0
Delaware,Manchester Ward 2,U.S. Senate,,,Write-in,0,0,0
Delaware,Manchester Ward 3,U.S. Senate,,,Write-in,0,0,0
Delaware,Milo/Prairie,U.S. Senate,,,Write-in,3,1,2
Delaware,Oneida/N Fork/Bremen,U.S. Senate,,,Write-in,1,0,1
Delaware,Richland/Coffins Grove,U.S. Senate,,,Write-in,0,0,0
