county,precinct,office,district,party,candidate,votes,absentee,election_day
Mills,Emerson/Hastings/Indian Creek,U.S. Senate,,DEM,Michael Franken,70,13,57
Mills,Glenwood Township,U.S. Senate,,DEM,Michael Franken,185,82,103
Mills,Glenwood Ward 1,U.S. Senate,,DEM,Michael Franken,129,62,67
Mills,Glenwood Ward 2,U.S. Senate,,DEM,Michael Franken,165,58,107
Mills,Glenwood Ward 3,U.S. Senate,,DEM,Michael Franken,247,108,139
Mills,Deer Creek and White Cloud,U.S. Senate,,DEM,Michael Franken,24,10,14
Mills,Henderson/Anderson,U.S. Senate,,DEM,Michael Franken,48,10,38
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. Senate,,DEM,Michael Franken,305,105,200
Mills,Oak/St Mary,U.S. Senate,,DEM,Michael Franken,364,153,211
Mills,Pacific Junction/Lyons/Plattville,U.S. Senate,,DEM,Michael Franken,57,24,33
Mills,Silver City/Ingraham,U.S. Senate,,DEM,Michael Franken,60,7,53
Mills,Emerson/Hastings/Indian Creek,U.S. Senate,,REP,Chuck Grassley,239,23,216
Mills,Glenwood Township,U.S. Senate,,REP,Chuck Grassley,392,111,281
Mills,Glenwood Ward 1,U.S. Senate,,REP,Chuck Grassley,281,98,183
Mills,Glenwood Ward 2,U.S. Senate,,REP,Chuck Grassley,315,77,238
Mills,Glenwood Ward 3,U.S. Senate,,REP,Chuck Grassley,400,105,295
Mills,Deer Creek and White Cloud,U.S. Senate,,REP,Chuck Grassley,108,31,77
Mills,Henderson/Anderson,U.S. Senate,,REP,Chuck Grassley,120,18,102
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. Senate,,REP,Chuck Grassley,739,175,564
Mills,Oak/St Mary,U.S. Senate,,REP,Chuck Grassley,961,231,730
Mills,Pacific Junction/Lyons/Plattville,U.S. Senate,,REP,Chuck Grassley,203,58,145
Mills,Silver City/Ingraham,U.S. Senate,,REP,Chuck Grassley,179,18,161
Mills,Emerson/Hastings/Indian Creek,U.S. Senate,,,Write-in,1,0,1
Mills,Glenwood Township,U.S. Senate,,,Write-in,0,0,0
Mills,Glenwood Ward 1,U.S. Senate,,,Write-in,0,0,0
Mills,Glenwood Ward 2,U.S. Senate,,,Write-in,1,0,1
Mills,Glenwood Ward 3,U.S. Senate,,,Write-in,1,0,1
Mills,Deer Creek and White Cloud,U.S. Senate,,,Write-in,0,0,0
Mills,Henderson/Anderson,U.S. Senate,,,Write-in,0,0,0
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. Senate,,,Write-in,5,1,4
Mills,Oak/St Mary,U.S. Senate,,,Write-in,3,1,2
Mills,Pacific Junction/Lyons/Plattville,U.S. Senate,,,Write-in,0,0,0
Mills,Silver City/Ingraham,U.S. Senate,,,Write-in,0,0,0
Mills,Emerson/Hastings/Indian Creek,U.S. House,4,DEM,Ryan Melton,67,12,55
Mills,Glenwood Township,U.S. House,4,DEM,Ryan Melton,166,76,90
Mills,Glenwood Ward 1,U.S. House,4,DEM,Ryan Melton,124,59,65
Mills,Glenwood Ward 2,U.S. House,4,DEM,Ryan Melton,152,53,99
Mills,Glenwood Ward 3,U.S. House,4,DEM,Ryan Melton,219,104,115
Mills,Deer Creek and White Cloud,U.S. House,4,DEM,Ryan Melton,21,11,10
Mills,Henderson/Anderson,U.S. House,4,DEM,Ryan Melton,38,8,30
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. House,4,DEM,Ryan Melton,271,96,175
Mills,Oak/St Mary,U.S. House,4,DEM,Ryan Melton,340,145,195
Mills,Pacific Junction/Lyons/Plattville,U.S. House,4,DEM,Ryan Melton,54,22,32
Mills,Silver City/Ingraham,U.S. House,4,DEM,Ryan Melton,56,6,50
Mills,Emerson/Hastings/Indian Creek,U.S. House,4,REP,Randy Feenstra,233,21,212
Mills,Glenwood Township,U.S. House,4,REP,Randy Feenstra,381,107,274
Mills,Glenwood Ward 1,U.S. House,4,REP,Randy Feenstra,262,88,174
Mills,Glenwood Ward 2,U.S. House,4,REP,Randy Feenstra,309,78,231
Mills,Glenwood Ward 3,U.S. House,4,REP,Randy Feenstra,393,97,296
Mills,Deer Creek and White Cloud,U.S. House,4,REP,Randy Feenstra,104,30,74
Mills,Henderson/Anderson,U.S. House,4,REP,Randy Feenstra,128,19,109
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. House,4,REP,Randy Feenstra,727,172,555
Mills,Oak/St Mary,U.S. House,4,REP,Randy Feenstra,950,228,722
Mills,Pacific Junction/Lyons/Plattville,U.S. House,4,REP,Randy Feenstra,195,57,138
Mills,Silver City/Ingraham,U.S. House,4,REP,Randy Feenstra,174,18,156
Mills,Emerson/Hastings/Indian Creek,U.S. House,4,LBC,Bryan Jack Holder,5,2,3
Mills,Glenwood Township,U.S. House,4,LBC,Bryan Jack Holder,18,5,13
Mills,Glenwood Ward 1,U.S. House,4,LBC,Bryan Jack Holder,12,4,8
Mills,Glenwood Ward 2,U.S. House,4,LBC,Bryan Jack Holder,16,5,11
Mills,Glenwood Ward 3,U.S. House,4,LBC,Bryan Jack Holder,23,4,19
Mills,Deer Creek and White Cloud,U.S. House,4,LBC,Bryan Jack Holder,4,0,4
Mills,Henderson/Anderson,U.S. House,4,LBC,Bryan Jack Holder,4,0,4
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,U.S. House,4,LBC,Bryan Jack Holder,31,6,25
Mills,Oak/St Mary,U.S. House,4,LBC,Bryan Jack Holder,23,7,16
Mills,Pacific Junction/Lyons/Plattville,U.S. House,4,LBC,Bryan Jack Holder,8,2,6
Mills,Silver City/Ingraham,U.S. House,4,LBC,Bryan Jack Holder,4,1,3
Mills,Emerson/Hastings/Indian Creek,U.S. House,4,,Write-in,0,0,0
Mills,Glenwood Township,U.S. House,4,,Write-in,2,0,2
Mills,Glenwood Ward 1,U.S. House,4,,Write-in,0,0,0
Mills,Glenwood Ward 2,U.S. House,4,,Write-in,0,0,0
