county,precinct,office,district,party,candidate,votes,absentee,election_day
Clay,Douglas-Peterson,U.S. Senate,,DEM,Michael Franken,67,27,40
Clay,Garfield-Herdland,U.S. Senate,,DEM,Michael Franken,43,12,31
Clay,Lake-Freeman,U.S. Senate,,DEM,Michael Franken,64,28,36
Clay,Lincoln-Clay-Lone Tree-Riverton,U.S. Senate,,DEM,Michael Franken,130,50,80
Clay,Logan-Gillett Grove,U.S. Senate,,DEM,Michael Franken,37,15,22
Clay,Spencer Ward 1,U.S. Senate,,DEM,Michael Franken,207,111,96
Clay,Spencer Ward 2,U.S. Senate,,DEM,Michael Franken,226,128,98
Clay,Spencer Ward 3,U.S. Senate,,DEM,Michael Franken,241,140,101
Clay,Spencer Ward 4,U.S. Senate,,DEM,Michael Franken,321,167,154
Clay,Spencer Ward 5,U.S. Senate,,DEM,Michael Franken,291,170,121
Clay,Summit-Meadow-Sioux,U.S. Senate,,DEM,Michael Franken,109,58,51
Clay,Waterford-City of Everly,U.S. Senate,,DEM,Michael Franken,59,11,48
Clay,Douglas-Peterson,U.S. Senate,,REP,Chuck Grassley,255,36,219
Clay,Garfield-Herdland,U.S. Senate,,REP,Chuck Grassley,145,22,123
Clay,Lake-Freeman,U.S. Senate,,REP,Chuck Grassley,161,24,137
Clay,Lincoln-Clay-Lone Tree-Riverton,U.S. Senate,,REP,Chuck Grassley,457,108,349
Clay,Logan-Gillett Grove,U.S. Senate,,REP,Chuck Grassley,175,51,124
Clay,Spencer Ward 1,U.S. Senate,,REP,Chuck Grassley,392,154,238
Clay,Spencer Ward 2,U.S. Senate,,REP,Chuck Grassley,421,136,285
Clay,Spencer Ward 3,U.S. Senate,,REP,Chuck Grassley,540,166,374
Clay,Spencer Ward 4,U.S. Senate,,REP,Chuck Grassley,843,333,510
Clay,Spencer Ward 5,U.S. Senate,,REP,Chuck Grassley,616,288,328
Clay,Summit-Meadow-Sioux,U.S. Senate,,REP,Chuck Grassley,343,108,235
Clay,Waterford-City of Everly,U.S. Senate,,REP,Chuck Grassley,230,25,205
Clay,Douglas-Peterson,U.S. Senate,,,Write-in,0,0,0
Clay,Garfield-Herdland,U.S. Senate,,,Write-in,0,0,0
Clay,Lake-Freeman,U.S. Senate,,,Write-in,0,0,0
Clay,Lincoln-Clay-Lone Tree-Riverton,U.S. Senate,,,Write-in,0,0,0
Clay,Logan-Gillett Grove,U.S. Senate,,,Write-in,1,1,0
Clay,Spencer Ward 1,U.S. Senate,,,Write-in,4,1,3
Clay,Spencer Ward 2,U.S. Senate,,,Write-in,1,0,1
Clay,Spencer Ward 3,U.S. Senate,,,Write-in,0,0,0
Clay,Spencer Ward 4,U.S. Senate,,,Write-in,3,2,1
Clay,Spencer Ward 5,U.S. Senate,,,Write-in,0,0,0
Clay,Summit-Meadow-Sioux,U.S. Senate,,,Write-in,1,0,1
Clay,Waterford-City of Everly,U.S. Senate,,,Write-in,0,0,0
Clay,Douglas-Peterson,U.S. House,4,DEM,Ryan Melton,57,25,32
Clay,Garfield-Herdland,U.S. House,4,DEM,Ryan Melton,35,13,22
Clay,Lake-Freeman,U.S. House,4,DEM,Ryan Melton,58,28,30
Clay,Lincoln-Clay-Lone Tree-Riverton,U.S. House,4,DEM,Ryan Melton,105,46,59
Clay,Logan-Gillett Grove,U.S. House,4,DEM,Ryan Melton,30,13,17
Clay,Spencer Ward 1,U.S. House,4,DEM,Ryan Melton,181,104,77
Clay,Spencer Ward 2,U.S. House,4,DEM,Ryan Melton,195,109,86
Clay,Spencer Ward 3,U.S. House,4,DEM,Ryan Melton,200,117,83
