county,precinct,office,district,party,candidate,votes,absentee,election_day
Monroe,No. 1 - Albia First Ward,U.S. Senate,,REP,Chuck Grassley,250,62,188
Monroe,No. 2 - Albia Second Ward,U.S. Senate,,REP,Chuck Grassley,198,59,139
Monroe,No. 3 - Albia Third Ward,U.S. Senate,,REP,Chuck Grassley,136,39,97
Monroe,No. 4 - Albia Fourth Ward,U.S. Senate,,REP,Chuck Grassley,192,43,149
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. Senate,,REP,Chuck Grassley,822,274,548
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. Senate,,REP,Chuck Grassley,333,60,273
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. Senate,,REP,Chuck Grassley,204,48,156
Monroe,No. 1 - Albia First Ward,U.S. Senate,,DEM,Michael Franken,119,59,60
Monroe,No. 2 - Albia Second Ward,U.S. Senate,,DEM,Michael Franken,86,33,53
Monroe,No. 3 - Albia Third Ward,U.S. Senate,,DEM,Michael Franken,74,36,38
Monroe,No. 4 - Albia Fourth Ward,U.S. Senate,,DEM,Michael Franken,115,49,66
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. Senate,,DEM,Michael Franken,188,114,74
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. Senate,,DEM,Michael Franken,100,37,63
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. Senate,,DEM,Michael Franken,80,35,45
Monroe,No. 1 - Albia First Ward,U.S. Senate,,,Write-in,0,0,0
Monroe,No. 2 - Albia Second Ward,U.S. Senate,,,Write-in,1,0,1
Monroe,No. 3 - Albia Third Ward,U.S. Senate,,,Write-in,1,0,1
Monroe,No. 4 - Albia Fourth Ward,U.S. Senate,,,Write-in,0,0,0
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. Senate,,,Write-in,3,2,1
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. Senate,,,Write-in,0,0,0
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. Senate,,,Write-in,1,0,1
Monroe,No. 1 - Albia First Ward,U.S. House,3,REP,Zach Nunn,247,60,187
Monroe,No. 2 - Albia Second Ward,U.S. House,3,REP,Zach Nunn,198,55,143
Monroe,No. 3 - Albia Third Ward,U.S. House,3,REP,Zach Nunn,128,32,96
Monroe,No. 4 - Albia Fourth Ward,U.S. House,3,REP,Zach Nunn,191,40,151
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. House,3,REP,Zach Nunn,808,273,535
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. House,3,REP,Zach Nunn,328,61,267
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. House,3,REP,Zach Nunn,206,47,159
Monroe,No. 1 - Albia First Ward,U.S. House,3,DEM,Cindy Axne,119,59,60
Monroe,No. 2 - Albia Second Ward,U.S. House,3,DEM,Cindy Axne,86,36,50
Monroe,No. 3 - Albia Third Ward,U.S. House,3,DEM,Cindy Axne,82,41,41
Monroe,No. 4 - Albia Fourth Ward,U.S. House,3,DEM,Cindy Axne,113,49,64
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. House,3,DEM,Cindy Axne,203,118,85
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. House,3,DEM,Cindy Axne,111,40,71
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. House,3,DEM,Cindy Axne,80,35,45
Monroe,No. 1 - Albia First Ward,U.S. House,3,,Write-in,0,0,0
Monroe,No. 2 - Albia Second Ward,U.S. House,3,,Write-in,0,0,0
Monroe,No. 3 - Albia Third Ward,U.S. House,3,,Write-in,0,0,0
Monroe,No. 4 - Albia Fourth Ward,U.S. House,3,,Write-in,1,0,1
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",U.S. House,3,,Write-in,1,1,0
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",U.S. House,3,,Write-in,1,0,1
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",U.S. House,3,,Write-in,2,1,1
Monroe,No. 1 - Albia First Ward,Governor,,REP,Kim Reynolds and Adam Gregg,266,69,197
Monroe,No. 2 - Albia Second Ward,Governor,,REP,Kim Reynolds and Adam Gregg,206,60,146
Monroe,No. 3 - Albia Third Ward,Governor,,REP,Kim Reynolds and Adam Gregg,152,47,105
Monroe,No. 4 - Albia Fourth Ward,Governor,,REP,Kim Reynolds and Adam Gregg,212,50,162
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",Governor,,REP,Kim Reynolds and Adam Gregg,853,292,561
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Governor,,REP,Kim Reynolds and Adam Gregg,356,68,288
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Governor,,REP,Kim Reynolds and Adam Gregg,221,52,169
Monroe,No. 1 - Albia First Ward,Governor,,DEM,Deidre DeJear and Eric Van Lancker,98,52,46
Monroe,No. 2 - Albia Second Ward,Governor,,DEM,Deidre DeJear and Eric Van Lancker,71,30,41
Monroe,No. 3 - Albia Third Ward,Governor,,DEM,Deidre DeJear and Eric Van Lancker,58,28,30
Monroe,No. 4 - Albia Fourth Ward,Governor,,DEM,Deidre DeJear and Eric Van Lancker,93,43,50
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",Governor,,DEM,Deidre DeJear and Eric Van Lancker,157,99,58
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Governor,,DEM,Deidre DeJear and Eric Van Lancker,89,36,53
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Governor,,DEM,Deidre DeJear and Eric Van Lancker,69,32,37
Monroe,No. 1 - Albia First Ward,Governor,,LIB,Rick Stewart and Marco Battaglia,9,4,5
Monroe,No. 2 - Albia Second Ward,Governor,,LIB,Rick Stewart and Marco Battaglia,8,1,7
Monroe,No. 3 - Albia Third Ward,Governor,,LIB,Rick Stewart and Marco Battaglia,8,4,4
Monroe,No. 4 - Albia Fourth Ward,Governor,,LIB,Rick Stewart and Marco Battaglia,7,1,6
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR,MN,EC,MC)",Governor,,LIB,Rick Stewart and Marco Battaglia,20,6,14
