county,precinct,office,district,party,candidate,votes,absentee,election_day
Hardin,Alden-Buckeye,U.S. Senate,,REP,Chuck Grassley,357,35,322
Hardin,Eldora-Pleasant-Providence-Union,U.S. Senate,,REP,Chuck Grassley,562,227,335
Hardin,Concord-Sherman-Grant-Tipton,U.S. Senate,,REP,Chuck Grassley,790,137,653
Hardin,Eldora City,U.S. Senate,,REP,Chuck Grassley,617,243,374
Hardin,Etna-Clay,U.S. Senate,,REP,Chuck Grassley,657,161,496
Hardin,Hardin-Ellis-Jackson,U.S. Senate,,REP,Chuck Grassley,504,84,420
Hardin,Iowa Falls #1,U.S. Senate,,REP,Chuck Grassley,389,86,303
Hardin,Iowa Falls #2,U.S. Senate,,REP,Chuck Grassley,663,107,556
Hardin,Alden-Buckeye,U.S. Senate,,DEM,Michael Franken,165,46,119
Hardin,Eldora-Pleasant-Providence-Union,U.S. Senate,,DEM,Michael Franken,182,104,78
Hardin,Concord-Sherman-Grant-Tipton,U.S. Senate,,DEM,Michael Franken,260,117,143
Hardin,Eldora City,U.S. Senate,,DEM,Michael Franken,281,138,143
Hardin,Etna-Clay,U.S. Senate,,DEM,Michael Franken,271,107,164
Hardin,Hardin-Ellis-Jackson,U.S. Senate,,DEM,Michael Franken,180,71,109
Hardin,Iowa Falls #1,U.S. Senate,,DEM,Michael Franken,305,104,201
Hardin,Iowa Falls #2,U.S. Senate,,DEM,Michael Franken,400,128,272
Hardin,Alden-Buckeye,U.S. Senate,,,Write-in,1,0,1
Hardin,Eldora-Pleasant-Providence-Union,U.S. Senate,,,Write-in,0,0,0
Hardin,Concord-Sherman-Grant-Tipton,U.S. Senate,,,Write-in,3,2,1
Hardin,Eldora City,U.S. Senate,,,Write-in,1,0,1
Hardin,Etna-Clay,U.S. Senate,,,Write-in,0,0,0
Hardin,Hardin-Ellis-Jackson,U.S. Senate,,,Write-in,1,0,1
Hardin,Iowa Falls #1,U.S. Senate,,,Write-in,2,0,2
Hardin,Iowa Falls #2,U.S. Senate,,,Write-in,0,0,0
Hardin,Alden-Buckeye,U.S. House,2,REP,Ashley Hinson,349,32,317
Hardin,Eldora-Pleasant-Providence-Union,U.S. House,2,REP,Ashley Hinson,562,222,340
Hardin,Concord-Sherman-Grant-Tipton,U.S. House,2,REP,Ashley Hinson,788,138,650
Hardin,Eldora City,U.S. House,2,REP,Ashley Hinson,607,242,365
Hardin,Etna-Clay,U.S. House,2,REP,Ashley Hinson,621,148,473
Hardin,Hardin-Ellis-Jackson,U.S. House,2,REP,Ashley Hinson,504,84,420
Hardin,Iowa Falls #1,U.S. House,2,REP,Ashley Hinson,386,80,306
Hardin,Iowa Falls #2,U.S. House,2,REP,Ashley Hinson,669,103,566
Hardin,Alden-Buckeye,U.S. House,2,DEM,Liz Mathis,159,45,114
Hardin,Eldora-Pleasant-Providence-Union,U.S. House,2,DEM,Liz Mathis,178,102,76
Hardin,Concord-Sherman-Grant-Tipton,U.S. House,2,DEM,Liz Mathis,257,116,141
Hardin,Eldora City,U.S. House,2,DEM,Liz Mathis,286,136,150
Hardin,Etna-Clay,U.S. House,2,DEM,Liz Mathis,293,116,177
Hardin,Hardin-Ellis-Jackson,U.S. House,2,DEM,Liz Mathis,177,71,106
Hardin,Iowa Falls #1,U.S. House,2,DEM,Liz Mathis,300,106,194
Hardin,Iowa Falls #2,U.S. House,2,DEM,Liz Mathis,387,130,257
Hardin,Alden-Buckeye,U.S. House,2,,Write-in,0,0,0
Hardin,Eldora-Pleasant-Providence-Union,U.S. House,2,,Write-in,0,0,0
Hardin,Concord-Sherman-Grant-Tipton,U.S. House,2,,Write-in,0,0,0
Hardin,Eldora City,U.S. House,2,,Write-in,0,0,0
Hardin,Etna-Clay,U.S. House,2,,Write-in,1,0,1
Hardin,Hardin-Ellis-Jackson,U.S. House,2,,Write-in,0,0,0
Hardin,Iowa Falls #1,U.S. House,2,,Write-in,0,0,0
Hardin,Iowa Falls #2,U.S. House,2,,Write-in,1,0,1
Hardin,Alden-Buckeye,Governor,,REP,Kim Reynolds and Adam Gregg,372,42,330
Hardin,Eldora-Pleasant-Providence-Union,Governor,,REP,Kim Reynolds and Adam Gregg,562,226,336
Hardin,Concord-Sherman-Grant-Tipton,Governor,,REP,Kim Reynolds and Adam Gregg,813,146,667
Hardin,Eldora City,Governor,,REP,Kim Reynolds and Adam Gregg,643,257,386
Hardin,Etna-Clay,Governor,,REP,Kim Reynolds and Adam Gregg,670,158,512
Hardin,Hardin-Ellis-Jackson,Governor,,REP,Kim Reynolds and Adam Gregg,516,89,427
Hardin,Iowa Falls #1,Governor,,REP,Kim Reynolds and Adam Gregg,403,89,314
Hardin,Iowa Falls #2,Governor,,REP,Kim Reynolds and Adam Gregg,666,112,554
