county,precinct,office,district,party,candidate,votes,absentee,election_day
Davis,BLOOMFIELD,U.S. Senate,,REP,Chuck Grassley,622,190,432
Davis,CENTRAL,U.S. Senate,,REP,Chuck Grassley,386,110,276
Davis,NORTHEAST,U.S. Senate,,REP,Chuck Grassley,369,76,293
Davis,NORTHWEST,U.S. Senate,,REP,Chuck Grassley,342,70,272
Davis,SOUTHEAST,U.S. Senate,,REP,Chuck Grassley,324,51,273
Davis,SOUTHWEST,U.S. Senate,,REP,Chuck Grassley,163,27,136
Davis,BLOOMFIELD,U.S. Senate,,DEM,Michael Franken,321,153,168
Davis,CENTRAL,U.S. Senate,,DEM,Michael Franken,140,64,76
Davis,NORTHEAST,U.S. Senate,,DEM,Michael Franken,101,39,62
Davis,NORTHWEST,U.S. Senate,,DEM,Michael Franken,86,41,45
Davis,SOUTHEAST,U.S. Senate,,DEM,Michael Franken,66,24,42
Davis,SOUTHWEST,U.S. Senate,,DEM,Michael Franken,50,24,26
Davis,BLOOMFIELD,U.S. Senate,,,Write-in,0,0,0
Davis,CENTRAL,U.S. Senate,,,Write-in,1,1,0
Davis,NORTHEAST,U.S. Senate,,,Write-in,0,0,0
Davis,NORTHWEST,U.S. Senate,,,Write-in,1,0,1
Davis,SOUTHEAST,U.S. Senate,,,Write-in,1,0,1
Davis,SOUTHWEST,U.S. Senate,,,Write-in,0,0,0
Davis,BLOOMFIELD,U.S. House,3,REP,Zach Nunn,590,177,413
Davis,CENTRAL,U.S. House,3,REP,Zach Nunn,368,102,266
Davis,NORTHEAST,U.S. House,3,REP,Zach Nunn,366,72,294
Davis,NORTHWEST,U.S. House,3,REP,Zach Nunn,332,66,266
Davis,SOUTHEAST,U.S. House,3,REP,Zach Nunn,319,47,272
Davis,SOUTHWEST,U.S. House,3,REP,Zach Nunn,158,27,131
Davis,BLOOMFIELD,U.S. House,3,DEM,Cindy Axne,347,165,182
Davis,CENTRAL,U.S. House,3,DEM,Cindy Axne,152,71,81
Davis,NORTHEAST,U.S. House,3,DEM,Cindy Axne,99,41,58
Davis,NORTHWEST,U.S. House,3,DEM,Cindy Axne,94,43,51
Davis,SOUTHEAST,U.S. House,3,DEM,Cindy Axne,68,27,41
Davis,SOUTHWEST,U.S. House,3,DEM,Cindy Axne,53,24,29
Davis,BLOOMFIELD,U.S. House,3,,Write-in,1,0,1
Davis,CENTRAL,U.S. House,3,,Write-in,0,0,0
Davis,NORTHEAST,U.S. House,3,,Write-in,0,0,0
Davis,NORTHWEST,U.S. House,3,,Write-in,0,0,0
Davis,SOUTHEAST,U.S. House,3,,Write-in,0,0,0
Davis,SOUTHWEST,U.S. House,3,,Write-in,1,0,1
Davis,BLOOMFIELD,Governor,,REP,Kim Reynolds and Adam Gregg,662,208,454
Davis,CENTRAL,Governor,,REP,Kim Reynolds and Adam Gregg,419,124,295
Davis,NORTHEAST,Governor,,REP,Kim Reynolds and Adam Gregg,387,74,313
Davis,NORTHWEST,Governor,,REP,Kim Reynolds and Adam Gregg,357,75,282
Davis,SOUTHEAST,Governor,,REP,Kim Reynolds and Adam Gregg,340,48,292
Davis,SOUTHWEST,Governor,,REP,Kim Reynolds and Adam Gregg,173,35,138
Davis,BLOOMFIELD,Governor,,DEM,Deidre DeJear and Eric Van Lancker,274,135,139
Davis,CENTRAL,Governor,,DEM,Deidre DeJear and Eric Van Lancker,104,52,52
Davis,NORTHEAST,Governor,,DEM,Deidre DeJear and Eric Van Lancker,81,39,42
Davis,NORTHWEST,Governor,,DEM,Deidre DeJear and Eric Van Lancker,77,38,39
Davis,SOUTHEAST,Governor,,DEM,Deidre DeJear and Eric Van Lancker,52,26,26
Davis,SOUTHWEST,Governor,,DEM,Deidre DeJear and Eric Van Lancker,38,17,21
Davis,BLOOMFIELD,Governor,,LIB,Rick Stewart and Marco Battaglia,26,10,16
Davis,CENTRAL,Governor,,LIB,Rick Stewart and Marco Battaglia,11,3,8
Davis,NORTHEAST,Governor,,LIB,Rick Stewart and Marco Battaglia,7,1,6
Davis,NORTHWEST,Governor,,LIB,Rick Stewart and Marco Battaglia,6,2,4
Davis,SOUTHEAST,Governor,,LIB,Rick Stewart and Marco Battaglia,9,1,8
Davis,SOUTHWEST,Governor,,LIB,Rick Stewart and Marco Battaglia,6,0,6
Davis,BLOOMFIELD,Governor,,,Write-in,0,0,0
Davis,CENTRAL,Governor,,,Write-in,0,0,0
Davis,NORTHEAST,Governor,,,Write-in,0,0,0
Davis,NORTHWEST,Governor,,,Write-in,0,0,0
Davis,SOUTHEAST,Governor,,,Write-in,0,0,0
Davis,SOUTHWEST,Governor,,,Write-in,0,0,0
Davis,BLOOMFIELD,Secretary of State,,REP,Paul D. Pate,649,208,441
Davis,CENTRAL,Secretary of State,,REP,Paul D. Pate,404,119,285
Davis,NORTHEAST,Secretary of State,,REP,Paul D. Pate,372,72,300
Davis,NORTHWEST,Secretary of State,,REP,Paul D. Pate,352,75,277
Davis,SOUTHEAST,Secretary of State,,REP,Paul D. Pate,332,51,281
Davis,SOUTHWEST,Secretary of State,,REP,Paul D. Pate,170,31,139
Davis,BLOOMFIELD,Secretary of State,,DEM,Joel Miller,296,138,158
Davis,CENTRAL,Secretary of State,,DEM,Joel Miller,119,54,65
Davis,NORTHEAST,Secretary of State,,DEM,Joel Miller,99,40,59
Davis,NORTHWEST,Secretary of State,,DEM,Joel Miller,83,38,45
Davis,SOUTHEAST,Secretary of State,,DEM,Joel Miller,58,23,35
Davis,SOUTHWEST,Secretary of State,,DEM,Joel Miller,45,20,25
Davis,BLOOMFIELD,Secretary of State,,,Write-in,0,0,0
Davis,CENTRAL,Secretary of State,,,Write-in,0,0,0
Davis,NORTHEAST,Secretary of State,,,Write-in,0,0,0
Davis,NORTHWEST,Secretary of State,,,Write-in,0,0,0
Davis,SOUTHEAST,Secretary of State,,,Write-in,0,0,0
Davis,SOUTHWEST,Secretary of State,,,Write-in,0,0,0
Davis,BLOOMFIELD,Auditor of State,,REP,Todd Halbur,559,171,388
Davis,CENTRAL,Auditor of State,,REP,Todd Halbur,358,95,263
Davis,NORTHEAST,Auditor of State,,REP,Todd Halbur,342,64,278
Davis,NORTHWEST,Auditor of State,,REP,Todd Halbur,327,65,262
Davis,SOUTHEAST,Auditor of State,,REP,Todd Halbur,302,46,256
Davis,SOUTHWEST,Auditor of State,,REP,Todd Halbur,151,25,126
Davis,BLOOMFIELD,Auditor of State,,DEM,Rob Sand,386,172,214
Davis,CENTRAL,Auditor of State,,DEM,Rob Sand,164,77,87
Davis,NORTHEAST,Auditor of State,,DEM,Rob Sand,122,46,76
Davis,NORTHWEST,Auditor of State,,DEM,Rob Sand,102,47,55
Davis,SOUTHEAST,Auditor of State,,DEM,Rob Sand,85,27,58
Davis,SOUTHWEST,Auditor of State,,DEM,Rob Sand,59,25,34
Davis,BLOOMFIELD,Auditor of State,,,Write-in,0,0,0
Davis,CENTRAL,Auditor of State,,,Write-in,0,0,0
Davis,NORTHEAST,Auditor of State,,,Write-in,0,0,0
Davis,NORTHWEST,Auditor of State,,,Write-in,0,0,0
Davis,SOUTHEAST,Auditor of State,,,Write-in,1,0,1
Davis,SOUTHWEST,Auditor of State,,,Write-in,0,0,0
Davis,BLOOMFIELD,Treasurer of State,,REP,Roby Smith,511,158,353
Davis,CENTRAL,Treasurer of State,,REP,Roby Smith,338,92,246
Davis,NORTHEAST,Treasurer of State,,REP,Roby Smith,333,63,270
Davis,NORTHWEST,Treasurer of State,,REP,Roby Smith,316,65,251
Davis,SOUTHEAST,Treasurer of State,,REP,Roby Smith,301,44,257
Davis,SOUTHWEST,Treasurer of State,,REP,Roby Smith,152,25,127
Davis,BLOOMFIELD,Treasurer of State,,DEM,Michael L. Fitzgerald,433,185,248
Davis,CENTRAL,Treasurer of State,,DEM,Michael L. Fitzgerald,191,84,107
Davis,NORTHEAST,Treasurer of State,,DEM,Michael L. Fitzgerald,133,49,84
Davis,NORTHWEST,Treasurer of State,,DEM,Michael L. Fitzgerald,121,48,73
Davis,SOUTHEAST,Treasurer of State,,DEM,Michael L. Fitzgerald,94,32,62
Davis,SOUTHWEST,Treasurer of State,,DEM,Michael L. Fitzgerald,61,26,35
Davis,BLOOMFIELD,Treasurer of State,,,Write-in,0,0,0
Davis,CENTRAL,Treasurer of State,,,Write-in,1,1,0
Davis,NORTHEAST,Treasurer of State,,,Write-in,1,0,1
Davis,NORTHWEST,Treasurer of State,,,Write-in,0,0,0
Davis,SOUTHEAST,Treasurer of State,,,Write-in,0,0,0
Davis,SOUTHWEST,Treasurer of State,,,Write-in,0,0,0
Davis,BLOOMFIELD,Secretary of Agriculture,,REP,Mike Naig,670,209,461
Davis,CENTRAL,Secretary of Agriculture,,REP,Mike Naig,413,121,292
Davis,NORTHEAST,Secretary of Agriculture,,REP,Mike Naig,377,74,303
Davis,NORTHWEST,Secretary of Agriculture,,REP,Mike Naig,355,78,277
Davis,SOUTHEAST,Secretary of Agriculture,,REP,Mike Naig,335,50,285
Davis,SOUTHWEST,Secretary of Agriculture,,REP,Mike Naig,167,32,135
Davis,BLOOMFIELD,Secretary of Agriculture,,DEM,John Norwood,271,133,138
Davis,CENTRAL,Secretary of Agriculture,,DEM,John Norwood,111,52,59
Davis,NORTHEAST,Secretary of Agriculture,,DEM,John Norwood,92,39,53
Davis,NORTHWEST,Secretary of Agriculture,,DEM,John Norwood,79,36,43
Davis,SOUTHEAST,Secretary of Agriculture,,DEM,John Norwood,56,23,33
Davis,SOUTHWEST,Secretary of Agriculture,,DEM,John Norwood,45,20,25
Davis,BLOOMFIELD,Secretary of Agriculture,,,Write-in,0,0,0
Davis,CENTRAL,Secretary of Agriculture,,,Write-in,0,0,0
Davis,NORTHEAST,Secretary of Agriculture,,,Write-in,0,0,0
Davis,NORTHWEST,Secretary of Agriculture,,,Write-in,0,0,0
Davis,SOUTHEAST,Secretary of Agriculture,,,Write-in,0,0,0
Davis,SOUTHWEST,Secretary of Agriculture,,,Write-in,0,0,0
Davis,BLOOMFIELD,Attorney General,,REP,Brenna Bird,535,158,377
Davis,CENTRAL,Attorney General,,REP,Brenna Bird,346,91,255
Davis,NORTHEAST,Attorney General,,REP,Brenna Bird,340,65,275
Davis,NORTHWEST,Attorney General,,REP,Brenna Bird,322,60,262
Davis,SOUTHEAST,Attorney General,,REP,Brenna Bird,299,44,255
Davis,SOUTHWEST,Attorney General,,REP,Brenna Bird,151,28,123
Davis,BLOOMFIELD,Attorney General,,DEM,Tom Miller,404,188,216
