county,precinct,office,district,party,candidate,votes,absentee,election_day
Buena Vista,BBLL,U.S. Senate,,DEM,Michael Franken,154,49,105
Buena Vista,CFNP,U.S. Senate,,DEM,Michael Franken,157,62,95
Buena Vista,EMNS,U.S. Senate,,DEM,Michael Franken,223,77,146
Buena Vista,GHPW,U.S. Senate,,DEM,Michael Franken,237,132,105
Buena Vista,SL01,U.S. Senate,,DEM,Michael Franken,139,66,73
Buena Vista,SL02,U.S. Senate,,DEM,Michael Franken,90,31,59
Buena Vista,SL03,U.S. Senate,,DEM,Michael Franken,294,106,188
Buena Vista,SL04,U.S. Senate,,DEM,Michael Franken,224,102,122
Buena Vista,BBLL,U.S. Senate,,REP,Chuck Grassley,514,81,433
Buena Vista,CFNP,U.S. Senate,,REP,Chuck Grassley,686,159,527
Buena Vista,EMNS,U.S. Senate,,REP,Chuck Grassley,783,145,638
Buena Vista,GHPW,U.S. Senate,,REP,Chuck Grassley,647,201,446
Buena Vista,SL01,U.S. Senate,,REP,Chuck Grassley,195,51,144
Buena Vista,SL02,U.S. Senate,,REP,Chuck Grassley,80,17,63
Buena Vista,SL03,U.S. Senate,,REP,Chuck Grassley,415,122,293
Buena Vista,SL04,U.S. Senate,,REP,Chuck Grassley,210,93,117
Buena Vista,BBLL,U.S. Senate,,,Write-in,1,0,1
Buena Vista,CFNP,U.S. Senate,,,Write-in,2,0,2
Buena Vista,EMNS,U.S. Senate,,,Write-in,0,0,0
Buena Vista,GHPW,U.S. Senate,,,Write-in,1,0,1
Buena Vista,SL01,U.S. Senate,,,Write-in,0,0,0
Buena Vista,SL02,U.S. Senate,,,Write-in,0,0,0
Buena Vista,SL03,U.S. Senate,,,Write-in,0,0,0
Buena Vista,SL04,U.S. Senate,,,Write-in,1,0,1
Buena Vista,BBLL,U.S. House,4,DEM,Ryan Melton,137,50,87
Buena Vista,CFNP,U.S. House,4,DEM,Ryan Melton,138,55,83
Buena Vista,EMNS,U.S. House,4,DEM,Ryan Melton,200,70,130
Buena Vista,GHPW,U.S. House,4,DEM,Ryan Melton,200,120,80
Buena Vista,SL01,U.S. House,4,DEM,Ryan Melton,123,59,64
Buena Vista,SL02,U.S. House,4,DEM,Ryan Melton,80,28,52
Buena Vista,SL03,U.S. House,4,DEM,Ryan Melton,245,93,152
