county,precinct,office,district,party,candidate,votes,absentee,election_day
Black Hawk,WL 2-2,U.S. Senate,,DEM,Michael Franken,345,137,208
Black Hawk,WL 2-3,U.S. Senate,,DEM,Michael Franken,399,155,244
Black Hawk,WL 2-4,U.S. Senate,,DEM,Michael Franken,411,207,204
Black Hawk,WL 2-5,U.S. Senate,,DEM,Michael Franken,374,152,222
Black Hawk,WL 2-6,U.S. Senate,,DEM,Michael Franken,286,124,162
Black Hawk,WL 3-1,U.S. Senate,,DEM,Michael Franken,452,232,220
Black Hawk,WL 3-2,U.S. Senate,,DEM,Michael Franken,314,105,209
Black Hawk,WL 3-3,U.S. Senate,,DEM,Michael Franken,363,134,229
Black Hawk,WL 3-4,U.S. Senate,,DEM,Michael Franken,277,94,183
Black Hawk,WL 3-5,U.S. Senate,,DEM,Michael Franken,418,140,278
Black Hawk,WL 3-6,U.S. Senate,,DEM,Michael Franken,270,115,155
Black Hawk,WL 4-1,U.S. Senate,,DEM,Michael Franken,433,170,263
Black Hawk,WL 4-2,U.S. Senate,,DEM,Michael Franken,321,170,151
Black Hawk,WL 4-3,U.S. Senate,,DEM,Michael Franken,291,130,161
Black Hawk,WL 4-4,U.S. Senate,,DEM,Michael Franken,268,123,145
Black Hawk,WL 4-5,U.S. Senate,,DEM,Michael Franken,222,102,120
Black Hawk,WL 4-6,U.S. Senate,,DEM,Michael Franken,313,120,193
Black Hawk,WL 5-1,U.S. Senate,,DEM,Michael Franken,149,60,89
Black Hawk,WL 5-2,U.S. Senate,,DEM,Michael Franken,359,129,230
Black Hawk,WL 5-3,U.S. Senate,,DEM,Michael Franken,312,104,208
Black Hawk,WL 5-4,U.S. Senate,,DEM,Michael Franken,434,159,275
Black Hawk,WL 5-5,U.S. Senate,,DEM,Michael Franken,623,234,389
Black Hawk,WL 5-6,U.S. Senate,,DEM,Michael Franken,425,203,222
Black Hawk,Barclay/Benn/Lester/Dunkerton,U.S. Senate,,REP,Chuck Grassley,743,111,632
Black Hawk,Big Creek/Spring Creek/La Port,U.S. Senate,,REP,Chuck Grassley,774,162,612
Black Hawk,Black Hawk/Cedar Falls/Lincoln,U.S. Senate,,REP,Chuck Grassley,385,109,276
Black Hawk,Cedar/Poyner2/Gilbertville,U.S. Senate,,REP,Chuck Grassley,754,152,602
Black Hawk,CF 1-1,U.S. Senate,,REP,Chuck Grassley,426,56,370
Black Hawk,CF 1-2,U.S. Senate,,REP,Chuck Grassley,560,99,461
Black Hawk,CF 1-3,U.S. Senate,,REP,Chuck Grassley,340,85,255
Black Hawk,CF 2-1,U.S. Senate,,REP,Chuck Grassley,102,5,97
Black Hawk,CF 2-2,U.S. Senate,,REP,Chuck Grassley,538,114,424
Black Hawk,CF 2-3,U.S. Senate,,REP,Chuck Grassley,609,128,481
Black Hawk,CF 3-1,U.S. Senate,,REP,Chuck Grassley,684,170,514
Black Hawk,CF 3-2,U.S. Senate,,REP,Chuck Grassley,664,160,504
Black Hawk,CF 3-3,U.S. Senate,,REP,Chuck Grassley,566,124,442
Black Hawk,CF 4-1,U.S. Senate,,REP,Chuck Grassley,237,37,200
Black Hawk,CF 4-2,U.S. Senate,,REP,Chuck Grassley,501,93,408
Black Hawk,CF 4-3,U.S. Senate,,REP,Chuck Grassley,546,102,444
Black Hawk,CF 5-1,U.S. Senate,,REP,Chuck Grassley,567,137,430
Black Hawk,CF 5-2,U.S. Senate,,REP,Chuck Grassley,704,147,557
Black Hawk,CF 5-3,U.S. Senate,,REP,Chuck Grassley,846,407,439
Black Hawk,Eagle/Orange,U.S. Senate,,REP,Chuck Grassley,335,54,281
Black Hawk,Elk Run Heights,U.S. Senate,,REP,Chuck Grassley,262,18,244
Black Hawk,Evansdale Ward 1,U.S. Senate,,REP,Chuck Grassley,210,38,172
Black Hawk,Evansdale Ward 2,U.S. Senate,,REP,Chuck Grassley,216,37,179
Black Hawk,Evansdale Ward 3,U.S. Senate,,REP,Chuck Grassley,207,31,176
Black Hawk,Evansdale Ward 4,U.S. Senate,,REP,Chuck Grassley,206,36,170
Black Hawk,Hudson,U.S. Senate,,REP,Chuck Grassley,781,149,632
Black Hawk,Mt. Vernon,U.S. Senate,,REP,Chuck Grassley,354,87,267
Black Hawk,Poyner 1/E.WL/Raymond/Fox/Jesu,U.S. Senate,,REP,Chuck Grassley,654,134,520
Black Hawk,Union/Washington/Janesville,U.S. Senate,,REP,Chuck Grassley,592,106,486
Black Hawk,WL 1-1,U.S. Senate,,REP,Chuck Grassley,301,78,223
Black Hawk,WL 1-2,U.S. Senate,,REP,Chuck Grassley,397,115,282
Black Hawk,WL 1-3,U.S. Senate,,REP,Chuck Grassley,226,43,183
Black Hawk,WL 1-4,U.S. Senate,,REP,Chuck Grassley,539,131,408
Black Hawk,WL 1-5,U.S. Senate,,REP,Chuck Grassley,298,69,229
Black Hawk,WL 1-6,U.S. Senate,,REP,Chuck Grassley,825,254,571
Black Hawk,WL 2-1,U.S. Senate,,REP,Chuck Grassley,650,233,417
Black Hawk,WL 2-2,U.S. Senate,,REP,Chuck Grassley,282,80,202
Black Hawk,WL 2-3,U.S. Senate,,REP,Chuck Grassley,320,67,253
Black Hawk,WL 2-4,U.S. Senate,,REP,Chuck Grassley,355,106,249
Black Hawk,WL 2-5,U.S. Senate,,REP,Chuck Grassley,334,91,243
Black Hawk,WL 2-6,U.S. Senate,,REP,Chuck Grassley,367,90,277
Black Hawk,WL 3-1,U.S. Senate,,REP,Chuck Grassley,391,115,276
Black Hawk,WL 3-2,U.S. Senate,,REP,Chuck Grassley,216,43,173
Black Hawk,WL 3-3,U.S. Senate,,REP,Chuck Grassley,158,31,127
Black Hawk,WL 3-4,U.S. Senate,,REP,Chuck Grassley,142,28,114
Black Hawk,WL 3-5,U.S. Senate,,REP,Chuck Grassley,348,61,287
Black Hawk,WL 3-6,U.S. Senate,,REP,Chuck Grassley,128,49,79
Black Hawk,WL 4-1,U.S. Senate,,REP,Chuck Grassley,135,26,109
Black Hawk,WL 4-2,U.S. Senate,,REP,Chuck Grassley,92,27,65
Black Hawk,WL 4-3,U.S. Senate,,REP,Chuck Grassley,31,9,22
Black Hawk,WL 4-4,U.S. Senate,,REP,Chuck Grassley,226,57,169
Black Hawk,WL 4-5,U.S. Senate,,REP,Chuck Grassley,85,18,67
Black Hawk,WL 4-6,U.S. Senate,,REP,Chuck Grassley,199,45,154
Black Hawk,WL 5-1,U.S. Senate,,REP,Chuck Grassley,93,24,69
Black Hawk,WL 5-2,U.S. Senate,,REP,Chuck Grassley,250,47,203
Black Hawk,WL 5-3,U.S. Senate,,REP,Chuck Grassley,196,39,157
Black Hawk,WL 5-4,U.S. Senate,,REP,Chuck Grassley,323,76,247
Black Hawk,WL 5-5,U.S. Senate,,REP,Chuck Grassley,481,101,380
Black Hawk,WL 5-6,U.S. Senate,,REP,Chuck Grassley,382,133,249
Black Hawk,Barclay/Benn/Lester/Dunkerton,U.S. Senate,,,Write-in,2,0,2
Black Hawk,Big Creek/Spring Creek/La Port,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Black Hawk/Cedar Falls/Lincoln,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Cedar/Poyner2/Gilbertville,U.S. Senate,,,Write-in,0,0,0
Black Hawk,CF 1-1,U.S. Senate,,,Write-in,1,0,1
Black Hawk,CF 1-2,U.S. Senate,,,Write-in,1,0,1
Black Hawk,CF 1-3,U.S. Senate,,,Write-in,1,0,1
Black Hawk,CF 2-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,CF 2-2,U.S. Senate,,,Write-in,2,1,1
Black Hawk,CF 2-3,U.S. Senate,,,Write-in,0,0,0
Black Hawk,CF 3-1,U.S. Senate,,,Write-in,2,0,2
Black Hawk,CF 3-2,U.S. Senate,,,Write-in,2,1,1
Black Hawk,CF 3-3,U.S. Senate,,,Write-in,1,0,1
Black Hawk,CF 4-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,CF 4-2,U.S. Senate,,,Write-in,3,0,3
Black Hawk,CF 4-3,U.S. Senate,,,Write-in,3,0,3
Black Hawk,CF 5-1,U.S. Senate,,,Write-in,2,0,2
Black Hawk,CF 5-2,U.S. Senate,,,Write-in,0,0,0
Black Hawk,CF 5-3,U.S. Senate,,,Write-in,1,1,0
Black Hawk,Eagle/Orange,U.S. Senate,,,Write-in,2,0,2
Black Hawk,Elk Run Heights,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Evansdale Ward 1,U.S. Senate,,,Write-in,3,0,3
Black Hawk,Evansdale Ward 2,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Evansdale Ward 3,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Evansdale Ward 4,U.S. Senate,,,Write-in,1,0,1
Black Hawk,Hudson,U.S. Senate,,,Write-in,1,0,1
Black Hawk,Mt. Vernon,U.S. Senate,,,Write-in,1,0,1
Black Hawk,Poyner 1/E.WL/Raymond/Fox/Jesu,U.S. Senate,,,Write-in,0,0,0
Black Hawk,Union/Washington/Janesville,U.S. Senate,,,Write-in,2,1,1
Black Hawk,WL 1-1,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 1-2,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 1-3,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 1-4,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 1-5,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 1-6,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 2-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 2-2,U.S. Senate,,,Write-in,1,1,0
Black Hawk,WL 2-3,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 2-4,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 2-5,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 2-6,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 3-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 3-2,U.S. Senate,,,Write-in,2,1,1
Black Hawk,WL 3-3,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 3-4,U.S. Senate,,,Write-in,2,0,2
Black Hawk,WL 3-5,U.S. Senate,,,Write-in,1,1,0
Black Hawk,WL 3-6,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 4-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 4-2,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 4-3,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 4-4,U.S. Senate,,,Write-in,1,1,0
Black Hawk,WL 4-5,U.S. Senate,,,Write-in,2,1,1
Black Hawk,WL 4-6,U.S. Senate,,,Write-in,2,1,1
Black Hawk,WL 5-1,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 5-2,U.S. Senate,,,Write-in,1,1,0
Black Hawk,WL 5-3,U.S. Senate,,,Write-in,1,1,0
Black Hawk,WL 5-4,U.S. Senate,,,Write-in,1,0,1
Black Hawk,WL 5-5,U.S. Senate,,,Write-in,0,0,0
Black Hawk,WL 5-6,U.S. Senate,,,Write-in,1,0,1
Black Hawk,Barclay/Benn/Lester/Dunkerton,U.S. House,2,DEM,Liz Mathis,313,103,210
Black Hawk,Big Creek/Spring Creek/La Port,U.S. House,2,DEM,Liz Mathis,436,149,287
Black Hawk,Black Hawk/Cedar Falls/Lincoln,U.S. House,2,DEM,Liz Mathis,179,76,103
Black Hawk,Cedar/Poyner2/Gilbertville,U.S. House,2,DEM,Liz Mathis,525,210,315
Black Hawk,CF 1-1,U.S. House,2,DEM,Liz Mathis,373,95,278
Black Hawk,CF 1-2,U.S. House,2,DEM,Liz Mathis,845,291,554
Black Hawk,CF 1-3,U.S. House,2,DEM,Liz Mathis,759,270,489
Black Hawk,CF 2-1,U.S. House,2,DEM,Liz Mathis,332,50,282
Black Hawk,CF 2-2,U.S. House,2,DEM,Liz Mathis,646,227,419
Black Hawk,CF 2-3,U.S. House,2,DEM,Liz Mathis,537,198,339
Black Hawk,CF 3-1,U.S. House,2,DEM,Liz Mathis,610,224,386
Black Hawk,CF 3-2,U.S. House,2,DEM,Liz Mathis,625,290,335
Black Hawk,CF 3-3,U.S. House,2,DEM,Liz Mathis,518,159,359
Black Hawk,CF 4-1,U.S. House,2,DEM,Liz Mathis,501,95,406
Black Hawk,CF 4-2,U.S. House,2,DEM,Liz Mathis,666,238,428
Black Hawk,CF 4-3,U.S. House,2,DEM,Liz Mathis,654,233,421
Black Hawk,CF 5-1,U.S. House,2,DEM,Liz Mathis,711,274,437
Black Hawk,CF 5-2,U.S. House,2,DEM,Liz Mathis,649,254,395
Black Hawk,CF 5-3,U.S. House,2,DEM,Liz Mathis,783,460,323
Black Hawk,Eagle/Orange,U.S. House,2,DEM,Liz Mathis,116,57,59
Black Hawk,Elk Run Heights,U.S. House,2,DEM,Liz Mathis,207,52,155
Black Hawk,Evansdale Ward 1,U.S. House,2,DEM,Liz Mathis,173,52,121
Black Hawk,Evansdale Ward 2,U.S. House,2,DEM,Liz Mathis,219,63,156
Black Hawk,Evansdale Ward 3,U.S. House,2,DEM,Liz Mathis,179,60,119
Black Hawk,Evansdale Ward 4,U.S. House,2,DEM,Liz Mathis,154,49,105
Black Hawk,Hudson,U.S. House,2,DEM,Liz Mathis,456,157,299
Black Hawk,Mt. Vernon,U.S. House,2,DEM,Liz Mathis,188,109,79
Black Hawk,Poyner 1/E.WL/Raymond/Fox/Jesu,U.S. House,2,DEM,Liz Mathis,394,186,208
Black Hawk,Union/Washington/Janesville,U.S. House,2,DEM,Liz Mathis,284,125,159
Black Hawk,WL 1-1,U.S. House,2,DEM,Liz Mathis,317,137,180
Black Hawk,WL 1-2,U.S. House,2,DEM,Liz Mathis,448,189,259
Black Hawk,WL 1-3,U.S. House,2,DEM,Liz Mathis,360,117,243
Black Hawk,WL 1-4,U.S. House,2,DEM,Liz Mathis,560,242,318
Black Hawk,WL 1-5,U.S. House,2,DEM,Liz Mathis,312,115,197
Black Hawk,WL 1-6,U.S. House,2,DEM,Liz Mathis,629,292,337
Black Hawk,WL 2-1,U.S. House,2,DEM,Liz Mathis,574,336,238
Black Hawk,WL 2-2,U.S. House,2,DEM,Liz Mathis,358,145,213
Black Hawk,WL 2-3,U.S. House,2,DEM,Liz Mathis,390,157,233
Black Hawk,WL 2-4,U.S. House,2,DEM,Liz Mathis,422,207,215
Black Hawk,WL 2-5,U.S. House,2,DEM,Liz Mathis,376,150,226
Black Hawk,WL 2-6,U.S. House,2,DEM,Liz Mathis,293,126,167
Black Hawk,WL 3-1,U.S. House,2,DEM,Liz Mathis,458,233,225
Black Hawk,WL 3-2,U.S. House,2,DEM,Liz Mathis,324,105,219
Black Hawk,WL 3-3,U.S. House,2,DEM,Liz Mathis,346,128,218
Black Hawk,WL 3-4,U.S. House,2,DEM,Liz Mathis,276,97,179
Black Hawk,WL 3-5,U.S. House,2,DEM,Liz Mathis,421,143,278
Black Hawk,WL 3-6,U.S. House,2,DEM,Liz Mathis,275,117,158
Black Hawk,WL 4-1,U.S. House,2,DEM,Liz Mathis,434,169,265
Black Hawk,WL 4-2,U.S. House,2,DEM,Liz Mathis,319,170,149
Black Hawk,WL 4-3,U.S. House,2,DEM,Liz Mathis,297,132,165
Black Hawk,WL 4-4,U.S. House,2,DEM,Liz Mathis,270,123,147
Black Hawk,WL 4-5,U.S. House,2,DEM,Liz Mathis,221,103,118
Black Hawk,WL 4-6,U.S. House,2,DEM,Liz Mathis,307,120,187
Black Hawk,WL 5-1,U.S. House,2,DEM,Liz Mathis,153,60,93
Black Hawk,WL 5-2,U.S. House,2,DEM,Liz Mathis,358,131,227
Black Hawk,WL 5-3,U.S. House,2,DEM,Liz Mathis,310,105,205
Black Hawk,WL 5-4,U.S. House,2,DEM,Liz Mathis,431,163,268
Black Hawk,WL 5-5,U.S. House,2,DEM,Liz Mathis,639,240,399
Black Hawk,WL 5-6,U.S. House,2,DEM,Liz Mathis,435,206,229
Black Hawk,Barclay/Benn/Lester/Dunkerton,U.S. House,2,REP,Ashley Hinson,746,113,633
Black Hawk,Big Creek/Spring Creek/La Port,U.S. House,2,REP,Ashley Hinson,761,150,611
Black Hawk,Black Hawk/Cedar Falls/Lincoln,U.S. House,2,REP,Ashley Hinson,377,114,263
Black Hawk,Cedar/Poyner2/Gilbertville,U.S. House,2,REP,Ashley Hinson,728,138,590
Black Hawk,CF 1-1,U.S. House,2,REP,Ashley Hinson,416,56,360
Black Hawk,CF 1-2,U.S. House,2,REP,Ashley Hinson,548,97,451
Black Hawk,CF 1-3,U.S. House,2,REP,Ashley Hinson,325,80,245
Black Hawk,CF 2-1,U.S. House,2,REP,Ashley Hinson,100,4,96
Black Hawk,CF 2-2,U.S. House,2,REP,Ashley Hinson,527,107,420
Black Hawk,CF 2-3,U.S. House,2,REP,Ashley Hinson,603,120,483
Black Hawk,CF 3-1,U.S. House,2,REP,Ashley Hinson,666,166,500
Black Hawk,CF 3-2,U.S. House,2,REP,Ashley Hinson,664,155,509
Black Hawk,CF 3-3,U.S. House,2,REP,Ashley Hinson,555,122,433
Black Hawk,CF 4-1,U.S. House,2,REP,Ashley Hinson,227,36,191
Black Hawk,CF 4-2,U.S. House,2,REP,Ashley Hinson,491,89,402
Black Hawk,CF 4-3,U.S. House,2,REP,Ashley Hinson,523,87,436
Black Hawk,CF 5-1,U.S. House,2,REP,Ashley Hinson,561,135,426
Black Hawk,CF 5-2,U.S. House,2,REP,Ashley Hinson,691,141,550
Black Hawk,CF 5-3,U.S. House,2,REP,Ashley Hinson,832,398,434
Black Hawk,Eagle/Orange,U.S. House,2,REP,Ashley Hinson,339,51,288
Black Hawk,Elk Run Heights,U.S. House,2,REP,Ashley Hinson,256,18,238
Black Hawk,Evansdale Ward 1,U.S. House,2,REP,Ashley Hinson,216,36,180
Black Hawk,Evansdale Ward 2,U.S. House,2,REP,Ashley Hinson,217,40,177
Black Hawk,Evansdale Ward 3,U.S. House,2,REP,Ashley Hinson,204,28,176
Black Hawk,Evansdale Ward 4,U.S. House,2,REP,Ashley Hinson,209,34,175
Black Hawk,Hudson,U.S. House,2,REP,Ashley Hinson,763,143,620
Black Hawk,Mt. Vernon,U.S. House,2,REP,Ashley Hinson,335,86,249
Black Hawk,Poyner 1/E.WL/Raymond/Fox/Jesu,U.S. House,2,REP,Ashley Hinson,653,128,525
Black Hawk,Union/Washington/Janesville,U.S. House,2,REP,Ashley Hinson,585,102,483
Black Hawk,WL 1-1,U.S. House,2,REP,Ashley Hinson,305,84,221
Black Hawk,WL 1-2,U.S. House,2,REP,Ashley Hinson,377,106,271
Black Hawk,WL 1-3,U.S. House,2,REP,Ashley Hinson,221,40,181
Black Hawk,WL 1-4,U.S. House,2,REP,Ashley Hinson,518,118,400
Black Hawk,WL 1-5,U.S. House,2,REP,Ashley Hinson,299,70,229
Black Hawk,WL 1-6,U.S. House,2,REP,Ashley Hinson,821,258,563
Black Hawk,WL 2-1,U.S. House,2,REP,Ashley Hinson,642,234,408
Black Hawk,WL 2-2,U.S. House,2,REP,Ashley Hinson,270,73,197
Black Hawk,WL 2-3,U.S. House,2,REP,Ashley Hinson,331,66,265
Black Hawk,WL 2-4,U.S. House,2,REP,Ashley Hinson,343,105,238
Black Hawk,WL 2-5,U.S. House,2,REP,Ashley Hinson,335,93,242
Black Hawk,WL 2-6,U.S. House,2,REP,Ashley Hinson,365,89,276
Black Hawk,WL 3-1,U.S. House,2,REP,Ashley Hinson,383,113,270
Black Hawk,WL 3-2,U.S. House,2,REP,Ashley Hinson,206,44,162
Black Hawk,WL 3-3,U.S. House,2,REP,Ashley Hinson,168,34,134
Black Hawk,WL 3-4,U.S. House,2,REP,Ashley Hinson,143,24,119
Black Hawk,WL 3-5,U.S. House,2,REP,Ashley Hinson,343,59,284
Black Hawk,WL 3-6,U.S. House,2,REP,Ashley Hinson,124,47,77
Black Hawk,WL 4-1,U.S. House,2,REP,Ashley Hinson,134,28,106
Black Hawk,WL 4-2,U.S. House,2,REP,Ashley Hinson,88,25,63
Black Hawk,WL 4-3,U.S. House,2,REP,Ashley Hinson,27,7,20
Black Hawk,WL 4-4,U.S. House,2,REP,Ashley Hinson,226,59,167
Black Hawk,WL 4-5,U.S. House,2,REP,Ashley Hinson,86,17,69
Black Hawk,WL 4-6,U.S. House,2,REP,Ashley Hinson,204,44,160
Black Hawk,WL 5-1,U.S. House,2,REP,Ashley Hinson,89,24,65
Black Hawk,WL 5-2,U.S. House,2,REP,Ashley Hinson,252,45,207
Black Hawk,WL 5-3,U.S. House,2,REP,Ashley Hinson,196,39,157
Black Hawk,WL 5-4,U.S. House,2,REP,Ashley Hinson,328,73,255
Black Hawk,WL 5-5,U.S. House,2,REP,Ashley Hinson,461,96,365
Black Hawk,WL 5-6,U.S. House,2,REP,Ashley Hinson,373,129,244
Black Hawk,Barclay/Benn/Lester/Dunkerton,U.S. House,2,,Write-in,1,0,1
Black Hawk,Big Creek/Spring Creek/La Port,U.S. House,2,,Write-in,2,0,2
Black Hawk,Black Hawk/Cedar Falls/Lincoln,U.S. House,2,,Write-in,1,0,1
Black Hawk,Cedar/Poyner2/Gilbertville,U.S. House,2,,Write-in,1,0,1
Black Hawk,CF 1-1,U.S. House,2,,Write-in,2,0,2
Black Hawk,CF 1-2,U.S. House,2,,Write-in,0,0,0
Black Hawk,CF 1-3,U.S. House,2,,Write-in,1,0,1
Black Hawk,CF 2-1,U.S. House,2,,Write-in,0,0,0
Black Hawk,CF 2-2,U.S. House,2,,Write-in,3,2,1
Black Hawk,CF 2-3,U.S. House,2,,Write-in,1,0,1
Black Hawk,CF 3-1,U.S. House,2,,Write-in,2,0,2
Black Hawk,CF 3-2,U.S. House,2,,Write-in,2,1,1
Black Hawk,CF 3-3,U.S. House,2,,Write-in,1,0,1
Black Hawk,CF 4-1,U.S. House,2,,Write-in,3,2,1
Black Hawk,CF 4-2,U.S. House,2,,Write-in,0,0,0
Black Hawk,CF 4-3,U.S. House,2,,Write-in,3,0,3
Black Hawk,CF 5-1,U.S. House,2,,Write-in,2,1,1
Black Hawk,CF 5-2,U.S. House,2,,Write-in,0,0,0
Black Hawk,CF 5-3,U.S. House,2,,Write-in,0,0,0
Black Hawk,Eagle/Orange,U.S. House,2,,Write-in,0,0,0
Black Hawk,Elk Run Heights,U.S. House,2,,Write-in,1,0,1
Black Hawk,Evansdale Ward 1,U.S. House,2,,Write-in,3,1,2
Black Hawk,Evansdale Ward 2,U.S. House,2,,Write-in,0,0,0
Black Hawk,Evansdale Ward 3,U.S. House,2,,Write-in,1,0,1
Black Hawk,Evansdale Ward 4,U.S. House,2,,Write-in,0,0,0
Black Hawk,Hudson,U.S. House,2,,Write-in,0,0,0
Black Hawk,Mt. Vernon,U.S. House,2,,Write-in,1,1,0
Black Hawk,Poyner 1/E.WL/Raymond/Fox/Jesu,U.S. House,2,,Write-in,3,0,3
Black Hawk,Union/Washington/Janesville,U.S. House,2,,Write-in,1,1,0
Black Hawk,WL 1-1,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 1-2,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 1-3,U.S. House,2,,Write-in,1,0,1
Black Hawk,WL 1-4,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 1-5,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 1-6,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 2-1,U.S. House,2,,Write-in,1,1,0
Black Hawk,WL 2-2,U.S. House,2,,Write-in,1,1,0
Black Hawk,WL 2-3,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 2-4,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 2-5,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 2-6,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 3-1,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 3-2,U.S. House,2,,Write-in,1,0,1
Black Hawk,WL 3-3,U.S. House,2,,Write-in,1,0,1
Black Hawk,WL 3-4,U.S. House,2,,Write-in,1,0,1
Black Hawk,WL 3-5,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 3-6,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 4-1,U.S. House,2,,Write-in,1,0,1
Black Hawk,WL 4-2,U.S. House,2,,Write-in,1,1,0
Black Hawk,WL 4-3,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 4-4,U.S. House,2,,Write-in,0,0,0
Black Hawk,WL 4-5,U.S. House,2,,Write-in,2,1,1
Black Hawk,WL 4-6,U.S. House,2,,Write-in,2,1,1
