county,precinct,office,district,party,candidate,votes,absentee,election_day
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. Senate,,DEM,Michael Franken,103,48,55
Madison,Jackson - Douglas - Lincoln NW,U.S. Senate,,DEM,Michael Franken,151,73,78
Madison,Jefferson - Lee,U.S. Senate,,DEM,Michael Franken,277,141,136
Madison,Penn - Madison,U.S. Senate,,DEM,Michael Franken,298,79,219
Madison,South,U.S. Senate,,DEM,Michael Franken,221,98,123
Madison,Union - Crawford - Scott - Lincoln SE,U.S. Senate,,DEM,Michael Franken,366,203,163
Madison,Walnut - Ohio,U.S. Senate,,DEM,Michael Franken,143,58,85
Madison,Winterset I,U.S. Senate,,DEM,Michael Franken,441,218,223
Madison,Winterset II,U.S. Senate,,DEM,Michael Franken,391,202,189
Madison,Lincoln NE Township,U.S. Senate,,DEM,Michael Franken,14,10,4
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. Senate,,REP,Chuck Grassley,323,85,238
Madison,Jackson - Douglas - Lincoln NW,U.S. Senate,,REP,Chuck Grassley,361,76,285
Madison,Jefferson - Lee,U.S. Senate,,REP,Chuck Grassley,568,147,421
Madison,Penn - Madison,U.S. Senate,,REP,Chuck Grassley,667,83,584
Madison,South,U.S. Senate,,REP,Chuck Grassley,493,71,422
Madison,Union - Crawford - Scott - Lincoln SE,U.S. Senate,,REP,Chuck Grassley,848,274,574
Madison,Walnut - Ohio,U.S. Senate,,REP,Chuck Grassley,468,82,386
Madison,Winterset I,U.S. Senate,,REP,Chuck Grassley,694,224,470
Madison,Winterset II,U.S. Senate,,REP,Chuck Grassley,596,171,425
Madison,Lincoln NE Township,U.S. Senate,,REP,Chuck Grassley,46,10,36
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. Senate,,,Write-in,0,0,0
Madison,Jackson - Douglas - Lincoln NW,U.S. Senate,,,Write-in,1,0,1
Madison,Jefferson - Lee,U.S. Senate,,,Write-in,1,0,1
Madison,Penn - Madison,U.S. Senate,,,Write-in,4,0,4
Madison,South,U.S. Senate,,,Write-in,1,0,1
Madison,Union - Crawford - Scott - Lincoln SE,U.S. Senate,,,Write-in,2,0,2
Madison,Walnut - Ohio,U.S. Senate,,,Write-in,2,0,2
Madison,Winterset I,U.S. Senate,,,Write-in,4,0,4
Madison,Winterset II,U.S. Senate,,,Write-in,1,0,1
Madison,Lincoln NE Township,U.S. Senate,,,Write-in,0,0,0
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. House,3,DEM,Cindy Axne,102,52,50
Madison,Jackson - Douglas - Lincoln NW,U.S. House,3,DEM,Cindy Axne,161,75,86
Madison,Jefferson - Lee,U.S. House,3,DEM,Cindy Axne,284,138,146
Madison,Penn - Madison,U.S. House,3,DEM,Cindy Axne,323,83,240
Madison,South,U.S. House,3,DEM,Cindy Axne,228,96,132
Madison,Union - Crawford - Scott - Lincoln SE,U.S. House,3,DEM,Cindy Axne,364,201,163
Madison,Walnut - Ohio,U.S. House,3,DEM,Cindy Axne,148,61,87
Madison,Winterset I,U.S. House,3,DEM,Cindy Axne,458,221,237
Madison,Winterset II,U.S. House,3,DEM,Cindy Axne,408,210,198
Madison,Lincoln NE Township,U.S. House,3,DEM,Cindy Axne,16,10,6
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. House,3,REP,Zach Nunn,324,82,242
Madison,Jackson - Douglas - Lincoln NW,U.S. House,3,REP,Zach Nunn,350,71,279
Madison,Jefferson - Lee,U.S. House,3,REP,Zach Nunn,565,150,415
Madison,Penn - Madison,U.S. House,3,REP,Zach Nunn,642,79,563
Madison,South,U.S. House,3,REP,Zach Nunn,490,70,420
Madison,Union - Crawford - Scott - Lincoln SE,U.S. House,3,REP,Zach Nunn,842,273,569
Madison,Walnut - Ohio,U.S. House,3,REP,Zach Nunn,465,79,386
Madison,Winterset I,U.S. House,3,REP,Zach Nunn,683,223,460
Madison,Winterset II,U.S. House,3,REP,Zach Nunn,580,163,417
Madison,Lincoln NE Township,U.S. House,3,REP,Zach Nunn,43,9,34
Madison,Grand River - Monroe - Webster - Lincoln SW,U.S. House,3,,Write-in,0,0,0
Madison,Jackson - Douglas - Lincoln NW,U.S. House,3,,Write-in,0,0,0
Madison,Jefferson - Lee,U.S. House,3,,Write-in,0,0,0
Madison,Penn - Madison,U.S. House,3,,Write-in,3,0,3
Madison,South,U.S. House,3,,Write-in,1,1,0
Madison,Union - Crawford - Scott - Lincoln SE,U.S. House,3,,Write-in,4,0,4
Madison,Walnut - Ohio,U.S. House,3,,Write-in,1,0,1
Madison,Winterset I,U.S. House,3,,Write-in,2,0,2
Madison,Winterset II,U.S. House,3,,Write-in,2,0,2
Madison,Lincoln NE Township,U.S. House,3,,Write-in,0,0,0
Madison,Grand River - Monroe - Webster - Lincoln SW,Governor,,DEM,Deidre DeJear and Eric Van Lancker,79,42,37
Madison,Jackson - Douglas - Lincoln NW,Governor,,DEM,Deidre DeJear and Eric Van Lancker,122,61,61
Madison,Jefferson - Lee,Governor,,DEM,Deidre DeJear and Eric Van Lancker,257,134,123
Madison,Penn - Madison,Governor,,DEM,Deidre DeJear and Eric Van Lancker,252,70,182
Madison,South,Governor,,DEM,Deidre DeJear and Eric Van Lancker,195,87,108
Madison,Union - Crawford - Scott - Lincoln SE,Governor,,DEM,Deidre DeJear and Eric Van Lancker,299,178,121
Madison,Walnut - Ohio,Governor,,DEM,Deidre DeJear and Eric Van Lancker,111,47,64
Madison,Winterset I,Governor,,DEM,Deidre DeJear and Eric Van Lancker,398,201,197
Madison,Winterset II,Governor,,DEM,Deidre DeJear and Eric Van Lancker,350,191,159
Madison,Lincoln NE Township,Governor,,DEM,Deidre DeJear and Eric Van Lancker,14,10,4
Madison,Grand River - Monroe - Webster - Lincoln SW,Governor,,REP,Kim Reynolds and Adam Gregg,338,90,248
Madison,Jackson - Douglas - Lincoln NW,Governor,,REP,Kim Reynolds and Adam Gregg,385,85,300
Madison,Jefferson - Lee,Governor,,REP,Kim Reynolds and Adam Gregg,579,154,425
Madison,Penn - Madison,Governor,,REP,Kim Reynolds and Adam Gregg,709,88,621
Madison,South,Governor,,REP,Kim Reynolds and Adam Gregg,510,74,436
Madison,Union - Crawford - Scott - Lincoln SE,Governor,,REP,Kim Reynolds and Adam Gregg,881,291,590
Madison,Walnut - Ohio,Governor,,REP,Kim Reynolds and Adam Gregg,492,89,403
Madison,Winterset I,Governor,,REP,Kim Reynolds and Adam Gregg,737,246,491
Madison,Winterset II,Governor,,REP,Kim Reynolds and Adam Gregg,630,182,448
Madison,Lincoln NE Township,Governor,,REP,Kim Reynolds and Adam Gregg,46,10,36
Madison,Grand River - Monroe - Webster - Lincoln SW,Governor,,LIB,Rick Stewart and Marco Battaglia,12,1,11
Madison,Jackson - Douglas - Lincoln NW,Governor,,LIB,Rick Stewart and Marco Battaglia,10,3,7
Madison,Jefferson - Lee,Governor,,LIB,Rick Stewart and Marco Battaglia,14,2,12
Madison,Penn - Madison,Governor,,LIB,Rick Stewart and Marco Battaglia,21,5,16
Madison,South,Governor,,LIB,Rick Stewart and Marco Battaglia,19,8,11
Madison,Union - Crawford - Scott - Lincoln SE,Governor,,LIB,Rick Stewart and Marco Battaglia,35,9,26
Madison,Walnut - Ohio,Governor,,LIB,Rick Stewart and Marco Battaglia,17,5,12
Madison,Winterset I,Governor,,LIB,Rick Stewart and Marco Battaglia,22,4,18
Madison,Winterset II,Governor,,LIB,Rick Stewart and Marco Battaglia,21,4,17
Madison,Lincoln NE Township,Governor,,LIB,Rick Stewart and Marco Battaglia,1,1,0
Madison,Grand River - Monroe - Webster - Lincoln SW,Governor,,,Write-in,0,0,0
Madison,Jackson - Douglas - Lincoln NW,Governor,,,Write-in,0,0,0
Madison,Jefferson - Lee,Governor,,,Write-in,0,0,0
Madison,Penn - Madison,Governor,,,Write-in,0,0,0
Madison,South,Governor,,,Write-in,0,0,0
Madison,Union - Crawford - Scott - Lincoln SE,Governor,,,Write-in,1,0,1
Madison,Walnut - Ohio,Governor,,,Write-in,0,0,0
