county,precinct,office,district,party,candidate,votes,absentee,election_day
Clinton,BLOOMFIELD BROOKFIELD DELMAR,U.S. Senate,,DEM,Michael Franken,157,41,116
Clinton,CAMANCHE 1,U.S. Senate,,DEM,Michael Franken,389,148,241
Clinton,CAMANCHE 2,U.S. Senate,,DEM,Michael Franken,401,164,237
Clinton,CAMANCHE TWP,U.S. Senate,,DEM,Michael Franken,31,17,14
Clinton,CENTER DEEP CREEK GOOSE LAKE,U.S. Senate,,DEM,Michael Franken,127,50,77
Clinton,CLINTON 1-1,U.S. Senate,,DEM,Michael Franken,338,154,184
Clinton,CLINTON 1-2,U.S. Senate,,DEM,Michael Franken,387,200,187
Clinton,CLINTON 2-1,U.S. Senate,,DEM,Michael Franken,347,173,174
Clinton,CLINTON 2-2,U.S. Senate,,DEM,Michael Franken,580,325,255
Clinton,CLINTON 3-1,U.S. Senate,,DEM,Michael Franken,501,319,182
Clinton,CLINTON 3-2,U.S. Senate,,DEM,Michael Franken,624,381,243
Clinton,CLINTON 4-1,U.S. Senate,,DEM,Michael Franken,517,320,197
Clinton,CLINTON 4-2,U.S. Senate,,DEM,Michael Franken,500,284,216
Clinton,DEWITT 1,U.S. Senate,,DEM,Michael Franken,463,176,287
Clinton,DEWITT 2,U.S. Senate,,DEM,Michael Franken,567,278,289
Clinton,DEWITT TWP,U.S. Senate,,DEM,Michael Franken,186,76,110
Clinton,EDEN TWP LOW MOOR,U.S. Senate,,DEM,Michael Franken,89,26,63
Clinton,ELK RIVER HAMPSHIRE ANDOVER,U.S. Senate,,DEM,Michael Franken,249,143,106
Clinton,OLIVE GRANT CALAMUS,U.S. Senate,,DEM,Michael Franken,145,53,92
Clinton,ORANGE GRAND MOUND,U.S. Senate,,DEM,Michael Franken,163,49,114
Clinton,SHARON LOST NATION,U.S. Senate,,DEM,Michael Franken,86,18,68
Clinton,LBTY TOR SPRNG RCK WHTLND,U.S. Senate,,DEM,Michael Franken,159,61,98
Clinton,WATERFORD CHARLOTTE,U.S. Senate,,DEM,Michael Franken,71,13,58
Clinton,WELTON WASHINGTON WELTON,U.S. Senate,,DEM,Michael Franken,136,30,106
Clinton,BLOOMFIELD BROOKFIELD DELMAR,U.S. Senate,,REP,Chuck Grassley,332,43,289
Clinton,CAMANCHE 1,U.S. Senate,,REP,Chuck Grassley,465,91,374
