county,precinct,office,district,party,candidate,votes,absentee,election_day
Grundy,PRECINCT 4,Attorney General,,DEM,Tom Miller,114,27,87
Grundy,PRECINCT 5,Attorney General,,DEM,Tom Miller,425,127,298
Grundy,PRECINCT 6,Attorney General,,DEM,Tom Miller,361,106,255
Grundy,PRECINCT 7,Attorney General,,DEM,Tom Miller,405,132,273
Grundy,PRECINCT 1,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 2,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 3,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 4,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 5,Attorney General,,,Write-in,1,0,1
Grundy,PRECINCT 6,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 7,Attorney General,,,Write-in,0,0,0
Grundy,PRECINCT 1,State Senate,27,REP,Annette Sweeney,574,75,499
Grundy,PRECINCT 2,State Senate,27,REP,Annette Sweeney,238,56,182
Grundy,PRECINCT 3,State Senate,27,REP,Annette Sweeney,598,76,522
Grundy,PRECINCT 4,State Senate,27,REP,Annette Sweeney,418,69,349
Grundy,PRECINCT 5,State Senate,27,REP,Annette Sweeney,739,95,644
Grundy,PRECINCT 6,State Senate,27,REP,Annette Sweeney,814,134,680
Grundy,PRECINCT 7,State Senate,27,REP,Annette Sweeney,694,162,532
Grundy,PRECINCT 1,State Senate,27,DEM,Sam Cox,172,44,128
Grundy,PRECINCT 2,State Senate,27,DEM,Sam Cox,60,23,37
Grundy,PRECINCT 3,State Senate,27,DEM,Sam Cox,94,23,71
Grundy,PRECINCT 4,State Senate,27,DEM,Sam Cox,71,19,52
Grundy,PRECINCT 5,State Senate,27,DEM,Sam Cox,310,97,213
Grundy,PRECINCT 6,State Senate,27,DEM,Sam Cox,242,77,165
Grundy,PRECINCT 7,State Senate,27,DEM,Sam Cox,274,88,186
Grundy,PRECINCT 1,State Senate,27,,Write-in,1,0,1
Grundy,PRECINCT 2,State Senate,27,,Write-in,1,0,1
Grundy,PRECINCT 3,State Senate,27,,Write-in,0,0,0
Grundy,PRECINCT 4,State Senate,27,,Write-in,1,1,0
Grundy,PRECINCT 5,State Senate,27,,Write-in,5,0,5
Grundy,PRECINCT 6,State Senate,27,,Write-in,0,0,0
Grundy,PRECINCT 7,State Senate,27,,Write-in,3,0,3
Grundy,PRECINCT 1,State House,54,REP,Joshua Meggers,642,87,555
Grundy,PRECINCT 2,State House,54,REP,Joshua Meggers,245,58,187
Grundy,PRECINCT 3,State House,54,REP,Joshua Meggers,637,85,552
Grundy,PRECINCT 4,State House,54,REP,Joshua Meggers,441,74,367
Grundy,PRECINCT 5,State House,54,REP,Joshua Meggers,856,121,735
Grundy,PRECINCT 6,State House,54,REP,Joshua Meggers,927,159,768
Grundy,PRECINCT 7,State House,54,REP,Joshua Meggers,802,190,612
Grundy,PRECINCT 1,State House,54,,Write-in,9,3,6
Grundy,PRECINCT 2,State House,54,,Write-in,4,0,4
Grundy,PRECINCT 3,State House,54,,Write-in,7,0,7
Grundy,PRECINCT 4,State House,54,,Write-in,2,1,1
Grundy,PRECINCT 5,State House,54,,Write-in,16,2,14
Grundy,PRECINCT 6,State House,54,,Write-in,5,2,3
Grundy,PRECINCT 7,State House,54,,Write-in,11,2,9
Grundy,PRECINCT 3,County Board of Supervisors District 2,,REP,Heidi Nederhoff,650,94,556
Grundy,PRECINCT 4,County Board of Supervisors District 2,,REP,Heidi Nederhoff,444,75,369
Grundy,PRECINCT 3,County Board of Supervisors District 2,,,Write-in,12,1,11
Grundy,PRECINCT 4,County Board of Supervisors District 2,,,Write-in,4,1,3
Grundy,PRECINCT 6,County Board of Supervisors District 4,,REP,Mark A. Schildroth,938,169,769
Grundy,PRECINCT 6,County Board of Supervisors District 4,,,Write-in,18,0,18
Grundy,PRECINCT 1,County Treasurer,,REP,Brenda J. Noteboom,687,101,586
Grundy,PRECINCT 2,County Treasurer,,REP,Brenda J. Noteboom,273,66,207
Grundy,PRECINCT 3,County Treasurer,,REP,Brenda J. Noteboom,666,94,572
Grundy,PRECINCT 4,County Treasurer,,REP,Brenda J. Noteboom,460,84,376
Grundy,PRECINCT 5,County Treasurer,,REP,Brenda J. Noteboom,934,159,775
Grundy,PRECINCT 6,County Treasurer,,REP,Brenda J. Noteboom,985,182,803
Grundy,PRECINCT 7,County Treasurer,,REP,Brenda J. Noteboom,876,223,653
Grundy,PRECINCT 1,County Treasurer,,,Write-in,4,2,2
Grundy,PRECINCT 2,County Treasurer,,,Write-in,0,0,0
Grundy,PRECINCT 3,County Treasurer,,,Write-in,4,0,4
Grundy,PRECINCT 4,County Treasurer,,,Write-in,1,0,1
Grundy,PRECINCT 5,County Treasurer,,,Write-in,11,0,11
Grundy,PRECINCT 6,County Treasurer,,,Write-in,4,0,4
Grundy,PRECINCT 7,County Treasurer,,,Write-in,5,1,4
Grundy,PRECINCT 1,County Recorder,,REP,Travis Case,695,101,594
Grundy,PRECINCT 2,County Recorder,,REP,Travis Case,259,63,196
Grundy,PRECINCT 3,County Recorder,,REP,Travis Case,650,91,559
Grundy,PRECINCT 4,County Recorder,,REP,Travis Case,451,80,371
Grundy,PRECINCT 5,County Recorder,,REP,Travis Case,876,134,742
Grundy,PRECINCT 6,County Recorder,,REP,Travis Case,951,164,787
Grundy,PRECINCT 7,County Recorder,,REP,Travis Case,826,201,625
Grundy,PRECINCT 1,County Recorder,,,Write-in,4,2,2
Grundy,PRECINCT 2,County Recorder,,,Write-in,1,0,1
Grundy,PRECINCT 3,County Recorder,,,Write-in,5,0,5
Grundy,PRECINCT 4,County Recorder,,,Write-in,3,0,3
Grundy,PRECINCT 5,County Recorder,,,Write-in,13,1,12
Grundy,PRECINCT 6,County Recorder,,,Write-in,3,0,3
Grundy,PRECINCT 7,County Recorder,,,Write-in,6,3,3
Grundy,PRECINCT 1,County Attorney,,REP,Erika L. Allen,652,86,566
Grundy,PRECINCT 2,County Attorney,,REP,Erika L. Allen,251,62,189
Grundy,PRECINCT 3,County Attorney,,REP,Erika L. Allen,625,86,539
Grundy,PRECINCT 4,County Attorney,,REP,Erika L. Allen,435,77,358
Grundy,PRECINCT 5,County Attorney,,REP,Erika L. Allen,876,135,741
Grundy,PRECINCT 6,County Attorney,,REP,Erika L. Allen,928,168,760
Grundy,PRECINCT 7,County Attorney,,REP,Erika L. Allen,811,202,609
Grundy,PRECINCT 1,County Attorney,,,Write-in,7,3,4
Grundy,PRECINCT 2,County Attorney,,,Write-in,2,0,2
Grundy,PRECINCT 3,County Attorney,,,Write-in,11,2,9
Grundy,PRECINCT 4,County Attorney,,,Write-in,4,0,4
Grundy,PRECINCT 5,County Attorney,,,Write-in,13,1,12
Grundy,PRECINCT 6,County Attorney,,,Write-in,8,3,5
Grundy,PRECINCT 7,County Attorney,,,Write-in,9,5,4
Grundy,PRECINCT 1,Soil and Water Conservation District Commissioner,,,Fred Abels,510,72,438
Grundy,PRECINCT 2,Soil and Water Conservation District Commissioner,,,Fred Abels,224,59,165
Grundy,PRECINCT 3,Soil and Water Conservation District Commissioner,,,Fred Abels,560,81,479
Grundy,PRECINCT 4,Soil and Water Conservation District Commissioner,,,Fred Abels,374,70,304
Grundy,PRECINCT 5,Soil and Water Conservation District Commissioner,,,Fred Abels,720,126,594
Grundy,PRECINCT 6,Soil and Water Conservation District Commissioner,,,Fred Abels,751,134,617
Grundy,PRECINCT 7,Soil and Water Conservation District Commissioner,,,Fred Abels,691,180,511
Grundy,PRECINCT 1,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,462,70,392
Grundy,PRECINCT 2,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,196,53,143
Grundy,PRECINCT 3,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,432,70,362
Grundy,PRECINCT 4,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,295,57,238
Grundy,PRECINCT 5,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,595,115,480
Grundy,PRECINCT 6,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,623,114,509
Grundy,PRECINCT 7,Soil and Water Conservation District Commissioner,,,Donald G. Davidson,575,148,427
Grundy,PRECINCT 1,Soil and Water Conservation District Commissioner,,,Write-in,3,0,3
Grundy,PRECINCT 2,Soil and Water Conservation District Commissioner,,,Write-in,2,1,1
Grundy,PRECINCT 3,Soil and Water Conservation District Commissioner,,,Write-in,4,1,3
Grundy,PRECINCT 4,Soil and Water Conservation District Commissioner,,,Write-in,1,0,1
Grundy,PRECINCT 5,Soil and Water Conservation District Commissioner,,,Write-in,10,0,10
Grundy,PRECINCT 6,Soil and Water Conservation District Commissioner,,,Write-in,8,3,5
Grundy,PRECINCT 7,Soil and Water Conservation District Commissioner,,,Write-in,4,2,2
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Ruth Wilcox,426,62,364
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Ruth Wilcox,160,47,113
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Ruth Wilcox,384,57,327
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Ruth Wilcox,273,60,213
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Ruth Wilcox,559,98,461
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Ruth Wilcox,603,110,493
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Ruth Wilcox,501,137,364
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Terry Johnston,420,63,357
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Terry Johnston,156,47,109
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Terry Johnston,388,59,329
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Terry Johnston,267,57,210
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Terry Johnston,554,99,455
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Terry Johnston,588,111,477
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Terry Johnston,482,136,346
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Ryan Bakker,423,61,362
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Ryan Bakker,189,54,135
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Ryan Bakker,543,80,463
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Ryan Bakker,310,58,252
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Ryan Bakker,609,106,503
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Ryan Bakker,610,111,499
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Ryan Bakker,536,140,396
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Bill Noteboom,467,70,397
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Bill Noteboom,221,61,160
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Bill Noteboom,502,82,420
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Bill Noteboom,337,64,273
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Bill Noteboom,632,115,517
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Bill Noteboom,731,133,598
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Bill Noteboom,641,164,477
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Write-in,9,2,7
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Write-in,6,1,5
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Write-in,12,3,9
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Write-in,10,2,8
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Write-in,33,6,27
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Write-in,23,4,19
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Write-in,14,3,11
Grundy,PRECINCT 1,County Agricultural Extension Council Member,,,Christine Tobias,4,1,3
Grundy,PRECINCT 2,County Agricultural Extension Council Member,,,Christine Tobias,7,0,7
Grundy,PRECINCT 3,County Agricultural Extension Council Member,,,Christine Tobias,0,0,0
Grundy,PRECINCT 4,County Agricultural Extension Council Member,,,Christine Tobias,0,0,0
Grundy,PRECINCT 5,County Agricultural Extension Council Member,,,Christine Tobias,8,0,8
Grundy,PRECINCT 6,County Agricultural Extension Council Member,,,Christine Tobias,3,0,3
Grundy,PRECINCT 7,County Agricultural Extension Council Member,,,Christine Tobias,7,0,7
Grundy,PRECINCT 1,Supreme Court Justice,,,Yes,422,64,358
Grundy,PRECINCT 2,Supreme Court Justice,,,Yes,151,44,107
Grundy,PRECINCT 3,Supreme Court Justice,,,Yes,416,63,353
Grundy,PRECINCT 4,Supreme Court Justice,,,Yes,272,49,223
Grundy,PRECINCT 5,Supreme Court Justice,,,Yes,608,85,523
Grundy,PRECINCT 6,Supreme Court Justice,,,Yes,651,109,542
Grundy,PRECINCT 7,Supreme Court Justice,,,Yes,547,139,408
Grundy,PRECINCT 1,Supreme Court Justice,,,No,155,21,134
Grundy,PRECINCT 2,Supreme Court Justice,,,No,42,6,36
Grundy,PRECINCT 3,Supreme Court Justice,,,No,143,18,125
Grundy,PRECINCT 4,Supreme Court Justice,,,No,74,14,60
Grundy,PRECINCT 5,Supreme Court Justice,,,No,199,57,142
Grundy,PRECINCT 6,Supreme Court Justice,,,No,172,39,133
Grundy,PRECINCT 7,Supreme Court Justice,,,No,148,38,110
Grundy,PRECINCT 1,Court of Appeals Judge,,,Yes,420,63,357
Grundy,PRECINCT 2,Court of Appeals Judge,,,Yes,139,40,99
Grundy,PRECINCT 3,Court of Appeals Judge,,,Yes,410,59,351
Grundy,PRECINCT 4,Court of Appeals Judge,,,Yes,272,51,221
Grundy,PRECINCT 5,Court of Appeals Judge,,,Yes,601,91,510
Grundy,PRECINCT 6,Court of Appeals Judge,,,Yes,627,104,523
Grundy,PRECINCT 7,Court of Appeals Judge,,,Yes,521,130,391
Grundy,PRECINCT 1,Court of Appeals Judge,,,No,139,18,121
Grundy,PRECINCT 2,Court of Appeals Judge,,,No,38,7,31
Grundy,PRECINCT 3,Court of Appeals Judge,,,No,136,15,121
Grundy,PRECINCT 4,Court of Appeals Judge,,,No,61,11,50
Grundy,PRECINCT 5,Court of Appeals Judge,,,No,184,44,140
Grundy,PRECINCT 6,Court of Appeals Judge,,,No,169,34,135
Grundy,PRECINCT 7,Court of Appeals Judge,,,No,140,34,106
Grundy,PRECINCT 1,District 1B Judge,,,Yes,408,60,348
Grundy,PRECINCT 2,District 1B Judge,,,Yes,132,36,96
Grundy,PRECINCT 3,District 1B Judge,,,Yes,393,56,337
Grundy,PRECINCT 4,District 1B Judge,,,Yes,258,45,213
Grundy,PRECINCT 5,District 1B Judge,,,Yes,596,87,509
Grundy,PRECINCT 6,District 1B Judge,,,Yes,620,96,524
Grundy,PRECINCT 7,District 1B Judge,,,Yes,523,134,389
