county,precinct,office,district,party,candidate,votes,absentee,election_day
Union,Afton United Methodist Church - AF,U.S. Senate,,REP,Chuck Grassley,343,59,284
Union,Arispe United Methodist Church - AR,U.S. Senate,,REP,Chuck Grassley,167,31,136
Union,Salem Lutheran Church - CS1,U.S. Senate,,REP,Chuck Grassley,234,56,178
Union,SWCC - CS2,U.S. Senate,,REP,Chuck Grassley,822,277,545
Union,Trinity Lutheran Church - CS3,U.S. Senate,,REP,Chuck Grassley,319,81,238
Union,Supertel - CS4,U.S. Senate,,REP,Chuck Grassley,334,87,247
Union,Crest Baptist Church - CS5,U.S. Senate,,REP,Chuck Grassley,363,75,288
Union,Crest Baptist Church - LNT,U.S. Senate,,REP,Chuck Grassley,130,42,88
Union,LR - Lorimor City Hall,U.S. Senate,,REP,Chuck Grassley,323,59,264
Union,Afton United Methodist Church - AF,U.S. Senate,,DEM,Michael Franken,121,40,81
Union,Arispe United Methodist Church - AR,U.S. Senate,,DEM,Michael Franken,51,24,27
Union,Salem Lutheran Church - CS1,U.S. Senate,,DEM,Michael Franken,154,48,106
Union,SWCC - CS2,U.S. Senate,,DEM,Michael Franken,316,157,159
Union,Trinity Lutheran Church - CS3,U.S. Senate,,DEM,Michael Franken,239,122,117
Union,Supertel - CS4,U.S. Senate,,DEM,Michael Franken,180,93,87
Union,Crest Baptist Church - CS5,U.S. Senate,,DEM,Michael Franken,250,109,141
Union,Crest Baptist Church - LNT,U.S. Senate,,DEM,Michael Franken,28,19,9
Union,LR - Lorimor City Hall,U.S. Senate,,DEM,Michael Franken,125,73,52
Union,Afton United Methodist Church - AF,U.S. Senate,,,Write-in,1,0,1
Union,Arispe United Methodist Church - AR,U.S. Senate,,,Write-in,0,0,0
Union,Salem Lutheran Church - CS1,U.S. Senate,,,Write-in,2,2,0
Union,SWCC - CS2,U.S. Senate,,,Write-in,1,0,1
Union,Trinity Lutheran Church - CS3,U.S. Senate,,,Write-in,1,1,0
Union,Supertel - CS4,U.S. Senate,,,Write-in,1,0,1
Union,Crest Baptist Church - CS5,U.S. Senate,,,Write-in,0,0,0
Union,Crest Baptist Church - LNT,U.S. Senate,,,Write-in,0,0,0
Union,LR - Lorimor City Hall,U.S. Senate,,,Write-in,1,0,1
Union,Afton United Methodist Church - AF,U.S. House,3,REP,Zach Nunn,340,61,279
Union,Arispe United Methodist Church - AR,U.S. House,3,REP,Zach Nunn,158,33,125
Union,Salem Lutheran Church - CS1,U.S. House,3,REP,Zach Nunn,213,42,171
Union,SWCC - CS2,U.S. House,3,REP,Zach Nunn,767,255,512
Union,Trinity Lutheran Church - CS3,U.S. House,3,REP,Zach Nunn,313,79,234
Union,Supertel - CS4,U.S. House,3,REP,Zach Nunn,306,78,228
Union,Crest Baptist Church - CS5,U.S. House,3,REP,Zach Nunn,349,71,278
Union,Crest Baptist Church - LNT,U.S. House,3,REP,Zach Nunn,124,40,84
Union,LR - Lorimor City Hall,U.S. House,3,REP,Zach Nunn,299,52,247
Union,Afton United Methodist Church - AF,U.S. House,3,DEM,Cindy Axne,121,37,84
Union,Arispe United Methodist Church - AR,U.S. House,3,DEM,Cindy Axne,61,24,37
Union,Salem Lutheran Church - CS1,U.S. House,3,DEM,Cindy Axne,170,61,109
Union,SWCC - CS2,U.S. House,3,DEM,Cindy Axne,369,179,190
Union,Trinity Lutheran Church - CS3,U.S. House,3,DEM,Cindy Axne,242,122,120
Union,Supertel - CS4,U.S. House,3,DEM,Cindy Axne,204,100,104
Union,Crest Baptist Church - CS5,U.S. House,3,DEM,Cindy Axne,265,113,152
Union,Crest Baptist Church - LNT,U.S. House,3,DEM,Cindy Axne,33,21,12
Union,LR - Lorimor City Hall,U.S. House,3,DEM,Cindy Axne,146,82,64
Union,Afton United Methodist Church - AF,U.S. House,3,,Write-in,2,0,2
Union,Arispe United Methodist Church - AR,U.S. House,3,,Write-in,0,0,0
Union,Salem Lutheran Church - CS1,U.S. House,3,,Write-in,2,2,0
Union,SWCC - CS2,U.S. House,3,,Write-in,3,0,3
Union,Trinity Lutheran Church - CS3,U.S. House,3,,Write-in,2,1,1
Union,Supertel - CS4,U.S. House,3,,Write-in,2,1,1
