county,precinct,office,district,party,candidate,votes,absentee,election_day
Scott,(AG) Allen's Grove Township,U.S. Senate,,REP,Chuck Grassley,299,30,269
Scott,(B11) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,747,263,484
Scott,(B12) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,656,187,469
Scott,(B13) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,157,44,113
Scott,(B21) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,617,181,436
Scott,(B22) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,781,201,580
Scott,(B23) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,179,86,93
Scott,(B31) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,494,183,311
Scott,(B32) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,507,141,366
Scott,(B33) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,631,208,423
Scott,(B41) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,798,225,573
Scott,(B42) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,930,380,550
Scott,(B43) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,315,138,177
Scott,(B51) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,784,230,554
Scott,(B52) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,720,235,485
Scott,(B53) City of Bettendorf,U.S. Senate,,REP,Chuck Grassley,734,272,462
Scott,(BF) City of Buffalo,U.S. Senate,,REP,Chuck Grassley,262,17,245
Scott,(BG) Blue Grass Township,U.S. Senate,,REP,Chuck Grassley,829,153,676
Scott,(BU) Buffalo Township,U.S. Senate,,REP,Chuck Grassley,963,224,739
Scott,(D11) City of Davenport,U.S. Senate,,REP,Chuck Grassley,573,197,376
Scott,(D12) City of Davenport,U.S. Senate,,REP,Chuck Grassley,386,115,271
Scott,(D13) City of Davenport,U.S. Senate,,REP,Chuck Grassley,593,155,438
Scott,(D14) City of Davenport,U.S. Senate,,REP,Chuck Grassley,295,64,231
Scott,(D21) City of Davenport,U.S. Senate,,REP,Chuck Grassley,464,91,373
Scott,(D22) City of Davenport,U.S. Senate,,REP,Chuck Grassley,477,105,372
Scott,(D23) City of Davenport,U.S. Senate,,REP,Chuck Grassley,450,110,340
Scott,(D24) City of Davenport,U.S. Senate,,REP,Chuck Grassley,367,100,267
Scott,(D31) City of Davenport,U.S. Senate,,REP,Chuck Grassley,309,65,244
Scott,(D32) City of Davenport,U.S. Senate,,REP,Chuck Grassley,147,51,96
Scott,(D33) City of Davenport,U.S. Senate,,REP,Chuck Grassley,162,57,105
Scott,(D34) City of Davenport,U.S. Senate,,REP,Chuck Grassley,122,24,98
Scott,(D41) City of Davenport,U.S. Senate,,REP,Chuck Grassley,498,111,387
Scott,(D42) City of Davenport,U.S. Senate,,REP,Chuck Grassley,394,79,315
Scott,(D43) City of Davenport,U.S. Senate,,REP,Chuck Grassley,389,66,323
Scott,(D44) City of Davenport,U.S. Senate,,REP,Chuck Grassley,182,31,151
Scott,(D51) City of Davenport,U.S. Senate,,REP,Chuck Grassley,430,117,313
Scott,(D52) City of Davenport,U.S. Senate,,REP,Chuck Grassley,247,46,201
Scott,(D53) City of Davenport,U.S. Senate,,REP,Chuck Grassley,441,100,341
Scott,(D54) City of Davenport,U.S. Senate,,REP,Chuck Grassley,382,104,278
Scott,(D61) City of Davenport,U.S. Senate,,REP,Chuck Grassley,814,295,519
Scott,(D62) City of Davenport,U.S. Senate,,REP,Chuck Grassley,792,244,548
Scott,(D63) City of Davenport,U.S. Senate,,REP,Chuck Grassley,683,212,471
Scott,(D64) City of Davenport,U.S. Senate,,REP,Chuck Grassley,536,124,412
Scott,(D71) City of Davenport,U.S. Senate,,REP,Chuck Grassley,629,214,415
Scott,(D72) City of Davenport,U.S. Senate,,REP,Chuck Grassley,432,97,335
Scott,(D73) City of Davenport,U.S. Senate,,REP,Chuck Grassley,425,109,316
Scott,(D74) City of Davenport,U.S. Senate,,REP,Chuck Grassley,269,93,176
Scott,(D81) City of Davenport,U.S. Senate,,REP,Chuck Grassley,340,83,257
Scott,(D82) City of Davenport,U.S. Senate,,REP,Chuck Grassley,425,97,328
Scott,(D83) City of Davenport,U.S. Senate,,REP,Chuck Grassley,542,128,414
Scott,(D84) City of Davenport,U.S. Senate,,REP,Chuck Grassley,710,227,483
Scott,(EL1) City of Eldridge,U.S. Senate,,REP,Chuck Grassley,951,325,626
Scott,(EL2) City of Eldridge,U.S. Senate,,REP,Chuck Grassley,943,286,657
Scott,(HG) Hickory Grove Township,U.S. Senate,,REP,Chuck Grassley,224,22,202
Scott,(LB) Liberty Township,U.S. Senate,,REP,Chuck Grassley,242,19,223
Scott,(LC1) City of LeClaire,U.S. Senate,,REP,Chuck Grassley,632,103,529
Scott,(LC2) City of LeClaire,U.S. Senate,,REP,Chuck Grassley,658,109,549
Scott,(LCT) LeClaire Township,U.S. Senate,,REP,Chuck Grassley,535,111,424
Scott,(LS) Lincoln Sheridan,U.S. Senate,,REP,Chuck Grassley,346,88,258
Scott,(MC) City of McCausland,U.S. Senate,,REP,Chuck Grassley,328,57,271
Scott,(PKV) Park View,U.S. Senate,,REP,Chuck Grassley,620,132,488
Scott,(PR) City of Princeton,U.S. Senate,,REP,Chuck Grassley,427,40,387
Scott,(PV) Pleasant Valley,U.S. Senate,,REP,Chuck Grassley,477,120,357
Scott,(RV) City of Riverdale,U.S. Senate,,REP,Chuck Grassley,150,26,124
Scott,(WC) City of Walcott,U.S. Senate,,REP,Chuck Grassley,525,57,468
Scott,(WF) Winfield Township,U.S. Senate,,REP,Chuck Grassley,589,125,464
Scott,(AG) Allen's Grove Township,U.S. Senate,,DEM,Michael Franken,146,40,106
Scott,(B11) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,746,404,342
Scott,(B12) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,613,307,306
Scott,(B13) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,206,113,93
Scott,(B21) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,615,320,295
Scott,(B22) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,670,339,331
Scott,(B23) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,166,108,58
Scott,(B31) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,500,283,217
Scott,(B32) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,496,240,256
Scott,(B33) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,630,316,314
Scott,(B41) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,797,395,402
Scott,(B42) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,710,444,266
Scott,(B43) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,254,157,97
Scott,(B51) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,602,292,310
Scott,(B52) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,423,235,188
Scott,(B53) City of Bettendorf,U.S. Senate,,DEM,Michael Franken,596,313,283
Scott,(BF) City of Buffalo,U.S. Senate,,DEM,Michael Franken,127,29,98
Scott,(BG) Blue Grass Township,U.S. Senate,,DEM,Michael Franken,433,185,248
Scott,(BU) Buffalo Township,U.S. Senate,,DEM,Michael Franken,518,219,299
Scott,(D11) City of Davenport,U.S. Senate,,DEM,Michael Franken,630,347,283
Scott,(D12) City of Davenport,U.S. Senate,,DEM,Michael Franken,498,212,286
Scott,(D13) City of Davenport,U.S. Senate,,DEM,Michael Franken,513,268,245
Scott,(D14) City of Davenport,U.S. Senate,,DEM,Michael Franken,320,148,172
Scott,(D21) City of Davenport,U.S. Senate,,DEM,Michael Franken,495,209,286
Scott,(D22) City of Davenport,U.S. Senate,,DEM,Michael Franken,430,207,223
Scott,(D23) City of Davenport,U.S. Senate,,DEM,Michael Franken,475,249,226
Scott,(D24) City of Davenport,U.S. Senate,,DEM,Michael Franken,439,211,228
Scott,(D31) City of Davenport,U.S. Senate,,DEM,Michael Franken,397,155,242
Scott,(D32) City of Davenport,U.S. Senate,,DEM,Michael Franken,271,99,172
Scott,(D33) City of Davenport,U.S. Senate,,DEM,Michael Franken,346,176,170
Scott,(D34) City of Davenport,U.S. Senate,,DEM,Michael Franken,372,168,204
Scott,(D41) City of Davenport,U.S. Senate,,DEM,Michael Franken,579,262,317
Scott,(D42) City of Davenport,U.S. Senate,,DEM,Michael Franken,506,195,311
Scott,(D43) City of Davenport,U.S. Senate,,DEM,Michael Franken,526,229,297
Scott,(D44) City of Davenport,U.S. Senate,,DEM,Michael Franken,268,88,180
Scott,(D51) City of Davenport,U.S. Senate,,DEM,Michael Franken,742,337,405
Scott,(D52) City of Davenport,U.S. Senate,,DEM,Michael Franken,470,157,313
Scott,(D53) City of Davenport,U.S. Senate,,DEM,Michael Franken,739,284,455
Scott,(D54) City of Davenport,U.S. Senate,,DEM,Michael Franken,732,287,445
Scott,(D61) City of Davenport,U.S. Senate,,DEM,Michael Franken,631,365,266
Scott,(D62) City of Davenport,U.S. Senate,,DEM,Michael Franken,674,357,317
Scott,(D63) City of Davenport,U.S. Senate,,DEM,Michael Franken,799,391,408
Scott,(D64) City of Davenport,U.S. Senate,,DEM,Michael Franken,741,303,438
Scott,(D71) City of Davenport,U.S. Senate,,DEM,Michael Franken,733,414,319
Scott,(D72) City of Davenport,U.S. Senate,,DEM,Michael Franken,638,299,339
Scott,(D73) City of Davenport,U.S. Senate,,DEM,Michael Franken,543,228,315
Scott,(D74) City of Davenport,U.S. Senate,,DEM,Michael Franken,395,197,198
Scott,(D81) City of Davenport,U.S. Senate,,DEM,Michael Franken,377,173,204
Scott,(D82) City of Davenport,U.S. Senate,,DEM,Michael Franken,428,195,233
Scott,(D83) City of Davenport,U.S. Senate,,DEM,Michael Franken,633,289,344
Scott,(D84) City of Davenport,U.S. Senate,,DEM,Michael Franken,686,347,339
Scott,(EL1) City of Eldridge,U.S. Senate,,DEM,Michael Franken,593,295,298
Scott,(EL2) City of Eldridge,U.S. Senate,,DEM,Michael Franken,624,352,272
Scott,(HG) Hickory Grove Township,U.S. Senate,,DEM,Michael Franken,84,36,48
Scott,(LB) Liberty Township,U.S. Senate,,DEM,Michael Franken,95,23,72
