county,precinct,office,district,party,candidate,votes,absentee,election_day
Muscatine,1st Precinct,U.S. Senate,,REP,Chuck Grassley,502,143,359
Muscatine,2nd Precinct,U.S. Senate,,REP,Chuck Grassley,392,140,252
Muscatine,3rd Precinct,U.S. Senate,,REP,Chuck Grassley,234,83,151
Muscatine,4th Precinct,U.S. Senate,,REP,Chuck Grassley,155,56,99
Muscatine,5th Precinct,U.S. Senate,,REP,Chuck Grassley,300,97,203
Muscatine,6th Precinct,U.S. Senate,,REP,Chuck Grassley,502,197,305
Muscatine,7th Precinct,U.S. Senate,,REP,Chuck Grassley,297,80,217
Muscatine,8th Precinct,U.S. Senate,,REP,Chuck Grassley,263,89,174
Muscatine,9th Precinct,U.S. Senate,,REP,Chuck Grassley,303,97,206
Muscatine,10th Precinct,U.S. Senate,,REP,Chuck Grassley,265,100,165
Muscatine,76 / Cedar,U.S. Senate,,REP,Chuck Grassley,169,31,138
Muscatine,BLF2,U.S. Senate,,REP,Chuck Grassley,910,292,618
Muscatine,Fruitland 1,U.S. Senate,,REP,Chuck Grassley,334,44,290
Muscatine,FUMO,U.S. Senate,,REP,Chuck Grassley,468,95,373
Muscatine,Goshen,U.S. Senate,,REP,Chuck Grassley,128,18,110
Muscatine,Lake,U.S. Senate,,REP,Chuck Grassley,157,55,102
Muscatine,Moscow,U.S. Senate,,REP,Chuck Grassley,222,33,189
Muscatine,Orono,U.S. Senate,,REP,Chuck Grassley,93,8,85
Muscatine,Pike,U.S. Senate,,REP,Chuck Grassley,220,23,197
Muscatine,Sweetland,U.S. Senate,,REP,Chuck Grassley,494,146,348
Muscatine,Wilton City,U.S. Senate,,REP,Chuck Grassley,594,79,515
Muscatine,Wilton,U.S. Senate,,REP,Chuck Grassley,152,24,128
Muscatine,West Liberty 1,U.S. Senate,,REP,Chuck Grassley,165,15,150
Muscatine,West Liberty 2,U.S. Senate,,REP,Chuck Grassley,103,4,99
Muscatine,WAPSI,U.S. Senate,,REP,Chuck Grassley,201,32,169
Muscatine,1st Precinct,U.S. Senate,,DEM,Michael Franken,428,200,228
Muscatine,2nd Precinct,U.S. Senate,,DEM,Michael Franken,309,141,168
Muscatine,3rd Precinct,U.S. Senate,,DEM,Michael Franken,256,112,144
Muscatine,4th Precinct,U.S. Senate,,DEM,Michael Franken,206,81,125
Muscatine,5th Precinct,U.S. Senate,,DEM,Michael Franken,280,146,134
Muscatine,6th Precinct,U.S. Senate,,DEM,Michael Franken,445,209,236
Muscatine,7th Precinct,U.S. Senate,,DEM,Michael Franken,250,105,145
Muscatine,8th Precinct,U.S. Senate,,DEM,Michael Franken,162,82,80
Muscatine,9th Precinct,U.S. Senate,,DEM,Michael Franken,336,163,173
Muscatine,10th Precinct,U.S. Senate,,DEM,Michael Franken,236,127,109
Muscatine,76 / Cedar,U.S. Senate,,DEM,Michael Franken,96,42,54
Muscatine,BLF2,U.S. Senate,,DEM,Michael Franken,514,238,276
Muscatine,Fruitland 1,U.S. Senate,,DEM,Michael Franken,153,39,114
Muscatine,FUMO,U.S. Senate,,DEM,Michael Franken,210,91,119
Muscatine,Goshen,U.S. Senate,,DEM,Michael Franken,73,18,55
Muscatine,Lake,U.S. Senate,,DEM,Michael Franken,64,30,34
Muscatine,Moscow,U.S. Senate,,DEM,Michael Franken,63,24,39
Muscatine,Orono,U.S. Senate,,DEM,Michael Franken,36,10,26
Muscatine,Pike,U.S. Senate,,DEM,Michael Franken,102,20,82
Muscatine,Sweetland,U.S. Senate,,DEM,Michael Franken,238,139,99
Muscatine,Wilton City,U.S. Senate,,DEM,Michael Franken,388,92,296
Muscatine,Wilton,U.S. Senate,,DEM,Michael Franken,58,19,39
Muscatine,West Liberty 1,U.S. Senate,,DEM,Michael Franken,290,79,211
Muscatine,West Liberty 2,U.S. Senate,,DEM,Michael Franken,209,46,163
