county,precinct,office,district,party,candidate,votes,absentee,election_day
Winnebago,Buffalo Grant Lincoln,U.S. Senate,,DEM,Michael Franken,182,54,128
Winnebago,Center,U.S. Senate,,DEM,Michael Franken,356,97,259
Winnebago,Eden Logan Norway,U.S. Senate,,DEM,Michael Franken,82,16,66
Winnebago,FC3 Forest S3,U.S. Senate,,DEM,Michael Franken,191,73,118
Winnebago,Forest City Ward 1,U.S. Senate,,DEM,Michael Franken,149,49,100
Winnebago,Forest City Ward 2,U.S. Senate,,DEM,Michael Franken,122,32,90
Winnebago,Forest City Ward 4,U.S. Senate,,DEM,Michael Franken,124,47,77
Winnebago,King Linden,U.S. Senate,,DEM,Michael Franken,94,26,68
Winnebago,Mt Valley,U.S. Senate,,DEM,Michael Franken,76,36,40
Winnebago,Newton Forest,U.S. Senate,,DEM,Michael Franken,102,24,78
Winnebago,Buffalo Grant Lincoln,U.S. Senate,,REP,Chuck Grassley,471,46,425
Winnebago,Center,U.S. Senate,,REP,Chuck Grassley,642,67,575
Winnebago,Eden Logan Norway,U.S. Senate,,REP,Chuck Grassley,196,20,176
Winnebago,FC3 Forest S3,U.S. Senate,,REP,Chuck Grassley,294,52,242
Winnebago,Forest City Ward 1,U.S. Senate,,REP,Chuck Grassley,250,52,198
Winnebago,Forest City Ward 2,U.S. Senate,,REP,Chuck Grassley,174,13,161
Winnebago,Forest City Ward 4,U.S. Senate,,REP,Chuck Grassley,187,43,144
Winnebago,King Linden,U.S. Senate,,REP,Chuck Grassley,238,30,208
Winnebago,Mt Valley,U.S. Senate,,REP,Chuck Grassley,189,31,158
Winnebago,Newton Forest,U.S. Senate,,REP,Chuck Grassley,240,32,208
Winnebago,Buffalo Grant Lincoln,U.S. Senate,,,Write-in,1,0,1
Winnebago,Center,U.S. Senate,,,Write-in,0,0,0
Winnebago,Eden Logan Norway,U.S. Senate,,,Write-in,0,0,0
Winnebago,FC3 Forest S3,U.S. Senate,,,Write-in,2,0,2
