county,precinct,office,district,party,candidate,votes,absentee,election_day
Butler,1-GR,U.S. Senate,,REP,Chuck Grassley,513,105,408
Butler,2-CL,U.S. Senate,,REP,Chuck Grassley,683,133,550
Butler,3-DU,U.S. Senate,,REP,Chuck Grassley,445,96,349
Butler,4-AL,U.S. Senate,,REP,Chuck Grassley,549,201,348
Butler,5-AP,U.S. Senate,,REP,Chuck Grassley,482,97,385
Butler,6-SR,U.S. Senate,,REP,Chuck Grassley,676,132,544
Butler,7-PB,U.S. Senate,,REP,Chuck Grassley,707,137,570
Butler,8-NH,U.S. Senate,,REP,Chuck Grassley,279,47,232
Butler,1-GR,U.S. Senate,,DEM,Michael Franken,275,82,193
Butler,2-CL,U.S. Senate,,DEM,Michael Franken,309,109,200
Butler,3-DU,U.S. Senate,,DEM,Michael Franken,77,34,43
Butler,4-AL,U.S. Senate,,DEM,Michael Franken,135,64,71
Butler,5-AP,U.S. Senate,,DEM,Michael Franken,121,33,88
Butler,6-SR,U.S. Senate,,DEM,Michael Franken,360,137,223
Butler,7-PB,U.S. Senate,,DEM,Michael Franken,250,62,188
Butler,8-NH,U.S. Senate,,DEM,Michael Franken,142,36,106
Butler,1-GR,U.S. Senate,,,Write-in,1,0,1
Butler,2-CL,U.S. Senate,,,Write-in,2,1,1
Butler,3-DU,U.S. Senate,,,Write-in,0,0,0
Butler,4-AL,U.S. Senate,,,Write-in,0,0,0
Butler,5-AP,U.S. Senate,,,Write-in,1,0,1
Butler,6-SR,U.S. Senate,,,Write-in,2,0,2
Butler,7-PB,U.S. Senate,,,Write-in,0,0,0
Butler,8-NH,U.S. Senate,,,Write-in,0,0,0
Butler,1-GR,U.S. House,2,REP,Ashley Hinson,512,98,414
Butler,2-CL,U.S. House,2,REP,Ashley Hinson,665,129,536
Butler,3-DU,U.S. House,2,REP,Ashley Hinson,441,95,346
Butler,4-AL,U.S. House,2,REP,Ashley Hinson,533,190,343
Butler,5-AP,U.S. House,2,REP,Ashley Hinson,475,94,381
Butler,6-SR,U.S. House,2,REP,Ashley Hinson,675,126,549
Butler,7-PB,U.S. House,2,REP,Ashley Hinson,702,134,568
Butler,8-NH,U.S. House,2,REP,Ashley Hinson,276,47,229
Butler,1-GR,U.S. House,2,DEM,Liz Mathis,278,89,189
Butler,2-CL,U.S. House,2,DEM,Liz Mathis,326,112,214
Butler,3-DU,U.S. House,2,DEM,Liz Mathis,83,34,49
Butler,4-AL,U.S. House,2,DEM,Liz Mathis,149,72,77
Butler,5-AP,U.S. House,2,DEM,Liz Mathis,128,35,93
Butler,6-SR,U.S. House,2,DEM,Liz Mathis,363,144,219
Butler,7-PB,U.S. House,2,DEM,Liz Mathis,256,65,191
Butler,8-NH,U.S. House,2,DEM,Liz Mathis,147,37,110
Butler,1-GR,U.S. House,2,,Write-in,0,0,0
Butler,2-CL,U.S. House,2,,Write-in,1,1,0
Butler,3-DU,U.S. House,2,,Write-in,0,0,0
Butler,4-AL,U.S. House,2,,Write-in,0,0,0
Butler,5-AP,U.S. House,2,,Write-in,1,0,1
Butler,6-SR,U.S. House,2,,Write-in,1,0,1
Butler,7-PB,U.S. House,2,,Write-in,0,0,0
Butler,8-NH,U.S. House,2,,Write-in,0,0,0
Butler,1-GR,Governor,,REP,Kim Reynolds and Adam Gregg,548,118,430
Butler,2-CL,Governor,,REP,Kim Reynolds and Adam Gregg,710,143,567
Butler,3-DU,Governor,,REP,Kim Reynolds and Adam Gregg,452,101,351
Butler,4-AL,Governor,,REP,Kim Reynolds and Adam Gregg,570,214,356
Butler,5-AP,Governor,,REP,Kim Reynolds and Adam Gregg,487,94,393
Butler,6-SR,Governor,,REP,Kim Reynolds and Adam Gregg,698,140,558
Butler,7-PB,Governor,,REP,Kim Reynolds and Adam Gregg,737,145,592
Butler,8-NH,Governor,,REP,Kim Reynolds and Adam Gregg,299,51,248
Butler,1-GR,Governor,,DEM,Deidre DeJear and Eric Van Lancker,236,69,167
Butler,2-CL,Governor,,DEM,Deidre DeJear and Eric Van Lancker,258,96,162
Butler,3-DU,Governor,,DEM,Deidre DeJear and Eric Van Lancker,67,27,40
Butler,4-AL,Governor,,DEM,Deidre DeJear and Eric Van Lancker,109,51,58
Butler,5-AP,Governor,,DEM,Deidre DeJear and Eric Van Lancker,111,32,79
Butler,6-SR,Governor,,DEM,Deidre DeJear and Eric Van Lancker,317,125,192
Butler,7-PB,Governor,,DEM,Deidre DeJear and Eric Van Lancker,214,58,156
Butler,8-NH,Governor,,DEM,Deidre DeJear and Eric Van Lancker,117,31,86
Butler,1-GR,Governor,,LIB,Rick Stewart and Marco Battaglia,14,1,13
Butler,2-CL,Governor,,LIB,Rick Stewart and Marco Battaglia,35,12,23
Butler,3-DU,Governor,,LIB,Rick Stewart and Marco Battaglia,7,1,6
Butler,4-AL,Governor,,LIB,Rick Stewart and Marco Battaglia,9,3,6
Butler,5-AP,Governor,,LIB,Rick Stewart and Marco Battaglia,8,2,6
Butler,6-SR,Governor,,LIB,Rick Stewart and Marco Battaglia,34,8,26
Butler,7-PB,Governor,,LIB,Rick Stewart and Marco Battaglia,15,0,15
Butler,8-NH,Governor,,LIB,Rick Stewart and Marco Battaglia,11,1,10
Butler,1-GR,Governor,,,Write-in,0,0,0
Butler,2-CL,Governor,,,Write-in,2,1,1
Butler,3-DU,Governor,,,Write-in,0,0,0
Butler,4-AL,Governor,,,Write-in,0,0,0
Butler,5-AP,Governor,,,Write-in,0,0,0
Butler,6-SR,Governor,,,Write-in,1,0,1
Butler,7-PB,Governor,,,Write-in,0,0,0
Butler,8-NH,Governor,,,Write-in,0,0,0
Butler,1-GR,Secretary of State,,REP,Paul D. Pate,550,108,442
Butler,2-CL,Secretary of State,,REP,Paul D. Pate,727,152,575
Butler,3-DU,Secretary of State,,REP,Paul D. Pate,447,97,350
Butler,4-AL,Secretary of State,,REP,Paul D. Pate,559,205,354
Butler,5-AP,Secretary of State,,REP,Paul D. Pate,494,99,395
Butler,6-SR,Secretary of State,,REP,Paul D. Pate,742,159,583
Butler,7-PB,Secretary of State,,REP,Paul D. Pate,748,155,593
Butler,8-NH,Secretary of State,,REP,Paul D. Pate,310,52,258
Butler,1-GR,Secretary of State,,DEM,Joel Miller,231,70,161
Butler,2-CL,Secretary of State,,DEM,Joel Miller,263,90,173
Butler,3-DU,Secretary of State,,DEM,Joel Miller,71,31,40
Butler,4-AL,Secretary of State,,DEM,Joel Miller,122,56,66
Butler,5-AP,Secretary of State,,DEM,Joel Miller,98,26,72
Butler,6-SR,Secretary of State,,DEM,Joel Miller,291,109,182
Butler,7-PB,Secretary of State,,DEM,Joel Miller,211,49,162
Butler,8-NH,Secretary of State,,DEM,Joel Miller,113,32,81
Butler,1-GR,Secretary of State,,,Write-in,0,0,0
Butler,2-CL,Secretary of State,,,Write-in,0,0,0
Butler,3-DU,Secretary of State,,,Write-in,0,0,0
Butler,4-AL,Secretary of State,,,Write-in,0,0,0
Butler,5-AP,Secretary of State,,,Write-in,0,0,0
Butler,6-SR,Secretary of State,,,Write-in,1,0,1
Butler,7-PB,Secretary of State,,,Write-in,0,0,0
Butler,8-NH,Secretary of State,,,Write-in,0,0,0
Butler,1-GR,Auditor of State,,REP,Todd Halbur,454,84,370
Butler,2-CL,Auditor of State,,REP,Todd Halbur,578,103,475
Butler,3-DU,Auditor of State,,REP,Todd Halbur,385,75,310
Butler,4-AL,Auditor of State,,REP,Todd Halbur,473,169,304
Butler,5-AP,Auditor of State,,REP,Todd Halbur,415,79,336
Butler,6-SR,Auditor of State,,REP,Todd Halbur,609,114,495
Butler,7-PB,Auditor of State,,REP,Todd Halbur,625,120,505
Butler,8-NH,Auditor of State,,REP,Todd Halbur,236,36,200
Butler,1-GR,Auditor of State,,DEM,Rob Sand,330,95,235
Butler,2-CL,Auditor of State,,DEM,Rob Sand,408,139,269
Butler,3-DU,Auditor of State,,DEM,Rob Sand,131,51,80
Butler,4-AL,Auditor of State,,DEM,Rob Sand,199,88,111
Butler,5-AP,Auditor of State,,DEM,Rob Sand,177,46,131
Butler,6-SR,Auditor of State,,DEM,Rob Sand,417,153,264
Butler,7-PB,Auditor of State,,DEM,Rob Sand,323,78,245
Butler,8-NH,Auditor of State,,DEM,Rob Sand,181,44,137
Butler,1-GR,Auditor of State,,,Write-in,0,0,0
Butler,2-CL,Auditor of State,,,Write-in,0,0,0
Butler,3-DU,Auditor of State,,,Write-in,0,0,0
Butler,4-AL,Auditor of State,,,Write-in,0,0,0
Butler,5-AP,Auditor of State,,,Write-in,1,0,1
Butler,6-SR,Auditor of State,,,Write-in,2,0,2
Butler,7-PB,Auditor of State,,,Write-in,0,0,0
Butler,8-NH,Auditor of State,,,Write-in,0,0,0
