county,precinct,office,district,party,candidate,votes,absentee,election_day
Buchanan,Aurora,U.S. Senate,,REP,Chuck Grassley,342,55,287
Buchanan,Brandon,U.S. Senate,,REP,Chuck Grassley,241,28,213
Buchanan,Fairbank,U.S. Senate,,REP,Chuck Grassley,301,49,252
Buchanan,Hazleton,U.S. Senate,,REP,Chuck Grassley,245,28,217
Buchanan,Independence 1st Ward,U.S. Senate,,REP,Chuck Grassley,343,117,226
Buchanan,Independence 2nd Ward,U.S. Senate,,REP,Chuck Grassley,259,58,201
Buchanan,Independence 3rd Ward,U.S. Senate,,REP,Chuck Grassley,692,195,497
Buchanan,Independence 4th Ward,U.S. Senate,,REP,Chuck Grassley,199,28,171
Buchanan,Independence 5th Ward,U.S. Senate,,REP,Chuck Grassley,230,46,184
Buchanan,Jesup,U.S. Senate,,REP,Chuck Grassley,588,90,498
Buchanan,Perry-Washington,U.S. Senate,,REP,Chuck Grassley,483,175,308
Buchanan,Quasqueton,U.S. Senate,,REP,Chuck Grassley,557,85,472
Buchanan,Rowley,U.S. Senate,,REP,Chuck Grassley,327,34,293
Buchanan,Winthrop,U.S. Senate,,REP,Chuck Grassley,278,47,231
Buchanan,Aurora,U.S. Senate,,DEM,Michael Franken,195,76,119
Buchanan,Brandon,U.S. Senate,,DEM,Michael Franken,99,26,73
Buchanan,Fairbank,U.S. Senate,,DEM,Michael Franken,164,50,114
Buchanan,Hazleton,U.S. Senate,,DEM,Michael Franken,147,47,100
Buchanan,Independence 1st Ward,U.S. Senate,,DEM,Michael Franken,229,99,130
Buchanan,Independence 2nd Ward,U.S. Senate,,DEM,Michael Franken,250,107,143
Buchanan,Independence 3rd Ward,U.S. Senate,,DEM,Michael Franken,347,197,150
Buchanan,Independence 4th Ward,U.S. Senate,,DEM,Michael Franken,212,60,152
Buchanan,Independence 5th Ward,U.S. Senate,,DEM,Michael Franken,195,69,126
Buchanan,Jesup,U.S. Senate,,DEM,Michael Franken,320,81,239
Buchanan,Perry-Washington,U.S. Senate,,DEM,Michael Franken,287,167,120
Buchanan,Quasqueton,U.S. Senate,,DEM,Michael Franken,286,93,193
Buchanan,Rowley,U.S. Senate,,DEM,Michael Franken,162,37,125
Buchanan,Winthrop,U.S. Senate,,DEM,Michael Franken,178,47,131
Buchanan,Aurora,U.S. Senate,,,Write-in,0,0,0
Buchanan,Brandon,U.S. Senate,,,Write-in,1,0,1
Buchanan,Fairbank,U.S. Senate,,,Write-in,2,1,1
Buchanan,Hazleton,U.S. Senate,,,Write-in,1,0,1
Buchanan,Independence 1st Ward,U.S. Senate,,,Write-in,0,0,0
Buchanan,Independence 2nd Ward,U.S. Senate,,,Write-in,0,0,0
Buchanan,Independence 3rd Ward,U.S. Senate,,,Write-in,2,0,2
Buchanan,Independence 4th Ward,U.S. Senate,,,Write-in,0,0,0
Buchanan,Independence 5th Ward,U.S. Senate,,,Write-in,0,0,0
Buchanan,Jesup,U.S. Senate,,,Write-in,2,0,2
Buchanan,Perry-Washington,U.S. Senate,,,Write-in,0,0,0
Buchanan,Quasqueton,U.S. Senate,,,Write-in,1,0,1
Buchanan,Rowley,U.S. Senate,,,Write-in,1,1,0
Buchanan,Winthrop,U.S. Senate,,,Write-in,0,0,0
Buchanan,Aurora,U.S. House,2,REP,Ashley Hinson,336,53,283
Buchanan,Brandon,U.S. House,2,REP,Ashley Hinson,236,25,211
Buchanan,Fairbank,U.S. House,2,REP,Ashley Hinson,305,50,255
Buchanan,Hazleton,U.S. House,2,REP,Ashley Hinson,246,28,218
Buchanan,Independence 1st Ward,U.S. House,2,REP,Ashley Hinson,324,102,222
Buchanan,Independence 2nd Ward,U.S. House,2,REP,Ashley Hinson,257,61,196
Buchanan,Independence 3rd Ward,U.S. House,2,REP,Ashley Hinson,691,197,494
Buchanan,Independence 4th Ward,U.S. House,2,REP,Ashley Hinson,194,24,170
Buchanan,Independence 5th Ward,U.S. House,2,REP,Ashley Hinson,238,49,189
Buchanan,Jesup,U.S. House,2,REP,Ashley Hinson,581,86,495
Buchanan,Perry-Washington,U.S. House,2,REP,Ashley Hinson,471,167,304
Buchanan,Quasqueton,U.S. House,2,REP,Ashley Hinson,548,83,465
Buchanan,Rowley,U.S. House,2,REP,Ashley Hinson,319,33,286
Buchanan,Winthrop,U.S. House,2,REP,Ashley Hinson,282,46,236
Buchanan,Aurora,U.S. House,2,DEM,Liz Mathis,199,78,121
Buchanan,Brandon,U.S. House,2,DEM,Liz Mathis,107,28,79
Buchanan,Fairbank,U.S. House,2,DEM,Liz Mathis,164,52,112
Buchanan,Hazleton,U.S. House,2,DEM,Liz Mathis,145,47,98
Buchanan,Independence 1st Ward,U.S. House,2,DEM,Liz Mathis,247,113,134
Buchanan,Independence 2nd Ward,U.S. House,2,DEM,Liz Mathis,248,102,146
Buchanan,Independence 3rd Ward,U.S. House,2,DEM,Liz Mathis,354,200,154
Buchanan,Independence 4th Ward,U.S. House,2,DEM,Liz Mathis,213,63,150
Buchanan,Independence 5th Ward,U.S. House,2,DEM,Liz Mathis,186,67,119
Buchanan,Jesup,U.S. House,2,DEM,Liz Mathis,327,84,243
