county,precinct,office,district,party,candidate,votes,absentee,election_day
Washington,AINSWORTH,U.S. Senate,,REP,Chuck Grassley,442,83,359
Washington,BRIGHTON,U.S. Senate,,REP,Chuck Grassley,477,109,368
Washington,KALONA,U.S. Senate,,REP,Chuck Grassley,759,129,630
Washington,RICHMOND,U.S. Senate,,REP,Chuck Grassley,369,78,291
Washington,RIVERSIDE,U.S. Senate,,REP,Chuck Grassley,692,102,590
Washington,WARD 1,U.S. Senate,,REP,Chuck Grassley,455,141,314
Washington,WARD 2,U.S. Senate,,REP,Chuck Grassley,480,141,339
Washington,WARD 3,U.S. Senate,,REP,Chuck Grassley,538,207,331
Washington,WARD 4,U.S. Senate,,REP,Chuck Grassley,474,150,324
Washington,WELLMAN,U.S. Senate,,REP,Chuck Grassley,764,136,628
Washington,AINSWORTH,U.S. Senate,,DEM,Michael Franken,173,73,100
Washington,BRIGHTON,U.S. Senate,,DEM,Michael Franken,150,67,83
Washington,KALONA,U.S. Senate,,DEM,Michael Franken,507,167,340
Washington,RICHMOND,U.S. Senate,,DEM,Michael Franken,154,59,95
Washington,RIVERSIDE,U.S. Senate,,DEM,Michael Franken,596,196,400
Washington,WARD 1,U.S. Senate,,DEM,Michael Franken,282,141,141
Washington,WARD 2,U.S. Senate,,DEM,Michael Franken,272,132,140
Washington,WARD 3,U.S. Senate,,DEM,Michael Franken,399,198,201
Washington,WARD 4,U.S. Senate,,DEM,Michael Franken,333,164,169
Washington,WELLMAN,U.S. Senate,,DEM,Michael Franken,369,128,241
Washington,AINSWORTH,U.S. Senate,,,Write-in,0,0,0
Washington,BRIGHTON,U.S. Senate,,,Write-in,0,0,0
Washington,KALONA,U.S. Senate,,,Write-in,1,0,1
Washington,RICHMOND,U.S. Senate,,,Write-in,0,0,0
Washington,RIVERSIDE,U.S. Senate,,,Write-in,3,2,1
Washington,WARD 1,U.S. Senate,,,Write-in,0,0,0
Washington,WARD 2,U.S. Senate,,,Write-in,0,0,0
Washington,WARD 3,U.S. Senate,,,Write-in,0,0,0
Washington,WARD 4,U.S. Senate,,,Write-in,0,0,0
Washington,WELLMAN,U.S. Senate,,,Write-in,2,0,2
Washington,AINSWORTH,U.S. House,1,REP,Mariannette Miller-Meeks,431,84,347
Washington,BRIGHTON,U.S. House,1,REP,Mariannette Miller-Meeks,475,112,363
Washington,KALONA,U.S. House,1,REP,Mariannette Miller-Meeks,765,133,632
Washington,RICHMOND,U.S. House,1,REP,Mariannette Miller-Meeks,369,79,290
Washington,RIVERSIDE,U.S. House,1,REP,Mariannette Miller-Meeks,683,94,589
