county,precinct,office,district,party,candidate,votes,absentee,election_day
Sac,Schaller,U.S. Senate,,DEM,Michael Franken,97,22,75
Sac,Nemaha,U.S. Senate,,DEM,Michael Franken,34,7,27
Sac,Early,U.S. Senate,,DEM,Michael Franken,66,13,53
Sac,Sac City,U.S. Senate,,DEM,Michael Franken,295,103,192
Sac,Lytton,U.S. Senate,,DEM,Michael Franken,53,21,32
Sac,Odebolt,U.S. Senate,,DEM,Michael Franken,79,16,63
Sac,Lake View,U.S. Senate,,DEM,Michael Franken,191,56,135
Sac,Auburn,U.S. Senate,,DEM,Michael Franken,38,8,30
Sac,Wall Lake,U.S. Senate,,DEM,Michael Franken,61,26,35
Sac,Schaller,U.S. Senate,,REP,Chuck Grassley,347,44,303
Sac,Nemaha,U.S. Senate,,REP,Chuck Grassley,106,16,90
Sac,Early,U.S. Senate,,REP,Chuck Grassley,200,17,183
Sac,Sac City,U.S. Senate,,REP,Chuck Grassley,568,162,406
Sac,Lytton,U.S. Senate,,REP,Chuck Grassley,172,30,142
Sac,Odebolt,U.S. Senate,,REP,Chuck Grassley,451,51,400
Sac,Lake View,U.S. Senate,,REP,Chuck Grassley,628,119,509
Sac,Auburn,U.S. Senate,,REP,Chuck Grassley,138,6,132
Sac,Wall Lake,U.S. Senate,,REP,Chuck Grassley,389,62,327
Sac,Schaller,U.S. Senate,,,Write-in,1,0,1
Sac,Nemaha,U.S. Senate,,,Write-in,0,0,0
Sac,Early,U.S. Senate,,,Write-in,3,0,3
Sac,Sac City,U.S. Senate,,,Write-in,1,0,1
Sac,Lytton,U.S. Senate,,,Write-in,1,0,1
Sac,Odebolt,U.S. Senate,,,Write-in,0,0,0
Sac,Lake View,U.S. Senate,,,Write-in,0,0,0
Sac,Auburn,U.S. Senate,,,Write-in,0,0,0
Sac,Wall Lake,U.S. Senate,,,Write-in,2,0,2
Sac,Schaller,U.S. House,4,DEM,Ryan Melton,77,22,55
Sac,Nemaha,U.S. House,4,DEM,Ryan Melton,29,6,23
Sac,Early,U.S. House,4,DEM,Ryan Melton,43,10,33
Sac,Sac City,U.S. House,4,DEM,Ryan Melton,249,95,154
Sac,Lytton,U.S. House,4,DEM,Ryan Melton,49,19,30
Sac,Odebolt,U.S. House,4,DEM,Ryan Melton,70,14,56
Sac,Lake View,U.S. House,4,DEM,Ryan Melton,171,57,114
Sac,Auburn,U.S. House,4,DEM,Ryan Melton,27,8,19
Sac,Wall Lake,U.S. House,4,DEM,Ryan Melton,62,26,36
Sac,Schaller,U.S. House,4,REP,Randy Feenstra,359,42,317
Sac,Nemaha,U.S. House,4,REP,Randy Feenstra,107,17,90
Sac,Early,U.S. House,4,REP,Randy Feenstra,217,16,201
Sac,Sac City,U.S. House,4,REP,Randy Feenstra,578,164,414
Sac,Lytton,U.S. House,4,REP,Randy Feenstra,168,31,137
Sac,Odebolt,U.S. House,4,REP,Randy Feenstra,438,51,387
Sac,Lake View,U.S. House,4,REP,Randy Feenstra,621,111,510
Sac,Auburn,U.S. House,4,REP,Randy Feenstra,144,6,138
Sac,Wall Lake,U.S. House,4,REP,Randy Feenstra,366,58,308
Sac,Schaller,U.S. House,4,LBC,Bryan Jack Holder,6,1,5
Sac,Nemaha,U.S. House,4,LBC,Bryan Jack Holder,3,0,3
Sac,Early,U.S. House,4,LBC,Bryan Jack Holder,5,2,3
Sac,Sac City,U.S. House,4,LBC,Bryan Jack Holder,23,2,21
Sac,Lytton,U.S. House,4,LBC,Bryan Jack Holder,7,0,7
Sac,Odebolt,U.S. House,4,LBC,Bryan Jack Holder,16,2,14
Sac,Lake View,U.S. House,4,LBC,Bryan Jack Holder,14,3,11
Sac,Auburn,U.S. House,4,LBC,Bryan Jack Holder,3,0,3
Sac,Wall Lake,U.S. House,4,LBC,Bryan Jack Holder,8,2,6
Sac,Schaller,U.S. House,4,,Write-in,0,0,0
Sac,Nemaha,U.S. House,4,,Write-in,0,0,0
Sac,Early,U.S. House,4,,Write-in,1,1,0
Sac,Sac City,U.S. House,4,,Write-in,2,0,2
Sac,Lytton,U.S. House,4,,Write-in,0,0,0
Sac,Odebolt,U.S. House,4,,Write-in,3,0,3
Sac,Lake View,U.S. House,4,,Write-in,1,0,1
Sac,Auburn,U.S. House,4,,Write-in,0,0,0
Sac,Wall Lake,U.S. House,4,,Write-in,4,0,4
Sac,Schaller,Governor,,DEM,Deidre DeJear and Eric Van Lancker,74,20,54
Sac,Nemaha,Governor,,DEM,Deidre DeJear and Eric Van Lancker,26,6,20
Sac,Early,Governor,,DEM,Deidre DeJear and Eric Van Lancker,51,11,40
Sac,Sac City,Governor,,DEM,Deidre DeJear and Eric Van Lancker,238,83,155
Sac,Lytton,Governor,,DEM,Deidre DeJear and Eric Van Lancker,47,19,28
Sac,Odebolt,Governor,,DEM,Deidre DeJear and Eric Van Lancker,67,15,52
Sac,Lake View,Governor,,DEM,Deidre DeJear and Eric Van Lancker,164,58,106
Sac,Auburn,Governor,,DEM,Deidre DeJear and Eric Van Lancker,30,8,22
Sac,Wall Lake,Governor,,DEM,Deidre DeJear and Eric Van Lancker,57,25,32
Sac,Schaller,Governor,,REP,Kim Reynolds and Adam Gregg,368,46,322
Sac,Nemaha,Governor,,REP,Kim Reynolds and Adam Gregg,112,18,94
Sac,Early,Governor,,REP,Kim Reynolds and Adam Gregg,217,20,197
Sac,Sac City,Governor,,REP,Kim Reynolds and Adam Gregg,610,177,433
Sac,Lytton,Governor,,REP,Kim Reynolds and Adam Gregg,178,32,146
Sac,Odebolt,Governor,,REP,Kim Reynolds and Adam Gregg,464,54,410
Sac,Lake View,Governor,,REP,Kim Reynolds and Adam Gregg,641,116,525
Sac,Auburn,Governor,,REP,Kim Reynolds and Adam Gregg,144,6,138
Sac,Wall Lake,Governor,,REP,Kim Reynolds and Adam Gregg,401,63,338
Sac,Schaller,Governor,,LIB,Rick Stewart and Marco Battaglia,8,0,8
Sac,Nemaha,Governor,,LIB,Rick Stewart and Marco Battaglia,4,0,4
Sac,Early,Governor,,LIB,Rick Stewart and Marco Battaglia,5,0,5
Sac,Sac City,Governor,,LIB,Rick Stewart and Marco Battaglia,20,7,13
Sac,Lytton,Governor,,LIB,Rick Stewart and Marco Battaglia,5,1,4
Sac,Odebolt,Governor,,LIB,Rick Stewart and Marco Battaglia,3,0,3
Sac,Lake View,Governor,,LIB,Rick Stewart and Marco Battaglia,17,2,15
Sac,Auburn,Governor,,LIB,Rick Stewart and Marco Battaglia,3,0,3
Sac,Wall Lake,Governor,,LIB,Rick Stewart and Marco Battaglia,3,0,3
Sac,Schaller,Governor,,,Write-in,0,0,0
Sac,Nemaha,Governor,,,Write-in,0,0,0
Sac,Early,Governor,,,Write-in,1,0,1
Sac,Sac City,Governor,,,Write-in,1,0,1
Sac,Lytton,Governor,,,Write-in,0,0,0
Sac,Odebolt,Governor,,,Write-in,0,0,0
Sac,Lake View,Governor,,,Write-in,0,0,0
Sac,Auburn,Governor,,,Write-in,0,0,0
Sac,Wall Lake,Governor,,,Write-in,1,0,1
Sac,Schaller,Secretary of State,,DEM,Joel Miller,87,19,68
Sac,Nemaha,Secretary of State,,DEM,Joel Miller,28,6,22
Sac,Early,Secretary of State,,DEM,Joel Miller,47,10,37
Sac,Sac City,Secretary of State,,DEM,Joel Miller,258,85,173
Sac,Lytton,Secretary of State,,DEM,Joel Miller,51,17,34
Sac,Odebolt,Secretary of State,,DEM,Joel Miller,68,10,58
Sac,Lake View,Secretary of State,,DEM,Joel Miller,169,54,115
Sac,Auburn,Secretary of State,,DEM,Joel Miller,36,7,29
Sac,Wall Lake,Secretary of State,,DEM,Joel Miller,67,27,40
Sac,Schaller,Secretary of State,,REP,Paul D. Pate,351,47,304
Sac,Nemaha,Secretary of State,,REP,Paul D. Pate,109,16,93
Sac,Early,Secretary of State,,REP,Paul D. Pate,217,19,198
