county,precinct,office,district,party,candidate,votes,absentee,election_day
Mahaska,AD/LN/MN/SP/KE/UP,U.S. Senate,,REP,Chuck Grassley,912,208,704
Mahaska,BO/RL/ST/LT/PL,U.S. Senate,,REP,Chuck Grassley,738,119,619
Mahaska,CE/HA/WO/EV/FM/RH,U.S. Senate,,REP,Chuck Grassley,619,97,522
Mahaska,EDM/GF/JF/WDM/BE,U.S. Senate,,REP,Chuck Grassley,616,127,489
Mahaska,MD/PG/PR/UN/BC/NS,U.S. Senate,,REP,Chuck Grassley,876,155,721
Mahaska,OS1,U.S. Senate,,REP,Chuck Grassley,405,104,301
Mahaska,OS2 Precinct,U.S. Senate,,REP,Chuck Grassley,571,147,424
Mahaska,OS3,U.S. Senate,,REP,Chuck Grassley,704,229,475
Mahaska,OS4,U.S. Senate,,REP,Chuck Grassley,608,194,414
Mahaska,AD/LN/MN/SP/KE/UP,U.S. Senate,,DEM,Michael Franken,224,99,125
Mahaska,BO/RL/ST/LT/PL,U.S. Senate,,DEM,Michael Franken,98,41,57
Mahaska,CE/HA/WO/EV/FM/RH,U.S. Senate,,DEM,Michael Franken,148,65,83
Mahaska,EDM/GF/JF/WDM/BE,U.S. Senate,,DEM,Michael Franken,124,44,80
Mahaska,MD/PG/PR/UN/BC/NS,U.S. Senate,,DEM,Michael Franken,195,81,114
Mahaska,OS1,U.S. Senate,,DEM,Michael Franken,223,76,147
Mahaska,OS2 Precinct,U.S. Senate,,DEM,Michael Franken,268,130,138
Mahaska,OS3,U.S. Senate,,DEM,Michael Franken,303,131,172
Mahaska,OS4,U.S. Senate,,DEM,Michael Franken,353,130,223
Mahaska,AD/LN/MN/SP/KE/UP,U.S. Senate,,,Write-in,0,0,0
Mahaska,BO/RL/ST/LT/PL,U.S. Senate,,,Write-in,0,0,0
Mahaska,CE/HA/WO/EV/FM/RH,U.S. Senate,,,Write-in,2,0,2
Mahaska,EDM/GF/JF/WDM/BE,U.S. Senate,,,Write-in,3,0,3
Mahaska,MD/PG/PR/UN/BC/NS,U.S. Senate,,,Write-in,0,0,0
Mahaska,OS1,U.S. Senate,,,Write-in,1,0,1
Mahaska,OS2 Precinct,U.S. Senate,,,Write-in,0,0,0
Mahaska,OS3,U.S. Senate,,,Write-in,0,0,0
Mahaska,OS4,U.S. Senate,,,Write-in,2,0,2
Mahaska,AD/LN/MN/SP/KE/UP,U.S. House,1,REP,Mariannette Miller-Meeks,923,212,711
Mahaska,BO/RL/ST/LT/PL,U.S. House,1,REP,Mariannette Miller-Meeks,734,120,614
Mahaska,CE/HA/WO/EV/FM/RH,U.S. House,1,REP,Mariannette Miller-Meeks,622,96,526
Mahaska,EDM/GF/JF/WDM/BE,U.S. House,1,REP,Mariannette Miller-Meeks,627,128,499
Mahaska,MD/PG/PR/UN/BC/NS,U.S. House,1,REP,Mariannette Miller-Meeks,866,153,713
Mahaska,OS1,U.S. House,1,REP,Mariannette Miller-Meeks,406,106,300
Mahaska,OS2 Precinct,U.S. House,1,REP,Mariannette Miller-Meeks,564,151,413
Mahaska,OS3,U.S. House,1,REP,Mariannette Miller-Meeks,717,236,481
Mahaska,OS4,U.S. House,1,REP,Mariannette Miller-Meeks,621,199,422
Mahaska,AD/LN/MN/SP/KE/UP,U.S. House,1,DEM,Christina Bohannan,210,93,117
Mahaska,BO/RL/ST/LT/PL,U.S. House,1,DEM,Christina Bohannan,91,35,56
Mahaska,CE/HA/WO/EV/FM/RH,U.S. House,1,DEM,Christina Bohannan,140,64,76
Mahaska,EDM/GF/JF/WDM/BE,U.S. House,1,DEM,Christina Bohannan,111,40,71
Mahaska,MD/PG/PR/UN/BC/NS,U.S. House,1,DEM,Christina Bohannan,200,79,121
Mahaska,OS1,U.S. House,1,DEM,Christina Bohannan,221,74,147
Mahaska,OS2 Precinct,U.S. House,1,DEM,Christina Bohannan,271,127,144
Mahaska,OS3,U.S. House,1,DEM,Christina Bohannan,283,121,162
Mahaska,OS4,U.S. House,1,DEM,Christina Bohannan,338,125,213
Mahaska,AD/LN/MN/SP/KE/UP,U.S. House,1,,Write-in,1,0,1
Mahaska,BO/RL/ST/LT/PL,U.S. House,1,,Write-in,1,1,0
Mahaska,CE/HA/WO/EV/FM/RH,U.S. House,1,,Write-in,2,0,2
Mahaska,EDM/GF/JF/WDM/BE,U.S. House,1,,Write-in,1,0,1
Mahaska,MD/PG/PR/UN/BC/NS,U.S. House,1,,Write-in,0,0,0
Mahaska,OS1,U.S. House,1,,Write-in,0,0,0
Mahaska,OS2 Precinct,U.S. House,1,,Write-in,0,0,0
Mahaska,OS3,U.S. House,1,,Write-in,2,2,0
Mahaska,OS4,U.S. House,1,,Write-in,2,0,2
Mahaska,AD/LN/MN/SP/KE/UP,Governor,,REP,Kim Reynolds and Adam Gregg,944,221,723
Mahaska,BO/RL/ST/LT/PL,Governor,,REP,Kim Reynolds and Adam Gregg,749,119,630
Mahaska,CE/HA/WO/EV/FM/RH,Governor,,REP,Kim Reynolds and Adam Gregg,644,101,543
Mahaska,EDM/GF/JF/WDM/BE,Governor,,REP,Kim Reynolds and Adam Gregg,648,136,512
Mahaska,MD/PG/PR/UN/BC/NS,Governor,,REP,Kim Reynolds and Adam Gregg,903,159,744
Mahaska,OS1,Governor,,REP,Kim Reynolds and Adam Gregg,434,115,319
Mahaska,OS2 Precinct,Governor,,REP,Kim Reynolds and Adam Gregg,595,160,435
Mahaska,OS3,Governor,,REP,Kim Reynolds and Adam Gregg,734,242,492
Mahaska,OS4,Governor,,REP,Kim Reynolds and Adam Gregg,648,214,434
Mahaska,AD/LN/MN/SP/KE/UP,Governor,,DEM,Deidre DeJear and Eric Van Lancker,189,85,104
Mahaska,BO/RL/ST/LT/PL,Governor,,DEM,Deidre DeJear and Eric Van Lancker,87,37,50
Mahaska,CE/HA/WO/EV/FM/RH,Governor,,DEM,Deidre DeJear and Eric Van Lancker,112,56,56
Mahaska,EDM/GF/JF/WDM/BE,Governor,,DEM,Deidre DeJear and Eric Van Lancker,89,35,54
Mahaska,MD/PG/PR/UN/BC/NS,Governor,,DEM,Deidre DeJear and Eric Van Lancker,180,79,101
Mahaska,OS1,Governor,,DEM,Deidre DeJear and Eric Van Lancker,202,73,129
Mahaska,OS2 Precinct,Governor,,DEM,Deidre DeJear and Eric Van Lancker,241,120,121
Mahaska,OS3,Governor,,DEM,Deidre DeJear and Eric Van Lancker,257,115,142
Mahaska,OS4,Governor,,DEM,Deidre DeJear and Eric Van Lancker,310,114,196
Mahaska,AD/LN/MN/SP/KE/UP,Governor,,LIB,Rick Stewart and Marco Battaglia,24,5,19
Mahaska,BO/RL/ST/LT/PL,Governor,,LIB,Rick Stewart and Marco Battaglia,6,0,6
Mahaska,CE/HA/WO/EV/FM/RH,Governor,,LIB,Rick Stewart and Marco Battaglia,16,4,12
Mahaska,EDM/GF/JF/WDM/BE,Governor,,LIB,Rick Stewart and Marco Battaglia,15,4,11
Mahaska,MD/PG/PR/UN/BC/NS,Governor,,LIB,Rick Stewart and Marco Battaglia,15,2,13
Mahaska,OS1,Governor,,LIB,Rick Stewart and Marco Battaglia,10,1,9
Mahaska,OS2 Precinct,Governor,,LIB,Rick Stewart and Marco Battaglia,22,4,18
Mahaska,OS3,Governor,,LIB,Rick Stewart and Marco Battaglia,26,8,18
Mahaska,OS4,Governor,,LIB,Rick Stewart and Marco Battaglia,25,6,19
Mahaska,AD/LN/MN/SP/KE/UP,Governor,,,Write-in,3,0,3
Mahaska,BO/RL/ST/LT/PL,Governor,,,Write-in,0,0,0
Mahaska,CE/HA/WO/EV/FM/RH,Governor,,,Write-in,0,0,0
Mahaska,EDM/GF/JF/WDM/BE,Governor,,,Write-in,0,0,0
Mahaska,MD/PG/PR/UN/BC/NS,Governor,,,Write-in,0,0,0
Mahaska,OS1,Governor,,,Write-in,0,0,0
Mahaska,OS2 Precinct,Governor,,,Write-in,0,0,0
Mahaska,OS3,Governor,,,Write-in,1,1,0
Mahaska,OS4,Governor,,,Write-in,0,0,0
Mahaska,AD/LN/MN/SP/KE/UP,Secretary of State,,REP,Paul D. Pate,970,229,741
Mahaska,BO/RL/ST/LT/PL,Secretary of State,,REP,Paul D. Pate,752,125,627
Mahaska,CE/HA/WO/EV/FM/RH,Secretary of State,,REP,Paul D. Pate,633,104,529
Mahaska,EDM/GF/JF/WDM/BE,Secretary of State,,REP,Paul D. Pate,650,143,507
Mahaska,MD/PG/PR/UN/BC/NS,Secretary of State,,REP,Paul D. Pate,911,160,751
Mahaska,OS1,Secretary of State,,REP,Paul D. Pate,437,118,319
Mahaska,OS2 Precinct,Secretary of State,,REP,Paul D. Pate,596,164,432
Mahaska,OS3,Secretary of State,,REP,Paul D. Pate,749,251,498
Mahaska,OS4,Secretary of State,,REP,Paul D. Pate,658,211,447
Mahaska,AD/LN/MN/SP/KE/UP,Secretary of State,,DEM,Joel Miller,181,80,101
Mahaska,BO/RL/ST/LT/PL,Secretary of State,,DEM,Joel Miller,80,31,49
Mahaska,CE/HA/WO/EV/FM/RH,Secretary of State,,DEM,Joel Miller,128,56,72
Mahaska,EDM/GF/JF/WDM/BE,Secretary of State,,DEM,Joel Miller,90,32,58
Mahaska,MD/PG/PR/UN/BC/NS,Secretary of State,,DEM,Joel Miller,160,74,86
Mahaska,OS1,Secretary of State,,DEM,Joel Miller,197,70,127
Mahaska,OS2 Precinct,Secretary of State,,DEM,Joel Miller,236,116,120
Mahaska,OS3,Secretary of State,,DEM,Joel Miller,260,109,151
Mahaska,OS4,Secretary of State,,DEM,Joel Miller,300,113,187
Mahaska,AD/LN/MN/SP/KE/UP,Secretary of State,,,Write-in,0,0,0
Mahaska,BO/RL/ST/LT/PL,Secretary of State,,,Write-in,0,0,0
Mahaska,CE/HA/WO/EV/FM/RH,Secretary of State,,,Write-in,0,0,0
Mahaska,EDM/GF/JF/WDM/BE,Secretary of State,,,Write-in,1,0,1
Mahaska,MD/PG/PR/UN/BC/NS,Secretary of State,,,Write-in,1,0,1
Mahaska,OS1,Secretary of State,,,Write-in,0,0,0
Mahaska,OS2 Precinct,Secretary of State,,,Write-in,1,0,1
Mahaska,OS3,Secretary of State,,,Write-in,0,0,0
Mahaska,OS4,Secretary of State,,,Write-in,1,0,1
Mahaska,AD/LN/MN/SP/KE/UP,Auditor of State,,REP,Todd Halbur,789,173,616
Mahaska,BO/RL/ST/LT/PL,Auditor of State,,REP,Todd Halbur,673,104,569
Mahaska,CE/HA/WO/EV/FM/RH,Auditor of State,,REP,Todd Halbur,543,79,464
