county,precinct,office,district,party,candidate,votes,absentee,election_day
Johnson,BG/SO.ANX,U.S. Senate,,REP,Chuck Grassley,563,85,478
Johnson,CE,U.S. Senate,,REP,Chuck Grassley,200,18,182
Johnson,CV01,U.S. Senate,,REP,Chuck Grassley,159,28,131
Johnson,CV02,U.S. Senate,,REP,Chuck Grassley,453,151,302
Johnson,CV09,U.S. Senate,,REP,Chuck Grassley,23,4,19
Johnson,CV03,U.S. Senate,,REP,Chuck Grassley,268,68,200
Johnson,CV04,U.S. Senate,,REP,Chuck Grassley,194,59,135
Johnson,CV05,U.S. Senate,,REP,Chuck Grassley,152,44,108
Johnson,CV06,U.S. Senate,,REP,Chuck Grassley,457,142,315
Johnson,CV07,U.S. Senate,,REP,Chuck Grassley,336,76,260
Johnson,CV08,U.S. Senate,,REP,Chuck Grassley,106,36,70
Johnson,FR/LN/LT,U.S. Senate,,REP,Chuck Grassley,477,53,424
Johnson,GR,U.S. Senate,,REP,Chuck Grassley,127,22,105
Johnson,HD,U.S. Senate,,REP,Chuck Grassley,165,19,146
Johnson,HS/LB/PV,U.S. Senate,,REP,Chuck Grassley,342,50,292
Johnson,IC01,U.S. Senate,,REP,Chuck Grassley,368,120,248
Johnson,IC02,U.S. Senate,,REP,Chuck Grassley,281,118,163
Johnson,IC03,U.S. Senate,,REP,Chuck Grassley,152,15,137
Johnson,IC04,U.S. Senate,,REP,Chuck Grassley,175,66,109
Johnson,IC05,U.S. Senate,,REP,Chuck Grassley,131,3,128
Johnson,IC06,U.S. Senate,,REP,Chuck Grassley,296,122,174
Johnson,IC07,U.S. Senate,,REP,Chuck Grassley,165,56,109
Johnson,IC08,U.S. Senate,,REP,Chuck Grassley,313,80,233
Johnson,IC09,U.S. Senate,,REP,Chuck Grassley,215,82,133
Johnson,IC10/ELSW,U.S. Senate,,REP,Chuck Grassley,221,69,152
Johnson,IC11,U.S. Senate,,REP,Chuck Grassley,146,24,122
Johnson,IC12,U.S. Senate,,REP,Chuck Grassley,175,57,118
Johnson,IC13,U.S. Senate,,REP,Chuck Grassley,158,43,115
Johnson,IC14,U.S. Senate,,REP,Chuck Grassley,181,57,124
Johnson,IC15/ELSE,U.S. Senate,,REP,Chuck Grassley,162,78,84
Johnson,IC16/SC.90,U.S. Senate,,REP,Chuck Grassley,346,112,234
Johnson,IC17,U.S. Senate,,REP,Chuck Grassley,247,78,169
Johnson,IC18,U.S. Senate,,REP,Chuck Grassley,100,24,76
Johnson,IC19,U.S. Senate,,REP,Chuck Grassley,119,9,110
Johnson,IC20,U.S. Senate,,REP,Chuck Grassley,131,16,115
Johnson,IC21,U.S. Senate,,REP,Chuck Grassley,116,24,92
Johnson,IC22/ELN,U.S. Senate,,REP,Chuck Grassley,219,72,147
Johnson,IC23,U.S. Senate,,REP,Chuck Grassley,306,126,180
Johnson,IC24,U.S. Senate,,REP,Chuck Grassley,376,113,263
Johnson,IC25,U.S. Senate,,REP,Chuck Grassley,120,29,91
Johnson,IC26,U.S. Senate,,REP,Chuck Grassley,207,88,119
Johnson,IC27,U.S. Senate,,REP,Chuck Grassley,138,68,70
Johnson,JE/SH,U.S. Senate,,REP,Chuck Grassley,785,98,687
Johnson,JW/MN/SW,U.S. Senate,,REP,Chuck Grassley,657,97,560
Johnson,MD/NL.ANX,U.S. Senate,,REP,Chuck Grassley,139,26,113
Johnson,NL01,U.S. Senate,,REP,Chuck Grassley,371,55,316
Johnson,NL02,U.S. Senate,,REP,Chuck Grassley,411,106,305
Johnson,NL03,U.S. Senate,,REP,Chuck Grassley,429,86,343
Johnson,NL04,U.S. Senate,,REP,Chuck Grassley,246,59,187
Johnson,NL05,U.S. Senate,,REP,Chuck Grassley,265,56,209
Johnson,NL06,U.S. Senate,,REP,Chuck Grassley,300,58,242
Johnson,NL07/MD.85,U.S. Senate,,REP,Chuck Grassley,395,128,267
Johnson,NL08,U.S. Senate,,REP,Chuck Grassley,289,63,226
Johnson,NP,U.S. Senate,,REP,Chuck Grassley,620,147,473
Johnson,OX/OC,U.S. Senate,,REP,Chuck Grassley,342,31,311
Johnson,PN/CV.ANX,U.S. Senate,,REP,Chuck Grassley,557,176,381
Johnson,SC/WB/IC.ANX,U.S. Senate,,REP,Chuck Grassley,282,81,201
Johnson,SN,U.S. Senate,,REP,Chuck Grassley,196,25,171
Johnson,SO/BG.85,U.S. Senate,,REP,Chuck Grassley,684,94,590
Johnson,TF01/CC,U.S. Senate,,REP,Chuck Grassley,536,85,451
Johnson,TF02,U.S. Senate,,REP,Chuck Grassley,422,71,351
Johnson,UH,U.S. Senate,,REP,Chuck Grassley,113,36,77
Johnson,UN,U.S. Senate,,REP,Chuck Grassley,186,49,137
Johnson,WL,U.S. Senate,,REP,Chuck Grassley,157,47,110
Johnson,WS,U.S. Senate,,REP,Chuck Grassley,277,37,240
Johnson,BG/SO.ANX,U.S. Senate,,DEM,Michael Franken,474,200,274
Johnson,CE,U.S. Senate,,DEM,Michael Franken,152,57,95
Johnson,CV01,U.S. Senate,,DEM,Michael Franken,614,172,442
Johnson,CV02,U.S. Senate,,DEM,Michael Franken,1060,555,505
Johnson,CV09,U.S. Senate,,DEM,Michael Franken,19,7,12
Johnson,CV03,U.S. Senate,,DEM,Michael Franken,671,293,378
Johnson,CV04,U.S. Senate,,DEM,Michael Franken,754,355,399
Johnson,CV05,U.S. Senate,,DEM,Michael Franken,633,306,327
Johnson,CV06,U.S. Senate,,DEM,Michael Franken,1235,667,568
Johnson,CV07,U.S. Senate,,DEM,Michael Franken,999,443,556
Johnson,CV08,U.S. Senate,,DEM,Michael Franken,513,228,285
Johnson,FR/LN/LT,U.S. Senate,,DEM,Michael Franken,403,122,281
Johnson,GR,U.S. Senate,,DEM,Michael Franken,158,65,93
Johnson,HD,U.S. Senate,,DEM,Michael Franken,136,27,109
Johnson,HS/LB/PV,U.S. Senate,,DEM,Michael Franken,405,140,265
Johnson,IC01,U.S. Senate,,DEM,Michael Franken,1307,696,611
Johnson,IC02,U.S. Senate,,DEM,Michael Franken,1134,719,415
Johnson,IC03,U.S. Senate,,DEM,Michael Franken,497,124,373
Johnson,IC04,U.S. Senate,,DEM,Michael Franken,1155,620,535
Johnson,IC05,U.S. Senate,,DEM,Michael Franken,562,88,474
Johnson,IC06,U.S. Senate,,DEM,Michael Franken,1198,670,528
Johnson,IC07,U.S. Senate,,DEM,Michael Franken,527,288,239
