county,precinct,office,district,party,candidate,votes,absentee,election_day
Cerro Gordo,Clear Lake Ward 1,U.S. Senate,,DEM,Michael Franken,462,192,270
Cerro Gordo,Clear Lake Ward 2,U.S. Senate,,DEM,Michael Franken,399,136,263
Cerro Gordo,Clear Lake Ward 3,U.S. Senate,,DEM,Michael Franken,482,196,286
Cerro Gordo,Clear Lake / Grant / Union Twps Pct,U.S. Senate,,DEM,Michael Franken,358,146,212
Cerro Gordo,Falls Twp Pct,U.S. Senate,,DEM,Michael Franken,176,68,108
Cerro Gordo,Geneseo / Dougherty Twps Pct,U.S. Senate,,DEM,Michael Franken,239,64,175
Cerro Gordo,Grimes Twp Pct,U.S. Senate,,DEM,Michael Franken,78,19,59
Cerro Gordo,Lake / Lincoln Twps Pct,U.S. Senate,,DEM,Michael Franken,60,27,33
Cerro Gordo,Lime Creek / Mason North Twps Pct,U.S. Senate,,DEM,Michael Franken,101,57,44
Cerro Gordo,Mason City W-1 P-1,U.S. Senate,,DEM,Michael Franken,272,127,145
Cerro Gordo,Mason City W-1 P-2,U.S. Senate,,DEM,Michael Franken,432,163,269
Cerro Gordo,Mason City W-1 P-3,U.S. Senate,,DEM,Michael Franken,489,217,272
Cerro Gordo,Mason City W-2 P-1,U.S. Senate,,DEM,Michael Franken,253,117,136
Cerro Gordo,Mason City W-2 P-2,U.S. Senate,,DEM,Michael Franken,639,290,349
Cerro Gordo,Mason City W-2 P-3,U.S. Senate,,DEM,Michael Franken,294,111,183
Cerro Gordo,Mason City W-3 P-1,U.S. Senate,,DEM,Michael Franken,444,204,240
Cerro Gordo,Mason City W-3 P-2,U.S. Senate,,DEM,Michael Franken,322,139,183
Cerro Gordo,Mason City W-3 P-3,U.S. Senate,,DEM,Michael Franken,658,316,342
Cerro Gordo,Mason City W-4 P-1,U.S. Senate,,DEM,Michael Franken,314,135,179
Cerro Gordo,Mason City W-4 P-2,U.S. Senate,,DEM,Michael Franken,369,130,239
Cerro Gordo,Mason City W-4 P-3,U.S. Senate,,DEM,Michael Franken,506,288,218
Cerro Gordo,Mason South / Bath / Portland / Owen Twps Pct,U.S. Senate,,DEM,Michael Franken,201,103,98
Cerro Gordo,Mt Vernon / Pleasant Valley Twps Pct,U.S. Senate,,DEM,Michael Franken,96,32,64
Cerro Gordo,Clear Lake Ward 1,U.S. Senate,,REP,Chuck Grassley,762,212,550
Cerro Gordo,Clear Lake Ward 2,U.S. Senate,,REP,Chuck Grassley,680,179,501
Cerro Gordo,Clear Lake Ward 3,U.S. Senate,,REP,Chuck Grassley,710,150,560
Cerro Gordo,Clear Lake / Grant / Union Twps Pct,U.S. Senate,,REP,Chuck Grassley,736,165,571
Cerro Gordo,Falls Twp Pct,U.S. Senate,,REP,Chuck Grassley,262,53,209
Cerro Gordo,Geneseo / Dougherty Twps Pct,U.S. Senate,,REP,Chuck Grassley,377,63,314
Cerro Gordo,Grimes Twp Pct,U.S. Senate,,REP,Chuck Grassley,190,37,153
Cerro Gordo,Lake / Lincoln Twps Pct,U.S. Senate,,REP,Chuck Grassley,173,30,143
Cerro Gordo,Lime Creek / Mason North Twps Pct,U.S. Senate,,REP,Chuck Grassley,164,49,115
Cerro Gordo,Mason City W-1 P-1,U.S. Senate,,REP,Chuck Grassley,197,68,129
Cerro Gordo,Mason City W-1 P-2,U.S. Senate,,REP,Chuck Grassley,406,90,316
Cerro Gordo,Mason City W-1 P-3,U.S. Senate,,REP,Chuck Grassley,561,154,407
Cerro Gordo,Mason City W-2 P-1,U.S. Senate,,REP,Chuck Grassley,186,60,126
Cerro Gordo,Mason City W-2 P-2,U.S. Senate,,REP,Chuck Grassley,586,228,358
Cerro Gordo,Mason City W-2 P-3,U.S. Senate,,REP,Chuck Grassley,263,59,204
