county,precinct,office,district,party,candidate,votes,absentee,election_day
Pottawattamie,CB 01,U.S. Senate,,REP,Chuck Grassley,216,30,186
Pottawattamie,CB 02,U.S. Senate,,REP,Chuck Grassley,364,59,305
Pottawattamie,CB 03,U.S. Senate,,REP,Chuck Grassley,288,40,248
Pottawattamie,CB 04,U.S. Senate,,REP,Chuck Grassley,293,56,237
Pottawattamie,CB 05,U.S. Senate,,REP,Chuck Grassley,294,59,235
Pottawattamie,CB 06,U.S. Senate,,REP,Chuck Grassley,504,105,399
Pottawattamie,CB 07,U.S. Senate,,REP,Chuck Grassley,496,89,407
Pottawattamie,CB 08,U.S. Senate,,REP,Chuck Grassley,661,103,558
Pottawattamie,CB 09,U.S. Senate,,REP,Chuck Grassley,481,107,374
Pottawattamie,CB 10,U.S. Senate,,REP,Chuck Grassley,671,145,526
Pottawattamie,CB 11,U.S. Senate,,REP,Chuck Grassley,440,67,373
Pottawattamie,CB 12,U.S. Senate,,REP,Chuck Grassley,571,83,488
Pottawattamie,CB 13,U.S. Senate,,REP,Chuck Grassley,191,28,163
Pottawattamie,CB 14,U.S. Senate,,REP,Chuck Grassley,251,51,200
Pottawattamie,CB 15,U.S. Senate,,REP,Chuck Grassley,248,47,201
Pottawattamie,CB 16,U.S. Senate,,REP,Chuck Grassley,313,35,278
Pottawattamie,CB 17,U.S. Senate,,REP,Chuck Grassley,366,47,319
Pottawattamie,CB 18,U.S. Senate,,REP,Chuck Grassley,369,51,318
Pottawattamie,CB 19,U.S. Senate,,REP,Chuck Grassley,297,74,223
Pottawattamie,CB 20,U.S. Senate,,REP,Chuck Grassley,437,72,365
Pottawattamie,CB 21,U.S. Senate,,REP,Chuck Grassley,307,58,249
Pottawattamie,CB 22,U.S. Senate,,REP,Chuck Grassley,920,164,756
Pottawattamie,Carter Lake 1,U.S. Senate,,REP,Chuck Grassley,295,24,271
Pottawattamie,Carter Lake 2,U.S. Senate,,REP,Chuck Grassley,258,23,235
Pottawattamie,Avoca,U.S. Senate,,REP,Chuck Grassley,493,45,448
Pottawattamie,Boomer,U.S. Senate,,REP,Chuck Grassley,361,66,295
Pottawattamie,Carson,U.S. Senate,,REP,Chuck Grassley,427,37,390
Pottawattamie,Crescent,U.S. Senate,,REP,Chuck Grassley,721,141,580
Pottawattamie,Garner,U.S. Senate,,REP,Chuck Grassley,1041,198,843
Pottawattamie,Hancock,U.S. Senate,,REP,Chuck Grassley,130,3,127
Pottawattamie,Lewis 1,U.S. Senate,,REP,Chuck Grassley,635,103,532
Pottawattamie,Lewis 2,U.S. Senate,,REP,Chuck Grassley,804,160,644
Pottawattamie,Macedonia,U.S. Senate,,REP,Chuck Grassley,183,25,158
Pottawattamie,McClelland,U.S. Senate,,REP,Chuck Grassley,57,2,55
Pottawattamie,Minden,U.S. Senate,,REP,Chuck Grassley,425,36,389
Pottawattamie,Neola,U.S. Senate,,REP,Chuck Grassley,220,14,206
Pottawattamie,Oakland,U.S. Senate,,REP,Chuck Grassley,597,40,557
Pottawattamie,Treynor,U.S. Senate,,REP,Chuck Grassley,998,126,872
Pottawattamie,Underwood,U.S. Senate,,REP,Chuck Grassley,889,105,784
Pottawattamie,Walnut,U.S. Senate,,REP,Chuck Grassley,273,18,255
Pottawattamie,CB 01,U.S. Senate,,DEM,Michael Franken,221,81,140
Pottawattamie,CB 02,U.S. Senate,,DEM,Michael Franken,279,96,183
Pottawattamie,CB 03,U.S. Senate,,DEM,Michael Franken,237,69,168
Pottawattamie,CB 04,U.S. Senate,,DEM,Michael Franken,239,96,143
Pottawattamie,CB 05,U.S. Senate,,DEM,Michael Franken,237,97,140
Pottawattamie,CB 06,U.S. Senate,,DEM,Michael Franken,446,141,305
Pottawattamie,CB 07,U.S. Senate,,DEM,Michael Franken,437,162,275
Pottawattamie,CB 08,U.S. Senate,,DEM,Michael Franken,545,207,338
