county,precinct,office,district,party,candidate,votes,absentee,election_day
Linn,Cedar Rapids 01,U.S. Senate,,DEM,Michael Franken,641,253,388
Linn,Cedar Rapids 02,U.S. Senate,,DEM,Michael Franken,572,189,383
Linn,Cedar Rapids 03,U.S. Senate,,DEM,Michael Franken,716,268,448
Linn,Cedar Rapids 04,U.S. Senate,,DEM,Michael Franken,572,210,362
Linn,Cedar Rapids 05,U.S. Senate,,DEM,Michael Franken,765,318,447
Linn,Cedar Rapids 06,U.S. Senate,,DEM,Michael Franken,773,299,474
Linn,Cedar Rapids 07,U.S. Senate,,DEM,Michael Franken,828,377,451
Linn,Cedar Rapids 08,U.S. Senate,,DEM,Michael Franken,1053,507,546
Linn,Cedar Rapids 09,U.S. Senate,,DEM,Michael Franken,880,310,570
Linn,Cedar Rapids 10,U.S. Senate,,DEM,Michael Franken,480,169,311
Linn,Cedar Rapids 11,U.S. Senate,,DEM,Michael Franken,507,209,298
Linn,Cedar Rapids 12,U.S. Senate,,DEM,Michael Franken,457,225,232
Linn,Cedar Rapids 13,U.S. Senate,,DEM,Michael Franken,695,275,420
Linn,Cedar Rapids 14,U.S. Senate,,DEM,Michael Franken,297,116,181
Linn,Cedar Rapids 15,U.S. Senate,,DEM,Michael Franken,765,270,495
Linn,Cedar Rapids 16,U.S. Senate,,DEM,Michael Franken,601,243,358
Linn,Cedar Rapids 17,U.S. Senate,,DEM,Michael Franken,581,236,345
Linn,Cedar Rapids 18,U.S. Senate,,DEM,Michael Franken,348,133,215
Linn,Cedar Rapids 19,U.S. Senate,,DEM,Michael Franken,667,288,379
Linn,Cedar Rapids 20,U.S. Senate,,DEM,Michael Franken,570,231,339
Linn,Cedar Rapids 21,U.S. Senate,,DEM,Michael Franken,611,260,351
Linn,Cedar Rapids 22,U.S. Senate,,DEM,Michael Franken,603,279,324
Linn,Cedar Rapids 23,U.S. Senate,,DEM,Michael Franken,642,269,373
Linn,Cedar Rapids 24,U.S. Senate,,DEM,Michael Franken,313,143,170
Linn,Cedar Rapids 25,U.S. Senate,,DEM,Michael Franken,571,242,329
Linn,Cedar Rapids 26,U.S. Senate,,DEM,Michael Franken,974,473,501
Linn,Cedar Rapids 27,U.S. Senate,,DEM,Michael Franken,1021,435,586
Linn,Cedar Rapids 28,U.S. Senate,,DEM,Michael Franken,1021,391,630
Linn,Cedar Rapids 29,U.S. Senate,,DEM,Michael Franken,873,331,542
Linn,Cedar Rapids 30,U.S. Senate,,DEM,Michael Franken,821,301,520
Linn,Cedar Rapids 31,U.S. Senate,,DEM,Michael Franken,688,247,441
Linn,Cedar Rapids 32,U.S. Senate,,DEM,Michael Franken,483,214,269
Linn,Cedar Rapids 33,U.S. Senate,,DEM,Michael Franken,598,271,327
Linn,Cedar Rapids 34,U.S. Senate,,DEM,Michael Franken,512,176,336
Linn,Cedar Rapids 35,U.S. Senate,,DEM,Michael Franken,363,153,210
Linn,Cedar Rapids 36,U.S. Senate,,DEM,Michael Franken,318,137,181
Linn,Cedar Rapids 37,U.S. Senate,,DEM,Michael Franken,775,374,401
Linn,Cedar Rapids 38,U.S. Senate,,DEM,Michael Franken,725,345,380
Linn,Cedar Rapids 39,U.S. Senate,,DEM,Michael Franken,542,192,350
Linn,Cedar Rapids 40,U.S. Senate,,DEM,Michael Franken,379,148,231
Linn,Cedar Rapids 41,U.S. Senate,,DEM,Michael Franken,631,299,332
Linn,Cedar Rapids 42,U.S. Senate,,DEM,Michael Franken,417,177,240
Linn,Cedar Rapids 43,U.S. Senate,,DEM,Michael Franken,468,231,237
Linn,Cedar Rapids 44,U.S. Senate,,DEM,Michael Franken,562,222,340
Linn,Cedar Rapids 45,U.S. Senate,,DEM,Michael Franken,246,93,153
