county,precinct,office,district,party,candidate,votes,absentee,election_day
Adair,1 NW,U.S. Senate,,DEM,Michael Franken,153,46,107
Adair,2 NE,U.S. Senate,,DEM,Michael Franken,195,85,110
Adair,3 SW,U.S. Senate,,DEM,Michael Franken,150,48,102
Adair,4 SE,U.S. Senate,,DEM,Michael Franken,183,98,85
Adair,5 GF,U.S. Senate,,DEM,Michael Franken,206,91,115
Adair,1 NW,U.S. Senate,,REP,Chuck Grassley,459,87,372
Adair,2 NE,U.S. Senate,,REP,Chuck Grassley,478,102,376
Adair,3 SW,U.S. Senate,,REP,Chuck Grassley,534,136,398
Adair,4 SE,U.S. Senate,,REP,Chuck Grassley,425,126,299
Adair,5 GF,U.S. Senate,,REP,Chuck Grassley,383,117,266
Adair,1 NW,U.S. Senate,,,Write-in,2,0,2
Adair,2 NE,U.S. Senate,,,Write-in,0,0,0
Adair,3 SW,U.S. Senate,,,Write-in,1,0,1
Adair,4 SE,U.S. Senate,,,Write-in,0,0,0
Adair,5 GF,U.S. Senate,,,Write-in,0,0,0
Adair,1 NW,U.S. House,3,DEM,Cindy Axne,173,52,121
Adair,2 NE,U.S. House,3,DEM,Cindy Axne,204,89,115
Adair,3 SW,U.S. House,3,DEM,Cindy Axne,190,60,130
Adair,4 SE,U.S. House,3,DEM,Cindy Axne,201,95,106
Adair,5 GF,U.S. House,3,DEM,Cindy Axne,205,86,119
Adair,1 NW,U.S. House,3,REP,Zach Nunn,436,79,357
Adair,2 NE,U.S. House,3,REP,Zach Nunn,466,98,368
Adair,3 SW,U.S. House,3,REP,Zach Nunn,486,125,361
Adair,4 SE,U.S. House,3,REP,Zach Nunn,403,129,274
Adair,5 GF,U.S. House,3,REP,Zach Nunn,375,116,259
Adair,1 NW,U.S. House,3,,Write-in,1,0,1
Adair,2 NE,U.S. House,3,,Write-in,0,0,0
Adair,3 SW,U.S. House,3,,Write-in,0,0,0
Adair,4 SE,U.S. House,3,,Write-in,0,0,0
Adair,5 GF,U.S. House,3,,Write-in,1,1,0
Adair,1 NW,Governor,,DEM,Deidre DeJear and Eric Van Lancker,122,39,83
Adair,2 NE,Governor,,DEM,Deidre DeJear and Eric Van Lancker,166,77,89
