county,precinct,office,district,party,candidate,votes,absentee,election_day
Bremer,#1 Polk Twp/City of Plainfield,U.S. Senate,,DEM,Michael Franken,110,37,73
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. Senate,,DEM,Michael Franken,122,50,72
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. Senate,,DEM,Michael Franken,331,101,230
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. Senate,,DEM,Michael Franken,337,112,225
Bremer,#5 Lafayette Twp/Washington Twp,U.S. Senate,,DEM,Michael Franken,250,130,120
Bremer,#6 Jackson Twp/City of Janesville,U.S. Senate,,DEM,Michael Franken,295,105,190
Bremer,#7 Jefferson Twp,U.S. Senate,,DEM,Michael Franken,242,107,135
Bremer,#8 City of Denver,U.S. Senate,,DEM,Michael Franken,322,96,226
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. Senate,,DEM,Michael Franken,199,79,120
Bremer,#10 City of Waverly Ward 1,U.S. Senate,,DEM,Michael Franken,474,241,233
Bremer,#11 City of Waverly Ward 2,U.S. Senate,,DEM,Michael Franken,407,180,227
Bremer,#12 City of Waverly Ward 3,U.S. Senate,,DEM,Michael Franken,268,91,177
Bremer,#13 City of Waverly Ward 4,U.S. Senate,,DEM,Michael Franken,464,178,286
Bremer,#14 City of Waverly Ward 5,U.S. Senate,,DEM,Michael Franken,524,249,275
Bremer,#1 Polk Twp/City of Plainfield,U.S. Senate,,REP,Chuck Grassley,281,42,239
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. Senate,,REP,Chuck Grassley,305,56,249
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. Senate,,REP,Chuck Grassley,800,114,686
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. Senate,,REP,Chuck Grassley,580,125,455
Bremer,#5 Lafayette Twp/Washington Twp,U.S. Senate,,REP,Chuck Grassley,378,100,278
Bremer,#6 Jackson Twp/City of Janesville,U.S. Senate,,REP,Chuck Grassley,516,93,423
Bremer,#7 Jefferson Twp,U.S. Senate,,REP,Chuck Grassley,464,111,353
Bremer,#8 City of Denver,U.S. Senate,,REP,Chuck Grassley,549,73,476
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. Senate,,REP,Chuck Grassley,543,81,462
Bremer,#10 City of Waverly Ward 1,U.S. Senate,,REP,Chuck Grassley,538,181,357
Bremer,#11 City of Waverly Ward 2,U.S. Senate,,REP,Chuck Grassley,539,139,400
Bremer,#12 City of Waverly Ward 3,U.S. Senate,,REP,Chuck Grassley,205,35,170
Bremer,#13 City of Waverly Ward 4,U.S. Senate,,REP,Chuck Grassley,438,108,330
Bremer,#14 City of Waverly Ward 5,U.S. Senate,,REP,Chuck Grassley,505,158,347
Bremer,#1 Polk Twp/City of Plainfield,U.S. Senate,,,Write-in,0,0,0
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. Senate,,,Write-in,0,0,0
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. Senate,,,Write-in,1,0,1
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. Senate,,,Write-in,2,1,1
Bremer,#5 Lafayette Twp/Washington Twp,U.S. Senate,,,Write-in,1,0,1
Bremer,#6 Jackson Twp/City of Janesville,U.S. Senate,,,Write-in,0,0,0
Bremer,#7 Jefferson Twp,U.S. Senate,,,Write-in,0,0,0
Bremer,#8 City of Denver,U.S. Senate,,,Write-in,0,0,0
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. Senate,,,Write-in,0,0,0
Bremer,#10 City of Waverly Ward 1,U.S. Senate,,,Write-in,1,0,1
Bremer,#11 City of Waverly Ward 2,U.S. Senate,,,Write-in,1,0,1
Bremer,#12 City of Waverly Ward 3,U.S. Senate,,,Write-in,0,0,0
Bremer,#13 City of Waverly Ward 4,U.S. Senate,,,Write-in,0,0,0
Bremer,#14 City of Waverly Ward 5,U.S. Senate,,,Write-in,0,0,0
Bremer,#1 Polk Twp/City of Plainfield,U.S. House,2,DEM,Liz Mathis,112,41,71
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. House,2,DEM,Liz Mathis,126,50,76
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. House,2,DEM,Liz Mathis,352,114,238
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. House,2,DEM,Liz Mathis,333,114,219
Bremer,#5 Lafayette Twp/Washington Twp,U.S. House,2,DEM,Liz Mathis,263,136,127
Bremer,#6 Jackson Twp/City of Janesville,U.S. House,2,DEM,Liz Mathis,306,109,197
Bremer,#7 Jefferson Twp,U.S. House,2,DEM,Liz Mathis,237,106,131
Bremer,#8 City of Denver,U.S. House,2,DEM,Liz Mathis,317,100,217
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. House,2,DEM,Liz Mathis,201,83,118
Bremer,#10 City of Waverly Ward 1,U.S. House,2,DEM,Liz Mathis,482,240,242
Bremer,#11 City of Waverly Ward 2,U.S. House,2,DEM,Liz Mathis,418,188,230
Bremer,#12 City of Waverly Ward 3,U.S. House,2,DEM,Liz Mathis,274,92,182
Bremer,#13 City of Waverly Ward 4,U.S. House,2,DEM,Liz Mathis,471,190,281
Bremer,#14 City of Waverly Ward 5,U.S. House,2,DEM,Liz Mathis,536,256,280
Bremer,#1 Polk Twp/City of Plainfield,U.S. House,2,REP,Ashley Hinson,278,38,240
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. House,2,REP,Ashley Hinson,300,56,244
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. House,2,REP,Ashley Hinson,782,101,681
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. House,2,REP,Ashley Hinson,587,125,462
Bremer,#5 Lafayette Twp/Washington Twp,U.S. House,2,REP,Ashley Hinson,366,93,273
Bremer,#6 Jackson Twp/City of Janesville,U.S. House,2,REP,Ashley Hinson,507,88,419
Bremer,#7 Jefferson Twp,U.S. House,2,REP,Ashley Hinson,473,112,361
Bremer,#8 City of Denver,U.S. House,2,REP,Ashley Hinson,551,68,483
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. House,2,REP,Ashley Hinson,540,77,463
Bremer,#10 City of Waverly Ward 1,U.S. House,2,REP,Ashley Hinson,531,185,346
Bremer,#11 City of Waverly Ward 2,U.S. House,2,REP,Ashley Hinson,533,134,399
Bremer,#12 City of Waverly Ward 3,U.S. House,2,REP,Ashley Hinson,200,35,165
Bremer,#13 City of Waverly Ward 4,U.S. House,2,REP,Ashley Hinson,434,99,335
Bremer,#14 City of Waverly Ward 5,U.S. House,2,REP,Ashley Hinson,494,152,342
Bremer,#1 Polk Twp/City of Plainfield,U.S. House,2,,Write-in,1,0,1
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,U.S. House,2,,Write-in,0,0,0
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,U.S. House,2,,Write-in,1,1,0
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,U.S. House,2,,Write-in,0,0,0
Bremer,#5 Lafayette Twp/Washington Twp,U.S. House,2,,Write-in,1,0,1
Bremer,#6 Jackson Twp/City of Janesville,U.S. House,2,,Write-in,0,0,0
Bremer,#7 Jefferson Twp,U.S. House,2,,Write-in,0,0,0
Bremer,#8 City of Denver,U.S. House,2,,Write-in,2,0,2
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,U.S. House,2,,Write-in,0,0,0
Bremer,#10 City of Waverly Ward 1,U.S. House,2,,Write-in,0,0,0
Bremer,#11 City of Waverly Ward 2,U.S. House,2,,Write-in,1,0,1
Bremer,#12 City of Waverly Ward 3,U.S. House,2,,Write-in,0,0,0
Bremer,#13 City of Waverly Ward 4,U.S. House,2,,Write-in,0,0,0
Bremer,#14 City of Waverly Ward 5,U.S. House,2,,Write-in,0,0,0
Bremer,#1 Polk Twp/City of Plainfield,Governor,,DEM,Deidre DeJear and Eric Van Lancker,85,35,50
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,Governor,,DEM,Deidre DeJear and Eric Van Lancker,109,44,65
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,Governor,,DEM,Deidre DeJear and Eric Van Lancker,261,89,172
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,Governor,,DEM,Deidre DeJear and Eric Van Lancker,296,100,196
Bremer,#5 Lafayette Twp/Washington Twp,Governor,,DEM,Deidre DeJear and Eric Van Lancker,230,125,105
Bremer,#6 Jackson Twp/City of Janesville,Governor,,DEM,Deidre DeJear and Eric Van Lancker,264,96,168
Bremer,#7 Jefferson Twp,Governor,,DEM,Deidre DeJear and Eric Van Lancker,211,95,116
Bremer,#8 City of Denver,Governor,,DEM,Deidre DeJear and Eric Van Lancker,268,86,182
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,Governor,,DEM,Deidre DeJear and Eric Van Lancker,154,72,82
Bremer,#10 City of Waverly Ward 1,Governor,,DEM,Deidre DeJear and Eric Van Lancker,437,227,210
Bremer,#11 City of Waverly Ward 2,Governor,,DEM,Deidre DeJear and Eric Van Lancker,365,173,192
Bremer,#12 City of Waverly Ward 3,Governor,,DEM,Deidre DeJear and Eric Van Lancker,249,86,163
Bremer,#13 City of Waverly Ward 4,Governor,,DEM,Deidre DeJear and Eric Van Lancker,416,170,246
Bremer,#14 City of Waverly Ward 5,Governor,,DEM,Deidre DeJear and Eric Van Lancker,475,233,242
Bremer,#1 Polk Twp/City of Plainfield,Governor,,REP,Kim Reynolds and Adam Gregg,302,43,259
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,Governor,,REP,Kim Reynolds and Adam Gregg,311,61,250
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,Governor,,REP,Kim Reynolds and Adam Gregg,847,126,721
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,Governor,,REP,Kim Reynolds and Adam Gregg,605,138,467
Bremer,#5 Lafayette Twp/Washington Twp,Governor,,REP,Kim Reynolds and Adam Gregg,381,102,279
Bremer,#6 Jackson Twp/City of Janesville,Governor,,REP,Kim Reynolds and Adam Gregg,546,103,443
Bremer,#7 Jefferson Twp,Governor,,REP,Kim Reynolds and Adam Gregg,489,122,367
Bremer,#8 City of Denver,Governor,,REP,Kim Reynolds and Adam Gregg,574,79,495
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,Governor,,REP,Kim Reynolds and Adam Gregg,581,86,495
Bremer,#10 City of Waverly Ward 1,Governor,,REP,Kim Reynolds and Adam Gregg,563,194,369
Bremer,#11 City of Waverly Ward 2,Governor,,REP,Kim Reynolds and Adam Gregg,569,145,424
Bremer,#12 City of Waverly Ward 3,Governor,,REP,Kim Reynolds and Adam Gregg,207,38,169
Bremer,#13 City of Waverly Ward 4,Governor,,REP,Kim Reynolds and Adam Gregg,473,116,357
Bremer,#14 City of Waverly Ward 5,Governor,,REP,Kim Reynolds and Adam Gregg,541,176,365
Bremer,#1 Polk Twp/City of Plainfield,Governor,,LIB,Rick Stewart and Marco Battaglia,4,0,4
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,Governor,,LIB,Rick Stewart and Marco Battaglia,9,3,6
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,Governor,,LIB,Rick Stewart and Marco Battaglia,36,6,30
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,Governor,,LIB,Rick Stewart and Marco Battaglia,27,5,22
Bremer,#5 Lafayette Twp/Washington Twp,Governor,,LIB,Rick Stewart and Marco Battaglia,16,4,12
Bremer,#6 Jackson Twp/City of Janesville,Governor,,LIB,Rick Stewart and Marco Battaglia,14,2,12
Bremer,#7 Jefferson Twp,Governor,,LIB,Rick Stewart and Marco Battaglia,17,2,15
Bremer,#8 City of Denver,Governor,,LIB,Rick Stewart and Marco Battaglia,29,3,26
Bremer,#9 Maxfield Twp/Franklin Twp/City of Readlyn,Governor,,LIB,Rick Stewart and Marco Battaglia,15,3,12
Bremer,#10 City of Waverly Ward 1,Governor,,LIB,Rick Stewart and Marco Battaglia,21,5,16
Bremer,#11 City of Waverly Ward 2,Governor,,LIB,Rick Stewart and Marco Battaglia,23,7,16
Bremer,#12 City of Waverly Ward 3,Governor,,LIB,Rick Stewart and Marco Battaglia,18,4,14
Bremer,#13 City of Waverly Ward 4,Governor,,LIB,Rick Stewart and Marco Battaglia,21,6,15
Bremer,#14 City of Waverly Ward 5,Governor,,LIB,Rick Stewart and Marco Battaglia,27,7,20
Bremer,#1 Polk Twp/City of Plainfield,Governor,,,Write-in,0,0,0
Bremer,#2 Douglas/Frederika/Leroy/City of Frederika,Governor,,,Write-in,0,0,0
Bremer,#3 Dayton Twp/Sumner No. 2 Twp/City of Sumner,Governor,,,Write-in,0,0,0
Bremer,#4 Warren Twp/Fremont Twp/City of Tripoli,Governor,,,Write-in,0,0,0
Bremer,#5 Lafayette Twp/Washington Twp,Governor,,,Write-in,3,0,3
