county,precinct,office,district,party,candidate,votes,election_day,absentee
Guthrie,Black,U.S. House,3,REP,David Young,252,188,64
Guthrie,Blue,U.S. House,3,REP,David Young,701,431,270
Guthrie,Brown,U.S. House,3,REP,David Young,327,194,133
Guthrie,Gold,U.S. House,3,REP,David Young,614,404,210
Guthrie,Green,U.S. House,3,REP,David Young,314,219,95
Guthrie,Purple,U.S. House,3,REP,David Young,563,396,167
Guthrie,Red,U.S. House,3,REP,David Young,205,165,40
Guthrie,White,U.S. House,3,REP,David Young,183,137,46
Guthrie,Black,U.S. House,3,DEM,Cindy Axne,118,73,45
Guthrie,Blue,U.S. House,3,DEM,Cindy Axne,387,197,190
Guthrie,Brown,U.S. House,3,DEM,Cindy Axne,143,47,96
Guthrie,Gold,U.S. House,3,DEM,Cindy Axne,314,182,132
Guthrie,Green,U.S. House,3,DEM,Cindy Axne,175,100,75
Guthrie,Purple,U.S. House,3,DEM,Cindy Axne,350,228,122
Guthrie,Red,U.S. House,3,DEM,Cindy Axne,83,50,33
Guthrie,White,U.S. House,3,DEM,Cindy Axne,52,34,18
Guthrie,Black,U.S. House,3,LIB,Bryan Jack Holder,10,9,1
Guthrie,Blue,U.S. House,3,LIB,Bryan Jack Holder,23,12,11
Guthrie,Brown,U.S. House,3,LIB,Bryan Jack Holder,10,7,3
Guthrie,Gold,U.S. House,3,LIB,Bryan Jack Holder,38,25,13
Guthrie,Green,U.S. House,3,LIB,Bryan Jack Holder,18,14,4
Guthrie,Purple,U.S. House,3,LIB,Bryan Jack Holder,30,24,6
Guthrie,Red,U.S. House,3,LIB,Bryan Jack Holder,9,7,2
Guthrie,White,U.S. House,3,LIB,Bryan Jack Holder,4,4,0
Guthrie,Black,U.S. House,3,GRN,Paul Knupp,4,4,0
Guthrie,Blue,U.S. House,3,GRN,Paul Knupp,5,4,1
Guthrie,Brown,U.S. House,3,GRN,Paul Knupp,1,0,1
Guthrie,Gold,U.S. House,3,GRN,Paul Knupp,5,3,2
Guthrie,Green,U.S. House,3,GRN,Paul Knupp,4,3,1
Guthrie,Purple,U.S. House,3,GRN,Paul Knupp,5,2,3
Guthrie,Red,U.S. House,3,GRN,Paul Knupp,3,3,0
Guthrie,White,U.S. House,3,GRN,Paul Knupp,2,1,1
Guthrie,Black,U.S. House,3,LMN,Mark Elworth Jr.,3,2,1
Guthrie,Blue,U.S. House,3,LMN,Mark Elworth Jr.,4,3,1
Guthrie,Brown,U.S. House,3,LMN,Mark Elworth Jr.,1,0,1
Guthrie,Gold,U.S. House,3,LMN,Mark Elworth Jr.,2,0,2
Guthrie,Green,U.S. House,3,LMN,Mark Elworth Jr.,5,2,3
Guthrie,Purple,U.S. House,3,LMN,Mark Elworth Jr.,8,7,1
Guthrie,Red,U.S. House,3,LMN,Mark Elworth Jr.,0,0,0
Guthrie,White,U.S. House,3,LMN,Mark Elworth Jr.,1,1,0
Guthrie,Black,U.S. House,3,,Joe Grandanette,2,2,0
Guthrie,Blue,U.S. House,3,,Joe Grandanette,2,1,1
Guthrie,Brown,U.S. House,3,,Joe Grandanette,1,0,1
Guthrie,Gold,U.S. House,3,,Joe Grandanette,5,2,3
Guthrie,Green,U.S. House,3,,Joe Grandanette,4,2,2
Guthrie,Purple,U.S. House,3,,Joe Grandanette,1,1,0
Guthrie,Red,U.S. House,3,,Joe Grandanette,0,0,0
Guthrie,White,U.S. House,3,,Joe Grandanette,0,0,0
Guthrie,Black,U.S. House,3,,Write-in,0,0,0
Guthrie,Blue,U.S. House,3,,Write-in,0,0,0
Guthrie,Brown,U.S. House,3,,Write-in,0,0,0
