county,precinct,office,district,party,candidate,votes,election_day,absentee
Wapello,Pct 1,U.S. House,2,DEM,Dave Loebsack,345,175,170
Wapello,Pct 2,U.S. House,2,DEM,Dave Loebsack,551,262,289
Wapello,Pct 3,U.S. House,2,DEM,Dave Loebsack,643,326,317
Wapello,Pct 4,U.S. House,2,DEM,Dave Loebsack,278,160,118
Wapello,Pct 5,U.S. House,2,DEM,Dave Loebsack,299,113,186
Wapello,Pct 6,U.S. House,2,DEM,Dave Loebsack,328,174,154
Wapello,Pct 7,U.S. House,2,DEM,Dave Loebsack,317,156,161
Wapello,Pct 8,U.S. House,2,DEM,Dave Loebsack,384,204,180
Wapello,Pct 9,U.S. House,2,DEM,Dave Loebsack,539,247,292
Wapello,Pct 10,U.S. House,2,DEM,Dave Loebsack,404,200,204
Wapello,Adams/Blakesburg/Polk,U.S. House,2,DEM,Dave Loebsack,213,135,78
Wapello,Agency/Agency/Pleasant,U.S. House,2,DEM,Dave Loebsack,258,153,105
Wapello,Cass/Chillicothe,U.S. House,2,DEM,Dave Loebsack,31,25,6
Wapello,Center,U.S. House,2,DEM,Dave Loebsack,270,135,135
Wapello,Columbia/Eddyville,U.S. House,2,DEM,Dave Loebsack,172,131,41
Wapello,Competine,U.S. House,2,DEM,Dave Loebsack,23,14,9
Wapello,Dahlonega,U.S. House,2,DEM,Dave Loebsack,105,50,55
Wapello,Green,U.S. House,2,DEM,Dave Loebsack,132,80,52
Wapello,Highland,U.S. House,2,DEM,Dave Loebsack,43,28,15
Wapello,Keokuk,U.S. House,2,DEM,Dave Loebsack,150,103,47
Wapello,Richland/Kirkville,U.S. House,2,DEM,Dave Loebsack,104,64,40
Wapello,Washington/Eldon,U.S. House,2,DEM,Dave Loebsack,186,132,54
Wapello,Pct 1,U.S. House,2,REP,Christopher Peters,306,194,112
Wapello,Pct 2,U.S. House,2,REP,Christopher Peters,433,240,193
Wapello,Pct 3,U.S. House,2,REP,Christopher Peters,519,311,208
Wapello,Pct 4,U.S. House,2,REP,Christopher Peters,175,122,53
Wapello,Pct 5,U.S. House,2,REP,Christopher Peters,185,117,68
Wapello,Pct 6,U.S. House,2,REP,Christopher Peters,245,177,68
Wapello,Pct 7,U.S. House,2,REP,Christopher Peters,185,123,62
Wapello,Pct 8,U.S. House,2,REP,Christopher Peters,285,181,104
Wapello,Pct 9,U.S. House,2,REP,Christopher Peters,353,213,140
Wapello,Pct 10,U.S. House,2,REP,Christopher Peters,254,153,101
Wapello,Adams/Blakesburg/Polk,U.S. House,2,REP,Christopher Peters,334,231,103
Wapello,Agency/Agency/Pleasant,U.S. House,2,REP,Christopher Peters,298,220,78
Wapello,Cass/Chillicothe,U.S. House,2,REP,Christopher Peters,60,52,8
Wapello,Center,U.S. House,2,REP,Christopher Peters,324,189,135
Wapello,Columbia/Eddyville,U.S. House,2,REP,Christopher Peters,168,130,38
Wapello,Competine,U.S. House,2,REP,Christopher Peters,61,30,31
Wapello,Dahlonega,U.S. House,2,REP,Christopher Peters,144,86,58
Wapello,Green,U.S. House,2,REP,Christopher Peters,212,139,73
Wapello,Highland,U.S. House,2,REP,Christopher Peters,75,42,33
Wapello,Keokuk,U.S. House,2,REP,Christopher Peters,178,115,63
Wapello,Richland/Kirkville,U.S. House,2,REP,Christopher Peters,152,108,44
Wapello,Washington/Eldon,U.S. House,2,REP,Christopher Peters,223,180,43
Wapello,Pct 1,U.S. House,2,LIB,Mark David Strauss,22,13,9
Wapello,Pct 2,U.S. House,2,LIB,Mark David Strauss,20,11,9
Wapello,Pct 3,U.S. House,2,LIB,Mark David Strauss,18,12,6
Wapello,Pct 4,U.S. House,2,LIB,Mark David Strauss,16,11,5
Wapello,Pct 5,U.S. House,2,LIB,Mark David Strauss,19,11,8
Wapello,Pct 6,U.S. House,2,LIB,Mark David Strauss,18,13,5
Wapello,Pct 7,U.S. House,2,LIB,Mark David Strauss,13,10,3
Wapello,Pct 8,U.S. House,2,LIB,Mark David Strauss,18,11,7
Wapello,Pct 9,U.S. House,2,LIB,Mark David Strauss,15,12,3
Wapello,Pct 10,U.S. House,2,LIB,Mark David Strauss,13,7,6
Wapello,Adams/Blakesburg/Polk,U.S. House,2,LIB,Mark David Strauss,13,10,3
Wapello,Agency/Agency/Pleasant,U.S. House,2,LIB,Mark David Strauss,9,6,3
Wapello,Cass/Chillicothe,U.S. House,2,LIB,Mark David Strauss,1,1,0
Wapello,Center,U.S. House,2,LIB,Mark David Strauss,20,7,13
Wapello,Columbia/Eddyville,U.S. House,2,LIB,Mark David Strauss,7,7,0
Wapello,Competine,U.S. House,2,LIB,Mark David Strauss,1,1,0
Wapello,Dahlonega,U.S. House,2,LIB,Mark David Strauss,8,4,4
Wapello,Green,U.S. House,2,LIB,Mark David Strauss,11,9,2
Wapello,Highland,U.S. House,2,LIB,Mark David Strauss,3,2,1
Wapello,Keokuk,U.S. House,2,LIB,Mark David Strauss,8,6,2
Wapello,Richland/Kirkville,U.S. House,2,LIB,Mark David Strauss,8,6,2
Wapello,Washington/Eldon,U.S. House,2,LIB,Mark David Strauss,5,4,1
Wapello,Pct 1,U.S. House,2,,Daniel Clark,5,3,2
Wapello,Pct 2,U.S. House,2,,Daniel Clark,4,2,2
Wapello,Pct 3,U.S. House,2,,Daniel Clark,4,1,3
Wapello,Pct 4,U.S. House,2,,Daniel Clark,6,4,2
Wapello,Pct 5,U.S. House,2,,Daniel Clark,6,4,2
Wapello,Pct 6,U.S. House,2,,Daniel Clark,5,2,3
Wapello,Pct 7,U.S. House,2,,Daniel Clark,4,3,1
Wapello,Pct 8,U.S. House,2,,Daniel Clark,6,2,4
Wapello,Pct 9,U.S. House,2,,Daniel Clark,11,5,6
Wapello,Pct 10,U.S. House,2,,Daniel Clark,7,6,1
Wapello,Adams/Blakesburg/Polk,U.S. House,2,,Daniel Clark,1,1,0
Wapello,Agency/Agency/Pleasant,U.S. House,2,,Daniel Clark,5,4,1
Wapello,Cass/Chillicothe,U.S. House,2,,Daniel Clark,0,0,0
Wapello,Center,U.S. House,2,,Daniel Clark,1,1,0
Wapello,Columbia/Eddyville,U.S. House,2,,Daniel Clark,2,1,1
Wapello,Competine,U.S. House,2,,Daniel Clark,0,0,0
Wapello,Dahlonega,U.S. House,2,,Daniel Clark,1,0,1
Wapello,Green,U.S. House,2,,Daniel Clark,1,1,0
Wapello,Highland,U.S. House,2,,Daniel Clark,0,0,0
Wapello,Keokuk,U.S. House,2,,Daniel Clark,1,1,0
Wapello,Richland/Kirkville,U.S. House,2,,Daniel Clark,3,3,0
Wapello,Washington/Eldon,U.S. House,2,,Daniel Clark,5,4,1
Wapello,Pct 1,U.S. House,2,,Write-in,2,1,1
Wapello,Pct 2,U.S. House,2,,Write-in,0,0,0
Wapello,Pct 3,U.S. House,2,,Write-in,0,0,0
Wapello,Pct 4,U.S. House,2,,Write-in,3,2,1
Wapello,Pct 5,U.S. House,2,,Write-in,1,1,0
Wapello,Pct 6,U.S. House,2,,Write-in,0,0,0
Wapello,Pct 7,U.S. House,2,,Write-in,0,0,0
Wapello,Pct 8,U.S. House,2,,Write-in,3,0,3
Wapello,Pct 9,U.S. House,2,,Write-in,3,3,0
Wapello,Pct 10,U.S. House,2,,Write-in,1,0,1
Wapello,Adams/Blakesburg/Polk,U.S. House,2,,Write-in,1,1,0
Wapello,Agency/Agency/Pleasant,U.S. House,2,,Write-in,0,0,0
Wapello,Cass/Chillicothe,U.S. House,2,,Write-in,0,0,0
Wapello,Center,U.S. House,2,,Write-in,0,0,0
Wapello,Columbia/Eddyville,U.S. House,2,,Write-in,1,1,0
Wapello,Competine,U.S. House,2,,Write-in,0,0,0
Wapello,Dahlonega,U.S. House,2,,Write-in,0,0,0
Wapello,Green,U.S. House,2,,Write-in,0,0,0
Wapello,Highland,U.S. House,2,,Write-in,0,0,0
Wapello,Keokuk,U.S. House,2,,Write-in,0,0,0
Wapello,Richland/Kirkville,U.S. House,2,,Write-in,1,0,1
Wapello,Washington/Eldon,U.S. House,2,,Write-in,0,0,0
Wapello,Pct 1,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,358,182,176
Wapello,Pct 2,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,547,261,286
Wapello,Pct 3,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,617,296,321
Wapello,Pct 4,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,278,158,120
Wapello,Pct 5,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,307,119,188
Wapello,Pct 6,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,317,169,148
Wapello,Pct 7,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,323,156,167
Wapello,Pct 8,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,360,186,174
Wapello,Pct 9,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,536,241,295
Wapello,Pct 10,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,392,191,201
Wapello,Adams/Blakesburg/Polk,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,174,104,70
Wapello,Agency/Agency/Pleasant,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,236,136,100
Wapello,Cass/Chillicothe,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,24,22,2
Wapello,Center,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,245,124,121
Wapello,Columbia/Eddyville,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,136,99,37
Wapello,Competine,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,17,9,8
Wapello,Dahlonega,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,100,46,54
Wapello,Green,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,108,63,45
Wapello,Highland,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,31,19,12
Wapello,Keokuk,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,128,85,43
Wapello,Richland/Kirkville,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,89,55,34
Wapello,Washington/Eldon,Governor/Lieutenant Governor,,DEM,Fred Hubbell/Rita R. Hart,157,112,45
Wapello,Pct 1,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,349,223,126
Wapello,Pct 2,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,527,297,230
Wapello,Pct 3,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,621,382,239
Wapello,Pct 4,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,214,151,63
Wapello,Pct 5,Governor/Lieutenant Governor,,REP,Kim Reynolds/Adam Gregg,223,132,91
