county,precinct,office,district,party,candidate,votes,election_day,absentee
Boone,Boone 1st Ward,United States Representative District 4,,DEM,J.D. Scholten,588,337,251
Boone,Boone 2nd Ward,United States Representative District 4,,DEM,J.D. Scholten,620,293,327
Boone,Boone 3rd Ward,United States Representative District 4,,DEM,J.D. Scholten,660,313,347
Boone,Boone 4th Ward &amp; DSM Twp,United States Representative District 4,,DEM,J.D. Scholten,769,365,404
Boone,Boone 5th Ward,United States Representative District 4,,DEM,J.D. Scholten,593,226,367
Boone,Madrid 1st Ward,United States Representative District 4,,DEM,J.D. Scholten,223,170,53
Boone,Madrid 2nd Ward,United States Representative District 4,,DEM,J.D. Scholten,230,153,77
Boone,Madrid 3rd Ward,United States Representative District 4,,DEM,J.D. Scholten,206,161,45
Boone,Ogden,United States Representative District 4,,DEM,J.D. Scholten,444,276,168
Boone,Rural Precinct 1,United States Representative District 4,,DEM,J.D. Scholten,297,147,150
Boone,Rural Precinct 2,United States Representative District 4,,DEM,J.D. Scholten,502,276,226
Boone,Rural Precinct 3,United States Representative District 4,,DEM,J.D. Scholten,170,100,70
Boone,Rural Precinct 4,United States Representative District 4,,DEM,J.D. Scholten,448,219,229
Boone,Rural Precinct 5,United States Representative District 4,,DEM,J.D. Scholten,175,114,61
Boone,Rural Precinct 6,United States Representative District 4,,DEM,J.D. Scholten,428,181,247
Boone,Boone 1st Ward,United States Representative District 4,,REP,Steve King,396,234,162
Boone,Boone 2nd Ward,United States Representative District 4,,REP,Steve King,470,253,217
Boone,Boone 3rd Ward,United States Representative District 4,,REP,Steve King,439,236,203
Boone,Boone 4th Ward &amp; DSM Twp,United States Representative District 4,,REP,Steve King,586,288,298
Boone,Boone 5th Ward,United States Representative District 4,,REP,Steve King,410,185,225
Boone,Madrid 1st Ward,United States Representative District 4,,REP,Steve King,159,136,23
Boone,Madrid 2nd Ward,United States Representative District 4,,REP,Steve King,187,148,39
Boone,Madrid 3rd Ward,United States Representative District 4,,REP,Steve King,166,121,45
Boone,Ogden,United States Representative District 4,,REP,Steve King,410,274,136
Boone,Rural Precinct 1,United States Representative District 4,,REP,Steve King,283,142,141
Boone,Rural Precinct 2,United States Representative District 4,,REP,Steve King,443,245,198
Boone,Rural Precinct 3,United States Representative District 4,,REP,Steve King,193,129,64
Boone,Rural Precinct 4,United States Representative District 4,,REP,Steve King,552,322,230
Boone,Rural Precinct 5,United States Representative District 4,,REP,Steve King,174,120,54
Boone,Rural Precinct 6,United States Representative District 4,,REP,Steve King,482,226,256
Boone,Boone 1st Ward,United States Representative District 4,,LIB,Charles Aldrich,27,14,13
Boone,Boone 2nd Ward,United States Representative District 4,,LIB,Charles Aldrich,28,16,12
Boone,Boone 3rd Ward,United States Representative District 4,,LIB,Charles Aldrich,30,17,13
Boone,Boone 4th Ward &amp; DSM Twp,United States Representative District 4,,LIB,Charles Aldrich,42,22,20
Boone,Boone 5th Ward,United States Representative District 4,,LIB,Charles Aldrich,24,16,8
Boone,Madrid 1st Ward,United States Representative District 4,,LIB,Charles Aldrich,9,7,2
Boone,Madrid 2nd Ward,United States Representative District 4,,LIB,Charles Aldrich,13,12,1
Boone,Madrid 3rd Ward,United States Representative District 4,,LIB,Charles Aldrich,4,1,3
Boone,Ogden,United States Representative District 4,,LIB,Charles Aldrich,21,14,7
Boone,Rural Precinct 1,United States Representative District 4,,LIB,Charles Aldrich,16,12,4
Boone,Rural Precinct 2,United States Representative District 4,,LIB,Charles Aldrich,19,9,10
Boone,Rural Precinct 3,United States Representative District 4,,LIB,Charles Aldrich,13,11,2
Boone,Rural Precinct 4,United States Representative District 4,,LIB,Charles Aldrich,20,8,12
Boone,Rural Precinct 5,United States Representative District 4,,LIB,Charles Aldrich,4,3,1
Boone,Rural Precinct 6,United States Representative District 4,,LIB,Charles Aldrich,15,7,8
Boone,Boone 1st Ward,United States Representative District 4,,,Edward Peterson,10,6,4
Boone,Boone 2nd Ward,United States Representative District 4,,,Edward Peterson,4,1,3
Boone,Boone 3rd Ward,United States Representative District 4,,,Edward Peterson,5,3,2
Boone,Boone 4th Ward &amp; DSM Twp,United States Representative District 4,,,Edward Peterson,16,7,9
Boone,Boone 5th Ward,United States Representative District 4,,,Edward Peterson,9,6,3
Boone,Madrid 1st Ward,United States Representative District 4,,,Edward Peterson,3,2,1
Boone,Madrid 2nd Ward,United States Representative District 4,,,Edward Peterson,1,1,0
