county,precinct,office,district,party,candidate,votes,election_day,absentee
Marion,Clay,United States Representative District 2,,REP,Christopher Peters,270,185,85
Marion,Dallas,United States Representative District 2,,REP,Christopher Peters,307,237,70
Marion,Indiana Township,United States Representative District 2,,REP,Christopher Peters,189,117,72
Marion,Knoxville One,United States Representative District 2,,REP,Christopher Peters,298,180,118
Marion,Knoxville Two,United States Representative District 2,,REP,Christopher Peters,302,191,111
Marion,Knoxville Three,United States Representative District 2,,REP,Christopher Peters,397,238,159
Marion,Knoxville Four,United States Representative District 2,,REP,Christopher Peters,221,130,91
Marion,Knoxville Township,United States Representative District 2,,REP,Christopher Peters,803,395,408
Marion,Liberty,United States Representative District 2,,REP,Christopher Peters,199,145,54
Marion,Lake Prairie Township,United States Representative District 2,,REP,Christopher Peters,935,549,386
Marion,Otley,United States Representative District 2,,REP,Christopher Peters,680,386,294
Marion,Pella One,United States Representative District 2,,REP,Christopher Peters,807,504,303
Marion,Pella Two,United States Representative District 2,,REP,Christopher Peters,872,506,366
Marion,Pella Three,United States Representative District 2,,REP,Christopher Peters,1032,621,411
Marion,Pella Four,United States Representative District 2,,REP,Christopher Peters,541,360,181
Marion,Pleasantville,United States Representative District 2,,REP,Christopher Peters,806,533,273
Marion,Washington Township,United States Representative District 2,,REP,Christopher Peters,137,98,39
Marion,Clay,United States Representative District 2,,DEM,Dave Loebsack,131,84,47
Marion,Dallas,United States Representative District 2,,DEM,Dave Loebsack,314,234,80
Marion,Indiana Township,United States Representative District 2,,DEM,Dave Loebsack,137,72,65
Marion,Knoxville One,United States Representative District 2,,DEM,Dave Loebsack,321,149,172
Marion,Knoxville Two,United States Representative District 2,,DEM,Dave Loebsack,359,132,227
Marion,Knoxville Three,United States Representative District 2,,DEM,Dave Loebsack,449,179,270
Marion,Knoxville Four,United States Representative District 2,,DEM,Dave Loebsack,315,150,165
Marion,Knoxville Township,United States Representative District 2,,DEM,Dave Loebsack,529,172,357
Marion,Liberty,United States Representative District 2,,DEM,Dave Loebsack,136,97,39
Marion,Lake Prairie Township,United States Representative District 2,,DEM,Dave Loebsack,279,163,116
Marion,Otley,United States Representative District 2,,DEM,Dave Loebsack,343,187,156
Marion,Pella One,United States Representative District 2,,DEM,Dave Loebsack,407,228,179
Marion,Pella Two,United States Representative District 2,,DEM,Dave Loebsack,416,248,168
Marion,Pella Three,United States Representative District 2,,DEM,Dave Loebsack,424,230,194
Marion,Pella Four,United States Representative District 2,,DEM,Dave Loebsack,309,207,102
Marion,Pleasantville,United States Representative District 2,,DEM,Dave Loebsack,671,391,280
Marion,Washington Township,United States Representative District 2,,DEM,Dave Loebsack,90,51,39
Marion,Clay,United States Representative District 2,,LIB,Mark David Strauss,9,8,1
Marion,Dallas,United States Representative District 2,,LIB,Mark David Strauss,12,11,1
Marion,Indiana Township,United States Representative District 2,,LIB,Mark David Strauss,7,4,3
Marion,Knoxville One,United States Representative District 2,,LIB,Mark David Strauss,19,12,7
Marion,Knoxville Two,United States Representative District 2,,LIB,Mark David Strauss,18,14,4
Marion,Knoxville Three,United States Representative District 2,,LIB,Mark David Strauss,23,18,5
Marion,Knoxville Four,United States Representative District 2,,LIB,Mark David Strauss,22,17,5
Marion,Knoxville Township,United States Representative District 2,,LIB,Mark David Strauss,22,11,11
Marion,Liberty,United States Representative District 2,,LIB,Mark David Strauss,6,4,2
Marion,Lake Prairie Township,United States Representative District 2,,LIB,Mark David Strauss,14,11,3
Marion,Otley,United States Representative District 2,,LIB,Mark David Strauss,24,13,11
Marion,Pella One,United States Representative District 2,,LIB,Mark David Strauss,26,21,5
Marion,Pella Two,United States Representative District 2,,LIB,Mark David Strauss,32,28,4
Marion,Pella Three,United States Representative District 2,,LIB,Mark David Strauss,26,24,2
Marion,Pella Four,United States Representative District 2,,LIB,Mark David Strauss,19,13,6
Marion,Pleasantville,United States Representative District 2,,LIB,Mark David Strauss,53,36,17
Marion,Washington Township,United States Representative District 2,,LIB,Mark David Strauss,3,3,0
Marion,Clay,United States Representative District 2,,,Daniel Clark,2,2,0
Marion,Dallas,United States Representative District 2,,,Daniel Clark,7,5,2
Marion,Indiana Township,United States Representative District 2,,,Daniel Clark,0,0,0
Marion,Knoxville One,United States Representative District 2,,,Daniel Clark,2,2,0
Marion,Knoxville Two,United States Representative District 2,,,Daniel Clark,5,2,3
Marion,Knoxville Three,United States Representative District 2,,,Daniel Clark,10,4,6
Marion,Knoxville Four,United States Representative District 2,,,Daniel Clark,7,6,1
Marion,Knoxville Township,United States Representative District 2,,,Daniel Clark,7,2,5
Marion,Liberty,United States Representative District 2,,,Daniel Clark,1,1,0
Marion,Lake Prairie Township,United States Representative District 2,,,Daniel Clark,5,3,2
Marion,Otley,United States Representative District 2,,,Daniel Clark,6,4,2
Marion,Pella One,United States Representative District 2,,,Daniel Clark,5,5,0
Marion,Pella Two,United States Representative District 2,,,Daniel Clark,5,3,2
Marion,Pella Three,United States Representative District 2,,,Daniel Clark,6,4,2
Marion,Pella Four,United States Representative District 2,,,Daniel Clark,4,3,1
Marion,Pleasantville,United States Representative District 2,,,Daniel Clark,9,5,4
Marion,Washington Township,United States Representative District 2,,,Daniel Clark,4,3,1
