county,precinct,office,district,party,candidate,votes,election_day,absentee
Des Moines,Pct 1T,U.S. House,2,DEM,Dave Loebsack,724,330,394
Des Moines,Pct 2,U.S. House,2,DEM,Dave Loebsack,717,317,400
Des Moines,Pct 3,U.S. House,2,DEM,Dave Loebsack,572,292,280
Des Moines,Pct 4,U.S. House,2,DEM,Dave Loebsack,492,246,246
Des Moines,Pct 5,U.S. House,2,DEM,Dave Loebsack,540,250,290
Des Moines,Pct 6,U.S. House,2,DEM,Dave Loebsack,326,165,161
Des Moines,Pct 7,U.S. House,2,DEM,Dave Loebsack,750,383,367
Des Moines,Pct 8C,U.S. House,2,DEM,Dave Loebsack,914,440,474
Des Moines,Pct 9,U.S. House,2,DEM,Dave Loebsack,783,382,401
Des Moines,PCT DM,U.S. House,2,DEM,Dave Loebsack,345,226,119
Des Moines,PCT FM,U.S. House,2,DEM,Dave Loebsack,600,270,330
Des Moines,PCT HJ,U.S. House,2,DEM,Dave Loebsack,232,114,118
Des Moines,PCT MY,U.S. House,2,DEM,Dave Loebsack,523,340,183
Des Moines,PCT PW,U.S. House,2,DEM,Dave Loebsack,123,84,39
Des Moines,PCT Union,U.S. House,2,DEM,Dave Loebsack,176,78,98
Des Moines,PCT WB,U.S. House,2,DEM,Dave Loebsack,729,405,324
Des Moines,Pct 1T,U.S. House,2,REP,Christopher Peters,642,369,273
Des Moines,Pct 2,U.S. House,2,REP,Christopher Peters,369,213,156
Des Moines,Pct 3,U.S. House,2,REP,Christopher Peters,287,171,116
Des Moines,Pct 4,U.S. House,2,REP,Christopher Peters,218,134,84
Des Moines,Pct 5,U.S. House,2,REP,Christopher Peters,382,191,191
Des Moines,Pct 6,U.S. House,2,REP,Christopher Peters,130,83,47
Des Moines,Pct 7,U.S. House,2,REP,Christopher Peters,372,214,158
Des Moines,Pct 8C,U.S. House,2,REP,Christopher Peters,536,331,205
Des Moines,Pct 9,U.S. House,2,REP,Christopher Peters,445,250,195
Des Moines,PCT DM,U.S. House,2,REP,Christopher Peters,362,269,93
Des Moines,PCT FM,U.S. House,2,REP,Christopher Peters,542,269,273
Des Moines,PCT HJ,U.S. House,2,REP,Christopher Peters,354,213,141
Des Moines,PCT MY,U.S. House,2,REP,Christopher Peters,670,477,193
Des Moines,PCT PW,U.S. House,2,REP,Christopher Peters,222,159,63
Des Moines,PCT Union,U.S. House,2,REP,Christopher Peters,200,97,103
Des Moines,PCT WB,U.S. House,2,REP,Christopher Peters,407,261,146
Des Moines,Pct 1T,U.S. House,2,LIB,Mark David Strauss,15,14,1
Des Moines,Pct 2,U.S. House,2,LIB,Mark David Strauss,18,12,6
Des Moines,Pct 3,U.S. House,2,LIB,Mark David Strauss,30,22,8
Des Moines,Pct 4,U.S. House,2,LIB,Mark David Strauss,32,22,10
Des Moines,Pct 5,U.S. House,2,LIB,Mark David Strauss,17,8,9
