county,precinct,office,district,party,candidate,votes,election_day,absentee
Benton,Belle Plaine 1,U.S. House,1,REP,Rod Blum,202,164,38
Benton,Belle Plaine 2,U.S. House,1,REP,Rod Blum,155,118,37
Benton,Belle Plaine 3,U.S. House,1,REP,Rod Blum,116,93,23
Benton,Benton - Canton - Shellsburg,U.S. House,1,REP,Rod Blum,709,491,218
Benton,Big Grove - Union - Van Horne,U.S. House,1,REP,Rod Blum,337,262,75
Benton,Bruce - Cedar - Mt Auburn,U.S. House,1,REP,Rod Blum,300,237,63
Benton,Eden - Harrison - Taylor,U.S. House,1,REP,Rod Blum,471,293,178
Benton,Eldorado - Newhall,U.S. House,1,REP,Rod Blum,300,243,57
Benton,Florence - St Clair - Norway,U.S. House,1,REP,Rod Blum,402,283,119
Benton,Fremont - Atkins,U.S. House,1,REP,Rod Blum,730,571,159
Benton,Homer - Monroe - Jackson - Garrison,U.S. House,1,REP,Rod Blum,300,242,58
Benton,Iowa - Leroy - Luzerne - Blairstown,U.S. House,1,REP,Rod Blum,414,317,97
Benton,Kane - Keystone,U.S. House,1,REP,Rod Blum,225,177,48
Benton,Polk - Urbana,U.S. House,1,REP,Rod Blum,531,441,90
Benton,Vinton 1,U.S. House,1,REP,Rod Blum,263,155,108
Benton,Vinton 2,U.S. House,1,REP,Rod Blum,188,119,69
Benton,Vinton 3,U.S. House,1,REP,Rod Blum,280,182,98
Benton,Vinton 4,U.S. House,1,REP,Rod Blum,291,175,116
Benton,Walford,U.S. House,1,REP,Rod Blum,251,219,32
Benton,Belle Plaine 1,U.S. House,1,DEM,Abby Finkenauer,145,104,41
Benton,Belle Plaine 2,U.S. House,1,DEM,Abby Finkenauer,116,81,35
Benton,Belle Plaine 3,U.S. House,1,DEM,Abby Finkenauer,132,102,30
Benton,Benton - Canton - Shellsburg,U.S. House,1,DEM,Abby Finkenauer,515,345,170
Benton,Big Grove - Union - Van Horne,U.S. House,1,DEM,Abby Finkenauer,226,186,40
Benton,Bruce - Cedar - Mt Auburn,U.S. House,1,DEM,Abby Finkenauer,113,71,42
Benton,Eden - Harrison - Taylor,U.S. House,1,DEM,Abby Finkenauer,248,122,126
Benton,Eldorado - Newhall,U.S. House,1,DEM,Abby Finkenauer,240,184,56
Benton,Florence - St Clair - Norway,U.S. House,1,DEM,Abby Finkenauer,278,192,86
Benton,Fremont - Atkins,U.S. House,1,DEM,Abby Finkenauer,523,383,140
Benton,Homer - Monroe - Jackson - Garrison,U.S. House,1,DEM,Abby Finkenauer,135,102,33
Benton,Iowa - Leroy - Luzerne - Blairstown,U.S. House,1,DEM,Abby Finkenauer,245,170,75
