county,precinct,office,district,party,candidate,votes,election_day,absentee
Marshall,BANGOR / LISCOMB,U.S. House,1,REP,Rod Blum,224,153,71
Marshall,EDEN / LOGAN,U.S. House,1,REP,Rod Blum,431,308,123
Marshall,GREEN CASTLE,U.S. House,1,REP,Rod Blum,238,179,59
Marshall,JEFFERSON,U.S. House,1,REP,Rod Blum,219,151,68
Marshall,Legrand and City,U.S. House,1,REP,Rod Blum,378,287,91
Marshall,LIBERTY / MINERVA,U.S. House,1,REP,Rod Blum,221,184,37
Marshall,MARIETTA / WASHINGTON,U.S. House,1,REP,Rod Blum,266,174,92
Marshall,MARION / VIENNA,U.S. House,1,REP,Rod Blum,345,234,111
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,REP,Rod Blum,94,53,41
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,REP,Rod Blum,191,102,89
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,REP,Rod Blum,363,193,170
Marshall,IVH MALLOY HALL 2-2,U.S. House,1,REP,Rod Blum,609,303,306
Marshall,FISHER COMM. CENTER 3-1,U.S. House,1,REP,Rod Blum,636,340,296
Marshall,FISHER COMM. CENTER 3-2,U.S. House,1,REP,Rod Blum,777,394,383
Marshall,REDEEMER LUTHERAN CHURCH 4-1,U.S. House,1,REP,Rod Blum,392,210,182
Marshall,REDEEMER LUTHERAN CHURCH 4-2,U.S. House,1,REP,Rod Blum,604,364,240
Marshall,STATE CENTER,U.S. House,1,REP,Rod Blum,517,366,151
Marshall,TAYLOR,U.S. House,1,REP,Rod Blum,282,158,124
Marshall,Timber Creek,U.S. House,1,REP,Rod Blum,337,175,162
Marshall,BANGOR / LISCOMB,U.S. House,1,DEM,Abby Finkenauer,128,89,39
Marshall,EDEN / LOGAN,U.S. House,1,DEM,Abby Finkenauer,332,227,105
Marshall,GREEN CASTLE,U.S. House,1,DEM,Abby Finkenauer,154,97,57
Marshall,JEFFERSON,U.S. House,1,DEM,Abby Finkenauer,155,101,54
Marshall,Legrand and City,U.S. House,1,DEM,Abby Finkenauer,271,191,80
Marshall,LIBERTY / MINERVA,U.S. House,1,DEM,Abby Finkenauer,99,77,22
Marshall,MARIETTA / WASHINGTON,U.S. House,1,DEM,Abby Finkenauer,101,48,53
Marshall,MARION / VIENNA,U.S. House,1,DEM,Abby Finkenauer,205,101,104
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,DEM,Abby Finkenauer,336,160,176
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,DEM,Abby Finkenauer,343,155,188
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,DEM,Abby Finkenauer,511,206,305
Marshall,IVH MALLOY HALL 2-2,U.S. House,1,DEM,Abby Finkenauer,710,318,392
Marshall,FISHER COMM. CENTER 3-1,U.S. House,1,DEM,Abby Finkenauer,599,276,323
Marshall,FISHER COMM. CENTER 3-2,U.S. House,1,DEM,Abby Finkenauer,783,351,432
Marshall,REDEEMER LUTHERAN CHURCH 4-1,U.S. House,1,DEM,Abby Finkenauer,560,248,312
Marshall,REDEEMER LUTHERAN CHURCH 4-2,U.S. House,1,DEM,Abby Finkenauer,622,310,312
Marshall,STATE CENTER,U.S. House,1,DEM,Abby Finkenauer,308,201,107
Marshall,TAYLOR,U.S. House,1,DEM,Abby Finkenauer,220,115,105
Marshall,Timber Creek,U.S. House,1,DEM,Abby Finkenauer,174,82,92
Marshall,BANGOR / LISCOMB,U.S. House,1,LIB,Troy Hageman,6,5,1
Marshall,EDEN / LOGAN,U.S. House,1,LIB,Troy Hageman,24,18,6
Marshall,GREEN CASTLE,U.S. House,1,LIB,Troy Hageman,20,17,3
Marshall,JEFFERSON,U.S. House,1,LIB,Troy Hageman,9,8,1
Marshall,Legrand and City,U.S. House,1,LIB,Troy Hageman,26,20,6
Marshall,LIBERTY / MINERVA,U.S. House,1,LIB,Troy Hageman,11,8,3
Marshall,MARIETTA / WASHINGTON,U.S. House,1,LIB,Troy Hageman,9,8,1
Marshall,MARION / VIENNA,U.S. House,1,LIB,Troy Hageman,12,9,3
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,LIB,Troy Hageman,6,3,3
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,LIB,Troy Hageman,22,15,7
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,LIB,Troy Hageman,29,15,14
Marshall,IVH MALLOY HALL 2-2,U.S. House,1,LIB,Troy Hageman,27,16,11
Marshall,FISHER COMM. CENTER 3-1,U.S. House,1,LIB,Troy Hageman,29,21,8
Marshall,FISHER COMM. CENTER 3-2,U.S. House,1,LIB,Troy Hageman,46,21,25
Marshall,REDEEMER LUTHERAN CHURCH 4-1,U.S. House,1,LIB,Troy Hageman,32,19,13
Marshall,REDEEMER LUTHERAN CHURCH 4-2,U.S. House,1,LIB,Troy Hageman,28,19,9
Marshall,STATE CENTER,U.S. House,1,LIB,Troy Hageman,26,20,6
Marshall,TAYLOR,U.S. House,1,LIB,Troy Hageman,31,21,10
Marshall,Timber Creek,U.S. House,1,LIB,Troy Hageman,11,7,4
Marshall,BANGOR / LISCOMB,U.S. House,1,,Write-in,1,1,0
Marshall,EDEN / LOGAN,U.S. House,1,,Write-in,0,0,0
Marshall,GREEN CASTLE,U.S. House,1,,Write-in,0,0,0
Marshall,JEFFERSON,U.S. House,1,,Write-in,0,0,0
Marshall,Legrand and City,U.S. House,1,,Write-in,1,1,0
Marshall,LIBERTY / MINERVA,U.S. House,1,,Write-in,0,0,0
Marshall,MARIETTA / WASHINGTON,U.S. House,1,,Write-in,0,0,0
Marshall,MARION / VIENNA,U.S. House,1,,Write-in,0,0,0
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,,Write-in,0,0,0
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,,Write-in,0,0,0
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,,Write-in,1,1,0
