county,precinct,office,district,party,candidate,votes,election_day,absentee
Monroe,No 1 - Albia First Ward,U.S. House,2,DEM,Dave Loebsack,177,90,87
Monroe,No 2 - Albia Second Ward,U.S. House,2,DEM,Dave Loebsack,139,91,48
Monroe,No 3 - Albia Third Ward,U.S. House,2,DEM,Dave Loebsack,135,54,81
Monroe,No 4 - Albia Fourth Ward,U.S. House,2,DEM,Dave Loebsack,174,85,89
Monroe,"No 5-Courthouse (PL, GL, TR, MT, UR and MN)",U.S. House,2,DEM,Dave Loebsack,367,174,193
Monroe,"No 6-Lovilia Comm Center (LV Cty; BC, CE, UN Twps)",U.S. House,2,DEM,Dave Loebsack,183,122,61
Monroe,"No 7-St Patrick's Church (ML Cty; FR, JK, WY Twps)",U.S. House,2,DEM,Dave Loebsack,119,79,40
Monroe,No 1 - Albia First Ward,U.S. House,2,REP,Christopher Peters,209,129,80
Monroe,No 2 - Albia Second Ward,U.S. House,2,REP,Christopher Peters,171,114,57
Monroe,No 3 - Albia Third Ward,U.S. House,2,REP,Christopher Peters,115,76,39
Monroe,No 4 - Albia Fourth Ward,U.S. House,2,REP,Christopher Peters,142,101,41
Monroe,"No 5-Courthouse (PL, GL, TR, MT, UR and MN)",U.S. House,2,REP,Christopher Peters,632,356,276
Monroe,"No 6-Lovilia Comm Center (LV Cty; BC, CE, UN Twps)",U.S. House,2,REP,Christopher Peters,293,194,99
Monroe,"No 7-St Patrick's Church (ML Cty; FR, JK, WY Twps)",U.S. House,2,REP,Christopher Peters,155,111,44
Monroe,No 1 - Albia First Ward,U.S. House,2,LIB,Mark David Strauss,14,13,1
Monroe,No 2 - Albia Second Ward,U.S. House,2,LIB,Mark David Strauss,9,8,1
Monroe,No 3 - Albia Third Ward,U.S. House,2,LIB,Mark David Strauss,4,3,1
Monroe,No 4 - Albia Fourth Ward,U.S. House,2,LIB,Mark David Strauss,6,5,1
Monroe,"No 5-Courthouse (PL, GL, TR, MT, UR and MN)",U.S. House,2,LIB,Mark David Strauss,21,10,11
