county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Wapello,Agency/Agency/Pleasant,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Cass/Chillicothe,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Center,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Columbia/Eddyville,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Competine,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Dahlonega,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Green,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Highland,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Keokuk,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Richland/Kirkville,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Washington/Eldon,United States Representative District 2,,,Write-in,0,0,0,0,0
Wapello,Pct 1,Governor,,DEM,Nate Boulton,14,0,6,8,0
Wapello,Pct 2,Governor,,DEM,Nate Boulton,20,0,8,12,0
Wapello,Pct 3,Governor,,DEM,Nate Boulton,34,0,11,23,0
Wapello,Pct 4,Governor,,DEM,Nate Boulton,9,0,3,6,0
Wapello,Pct 5,Governor,,DEM,Nate Boulton,6,0,1,5,0
Wapello,Pct 6,Governor,,DEM,Nate Boulton,16,0,3,13,0
Wapello,Pct 7,Governor,,DEM,Nate Boulton,16,0,2,14,0
Wapello,Pct 8,Governor,,DEM,Nate Boulton,29,0,4,25,0
Wapello,Pct 9,Governor,,DEM,Nate Boulton,25,0,4,21,0
Wapello,Pct 10,Governor,,DEM,Nate Boulton,27,0,6,21,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,Nate Boulton,7,0,3,4,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,Nate Boulton,9,0,4,5,0
Wapello,Cass/Chillicothe,Governor,,DEM,Nate Boulton,0,0,0,0,0
Wapello,Center,Governor,,DEM,Nate Boulton,13,0,0,13,0
Wapello,Columbia/Eddyville,Governor,,DEM,Nate Boulton,3,0,1,2,0
Wapello,Competine,Governor,,DEM,Nate Boulton,0,0,0,0,0
Wapello,Dahlonega,Governor,,DEM,Nate Boulton,3,0,1,2,0
Wapello,Green,Governor,,DEM,Nate Boulton,6,0,5,1,0
Wapello,Highland,Governor,,DEM,Nate Boulton,1,0,0,1,0
Wapello,Keokuk,Governor,,DEM,Nate Boulton,8,0,5,3,0
Wapello,Richland/Kirkville,Governor,,DEM,Nate Boulton,0,0,0,0,0
Wapello,Washington/Eldon,Governor,,DEM,Nate Boulton,6,0,6,0,0
Wapello,Pct 1,Governor,,DEM,Cathy Glasson,45,0,37,8,0
Wapello,Pct 2,Governor,,DEM,Cathy Glasson,61,0,55,6,0
Wapello,Pct 3,Governor,,DEM,Cathy Glasson,45,0,36,9,0
Wapello,Pct 4,Governor,,DEM,Cathy Glasson,33,0,31,2,0
Wapello,Pct 5,Governor,,DEM,Cathy Glasson,25,0,14,11,0
Wapello,Pct 6,Governor,,DEM,Cathy Glasson,21,0,16,5,0
Wapello,Pct 7,Governor,,DEM,Cathy Glasson,31,0,20,11,0
Wapello,Pct 8,Governor,,DEM,Cathy Glasson,45,0,33,12,0
Wapello,Pct 9,Governor,,DEM,Cathy Glasson,50,0,36,14,0
Wapello,Pct 10,Governor,,DEM,Cathy Glasson,25,0,19,6,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,Cathy Glasson,7,0,5,2,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,Cathy Glasson,21,0,19,2,0
Wapello,Cass/Chillicothe,Governor,,DEM,Cathy Glasson,4,0,4,0,0
Wapello,Center,Governor,,DEM,Cathy Glasson,11,0,8,3,0
Wapello,Columbia/Eddyville,Governor,,DEM,Cathy Glasson,4,0,4,0,0
Wapello,Competine,Governor,,DEM,Cathy Glasson,0,0,0,0,0
Wapello,Dahlonega,Governor,,DEM,Cathy Glasson,9,0,7,2,0
Wapello,Green,Governor,,DEM,Cathy Glasson,11,0,9,2,0
Wapello,Highland,Governor,,DEM,Cathy Glasson,3,0,3,0,0
Wapello,Keokuk,Governor,,DEM,Cathy Glasson,16,0,16,0,0
Wapello,Richland/Kirkville,Governor,,DEM,Cathy Glasson,8,0,8,0,0
Wapello,Washington/Eldon,Governor,,DEM,Cathy Glasson,11,0,10,1,0
Wapello,Pct 1,Governor,,DEM,Fred Hubbell,64,0,44,20,0
Wapello,Pct 2,Governor,,DEM,Fred Hubbell,153,0,117,36,0
Wapello,Pct 3,Governor,,DEM,Fred Hubbell,158,0,119,39,0
Wapello,Pct 4,Governor,,DEM,Fred Hubbell,38,0,34,4,0
Wapello,Pct 5,Governor,,DEM,Fred Hubbell,61,0,33,28,0
Wapello,Pct 6,Governor,,DEM,Fred Hubbell,64,0,43,21,0
Wapello,Pct 7,Governor,,DEM,Fred Hubbell,56,0,27,29,0
Wapello,Pct 8,Governor,,DEM,Fred Hubbell,64,0,44,20,0
Wapello,Pct 9,Governor,,DEM,Fred Hubbell,149,0,94,55,0
Wapello,Pct 10,Governor,,DEM,Fred Hubbell,87,0,56,31,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,Fred Hubbell,32,0,26,6,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,Fred Hubbell,51,0,36,15,0
Wapello,Cass/Chillicothe,Governor,,DEM,Fred Hubbell,4,0,4,0,0
Wapello,Center,Governor,,DEM,Fred Hubbell,40,0,33,7,0
Wapello,Columbia/Eddyville,Governor,,DEM,Fred Hubbell,22,0,18,4,0
Wapello,Competine,Governor,,DEM,Fred Hubbell,2,0,0,2,0
Wapello,Dahlonega,Governor,,DEM,Fred Hubbell,26,0,21,5,0
Wapello,Green,Governor,,DEM,Fred Hubbell,19,0,15,4,0
Wapello,Highland,Governor,,DEM,Fred Hubbell,3,0,2,1,0
Wapello,Keokuk,Governor,,DEM,Fred Hubbell,29,0,20,9,0
Wapello,Richland/Kirkville,Governor,,DEM,Fred Hubbell,12,0,8,4,0
Wapello,Washington/Eldon,Governor,,DEM,Fred Hubbell,34,0,25,9,0
Wapello,Pct 1,Governor,,DEM,Andrea Andy McGuire,3,0,2,1,0
Wapello,Pct 2,Governor,,DEM,Andrea Andy McGuire,14,0,10,4,0
Wapello,Pct 3,Governor,,DEM,Andrea Andy McGuire,12,0,5,7,0
Wapello,Pct 4,Governor,,DEM,Andrea Andy McGuire,5,0,4,1,0
Wapello,Pct 5,Governor,,DEM,Andrea Andy McGuire,5,0,3,2,0
Wapello,Pct 6,Governor,,DEM,Andrea Andy McGuire,9,0,6,3,0
Wapello,Pct 7,Governor,,DEM,Andrea Andy McGuire,6,0,3,3,0
Wapello,Pct 8,Governor,,DEM,Andrea Andy McGuire,11,0,2,9,0
Wapello,Pct 9,Governor,,DEM,Andrea Andy McGuire,12,0,7,5,0
Wapello,Pct 10,Governor,,DEM,Andrea Andy McGuire,13,0,4,9,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,Andrea Andy McGuire,5,0,5,0,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,Andrea Andy McGuire,6,0,5,1,0
Wapello,Cass/Chillicothe,Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Wapello,Center,Governor,,DEM,Andrea Andy McGuire,4,0,3,1,0
Wapello,Columbia/Eddyville,Governor,,DEM,Andrea Andy McGuire,5,0,4,1,0
Wapello,Competine,Governor,,DEM,Andrea Andy McGuire,0,0,0,0,0
Wapello,Dahlonega,Governor,,DEM,Andrea Andy McGuire,0,0,0,0,0
Wapello,Green,Governor,,DEM,Andrea Andy McGuire,4,0,2,2,0
Wapello,Highland,Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Wapello,Keokuk,Governor,,DEM,Andrea Andy McGuire,3,0,2,1,0
Wapello,Richland/Kirkville,Governor,,DEM,Andrea Andy McGuire,2,0,2,0,0
Wapello,Washington/Eldon,Governor,,DEM,Andrea Andy McGuire,5,0,4,1,0
Wapello,Pct 1,Governor,,DEM,John Norris,12,0,8,4,0
Wapello,Pct 2,Governor,,DEM,John Norris,13,0,12,1,0
Wapello,Pct 3,Governor,,DEM,John Norris,20,0,15,5,0
Wapello,Pct 4,Governor,,DEM,John Norris,6,0,2,4,0
Wapello,Pct 5,Governor,,DEM,John Norris,13,0,6,7,0
Wapello,Pct 6,Governor,,DEM,John Norris,8,0,8,0,0
Wapello,Pct 7,Governor,,DEM,John Norris,5,0,4,1,0
Wapello,Pct 8,Governor,,DEM,John Norris,5,0,5,0,0
Wapello,Pct 9,Governor,,DEM,John Norris,16,0,13,3,0
Wapello,Pct 10,Governor,,DEM,John Norris,16,0,10,6,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,John Norris,3,0,3,0,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,John Norris,17,0,12,5,0
Wapello,Cass/Chillicothe,Governor,,DEM,John Norris,3,0,3,0,0
Wapello,Center,Governor,,DEM,John Norris,5,0,5,0,0
Wapello,Columbia/Eddyville,Governor,,DEM,John Norris,2,0,2,0,0
Wapello,Competine,Governor,,DEM,John Norris,0,0,0,0,0
Wapello,Dahlonega,Governor,,DEM,John Norris,1,0,1,0,0
Wapello,Green,Governor,,DEM,John Norris,2,0,2,0,0
Wapello,Highland,Governor,,DEM,John Norris,1,0,1,0,0
Wapello,Keokuk,Governor,,DEM,John Norris,6,0,5,1,0
Wapello,Richland/Kirkville,Governor,,DEM,John Norris,3,0,3,0,0
Wapello,Washington/Eldon,Governor,,DEM,John Norris,6,0,6,0,0
Wapello,Pct 1,Governor,,DEM,Ross Wilburn,2,0,1,1,0
Wapello,Pct 2,Governor,,DEM,Ross Wilburn,6,0,1,5,0
Wapello,Pct 3,Governor,,DEM,Ross Wilburn,3,0,2,1,0
Wapello,Pct 4,Governor,,DEM,Ross Wilburn,3,0,2,1,0
Wapello,Pct 5,Governor,,DEM,Ross Wilburn,2,0,1,1,0
Wapello,Pct 6,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Pct 7,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Pct 8,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Pct 9,Governor,,DEM,Ross Wilburn,2,0,1,1,0
Wapello,Pct 10,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Adams/Blakesburg/Polk,Governor,,DEM,Ross Wilburn,2,0,1,1,0
Wapello,Agency/Agency/Pleasant,Governor,,DEM,Ross Wilburn,1,0,0,1,0
Wapello,Cass/Chillicothe,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Center,Governor,,DEM,Ross Wilburn,1,0,0,1,0
Wapello,Columbia/Eddyville,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Wapello,Competine,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Wapello,Dahlonega,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Green,Governor,,DEM,Ross Wilburn,1,0,0,1,0
Wapello,Highland,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Keokuk,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Wapello,Richland/Kirkville,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Wapello,Washington/Eldon,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Wapello,Pct 1,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 2,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 3,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 4,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 5,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 6,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 7,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 8,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 9,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 10,Governor,,,Write-in,0,0,0,0,0
Wapello,Adams/Blakesburg/Polk,Governor,,,Write-in,1,0,1,0,0
Wapello,Agency/Agency/Pleasant,Governor,,,Write-in,0,0,0,0,0
Wapello,Cass/Chillicothe,Governor,,,Write-in,0,0,0,0,0
Wapello,Center,Governor,,,Write-in,0,0,0,0,0
Wapello,Columbia/Eddyville,Governor,,,Write-in,0,0,0,0,0
Wapello,Competine,Governor,,,Write-in,0,0,0,0,0
Wapello,Dahlonega,Governor,,,Write-in,0,0,0,0,0
Wapello,Green,Governor,,,Write-in,0,0,0,0,0
Wapello,Highland,Governor,,,Write-in,0,0,0,0,0
Wapello,Keokuk,Governor,,,Write-in,0,0,0,0,0
Wapello,Richland/Kirkville,Governor,,,Write-in,0,0,0,0,0
Wapello,Washington/Eldon,Governor,,,Write-in,0,0,0,0,0
Wapello,Pct 1,Secretary of State,,DEM,Deidre DeJear,58,0,43,15,0
Wapello,Pct 2,Secretary of State,,DEM,Deidre DeJear,76,0,55,21,0
Wapello,Pct 3,Secretary of State,,DEM,Deidre DeJear,77,0,50,27,0
Wapello,Pct 4,Secretary of State,,DEM,Deidre DeJear,40,0,34,6,0
Wapello,Pct 5,Secretary of State,,DEM,Deidre DeJear,49,0,21,28,0
Wapello,Pct 6,Secretary of State,,DEM,Deidre DeJear,29,0,21,8,0
Wapello,Pct 7,Secretary of State,,DEM,Deidre DeJear,44,0,18,26,0
Wapello,Pct 8,Secretary of State,,DEM,Deidre DeJear,37,0,25,12,0
Wapello,Pct 9,Secretary of State,,DEM,Deidre DeJear,77,0,47,30,0
Wapello,Pct 10,Secretary of State,,DEM,Deidre DeJear,53,0,21,32,0
Wapello,Adams/Blakesburg/Polk,Secretary of State,,DEM,Deidre DeJear,8,0,5,3,0
Wapello,Agency/Agency/Pleasant,Secretary of State,,DEM,Deidre DeJear,36,0,29,7,0
Wapello,Cass/Chillicothe,Secretary of State,,DEM,Deidre DeJear,6,0,6,0,0
Wapello,Center,Secretary of State,,DEM,Deidre DeJear,21,0,12,9,0
Wapello,Columbia/Eddyville,Secretary of State,,DEM,Deidre DeJear,14,0,11,3,0
Wapello,Competine,Secretary of State,,DEM,Deidre DeJear,2,0,0,2,0
Wapello,Dahlonega,Secretary of State,,DEM,Deidre DeJear,15,0,12,3,0
Wapello,Green,Secretary of State,,DEM,Deidre DeJear,17,0,12,5,0
Wapello,Highland,Secretary of State,,DEM,Deidre DeJear,4,0,3,1,0
Wapello,Keokuk,Secretary of State,,DEM,Deidre DeJear,15,0,9,6,0
Wapello,Richland/Kirkville,Secretary of State,,DEM,Deidre DeJear,5,0,5,0,0
Wapello,Washington/Eldon,Secretary of State,,DEM,Deidre DeJear,20,0,18,2,0
Wapello,Pct 1,Secretary of State,,DEM,Jim Mowrer,77,0,51,26,0
Wapello,Pct 2,Secretary of State,,DEM,Jim Mowrer,155,0,117,38,0
Wapello,Pct 3,Secretary of State,,DEM,Jim Mowrer,163,0,109,54,0
Wapello,Pct 4,Secretary of State,,DEM,Jim Mowrer,50,0,37,13,0
Wapello,Pct 5,Secretary of State,,DEM,Jim Mowrer,56,0,31,25,0
Wapello,Pct 6,Secretary of State,,DEM,Jim Mowrer,81,0,49,32,0
Wapello,Pct 7,Secretary of State,,DEM,Jim Mowrer,65,0,35,30,0
Wapello,Pct 8,Secretary of State,,DEM,Jim Mowrer,101,0,55,46,0
Wapello,Pct 9,Secretary of State,,DEM,Jim Mowrer,147,0,91,56,0
Wapello,Pct 10,Secretary of State,,DEM,Jim Mowrer,104,0,69,35,0
Wapello,Adams/Blakesburg/Polk,Secretary of State,,DEM,Jim Mowrer,44,0,33,11,0
Wapello,Agency/Agency/Pleasant,Secretary of State,,DEM,Jim Mowrer,60,0,40,20,0
Wapello,Cass/Chillicothe,Secretary of State,,DEM,Jim Mowrer,7,0,7,0,0
Wapello,Center,Secretary of State,,DEM,Jim Mowrer,43,0,31,12,0
Wapello,Columbia/Eddyville,Secretary of State,,DEM,Jim Mowrer,22,0,18,4,0
Wapello,Competine,Secretary of State,,DEM,Jim Mowrer,0,0,0,0,0
Wapello,Dahlonega,Secretary of State,,DEM,Jim Mowrer,22,0,16,6,0
Wapello,Green,Secretary of State,,DEM,Jim Mowrer,27,0,21,6,0
Wapello,Highland,Secretary of State,,DEM,Jim Mowrer,4,0,3,1,0
Wapello,Keokuk,Secretary of State,,DEM,Jim Mowrer,46,0,36,10,0
Wapello,Richland/Kirkville,Secretary of State,,DEM,Jim Mowrer,14,0,12,2,0
Wapello,Washington/Eldon,Secretary of State,,DEM,Jim Mowrer,41,0,33,8,0
Wapello,Pct 1,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 2,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 3,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 4,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 5,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 6,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 7,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 8,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 9,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 10,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Adams/Blakesburg/Polk,Secretary of State,,,Write-in,2,0,1,1,0
Wapello,Agency/Agency/Pleasant,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Cass/Chillicothe,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Center,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Columbia/Eddyville,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Competine,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Dahlonega,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Green,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Highland,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Keokuk,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Richland/Kirkville,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Washington/Eldon,Secretary of State,,,Write-in,0,0,0,0,0
Wapello,Pct 1,Auditor of State,,DEM,Rob Sand,130,0,91,39,0
Wapello,Pct 2,Auditor of State,,DEM,Rob Sand,219,0,161,58,0
Wapello,Pct 3,Auditor of State,,DEM,Rob Sand,220,0,148,72,0
Wapello,Pct 4,Auditor of State,,DEM,Rob Sand,80,0,63,17,0
Wapello,Pct 5,Auditor of State,,DEM,Rob Sand,93,0,46,47,0
Wapello,Pct 6,Auditor of State,,DEM,Rob Sand,103,0,68,35,0
Wapello,Pct 7,Auditor of State,,DEM,Rob Sand,101,0,46,55,0
Wapello,Pct 8,Auditor of State,,DEM,Rob Sand,132,0,77,55,0
Wapello,Pct 9,Auditor of State,,DEM,Rob Sand,209,0,124,85,0
Wapello,Pct 10,Auditor of State,,DEM,Rob Sand,145,0,82,63,0
Wapello,Adams/Blakesburg/Polk,Auditor of State,,DEM,Rob Sand,47,0,36,11,0
Wapello,Agency/Agency/Pleasant,Auditor of State,,DEM,Rob Sand,90,0,64,26,0
Wapello,Cass/Chillicothe,Auditor of State,,DEM,Rob Sand,11,0,11,0,0
Wapello,Center,Auditor of State,,DEM,Rob Sand,61,0,43,18,0
Wapello,Columbia/Eddyville,Auditor of State,,DEM,Rob Sand,35,0,28,7,0
Wapello,Competine,Auditor of State,,DEM,Rob Sand,2,0,0,2,0
Wapello,Dahlonega,Auditor of State,,DEM,Rob Sand,33,0,24,9,0
Wapello,Green,Auditor of State,,DEM,Rob Sand,42,0,33,9,0
Wapello,Highland,Auditor of State,,DEM,Rob Sand,7,0,6,1,0
Wapello,Keokuk,Auditor of State,,DEM,Rob Sand,60,0,43,17,0
Wapello,Richland/Kirkville,Auditor of State,,DEM,Rob Sand,19,0,17,2,0
Wapello,Washington/Eldon,Auditor of State,,DEM,Rob Sand,58,0,48,10,0
Wapello,Pct 1,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 2,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 3,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 4,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 5,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 6,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 7,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 8,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 9,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 10,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Adams/Blakesburg/Polk,Auditor of State,,,Write-in,2,0,1,1,0
Wapello,Agency/Agency/Pleasant,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Cass/Chillicothe,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Center,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Columbia/Eddyville,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Competine,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Dahlonega,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Green,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Highland,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Keokuk,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Richland/Kirkville,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Washington/Eldon,Auditor of State,,,Write-in,0,0,0,0,0
Wapello,Pct 1,Treasurer of State,,DEM,Michael L Fitzgerald,129,0,90,39,0
Wapello,Pct 2,Treasurer of State,,DEM,Michael L Fitzgerald,235,0,175,60,0
Wapello,Pct 3,Treasurer of State,,DEM,Michael L Fitzgerald,240,0,161,79,0
Wapello,Pct 4,Treasurer of State,,DEM,Michael L Fitzgerald,86,0,69,17,0
Wapello,Pct 5,Treasurer of State,,DEM,Michael L Fitzgerald,96,0,48,48,0
Wapello,Pct 6,Treasurer of State,,DEM,Michael L Fitzgerald,109,0,70,39,0
Wapello,Pct 7,Treasurer of State,,DEM,Michael L Fitzgerald,105,0,50,55,0
Wapello,Pct 8,Treasurer of State,,DEM,Michael L Fitzgerald,137,0,77,60,0
Wapello,Pct 9,Treasurer of State,,DEM,Michael L Fitzgerald,218,0,129,89,0
Wapello,Pct 10,Treasurer of State,,DEM,Michael L Fitzgerald,149,0,84,65,0
Wapello,Adams/Blakesburg/Polk,Treasurer of State,,DEM,Michael L Fitzgerald,53,0,41,12,0
Wapello,Agency/Agency/Pleasant,Treasurer of State,,DEM,Michael L Fitzgerald,94,0,67,27,0
Wapello,Cass/Chillicothe,Treasurer of State,,DEM,Michael L Fitzgerald,11,0,11,0,0
Wapello,Center,Treasurer of State,,DEM,Michael L Fitzgerald,66,0,47,19,0
Wapello,Columbia/Eddyville,Treasurer of State,,DEM,Michael L Fitzgerald,37,0,30,7,0
Wapello,Competine,Treasurer of State,,DEM,Michael L Fitzgerald,2,0,0,2,0
Wapello,Dahlonega,Treasurer of State,,DEM,Michael L Fitzgerald,35,0,26,9,0
Wapello,Green,Treasurer of State,,DEM,Michael L Fitzgerald,44,0,33,11,0
Wapello,Highland,Treasurer of State,,DEM,Michael L Fitzgerald,9,0,7,2,0
Wapello,Keokuk,Treasurer of State,,DEM,Michael L Fitzgerald,62,0,45,17,0
Wapello,Richland/Kirkville,Treasurer of State,,DEM,Michael L Fitzgerald,19,0,17,2,0
Wapello,Washington/Eldon,Treasurer of State,,DEM,Michael L Fitzgerald,62,0,51,11,0
Wapello,Pct 1,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 2,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 3,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 4,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 5,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 6,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 7,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 8,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 9,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Pct 10,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Adams/Blakesburg/Polk,Treasurer of State,,,Write-in,3,0,2,1,0
Wapello,Agency/Agency/Pleasant,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Cass/Chillicothe,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Center,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Columbia/Eddyville,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Competine,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Dahlonega,Treasurer of State,,,Write-in,0,0,0,0,0
Wapello,Green,Treasurer of State,,,Write-in,0,0,0,0,0
