county,precinct,office,district,party,candidate,votes,absentee,polling
Dubuque,Hope Evangelical Free Church,United States Representative District 1,,DEM,Abby Finkenauer,140,0,140
Dubuque,Dyersville Social Center 37,United States Representative District 1,,DEM,Abby Finkenauer,53,0,53
Dubuque,Dyersville Social Center 38,United States Representative District 1,,DEM,Abby Finkenauer,41,0,41
Dubuque,Beckman High School,United States Representative District 1,,DEM,Abby Finkenauer,85,0,85
Dubuque,Farley Memorial Hall,United States Representative District 1,,DEM,Abby Finkenauer,97,0,97
Dubuque,Epworth Council Chambers,United States Representative District 1,,DEM,Abby Finkenauer,252,1,251
Dubuque,SS Peter and Paul School,United States Representative District 1,,DEM,Abby Finkenauer,198,2,196
Dubuque,Key West Fire Station,United States Representative District 1,,DEM,Abby Finkenauer,178,0,178
Dubuque,Bernard Fire Station,United States Representative District 1,,DEM,Abby Finkenauer,29,0,29
Dubuque,Swiss Valley Nature Center,United States Representative District 1,,DEM,Abby Finkenauer,128,0,128
Dubuque,Rockdale United Methodist Church,United States Representative District 1,,DEM,Thomas Heckroth,31,0,31
Dubuque,Theisen's Home Center,United States Representative District 1,,DEM,Thomas Heckroth,39,0,39
Dubuque,Area Residential Care,United States Representative District 1,,DEM,Thomas Heckroth,15,0,15
Dubuque,Journey Church,United States Representative District 1,,DEM,Thomas Heckroth,26,0,26
Dubuque,Arbor Oaks Bible Chapel,United States Representative District 1,,DEM,Thomas Heckroth,34,0,34
Dubuque,Summit Congregational Church,United States Representative District 1,,DEM,Thomas Heckroth,26,0,26
Dubuque,St. Peter Lutheran Church,United States Representative District 1,,DEM,Thomas Heckroth,33,0,33
Dubuque,Emmaus Bible College,United States Representative District 1,,DEM,Thomas Heckroth,21,0,21
Dubuque,Westminster Church Nine,United States Representative District 1,,DEM,Thomas Heckroth,25,0,25
Dubuque,Westminster Church Ten,United States Representative District 1,,DEM,Thomas Heckroth,20,0,20
Dubuque,U.A.W. Local 94,United States Representative District 1,,DEM,Thomas Heckroth,21,0,21
Dubuque,Windsor Park,United States Representative District 1,,DEM,Thomas Heckroth,28,0,28
Dubuque,Moose Lodge 355,United States Representative District 1,,DEM,Thomas Heckroth,14,0,14
Dubuque,Sacred Heart Church,United States Representative District 1,,DEM,Thomas Heckroth,6,0,6
Dubuque,Holy Trinity Church,United States Representative District 1,,DEM,Thomas Heckroth,14,0,14
Dubuque,Election Annex,United States Representative District 1,,DEM,Thomas Heckroth,9,0,9
Dubuque,St John's Parish House,United States Representative District 1,,DEM,Thomas Heckroth,11,0,11
Dubuque,Federal Building,United States Representative District 1,,DEM,Thomas Heckroth,12,0,12
Dubuque,YMCA/YWCA,United States Representative District 1,,DEM,Thomas Heckroth,26,0,26
Dubuque,Fogarty Hall Center,United States Representative District 1,,DEM,Thomas Heckroth,33,0,33
Dubuque,Asbury City,United States Representative District 1,,DEM,Thomas Heckroth,26,0,26
Dubuque,The Meadows Golf,United States Representative District 1,,DEM,Thomas Heckroth,32,0,32
Dubuque,Cascade City Hall,United States Representative District 1,,DEM,Thomas Heckroth,16,0,16
Dubuque,Peosta Community Center,United States Representative District 1,,DEM,Thomas Heckroth,30,0,30
Dubuque,Luxemburg City Hall,United States Representative District 1,,DEM,Thomas Heckroth,18,0,18
Dubuque,Hope Evangelical Free Church,United States Representative District 1,,DEM,Thomas Heckroth,17,0,17
Dubuque,Dyersville Social Center 37,United States Representative District 1,,DEM,Thomas Heckroth,6,0,6
Dubuque,Dyersville Social Center 38,United States Representative District 1,,DEM,Thomas Heckroth,10,0,10
Dubuque,Beckman High School,United States Representative District 1,,DEM,Thomas Heckroth,15,0,15
Dubuque,Farley Memorial Hall,United States Representative District 1,,DEM,Thomas Heckroth,12,0,12
Dubuque,Epworth Council Chambers,United States Representative District 1,,DEM,Thomas Heckroth,31,0,31
Dubuque,SS Peter and Paul School,United States Representative District 1,,DEM,Thomas Heckroth,9,0,9
Dubuque,Key West Fire Station,United States Representative District 1,,DEM,Thomas Heckroth,25,0,25
Dubuque,Bernard Fire Station,United States Representative District 1,,DEM,Thomas Heckroth,4,0,4
Dubuque,Swiss Valley Nature Center,United States Representative District 1,,DEM,Thomas Heckroth,9,0,9
Dubuque,Rockdale United Methodist Church,United States Representative District 1,,DEM,George Ramsey,12,0,12
Dubuque,Theisen's Home Center,United States Representative District 1,,DEM,George Ramsey,12,0,12
Dubuque,Area Residential Care,United States Representative District 1,,DEM,George Ramsey,9,0,9
Dubuque,Journey Church,United States Representative District 1,,DEM,George Ramsey,6,0,6
Dubuque,Arbor Oaks Bible Chapel,United States Representative District 1,,DEM,George Ramsey,17,0,17
Dubuque,Summit Congregational Church,United States Representative District 1,,DEM,George Ramsey,4,0,4
Dubuque,St. Peter Lutheran Church,United States Representative District 1,,DEM,George Ramsey,12,0,12
Dubuque,Emmaus Bible College,United States Representative District 1,,DEM,George Ramsey,9,0,9
Dubuque,Westminster Church Nine,United States Representative District 1,,DEM,George Ramsey,6,0,6
Dubuque,Westminster Church Ten,United States Representative District 1,,DEM,George Ramsey,10,0,10
Dubuque,U.A.W. Local 94,United States Representative District 1,,DEM,George Ramsey,4,0,4
Dubuque,Windsor Park,United States Representative District 1,,DEM,George Ramsey,14,0,14
Dubuque,Moose Lodge 355,United States Representative District 1,,DEM,George Ramsey,5,0,5
Dubuque,Sacred Heart Church,United States Representative District 1,,DEM,George Ramsey,3,0,3
Dubuque,Holy Trinity Church,United States Representative District 1,,DEM,George Ramsey,13,0,13
Dubuque,Election Annex,United States Representative District 1,,DEM,George Ramsey,6,0,6
Dubuque,St John's Parish House,United States Representative District 1,,DEM,George Ramsey,8,0,8
Dubuque,Federal Building,United States Representative District 1,,DEM,George Ramsey,15,0,15
Dubuque,YMCA/YWCA,United States Representative District 1,,DEM,George Ramsey,13,0,13
Dubuque,Fogarty Hall Center,United States Representative District 1,,DEM,George Ramsey,11,0,11
Dubuque,Asbury City,United States Representative District 1,,DEM,George Ramsey,9,0,9
Dubuque,The Meadows Golf,United States Representative District 1,,DEM,George Ramsey,10,0,10
Dubuque,Cascade City Hall,United States Representative District 1,,DEM,George Ramsey,3,0,3
Dubuque,Peosta Community Center,United States Representative District 1,,DEM,George Ramsey,11,0,11
Dubuque,Luxemburg City Hall,United States Representative District 1,,DEM,George Ramsey,18,1,17
Dubuque,Hope Evangelical Free Church,United States Representative District 1,,DEM,George Ramsey,6,0,6
Dubuque,Dyersville Social Center 37,United States Representative District 1,,DEM,George Ramsey,5,0,5
Dubuque,Dyersville Social Center 38,United States Representative District 1,,DEM,George Ramsey,3,0,3
Dubuque,Beckman High School,United States Representative District 1,,DEM,George Ramsey,4,0,4
Dubuque,Farley Memorial Hall,United States Representative District 1,,DEM,George Ramsey,8,0,8
Dubuque,Epworth Council Chambers,United States Representative District 1,,DEM,George Ramsey,17,1,16
Dubuque,SS Peter and Paul School,United States Representative District 1,,DEM,George Ramsey,12,0,12
Dubuque,Key West Fire Station,United States Representative District 1,,DEM,George Ramsey,6,0,6
Dubuque,Bernard Fire Station,United States Representative District 1,,DEM,George Ramsey,1,0,1
Dubuque,Swiss Valley Nature Center,United States Representative District 1,,DEM,George Ramsey,8,0,8
Dubuque,Rockdale United Methodist Church,United States Representative District 1,,DEM,Courtney L. Rowe,18,0,18
Dubuque,Theisen's Home Center,United States Representative District 1,,DEM,Courtney L. Rowe,19,1,18
Dubuque,Area Residential Care,United States Representative District 1,,DEM,Courtney L. Rowe,11,0,11
Dubuque,Journey Church,United States Representative District 1,,DEM,Courtney L. Rowe,15,0,15
Dubuque,Arbor Oaks Bible Chapel,United States Representative District 1,,DEM,Courtney L. Rowe,14,0,14
Dubuque,Summit Congregational Church,United States Representative District 1,,DEM,Courtney L. Rowe,11,0,11
Dubuque,St. Peter Lutheran Church,United States Representative District 1,,DEM,Courtney L. Rowe,19,0,19
Dubuque,Emmaus Bible College,United States Representative District 1,,DEM,Courtney L. Rowe,10,0,10
Dubuque,Westminster Church Nine,United States Representative District 1,,DEM,Courtney L. Rowe,13,0,13
Dubuque,Westminster Church Ten,United States Representative District 1,,DEM,Courtney L. Rowe,21,0,21
Dubuque,U.A.W. Local 94,United States Representative District 1,,DEM,Courtney L. Rowe,11,1,10
Dubuque,Windsor Park,United States Representative District 1,,DEM,Courtney L. Rowe,12,0,12
Dubuque,Moose Lodge 355,United States Representative District 1,,DEM,Courtney L. Rowe,8,0,8
Dubuque,Sacred Heart Church,United States Representative District 1,,DEM,Courtney L. Rowe,7,0,7
Dubuque,Holy Trinity Church,United States Representative District 1,,DEM,Courtney L. Rowe,16,0,16
Dubuque,Election Annex,United States Representative District 1,,DEM,Courtney L. Rowe,11,0,11
Dubuque,St John's Parish House,United States Representative District 1,,DEM,Courtney L. Rowe,13,0,13
Dubuque,Federal Building,United States Representative District 1,,DEM,Courtney L. Rowe,18,0,18
Dubuque,YMCA/YWCA,United States Representative District 1,,DEM,Courtney L. Rowe,27,0,27
Dubuque,Fogarty Hall Center,United States Representative District 1,,DEM,Courtney L. Rowe,17,0,17
Dubuque,Asbury City,United States Representative District 1,,DEM,Courtney L. Rowe,9,0,9
Dubuque,The Meadows Golf,United States Representative District 1,,DEM,Courtney L. Rowe,10,0,10
Dubuque,Cascade City Hall,United States Representative District 1,,DEM,Courtney L. Rowe,12,0,12
Dubuque,Peosta Community Center,United States Representative District 1,,DEM,Courtney L. Rowe,14,0,14
Dubuque,Luxemburg City Hall,United States Representative District 1,,DEM,Courtney L. Rowe,7,0,7
Dubuque,Hope Evangelical Free Church,United States Representative District 1,,DEM,Courtney L. Rowe,5,0,5
Dubuque,Dyersville Social Center 37,United States Representative District 1,,DEM,Courtney L. Rowe,4,0,4
Dubuque,Dyersville Social Center 38,United States Representative District 1,,DEM,Courtney L. Rowe,5,0,5
Dubuque,Beckman High School,United States Representative District 1,,DEM,Courtney L. Rowe,11,0,11
Dubuque,Farley Memorial Hall,United States Representative District 1,,DEM,Courtney L. Rowe,4,0,4
Dubuque,Epworth Council Chambers,United States Representative District 1,,DEM,Courtney L. Rowe,10,0,10
Dubuque,SS Peter and Paul School,United States Representative District 1,,DEM,Courtney L. Rowe,4,0,4
Dubuque,Key West Fire Station,United States Representative District 1,,DEM,Courtney L. Rowe,13,0,13
Dubuque,Bernard Fire Station,United States Representative District 1,,DEM,Courtney L. Rowe,2,0,2
Dubuque,Swiss Valley Nature Center,United States Representative District 1,,DEM,Courtney L. Rowe,2,0,2
Dubuque,Rockdale United Methodist Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Theisen's Home Center,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Area Residential Care,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Journey Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Arbor Oaks Bible Chapel,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Summit Congregational Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,St. Peter Lutheran Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Emmaus Bible College,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Westminster Church Nine,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Westminster Church Ten,United States Representative District 1,,,Write-in,0,0,0
Dubuque,U.A.W. Local 94,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Windsor Park,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Moose Lodge 355,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Sacred Heart Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Holy Trinity Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Election Annex,United States Representative District 1,,,Write-in,0,0,0
Dubuque,St John's Parish House,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Federal Building,United States Representative District 1,,,Write-in,0,0,0
Dubuque,YMCA/YWCA,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Fogarty Hall Center,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Asbury City,United States Representative District 1,,,Write-in,0,0,0
Dubuque,The Meadows Golf,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Cascade City Hall,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Peosta Community Center,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Luxemburg City Hall,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Hope Evangelical Free Church,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Dyersville Social Center 37,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Dyersville Social Center 38,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Beckman High School,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Farley Memorial Hall,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Epworth Council Chambers,United States Representative District 1,,,Write-in,0,0,0
Dubuque,SS Peter and Paul School,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Key West Fire Station,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Bernard Fire Station,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Swiss Valley Nature Center,United States Representative District 1,,,Write-in,0,0,0
Dubuque,Rockdale United Methodist Church,Governor,,DEM,Nate Boulton,49,0,49
Dubuque,Theisen's Home Center,Governor,,DEM,Nate Boulton,44,0,44
Dubuque,Area Residential Care,Governor,,DEM,Nate Boulton,17,0,17
Dubuque,Journey Church,Governor,,DEM,Nate Boulton,35,0,35
Dubuque,Arbor Oaks Bible Chapel,Governor,,DEM,Nate Boulton,32,0,32
Dubuque,Summit Congregational Church,Governor,,DEM,Nate Boulton,17,0,17
Dubuque,St. Peter Lutheran Church,Governor,,DEM,Nate Boulton,48,0,48
Dubuque,Emmaus Bible College,Governor,,DEM,Nate Boulton,16,0,16
Dubuque,Westminster Church Nine,Governor,,DEM,Nate Boulton,12,0,12
Dubuque,Westminster Church Ten,Governor,,DEM,Nate Boulton,28,0,28
Dubuque,U.A.W. Local 94,Governor,,DEM,Nate Boulton,25,0,25
Dubuque,Windsor Park,Governor,,DEM,Nate Boulton,42,0,42
Dubuque,Moose Lodge 355,Governor,,DEM,Nate Boulton,17,0,17
Dubuque,Sacred Heart Church,Governor,,DEM,Nate Boulton,14,0,14
Dubuque,Holy Trinity Church,Governor,,DEM,Nate Boulton,12,0,12
Dubuque,Election Annex,Governor,,DEM,Nate Boulton,4,0,4
Dubuque,St John's Parish House,Governor,,DEM,Nate Boulton,6,0,6
Dubuque,Federal Building,Governor,,DEM,Nate Boulton,16,0,16
Dubuque,YMCA/YWCA,Governor,,DEM,Nate Boulton,29,1,28
Dubuque,Fogarty Hall Center,Governor,,DEM,Nate Boulton,37,0,37
Dubuque,Asbury City,Governor,,DEM,Nate Boulton,15,0,15
Dubuque,The Meadows Golf,Governor,,DEM,Nate Boulton,27,0,27
Dubuque,Cascade City Hall,Governor,,DEM,Nate Boulton,9,0,9
Dubuque,Peosta Community Center,Governor,,DEM,Nate Boulton,48,0,48
Dubuque,Luxemburg City Hall,Governor,,DEM,Nate Boulton,21,1,20
Dubuque,Hope Evangelical Free Church,Governor,,DEM,Nate Boulton,12,0,12
Dubuque,Dyersville Social Center 37,Governor,,DEM,Nate Boulton,5,0,5
Dubuque,Dyersville Social Center 38,Governor,,DEM,Nate Boulton,15,0,15
Dubuque,Beckman High School,Governor,,DEM,Nate Boulton,10,0,10
Dubuque,Farley Memorial Hall,Governor,,DEM,Nate Boulton,15,0,15
Dubuque,Epworth Council Chambers,Governor,,DEM,Nate Boulton,56,0,56
Dubuque,SS Peter and Paul School,Governor,,DEM,Nate Boulton,20,0,20
Dubuque,Key West Fire Station,Governor,,DEM,Nate Boulton,19,0,19
Dubuque,Bernard Fire Station,Governor,,DEM,Nate Boulton,1,0,1
Dubuque,Swiss Valley Nature Center,Governor,,DEM,Nate Boulton,7,0,7
Dubuque,Rockdale United Methodist Church,Governor,,DEM,Cathy Glasson,60,1,59
Dubuque,Theisen's Home Center,Governor,,DEM,Cathy Glasson,104,1,103
Dubuque,Area Residential Care,Governor,,DEM,Cathy Glasson,47,0,47
Dubuque,Journey Church,Governor,,DEM,Cathy Glasson,59,1,58
Dubuque,Arbor Oaks Bible Chapel,Governor,,DEM,Cathy Glasson,58,1,57
Dubuque,Summit Congregational Church,Governor,,DEM,Cathy Glasson,52,1,51
Dubuque,St. Peter Lutheran Church,Governor,,DEM,Cathy Glasson,108,2,106
Dubuque,Emmaus Bible College,Governor,,DEM,Cathy Glasson,53,0,53
Dubuque,Westminster Church Nine,Governor,,DEM,Cathy Glasson,49,0,49
Dubuque,Westminster Church Ten,Governor,,DEM,Cathy Glasson,90,1,89
Dubuque,U.A.W. Local 94,Governor,,DEM,Cathy Glasson,73,1,72
Dubuque,Windsor Park,Governor,,DEM,Cathy Glasson,97,0,97
Dubuque,Moose Lodge 355,Governor,,DEM,Cathy Glasson,47,0,47
Dubuque,Sacred Heart Church,Governor,,DEM,Cathy Glasson,47,0,47
Dubuque,Holy Trinity Church,Governor,,DEM,Cathy Glasson,58,0,58
Dubuque,Election Annex,Governor,,DEM,Cathy Glasson,51,0,51
Dubuque,St John's Parish House,Governor,,DEM,Cathy Glasson,39,0,39
Dubuque,Federal Building,Governor,,DEM,Cathy Glasson,73,1,72
Dubuque,YMCA/YWCA,Governor,,DEM,Cathy Glasson,121,0,121
Dubuque,Fogarty Hall Center,Governor,,DEM,Cathy Glasson,133,0,133
Dubuque,Asbury City,Governor,,DEM,Cathy Glasson,52,0,52
Dubuque,The Meadows Golf,Governor,,DEM,Cathy Glasson,48,0,48
Dubuque,Cascade City Hall,Governor,,DEM,Cathy Glasson,31,0,31
Dubuque,Peosta Community Center,Governor,,DEM,Cathy Glasson,42,0,42
Dubuque,Luxemburg City Hall,Governor,,DEM,Cathy Glasson,25,0,25
Dubuque,Hope Evangelical Free Church,Governor,,DEM,Cathy Glasson,34,0,34
Dubuque,Dyersville Social Center 37,Governor,,DEM,Cathy Glasson,9,0,9
Dubuque,Dyersville Social Center 38,Governor,,DEM,Cathy Glasson,10,0,10
Dubuque,Beckman High School,Governor,,DEM,Cathy Glasson,20,0,20
Dubuque,Farley Memorial Hall,Governor,,DEM,Cathy Glasson,17,0,17
Dubuque,Epworth Council Chambers,Governor,,DEM,Cathy Glasson,35,0,35
Dubuque,SS Peter and Paul School,Governor,,DEM,Cathy Glasson,52,0,52
Dubuque,Key West Fire Station,Governor,,DEM,Cathy Glasson,36,0,36
Dubuque,Bernard Fire Station,Governor,,DEM,Cathy Glasson,5,0,5
Dubuque,Swiss Valley Nature Center,Governor,,DEM,Cathy Glasson,26,0,26
Dubuque,Rockdale United Methodist Church,Governor,,DEM,Fred Hubbell,221,2,219
Dubuque,Theisen's Home Center,Governor,,DEM,Fred Hubbell,294,1,293
Dubuque,Area Residential Care,Governor,,DEM,Fred Hubbell,120,0,120
Dubuque,Journey Church,Governor,,DEM,Fred Hubbell,222,0,222
Dubuque,Arbor Oaks Bible Chapel,Governor,,DEM,Fred Hubbell,229,1,228
Dubuque,Summit Congregational Church,Governor,,DEM,Fred Hubbell,170,2,168
Dubuque,St. Peter Lutheran Church,Governor,,DEM,Fred Hubbell,276,2,274
Dubuque,Emmaus Bible College,Governor,,DEM,Fred Hubbell,148,0,148
Dubuque,Westminster Church Nine,Governor,,DEM,Fred Hubbell,111,0,111
Dubuque,Westminster Church Ten,Governor,,DEM,Fred Hubbell,184,0,184
Dubuque,U.A.W. Local 94,Governor,,DEM,Fred Hubbell,93,0,93
Dubuque,Windsor Park,Governor,,DEM,Fred Hubbell,150,0,150
Dubuque,Moose Lodge 355,Governor,,DEM,Fred Hubbell,93,0,93
Dubuque,Sacred Heart Church,Governor,,DEM,Fred Hubbell,37,0,37
Dubuque,Holy Trinity Church,Governor,,DEM,Fred Hubbell,137,0,137
Dubuque,Election Annex,Governor,,DEM,Fred Hubbell,49,0,49
Dubuque,St John's Parish House,Governor,,DEM,Fred Hubbell,48,0,48
Dubuque,Federal Building,Governor,,DEM,Fred Hubbell,116,0,116
Dubuque,YMCA/YWCA,Governor,,DEM,Fred Hubbell,181,2,179
Dubuque,Fogarty Hall Center,Governor,,DEM,Fred Hubbell,238,0,238
Dubuque,Asbury City,Governor,,DEM,Fred Hubbell,211,0,211
Dubuque,The Meadows Golf,Governor,,DEM,Fred Hubbell,178,0,178
Dubuque,Cascade City Hall,Governor,,DEM,Fred Hubbell,82,0,82
Dubuque,Peosta Community Center,Governor,,DEM,Fred Hubbell,159,0,159
Dubuque,Luxemburg City Hall,Governor,,DEM,Fred Hubbell,60,0,60
Dubuque,Hope Evangelical Free Church,Governor,,DEM,Fred Hubbell,99,0,99
Dubuque,Dyersville Social Center 37,Governor,,DEM,Fred Hubbell,38,0,38
Dubuque,Dyersville Social Center 38,Governor,,DEM,Fred Hubbell,29,0,29
Dubuque,Beckman High School,Governor,,DEM,Fred Hubbell,60,0,60
Dubuque,Farley Memorial Hall,Governor,,DEM,Fred Hubbell,62,0,62
Dubuque,Epworth Council Chambers,Governor,,DEM,Fred Hubbell,163,2,161
Dubuque,SS Peter and Paul School,Governor,,DEM,Fred Hubbell,117,0,117
Dubuque,Key West Fire Station,Governor,,DEM,Fred Hubbell,128,0,128
Dubuque,Bernard Fire Station,Governor,,DEM,Fred Hubbell,25,0,25
Dubuque,Swiss Valley Nature Center,Governor,,DEM,Fred Hubbell,87,0,87
Dubuque,Rockdale United Methodist Church,Governor,,DEM,Andrea Andy McGuire,25,0,25
Dubuque,Theisen's Home Center,Governor,,DEM,Andrea Andy McGuire,35,1,34
Dubuque,Area Residential Care,Governor,,DEM,Andrea Andy McGuire,15,0,15
Dubuque,Journey Church,Governor,,DEM,Andrea Andy McGuire,16,0,16
Dubuque,Arbor Oaks Bible Chapel,Governor,,DEM,Andrea Andy McGuire,23,0,23
Dubuque,Summit Congregational Church,Governor,,DEM,Andrea Andy McGuire,22,0,22
Dubuque,St. Peter Lutheran Church,Governor,,DEM,Andrea Andy McGuire,31,0,31
Dubuque,Emmaus Bible College,Governor,,DEM,Andrea Andy McGuire,11,0,11
Dubuque,Westminster Church Nine,Governor,,DEM,Andrea Andy McGuire,16,0,16
Dubuque,Westminster Church Ten,Governor,,DEM,Andrea Andy McGuire,23,0,23
Dubuque,U.A.W. Local 94,Governor,,DEM,Andrea Andy McGuire,9,0,9
Dubuque,Windsor Park,Governor,,DEM,Andrea Andy McGuire,16,0,16
Dubuque,Moose Lodge 355,Governor,,DEM,Andrea Andy McGuire,6,0,6
Dubuque,Sacred Heart Church,Governor,,DEM,Andrea Andy McGuire,7,0,7
Dubuque,Holy Trinity Church,Governor,,DEM,Andrea Andy McGuire,15,0,15
Dubuque,Election Annex,Governor,,DEM,Andrea Andy McGuire,11,0,11
Dubuque,St John's Parish House,Governor,,DEM,Andrea Andy McGuire,4,0,4
Dubuque,Federal Building,Governor,,DEM,Andrea Andy McGuire,14,0,14
Dubuque,YMCA/YWCA,Governor,,DEM,Andrea Andy McGuire,22,0,22
Dubuque,Fogarty Hall Center,Governor,,DEM,Andrea Andy McGuire,51,0,51
Dubuque,Asbury City,Governor,,DEM,Andrea Andy McGuire,20,0,20
Dubuque,The Meadows Golf,Governor,,DEM,Andrea Andy McGuire,25,0,25
Dubuque,Cascade City Hall,Governor,,DEM,Andrea Andy McGuire,13,0,13
Dubuque,Peosta Community Center,Governor,,DEM,Andrea Andy McGuire,17,0,17
Dubuque,Luxemburg City Hall,Governor,,DEM,Andrea Andy McGuire,9,0,9
Dubuque,Hope Evangelical Free Church,Governor,,DEM,Andrea Andy McGuire,12,0,12
Dubuque,Dyersville Social Center 37,Governor,,DEM,Andrea Andy McGuire,9,0,9
Dubuque,Dyersville Social Center 38,Governor,,DEM,Andrea Andy McGuire,4,0,4
Dubuque,Beckman High School,Governor,,DEM,Andrea Andy McGuire,12,0,12
Dubuque,Farley Memorial Hall,Governor,,DEM,Andrea Andy McGuire,8,0,8
Dubuque,Epworth Council Chambers,Governor,,DEM,Andrea Andy McGuire,19,0,19
Dubuque,SS Peter and Paul School,Governor,,DEM,Andrea Andy McGuire,4,0,4
Dubuque,Key West Fire Station,Governor,,DEM,Andrea Andy McGuire,12,0,12
Dubuque,Bernard Fire Station,Governor,,DEM,Andrea Andy McGuire,4,0,4
Dubuque,Swiss Valley Nature Center,Governor,,DEM,Andrea Andy McGuire,10,0,10
Dubuque,Rockdale United Methodist Church,Governor,,DEM,John Norris,28,0,28
Dubuque,Theisen's Home Center,Governor,,DEM,John Norris,29,0,29
Dubuque,Area Residential Care,Governor,,DEM,John Norris,11,0,11
Dubuque,Journey Church,Governor,,DEM,John Norris,21,0,21
Dubuque,Arbor Oaks Bible Chapel,Governor,,DEM,John Norris,28,0,28
Dubuque,Summit Congregational Church,Governor,,DEM,John Norris,25,0,25
Dubuque,St. Peter Lutheran Church,Governor,,DEM,John Norris,23,0,23
Dubuque,Emmaus Bible College,Governor,,DEM,John Norris,10,0,10
Dubuque,Westminster Church Nine,Governor,,DEM,John Norris,12,0,12
Dubuque,Westminster Church Ten,Governor,,DEM,John Norris,16,0,16
Dubuque,U.A.W. Local 94,Governor,,DEM,John Norris,24,0,24
Dubuque,Windsor Park,Governor,,DEM,John Norris,15,0,15
Dubuque,Moose Lodge 355,Governor,,DEM,John Norris,6,0,6
Dubuque,Sacred Heart Church,Governor,,DEM,John Norris,3,0,3
Dubuque,Holy Trinity Church,Governor,,DEM,John Norris,9,0,9
Dubuque,Election Annex,Governor,,DEM,John Norris,7,0,7
