county,precinct,office,district,party,candidate,votes,absentee,polling
Warren,Allen 2,U.S. House,3,REP,David Young,46,0,46
Warren,Allen 3,U.S. House,3,REP,David Young,67,4,63
Warren,Belmont,U.S. House,3,REP,David Young,27,4,23
Warren,Cumming/West Des Moines,U.S. House,3,REP,David Young,18,2,16
Warren,Greenfield 1,U.S. House,3,REP,David Young,56,10,46
Warren,Greenfield 1/DM85,U.S. House,3,REP,David Young,50,2,48
Warren,Greenfield 1/DM86,U.S. House,3,REP,David Young,5,0,5
Warren,Greenfield 2/Lincoln 2,U.S. House,3,REP,David Young,95,7,88
Warren,Indianola 1,U.S. House,3,REP,David Young,57,12,45
Warren,Indianola 2,U.S. House,3,REP,David Young,54,11,43
Warren,Indianola 3,U.S. House,3,REP,David Young,27,9,18
Warren,Indianola 4,U.S. House,3,REP,David Young,126,26,100
Warren,Indianola 5,U.S. House,3,REP,David Young,83,8,75
Warren,Indianola 6,U.S. House,3,REP,David Young,60,10,50
Warren,Indianola 7,U.S. House,3,REP,David Young,92,16,76
Warren,Jackson,U.S. House,3,REP,David Young,43,2,41
Warren,Jefferson/Bevington,U.S. House,3,REP,David Young,93,9,84
Warren,Liberty,U.S. House,3,REP,David Young,14,1,13
Warren,Lincoln 1,U.S. House,3,REP,David Young,41,9,32
Warren,Norwalk 1,U.S. House,3,REP,David Young,80,9,71
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,U.S. House,3,REP,David Young,69,3,66
Warren,Norwalk 3/Linn,U.S. House,3,REP,David Young,125,10,115
Warren,Norwalk 4,U.S. House,3,REP,David Young,94,8,86
Warren,Otter/Milo,U.S. House,3,REP,David Young,51,3,48
Warren,Palmyra,U.S. House,3,REP,David Young,24,0,24
Warren,Richland/Palmyra,U.S. House,3,REP,David Young,35,3,32
Warren,Squaw Creek,U.S. House,3,REP,David Young,37,2,35
Warren,Union,U.S. House,3,REP,David Young,20,0,20
Warren,Virginia,U.S. House,3,REP,David Young,49,1,48
Warren,White Breast,U.S. House,3,REP,David Young,22,1,21
Warren,White Oak,U.S. House,3,REP,David Young,28,3,25
Warren,Allen 2,U.S. House,3,,Write-in,0,0,0
Warren,Allen 3,U.S. House,3,,Write-in,0,0,0
Warren,Belmont,U.S. House,3,,Write-in,0,0,0
Warren,Cumming/West Des Moines,U.S. House,3,,Write-in,0,0,0
Warren,Greenfield 1,U.S. House,3,,Write-in,0,0,0
Warren,Greenfield 1/DM85,U.S. House,3,,Write-in,0,0,0
Warren,Greenfield 1/DM86,U.S. House,3,,Write-in,0,0,0
Warren,Greenfield 2/Lincoln 2,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 1,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 2,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 3,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 4,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 5,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 6,U.S. House,3,,Write-in,0,0,0
Warren,Indianola 7,U.S. House,3,,Write-in,1,0,1
Warren,Jackson,U.S. House,3,,Write-in,0,0,0
Warren,Jefferson/Bevington,U.S. House,3,,Write-in,0,0,0
Warren,Liberty,U.S. House,3,,Write-in,0,0,0
Warren,Lincoln 1,U.S. House,3,,Write-in,0,0,0
Warren,Norwalk 1,U.S. House,3,,Write-in,1,0,1
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,U.S. House,3,,Write-in,0,0,0
Warren,Norwalk 3/Linn,U.S. House,3,,Write-in,0,0,0
Warren,Norwalk 4,U.S. House,3,,Write-in,0,0,0
Warren,Otter/Milo,U.S. House,3,,Write-in,0,0,0
Warren,Palmyra,U.S. House,3,,Write-in,0,0,0
Warren,Richland/Palmyra,U.S. House,3,,Write-in,0,0,0
Warren,Squaw Creek,U.S. House,3,,Write-in,0,0,0
Warren,Union,U.S. House,3,,Write-in,0,0,0
Warren,Virginia,U.S. House,3,,Write-in,1,1,0
Warren,White Breast,U.S. House,3,,Write-in,0,0,0
Warren,White Oak,U.S. House,3,,Write-in,0,0,0
Warren,Allen 2,Governor,,REP,Kim Reynolds,49,1,48
Warren,Allen 3,Governor,,REP,Kim Reynolds,68,5,63
Warren,Belmont,Governor,,REP,Kim Reynolds,28,5,23
Warren,Cumming/West Des Moines,Governor,,REP,Kim Reynolds,16,2,14
Warren,Greenfield 1,Governor,,REP,Kim Reynolds,61,13,48
Warren,Greenfield 1/DM85,Governor,,REP,Kim Reynolds,54,2,52
Warren,Greenfield 1/DM86,Governor,,REP,Kim Reynolds,6,0,6
Warren,Greenfield 2/Lincoln 2,Governor,,REP,Kim Reynolds,97,7,90
Warren,Indianola 1,Governor,,REP,Kim Reynolds,59,13,46
Warren,Indianola 2,Governor,,REP,Kim Reynolds,60,15,45
Warren,Indianola 3,Governor,,REP,Kim Reynolds,30,9,21
Warren,Indianola 4,Governor,,REP,Kim Reynolds,127,26,101
Warren,Indianola 5,Governor,,REP,Kim Reynolds,85,10,75
Warren,Indianola 6,Governor,,REP,Kim Reynolds,61,9,52
Warren,Indianola 7,Governor,,REP,Kim Reynolds,91,16,75
Warren,Jackson,Governor,,REP,Kim Reynolds,45,2,43
Warren,Jefferson/Bevington,Governor,,REP,Kim Reynolds,96,8,88
Warren,Liberty,Governor,,REP,Kim Reynolds,18,1,17
Warren,Lincoln 1,Governor,,REP,Kim Reynolds,43,9,34
Warren,Norwalk 1,Governor,,REP,Kim Reynolds,81,9,72
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,Governor,,REP,Kim Reynolds,76,4,72
Warren,Norwalk 3/Linn,Governor,,REP,Kim Reynolds,125,9,116
Warren,Norwalk 4,Governor,,REP,Kim Reynolds,96,7,89
Warren,Otter/Milo,Governor,,REP,Kim Reynolds,53,3,50
Warren,Palmyra,Governor,,REP,Kim Reynolds,24,0,24
Warren,Richland/Palmyra,Governor,,REP,Kim Reynolds,33,3,30
Warren,Squaw Creek,Governor,,REP,Kim Reynolds,38,2,36
Warren,Union,Governor,,REP,Kim Reynolds,19,0,19
Warren,Virginia,Governor,,REP,Kim Reynolds,50,1,49
Warren,White Breast,Governor,,REP,Kim Reynolds,23,1,22
Warren,White Oak,Governor,,REP,Kim Reynolds,28,3,25
Warren,Allen 2,Governor,,,Write-in,0,0,0
Warren,Allen 3,Governor,,,Write-in,0,0,0
Warren,Belmont,Governor,,,Write-in,0,0,0
Warren,Cumming/West Des Moines,Governor,,,Write-in,0,0,0
Warren,Greenfield 1,Governor,,,Write-in,0,0,0
Warren,Greenfield 1/DM85,Governor,,,Write-in,0,0,0
Warren,Greenfield 1/DM86,Governor,,,Write-in,0,0,0
Warren,Greenfield 2/Lincoln 2,Governor,,,Write-in,0,0,0
Warren,Indianola 1,Governor,,,Write-in,0,0,0
Warren,Indianola 2,Governor,,,Write-in,0,0,0
Warren,Indianola 3,Governor,,,Write-in,0,0,0
Warren,Indianola 4,Governor,,,Write-in,0,0,0
Warren,Indianola 5,Governor,,,Write-in,0,0,0
Warren,Indianola 6,Governor,,,Write-in,0,0,0
Warren,Indianola 7,Governor,,,Write-in,0,0,0
Warren,Jackson,Governor,,,Write-in,0,0,0
Warren,Jefferson/Bevington,Governor,,,Write-in,0,0,0
Warren,Liberty,Governor,,,Write-in,0,0,0
Warren,Lincoln 1,Governor,,,Write-in,0,0,0
Warren,Norwalk 1,Governor,,,Write-in,1,0,1
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,Governor,,,Write-in,1,0,1
Warren,Norwalk 3/Linn,Governor,,,Write-in,0,0,0
Warren,Norwalk 4,Governor,,,Write-in,0,0,0
Warren,Otter/Milo,Governor,,,Write-in,1,0,1
Warren,Palmyra,Governor,,,Write-in,0,0,0
Warren,Richland/Palmyra,Governor,,,Write-in,0,0,0
Warren,Squaw Creek,Governor,,,Write-in,0,0,0
Warren,Union,Governor,,,Write-in,0,0,0
Warren,Virginia,Governor,,,Write-in,1,1,0
Warren,White Breast,Governor,,,Write-in,0,0,0
Warren,White Oak,Governor,,,Write-in,0,0,0
Warren,Allen 2,Secretary of State,,REP,Paul D. Pate,45,0,45
Warren,Allen 3,Secretary of State,,REP,Paul D. Pate,67,5,62
Warren,Belmont,Secretary of State,,REP,Paul D. Pate,26,4,22
Warren,Cumming/West Des Moines,Secretary of State,,REP,Paul D. Pate,17,2,15
Warren,Greenfield 1,Secretary of State,,REP,Paul D. Pate,55,8,47
Warren,Greenfield 1/DM85,Secretary of State,,REP,Paul D. Pate,49,2,47
Warren,Greenfield 1/DM86,Secretary of State,,REP,Paul D. Pate,5,0,5
Warren,Greenfield 2/Lincoln 2,Secretary of State,,REP,Paul D. Pate,91,7,84
Warren,Indianola 1,Secretary of State,,REP,Paul D. Pate,56,13,43
Warren,Indianola 2,Secretary of State,,REP,Paul D. Pate,57,12,45
Warren,Indianola 3,Secretary of State,,REP,Paul D. Pate,26,9,17
Warren,Indianola 4,Secretary of State,,REP,Paul D. Pate,128,28,100
Warren,Indianola 5,Secretary of State,,REP,Paul D. Pate,79,9,70
Warren,Indianola 6,Secretary of State,,REP,Paul D. Pate,57,10,47
Warren,Indianola 7,Secretary of State,,REP,Paul D. Pate,89,14,75
Warren,Jackson,Secretary of State,,REP,Paul D. Pate,41,2,39
Warren,Jefferson/Bevington,Secretary of State,,REP,Paul D. Pate,88,9,79
Warren,Liberty,Secretary of State,,REP,Paul D. Pate,16,1,15
Warren,Lincoln 1,Secretary of State,,REP,Paul D. Pate,37,10,27
Warren,Norwalk 1,Secretary of State,,REP,Paul D. Pate,79,9,70
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,Secretary of State,,REP,Paul D. Pate,74,3,71
Warren,Norwalk 3/Linn,Secretary of State,,REP,Paul D. Pate,122,9,113
Warren,Norwalk 4,Secretary of State,,REP,Paul D. Pate,95,8,87
Warren,Otter/Milo,Secretary of State,,REP,Paul D. Pate,49,3,46
Warren,Palmyra,Secretary of State,,REP,Paul D. Pate,21,0,21
Warren,Richland/Palmyra,Secretary of State,,REP,Paul D. Pate,34,3,31
Warren,Squaw Creek,Secretary of State,,REP,Paul D. Pate,35,2,33
Warren,Union,Secretary of State,,REP,Paul D. Pate,19,0,19
Warren,Virginia,Secretary of State,,REP,Paul D. Pate,44,0,44
Warren,White Breast,Secretary of State,,REP,Paul D. Pate,22,1,21
Warren,White Oak,Secretary of State,,REP,Paul D. Pate,29,3,26
Warren,Allen 2,Secretary of State,,,Write-in,0,0,0
Warren,Allen 3,Secretary of State,,,Write-in,0,0,0
Warren,Belmont,Secretary of State,,,Write-in,0,0,0
Warren,Cumming/West Des Moines,Secretary of State,,,Write-in,0,0,0
Warren,Greenfield 1,Secretary of State,,,Write-in,0,0,0
Warren,Greenfield 1/DM85,Secretary of State,,,Write-in,0,0,0
Warren,Greenfield 1/DM86,Secretary of State,,,Write-in,0,0,0
Warren,Greenfield 2/Lincoln 2,Secretary of State,,,Write-in,0,0,0
Warren,Indianola 1,Secretary of State,,,Write-in,1,0,1
Warren,Indianola 2,Secretary of State,,,Write-in,0,0,0
Warren,Indianola 3,Secretary of State,,,Write-in,0,0,0
Warren,Indianola 4,Secretary of State,,,Write-in,1,0,1
Warren,Indianola 5,Secretary of State,,,Write-in,1,1,0
Warren,Indianola 6,Secretary of State,,,Write-in,0,0,0
Warren,Indianola 7,Secretary of State,,,Write-in,4,0,4
Warren,Jackson,Secretary of State,,,Write-in,0,0,0
Warren,Jefferson/Bevington,Secretary of State,,,Write-in,1,0,1
Warren,Liberty,Secretary of State,,,Write-in,0,0,0
Warren,Lincoln 1,Secretary of State,,,Write-in,0,0,0
Warren,Norwalk 1,Secretary of State,,,Write-in,0,0,0
Warren,Norwalk 2 Greenfield 1-City Norwalk 2/Gr 1 Twp,Secretary of State,,,Write-in,0,0,0
Warren,Norwalk 3/Linn,Secretary of State,,,Write-in,0,0,0
Warren,Norwalk 4,Secretary of State,,,Write-in,0,0,0
Warren,Otter/Milo,Secretary of State,,,Write-in,1,0,1
Warren,Palmyra,Secretary of State,,,Write-in,0,0,0
Warren,Richland/Palmyra,Secretary of State,,,Write-in,0,0,0
Warren,Squaw Creek,Secretary of State,,,Write-in,0,0,0
Warren,Union,Secretary of State,,,Write-in,0,0,0
Warren,Virginia,Secretary of State,,,Write-in,1,1,0
Warren,White Breast,Secretary of State,,,Write-in,0,0,0
Warren,White Oak,Secretary of State,,,Write-in,0,0,0
Warren,Allen 2,Auditor of State,,REP,Mary Mosiman,43,0,43
Warren,Allen 3,Auditor of State,,REP,Mary Mosiman,64,4,60
Warren,Belmont,Auditor of State,,REP,Mary Mosiman,27,4,23
Warren,Cumming/West Des Moines,Auditor of State,,REP,Mary Mosiman,15,2,13
Warren,Greenfield 1,Auditor of State,,REP,Mary Mosiman,52,8,44
Warren,Greenfield 1/DM85,Auditor of State,,REP,Mary Mosiman,46,2,44
Warren,Greenfield 1/DM86,Auditor of State,,REP,Mary Mosiman,5,0,5
Warren,Greenfield 2/Lincoln 2,Auditor of State,,REP,Mary Mosiman,90,8,82
Warren,Indianola 1,Auditor of State,,REP,Mary Mosiman,55,13,42
