county,precinct,office,district,party,candidate,votes,absentee,polling
Dallas,Adams,U.S. House,3,REP,David Young,70,7,63
Dallas,Adel 1,U.S. House,3,REP,David Young,46,5,41
Dallas,Adel 2,U.S. House,3,REP,David Young,79,12,67
Dallas,Beaver/Des Moines,U.S. House,3,REP,David Young,36,0,36
Dallas,Clive 5,U.S. House,3,REP,David Young,100,10,90
Dallas,Clive 6,U.S. House,3,REP,David Young,75,10,65
Dallas,Colfax/Adel,U.S. House,3,REP,David Young,52,9,43
Dallas,De Soto,U.S. House,3,REP,David Young,18,2,16
Dallas,Lincoln/Washington/Linn,U.S. House,3,REP,David Young,56,6,50
Dallas,Perry 1,U.S. House,3,REP,David Young,43,7,36
Dallas,Perry 2,U.S. House,3,REP,David Young,30,3,27
Dallas,Perry 3,U.S. House,3,REP,David Young,23,0,23
Dallas,Spring Valley/Dallas,U.S. House,3,REP,David Young,20,2,18
Dallas,Sugar Grove/Dallas Center,U.S. House,3,REP,David Young,94,6,88
Dallas,Union,U.S. House,3,REP,David Young,78,4,74
Dallas,Urbandale 13,U.S. House,3,REP,David Young,68,4,64
Dallas,Urbandale 14,U.S. House,3,REP,David Young,71,4,67
Dallas,Urbandale 15,U.S. House,3,REP,David Young,29,3,26
Dallas,Van Meter,U.S. House,3,REP,David Young,94,9,85
Dallas,Walnut/Grimes/Grant,U.S. House,3,REP,David Young,38,1,37
Dallas,Waukee 1,U.S. House,3,REP,David Young,83,6,77
Dallas,Waukee 2,U.S. House,3,REP,David Young,63,4,59
Dallas,Waukee 3,U.S. House,3,REP,David Young,75,7,68
Dallas,Waukee 4,U.S. House,3,REP,David Young,111,7,104
Dallas,Waukee 5,U.S. House,3,REP,David Young,72,2,70
Dallas,Waukee 6 HD44,U.S. House,3,REP,David Young,53,5,48
Dallas,West Des Moines 221,U.S. House,3,REP,David Young,76,15,61
Dallas,West Des Moines 222,U.S. House,3,REP,David Young,53,4,49
Dallas,West Des Moines 223,U.S. House,3,REP,David Young,52,2,50
Dallas,West Des Moines 224,U.S. House,3,REP,David Young,15,3,12
Dallas,West Des Moines 225,U.S. House,3,REP,David Young,58,6,52
Dallas,West Des Moines 226,U.S. House,3,REP,David Young,31,3,28
Dallas,West Des Moines 321,U.S. House,3,REP,David Young,99,3,96
Dallas,West Des Moines 322,U.S. House,3,REP,David Young,38,5,33
Dallas,Adams,U.S. House,3,,Write-in,1,0,1
Dallas,Adel 1,U.S. House,3,,Write-in,0,0,0
Dallas,Adel 2,U.S. House,3,,Write-in,0,0,0
Dallas,Beaver/Des Moines,U.S. House,3,,Write-in,0,0,0
Dallas,Clive 5,U.S. House,3,,Write-in,0,0,0
Dallas,Clive 6,U.S. House,3,,Write-in,0,0,0
Dallas,Colfax/Adel,U.S. House,3,,Write-in,0,0,0
Dallas,De Soto,U.S. House,3,,Write-in,0,0,0
Dallas,Lincoln/Washington/Linn,U.S. House,3,,Write-in,0,0,0
Dallas,Perry 1,U.S. House,3,,Write-in,0,0,0
Dallas,Perry 2,U.S. House,3,,Write-in,0,0,0
Dallas,Perry 3,U.S. House,3,,Write-in,0,0,0
Dallas,Spring Valley/Dallas,U.S. House,3,,Write-in,0,0,0
Dallas,Sugar Grove/Dallas Center,U.S. House,3,,Write-in,0,0,0
Dallas,Union,U.S. House,3,,Write-in,0,0,0
Dallas,Urbandale 13,U.S. House,3,,Write-in,0,0,0
Dallas,Urbandale 14,U.S. House,3,,Write-in,0,0,0
Dallas,Urbandale 15,U.S. House,3,,Write-in,0,0,0
Dallas,Van Meter,U.S. House,3,,Write-in,0,0,0
Dallas,Walnut/Grimes/Grant,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 1,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 2,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 3,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 4,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 5,U.S. House,3,,Write-in,0,0,0
Dallas,Waukee 6 HD44,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 221,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 222,U.S. House,3,,Write-in,1,0,1
Dallas,West Des Moines 223,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 224,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 225,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 226,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 321,U.S. House,3,,Write-in,0,0,0
Dallas,West Des Moines 322,U.S. House,3,,Write-in,0,0,0
Dallas,Adams,Governor,,REP,Kim Reynolds,76,8,68
Dallas,Adel 1,Governor,,REP,Kim Reynolds,49,5,44
Dallas,Adel 2,Governor,,REP,Kim Reynolds,93,15,78
Dallas,Beaver/Des Moines,Governor,,REP,Kim Reynolds,38,0,38
Dallas,Clive 5,Governor,,REP,Kim Reynolds,107,10,97
Dallas,Clive 6,Governor,,REP,Kim Reynolds,79,9,70
Dallas,Colfax/Adel,Governor,,REP,Kim Reynolds,52,9,43
Dallas,De Soto,Governor,,REP,Kim Reynolds,18,2,16
Dallas,Lincoln/Washington/Linn,Governor,,REP,Kim Reynolds,56,7,49
Dallas,Perry 1,Governor,,REP,Kim Reynolds,40,8,32
Dallas,Perry 2,Governor,,REP,Kim Reynolds,35,4,31
Dallas,Perry 3,Governor,,REP,Kim Reynolds,27,0,27
Dallas,Spring Valley/Dallas,Governor,,REP,Kim Reynolds,26,2,24
Dallas,Sugar Grove/Dallas Center,Governor,,REP,Kim Reynolds,98,6,92
Dallas,Union,Governor,,REP,Kim Reynolds,77,5,72
Dallas,Urbandale 13,Governor,,REP,Kim Reynolds,68,4,64
Dallas,Urbandale 14,Governor,,REP,Kim Reynolds,74,4,70
Dallas,Urbandale 15,Governor,,REP,Kim Reynolds,29,3,26
Dallas,Van Meter,Governor,,REP,Kim Reynolds,98,10,88
Dallas,Walnut/Grimes/Grant,Governor,,REP,Kim Reynolds,43,1,42
Dallas,Waukee 1,Governor,,REP,Kim Reynolds,87,6,81
Dallas,Waukee 2,Governor,,REP,Kim Reynolds,64,6,58
Dallas,Waukee 3,Governor,,REP,Kim Reynolds,84,8,76
Dallas,Waukee 4,Governor,,REP,Kim Reynolds,119,7,112
Dallas,Waukee 5,Governor,,REP,Kim Reynolds,71,2,69
Dallas,Waukee 6 HD44,Governor,,REP,Kim Reynolds,56,5,51
Dallas,West Des Moines 221,Governor,,REP,Kim Reynolds,83,18,65
