county,precinct,office,district,party,candidate,votes,absentee,polling
Plymouth,Akron Public Library,U.S. House,4,REP,Cyndi Hanson,45,2,43
Plymouth,American Bank,U.S. House,4,REP,Cyndi Hanson,5,2,3
Plymouth,Courthouse Annex,U.S. House,4,REP,Cyndi Hanson,7,1,6
Plymouth,Brunsville Legion,U.S. House,4,REP,Cyndi Hanson,34,3,31
Plymouth,Remsen Public Library,U.S. House,4,REP,Cyndi Hanson,15,5,10
Plymouth,Westfield Community Center,U.S. House,4,REP,Cyndi Hanson,10,1,9
Plymouth,Kissinger Community Center,U.S. House,4,REP,Cyndi Hanson,24,1,23
Plymouth,Perry Township Hall,U.S. House,4,REP,Cyndi Hanson,14,0,14
Plymouth,Hinton Community Center,U.S. House,4,REP,Cyndi Hanson,23,0,23
Plymouth,Kingsley Community Center,U.S. House,4,REP,Cyndi Hanson,15,0,15
Plymouth,Le Mars Convention Center 11,U.S. House,4,REP,Cyndi Hanson,58,13,45
Plymouth,Le Mars Convention Center 12,U.S. House,4,REP,Cyndi Hanson,57,6,51
Plymouth,Le Mars Convention Center 13,U.S. House,4,REP,Cyndi Hanson,29,4,25
Plymouth,Akron Public Library,U.S. House,4,REP,Steve King,84,7,77
Plymouth,American Bank,U.S. House,4,REP,Steve King,28,3,25
Plymouth,Courthouse Annex,U.S. House,4,REP,Steve King,42,12,30
Plymouth,Brunsville Legion,U.S. House,4,REP,Steve King,76,9,67
Plymouth,Remsen Public Library,U.S. House,4,REP,Steve King,107,11,96
Plymouth,Westfield Community Center,U.S. House,4,REP,Steve King,42,0,42
Plymouth,Kissinger Community Center,U.S. House,4,REP,Steve King,71,4,67
Plymouth,Perry Township Hall,U.S. House,4,REP,Steve King,73,1,72
Plymouth,Hinton Community Center,U.S. House,4,REP,Steve King,80,4,76
Plymouth,Kingsley Community Center,U.S. House,4,REP,Steve King,81,6,75
Plymouth,Le Mars Convention Center 11,U.S. House,4,REP,Steve King,160,26,134
Plymouth,Le Mars Convention Center 12,U.S. House,4,REP,Steve King,175,23,152
Plymouth,Le Mars Convention Center 13,U.S. House,4,REP,Steve King,73,7,66
Plymouth,Akron Public Library,U.S. House,4,,Write-in,0,0,0
Plymouth,American Bank,U.S. House,4,,Write-in,0,0,0
Plymouth,Courthouse Annex,U.S. House,4,,Write-in,0,0,0
Plymouth,Brunsville Legion,U.S. House,4,,Write-in,0,0,0
Plymouth,Remsen Public Library,U.S. House,4,,Write-in,0,0,0
Plymouth,Westfield Community Center,U.S. House,4,,Write-in,0,0,0
Plymouth,Kissinger Community Center,U.S. House,4,,Write-in,0,0,0
Plymouth,Perry Township Hall,U.S. House,4,,Write-in,0,0,0
Plymouth,Hinton Community Center,U.S. House,4,,Write-in,0,0,0
Plymouth,Kingsley Community Center,U.S. House,4,,Write-in,0,0,0
Plymouth,Le Mars Convention Center 11,U.S. House,4,,Write-in,0,0,0
Plymouth,Le Mars Convention Center 12,U.S. House,4,,Write-in,0,0,0
Plymouth,Le Mars Convention Center 13,U.S. House,4,,Write-in,0,0,0
Plymouth,Akron Public Library,Governor,,REP,Kim Reynolds,113,8,105
Plymouth,American Bank,Governor,,REP,Kim Reynolds,32,5,27
