county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Kossuth,"CR, IV, RV",Governor,,DEM,Nate Boulton,6,0,4,2,0
Kossuth,"LV, SM",Governor,,DEM,Nate Boulton,3,0,3,0,0
Kossuth,CR 1,Governor,,DEM,Nate Boulton,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,Nate Boulton,0,0,0,0,0
Kossuth,AL1,Governor,,DEM,Nate Boulton,6,0,2,4,0
Kossuth,AL2,Governor,,DEM,Nate Boulton,7,0,2,5,0
Kossuth,AL3,Governor,,DEM,Nate Boulton,2,0,0,2,0
Kossuth,AL4,Governor,,DEM,Nate Boulton,1,0,1,0,0
Kossuth,"EG, GT, HS, SW",Governor,,DEM,Cathy Glasson,6,0,6,0,0
Kossuth,"HB, LY, LN, SF",Governor,,DEM,Cathy Glasson,1,0,1,0,0
Kossuth,"GW, SN",Governor,,DEM,Cathy Glasson,2,0,2,0,0
Kossuth,"GM, RM",Governor,,DEM,Cathy Glasson,6,0,6,0,0
Kossuth,"BT, FT, UN",Governor,,DEM,Cathy Glasson,10,0,9,1,0
Kossuth,"BF, PT",Governor,,DEM,Cathy Glasson,5,0,5,0,0
Kossuth,LC,Governor,,DEM,Cathy Glasson,0,0,0,0,0
Kossuth,UN,Governor,,DEM,Cathy Glasson,5,0,5,0,0
Kossuth,PC,Governor,,DEM,Cathy Glasson,0,0,0,0,0
Kossuth,"IV, PC",Governor,,DEM,Cathy Glasson,2,0,2,0,0
Kossuth,"PR, WL",Governor,,DEM,Cathy Glasson,13,0,12,1,0
Kossuth,"GF, WM",Governor,,DEM,Cathy Glasson,3,0,3,0,0
Kossuth,"CR, IV, RV",Governor,,DEM,Cathy Glasson,9,0,7,2,0
Kossuth,"LV, SM",Governor,,DEM,Cathy Glasson,3,0,3,0,0
Kossuth,CR 1,Governor,,DEM,Cathy Glasson,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,Cathy Glasson,2,0,2,0,0
Kossuth,AL1,Governor,,DEM,Cathy Glasson,8,0,4,4,0
Kossuth,AL2,Governor,,DEM,Cathy Glasson,9,0,8,1,0
Kossuth,AL3,Governor,,DEM,Cathy Glasson,14,0,14,0,0
Kossuth,AL4,Governor,,DEM,Cathy Glasson,11,0,10,1,0
Kossuth,"EG, GT, HS, SW",Governor,,DEM,Fred Hubbell,18,0,18,0,0
Kossuth,"HB, LY, LN, SF",Governor,,DEM,Fred Hubbell,3,0,3,0,0
Kossuth,"GW, SN",Governor,,DEM,Fred Hubbell,1,0,1,0,0
Kossuth,"GM, RM",Governor,,DEM,Fred Hubbell,15,0,12,3,0
Kossuth,"BT, FT, UN",Governor,,DEM,Fred Hubbell,35,0,30,5,0
Kossuth,"BF, PT",Governor,,DEM,Fred Hubbell,16,0,12,4,0
Kossuth,LC,Governor,,DEM,Fred Hubbell,2,0,0,2,0
Kossuth,UN,Governor,,DEM,Fred Hubbell,2,0,2,0,0
Kossuth,PC,Governor,,DEM,Fred Hubbell,6,0,1,5,0
Kossuth,"IV, PC",Governor,,DEM,Fred Hubbell,1,0,1,0,0
Kossuth,"PR, WL",Governor,,DEM,Fred Hubbell,49,0,43,6,0
Kossuth,"GF, WM",Governor,,DEM,Fred Hubbell,34,0,27,7,0
Kossuth,"CR, IV, RV",Governor,,DEM,Fred Hubbell,52,0,34,18,0
Kossuth,"LV, SM",Governor,,DEM,Fred Hubbell,20,0,20,0,0
Kossuth,CR 1,Governor,,DEM,Fred Hubbell,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,Fred Hubbell,10,0,10,0,0
Kossuth,AL1,Governor,,DEM,Fred Hubbell,42,0,33,9,0
Kossuth,AL2,Governor,,DEM,Fred Hubbell,47,0,41,6,0
Kossuth,AL3,Governor,,DEM,Fred Hubbell,46,0,36,10,0
Kossuth,AL4,Governor,,DEM,Fred Hubbell,34,0,25,9,0
Kossuth,"EG, GT, HS, SW",Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Kossuth,"HB, LY, LN, SF",Governor,,DEM,Andrea Andy McGuire,2,0,2,0,0
Kossuth,"GW, SN",Governor,,DEM,Andrea Andy McGuire,0,0,0,0,0
Kossuth,"GM, RM",Governor,,DEM,Andrea Andy McGuire,6,0,5,1,0
Kossuth,"BT, FT, UN",Governor,,DEM,Andrea Andy McGuire,2,0,1,1,0
Kossuth,"BF, PT",Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Kossuth,LC,Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Kossuth,UN,Governor,,DEM,Andrea Andy McGuire,0,0,0,0,0
Kossuth,PC,Governor,,DEM,Andrea Andy McGuire,1,0,0,1,0
Kossuth,"IV, PC",Governor,,DEM,Andrea Andy McGuire,1,0,1,0,0
Kossuth,"PR, WL",Governor,,DEM,Andrea Andy McGuire,3,0,3,0,0
Kossuth,"GF, WM",Governor,,DEM,Andrea Andy McGuire,4,0,4,0,0
Kossuth,"CR, IV, RV",Governor,,DEM,Andrea Andy McGuire,6,0,4,2,0
Kossuth,"LV, SM",Governor,,DEM,Andrea Andy McGuire,7,0,7,0,0
Kossuth,CR 1,Governor,,DEM,Andrea Andy McGuire,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,Andrea Andy McGuire,4,0,3,1,0
Kossuth,AL1,Governor,,DEM,Andrea Andy McGuire,7,0,3,4,0
Kossuth,AL2,Governor,,DEM,Andrea Andy McGuire,3,0,2,1,0
Kossuth,AL3,Governor,,DEM,Andrea Andy McGuire,8,0,8,0,0
Kossuth,AL4,Governor,,DEM,Andrea Andy McGuire,9,0,8,1,0
Kossuth,"EG, GT, HS, SW",Governor,,DEM,John Norris,2,0,2,0,0
Kossuth,"HB, LY, LN, SF",Governor,,DEM,John Norris,0,0,0,0,0
Kossuth,"GW, SN",Governor,,DEM,John Norris,4,0,2,2,0
Kossuth,"GM, RM",Governor,,DEM,John Norris,1,0,1,0,0
Kossuth,"BT, FT, UN",Governor,,DEM,John Norris,4,0,3,1,0
Kossuth,"BF, PT",Governor,,DEM,John Norris,2,0,2,0,0
Kossuth,LC,Governor,,DEM,John Norris,1,0,1,0,0
Kossuth,UN,Governor,,DEM,John Norris,2,0,2,0,0
Kossuth,PC,Governor,,DEM,John Norris,3,0,3,0,0
Kossuth,"IV, PC",Governor,,DEM,John Norris,3,0,3,0,0
Kossuth,"PR, WL",Governor,,DEM,John Norris,11,0,11,0,0
Kossuth,"GF, WM",Governor,,DEM,John Norris,10,0,9,1,0
Kossuth,"CR, IV, RV",Governor,,DEM,John Norris,10,0,9,1,0
Kossuth,"LV, SM",Governor,,DEM,John Norris,5,0,5,0,0
Kossuth,CR 1,Governor,,DEM,John Norris,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,John Norris,4,0,2,2,0
Kossuth,AL1,Governor,,DEM,John Norris,11,0,11,0,0
Kossuth,AL2,Governor,,DEM,John Norris,13,0,10,3,0
Kossuth,AL3,Governor,,DEM,John Norris,11,0,11,0,0
Kossuth,AL4,Governor,,DEM,John Norris,5,0,4,1,0
Kossuth,"EG, GT, HS, SW",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,"HB, LY, LN, SF",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,"GW, SN",Governor,,DEM,Ross Wilburn,1,0,1,0,0
Kossuth,"GM, RM",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,"BT, FT, UN",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,"BF, PT",Governor,,DEM,Ross Wilburn,2,0,0,2,0
Kossuth,LC,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,UN,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,PC,Governor,,DEM,Ross Wilburn,2,0,2,0,0
Kossuth,"IV, PC",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,"PR, WL",Governor,,DEM,Ross Wilburn,2,0,2,0,0
Kossuth,"GF, WM",Governor,,DEM,Ross Wilburn,1,0,1,0,0
Kossuth,"CR, IV, RV",Governor,,DEM,Ross Wilburn,3,0,3,0,0
Kossuth,"LV, SM",Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,CR 1,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,CR 2,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,AL1,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,AL2,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Kossuth,AL3,Governor,,DEM,Ross Wilburn,0,0,0,0,0
Kossuth,AL4,Governor,,DEM,Ross Wilburn,1,0,1,0,0
Kossuth,"EG, GT, HS, SW",Governor,,,Write-in,0,0,0,0,0
Kossuth,"HB, LY, LN, SF",Governor,,,Write-in,0,0,0,0,0
Kossuth,"GW, SN",Governor,,,Write-in,0,0,0,0,0
Kossuth,"GM, RM",Governor,,,Write-in,0,0,0,0,0
Kossuth,"BT, FT, UN",Governor,,,Write-in,0,0,0,0,0
Kossuth,"BF, PT",Governor,,,Write-in,0,0,0,0,0
Kossuth,LC,Governor,,,Write-in,0,0,0,0,0
Kossuth,UN,Governor,,,Write-in,0,0,0,0,0
Kossuth,PC,Governor,,,Write-in,0,0,0,0,0
Kossuth,"IV, PC",Governor,,,Write-in,0,0,0,0,0
Kossuth,"PR, WL",Governor,,,Write-in,0,0,0,0,0
Kossuth,"GF, WM",Governor,,,Write-in,0,0,0,0,0
Kossuth,"CR, IV, RV",Governor,,,Write-in,0,0,0,0,0
Kossuth,"LV, SM",Governor,,,Write-in,0,0,0,0,0
Kossuth,CR 1,Governor,,,Write-in,0,0,0,0,0
Kossuth,CR 2,Governor,,,Write-in,0,0,0,0,0
Kossuth,AL1,Governor,,,Write-in,0,0,0,0,0
Kossuth,AL2,Governor,,,Write-in,0,0,0,0,0
Kossuth,AL3,Governor,,,Write-in,0,0,0,0,0
Kossuth,AL4,Governor,,,Write-in,0,0,0,0,0
Kossuth,"EG, GT, HS, SW",Secretary of State,,DEM,Deidre DeJear,7,0,7,0,0
Kossuth,"HB, LY, LN, SF",Secretary of State,,DEM,Deidre DeJear,2,0,2,0,0
Kossuth,"GW, SN",Secretary of State,,DEM,Deidre DeJear,6,0,3,3,0
Kossuth,"GM, RM",Secretary of State,,DEM,Deidre DeJear,9,0,8,1,0
Kossuth,"BT, FT, UN",Secretary of State,,DEM,Deidre DeJear,11,0,9,2,0
Kossuth,"BF, PT",Secretary of State,,DEM,Deidre DeJear,8,0,7,1,0
Kossuth,LC,Secretary of State,,DEM,Deidre DeJear,1,0,1,0,0
Kossuth,UN,Secretary of State,,DEM,Deidre DeJear,3,0,3,0,0
Kossuth,PC,Secretary of State,,DEM,Deidre DeJear,1,0,1,0,0
Kossuth,"IV, PC",Secretary of State,,DEM,Deidre DeJear,3,0,3,0,0
Kossuth,"PR, WL",Secretary of State,,DEM,Deidre DeJear,23,0,22,1,0
Kossuth,"GF, WM",Secretary of State,,DEM,Deidre DeJear,17,0,14,3,0
Kossuth,"CR, IV, RV",Secretary of State,,DEM,Deidre DeJear,14,0,8,6,0
Kossuth,"LV, SM",Secretary of State,,DEM,Deidre DeJear,10,0,10,0,0
Kossuth,CR 1,Secretary of State,,DEM,Deidre DeJear,0,0,0,0,0
Kossuth,CR 2,Secretary of State,,DEM,Deidre DeJear,9,0,7,2,0
Kossuth,AL1,Secretary of State,,DEM,Deidre DeJear,26,0,23,3,0
Kossuth,AL2,Secretary of State,,DEM,Deidre DeJear,24,0,20,4,0
Kossuth,AL3,Secretary of State,,DEM,Deidre DeJear,25,0,22,3,0
Kossuth,AL4,Secretary of State,,DEM,Deidre DeJear,21,0,14,7,0
Kossuth,"EG, GT, HS, SW",Secretary of State,,DEM,Jim Mowrer,20,0,20,0,0
Kossuth,"HB, LY, LN, SF",Secretary of State,,DEM,Jim Mowrer,5,0,5,0,0
Kossuth,"GW, SN",Secretary of State,,DEM,Jim Mowrer,4,0,3,1,0
Kossuth,"GM, RM",Secretary of State,,DEM,Jim Mowrer,19,0,15,4,0
Kossuth,"BT, FT, UN",Secretary of State,,DEM,Jim Mowrer,37,0,30,7,0
Kossuth,"BF, PT",Secretary of State,,DEM,Jim Mowrer,20,0,14,6,0
Kossuth,LC,Secretary of State,,DEM,Jim Mowrer,5,0,3,2,0
Kossuth,UN,Secretary of State,,DEM,Jim Mowrer,6,0,6,0,0
Kossuth,PC,Secretary of State,,DEM,Jim Mowrer,10,0,4,6,0
Kossuth,"IV, PC",Secretary of State,,DEM,Jim Mowrer,4,0,4,0,0
Kossuth,"PR, WL",Secretary of State,,DEM,Jim Mowrer,52,0,48,4,0
Kossuth,"GF, WM",Secretary of State,,DEM,Jim Mowrer,38,0,34,4,0
Kossuth,"CR, IV, RV",Secretary of State,,DEM,Jim Mowrer,58,0,42,16,0
Kossuth,"LV, SM",Secretary of State,,DEM,Jim Mowrer,24,0,24,0,0
Kossuth,CR 1,Secretary of State,,DEM,Jim Mowrer,0,0,0,0,0
Kossuth,CR 2,Secretary of State,,DEM,Jim Mowrer,9,0,8,1,0
Kossuth,AL1,Secretary of State,,DEM,Jim Mowrer,43,0,28,15,0
Kossuth,AL2,Secretary of State,,DEM,Jim Mowrer,51,0,40,11,0
Kossuth,AL3,Secretary of State,,DEM,Jim Mowrer,50,0,42,8,0
Kossuth,AL4,Secretary of State,,DEM,Jim Mowrer,37,0,33,4,0
Kossuth,"EG, GT, HS, SW",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"HB, LY, LN, SF",Secretary of State,,,Write-in,1,0,1,0,0
Kossuth,"GW, SN",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"GM, RM",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"BT, FT, UN",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"BF, PT",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,LC,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,UN,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,PC,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"IV, PC",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"PR, WL",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"GF, WM",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"CR, IV, RV",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"LV, SM",Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,CR 1,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,CR 2,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,AL1,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,AL2,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,AL3,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,AL4,Secretary of State,,,Write-in,0,0,0,0,0
Kossuth,"EG, GT, HS, SW",Auditor of State,,DEM,Rob Sand,27,0,27,0,0
Kossuth,"HB, LY, LN, SF",Auditor of State,,DEM,Rob Sand,6,0,6,0,0
Kossuth,"GW, SN",Auditor of State,,DEM,Rob Sand,10,0,6,4,0
Kossuth,"GM, RM",Auditor of State,,DEM,Rob Sand,26,0,21,5,0
Kossuth,"BT, FT, UN",Auditor of State,,DEM,Rob Sand,44,0,35,9,0
Kossuth,"BF, PT",Auditor of State,,DEM,Rob Sand,26,0,19,7,0
Kossuth,LC,Auditor of State,,DEM,Rob Sand,6,0,4,2,0
Kossuth,UN,Auditor of State,,DEM,Rob Sand,7,0,7,0,0
Kossuth,PC,Auditor of State,,DEM,Rob Sand,10,0,4,6,0
Kossuth,"IV, PC",Auditor of State,,DEM,Rob Sand,7,0,7,0,0
Kossuth,"PR, WL",Auditor of State,,DEM,Rob Sand,60,0,55,5,0
Kossuth,"GF, WM",Auditor of State,,DEM,Rob Sand,52,0,45,7,0
Kossuth,"CR, IV, RV",Auditor of State,,DEM,Rob Sand,65,0,47,18,0
Kossuth,"LV, SM",Auditor of State,,DEM,Rob Sand,22,0,22,0,0
Kossuth,CR 1,Auditor of State,,DEM,Rob Sand,0,0,0,0,0
Kossuth,CR 2,Auditor of State,,DEM,Rob Sand,17,0,14,3,0
Kossuth,AL1,Auditor of State,,DEM,Rob Sand,65,0,46,19,0
Kossuth,AL2,Auditor of State,,DEM,Rob Sand,69,0,56,13,0
Kossuth,AL3,Auditor of State,,DEM,Rob Sand,70,0,59,11,0
Kossuth,AL4,Auditor of State,,DEM,Rob Sand,57,0,45,12,0
Kossuth,"EG, GT, HS, SW",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"HB, LY, LN, SF",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"GW, SN",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"GM, RM",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"BT, FT, UN",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"BF, PT",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,LC,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,UN,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,PC,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"IV, PC",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"PR, WL",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"GF, WM",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"CR, IV, RV",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"LV, SM",Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,CR 1,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,CR 2,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,AL1,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,AL2,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,AL3,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,AL4,Auditor of State,,,Write-in,0,0,0,0,0
Kossuth,"EG, GT, HS, SW",Treasurer of State,,DEM,Michael L. Fitzgerald,27,0,27,0,0
Kossuth,"HB, LY, LN, SF",Treasurer of State,,DEM,Michael L. Fitzgerald,7,0,7,0,0
Kossuth,"GW, SN",Treasurer of State,,DEM,Michael L. Fitzgerald,10,0,6,4,0
Kossuth,"GM, RM",Treasurer of State,,DEM,Michael L. Fitzgerald,27,0,22,5,0
Kossuth,"BT, FT, UN",Treasurer of State,,DEM,Michael L. Fitzgerald,45,0,36,9,0
Kossuth,"BF, PT",Treasurer of State,,DEM,Michael L. Fitzgerald,26,0,21,5,0
Kossuth,LC,Treasurer of State,,DEM,Michael L. Fitzgerald,6,0,4,2,0
Kossuth,UN,Treasurer of State,,DEM,Michael L. Fitzgerald,8,0,8,0,0
Kossuth,PC,Treasurer of State,,DEM,Michael L. Fitzgerald,11,0,5,6,0
Kossuth,"IV, PC",Treasurer of State,,DEM,Michael L. Fitzgerald,7,0,7,0,0
Kossuth,"PR, WL",Treasurer of State,,DEM,Michael L. Fitzgerald,72,0,67,5,0
Kossuth,"GF, WM",Treasurer of State,,DEM,Michael L. Fitzgerald,59,0,51,8,0
Kossuth,"CR, IV, RV",Treasurer of State,,DEM,Michael L. Fitzgerald,75,0,53,22,0
Kossuth,"LV, SM",Treasurer of State,,DEM,Michael L. Fitzgerald,33,0,33,0,0
Kossuth,CR 1,Treasurer of State,,DEM,Michael L. Fitzgerald,0,0,0,0,0
Kossuth,CR 2,Treasurer of State,,DEM,Michael L. Fitzgerald,19,0,16,3,0
Kossuth,AL1,Treasurer of State,,DEM,Michael L. Fitzgerald,64,0,47,17,0
Kossuth,AL2,Treasurer of State,,DEM,Michael L. Fitzgerald,75,0,60,15,0
Kossuth,AL3,Treasurer of State,,DEM,Michael L. Fitzgerald,73,0,62,11,0
Kossuth,AL4,Treasurer of State,,DEM,Michael L. Fitzgerald,60,0,48,12,0
Kossuth,"EG, GT, HS, SW",Treasurer of State,,,Write-in,0,0,0,0,0
Kossuth,"HB, LY, LN, SF",Treasurer of State,,,Write-in,0,0,0,0,0
Kossuth,"GW, SN",Treasurer of State,,,Write-in,0,0,0,0,0
