county,precinct,office,district,party,candidate,votes,absentee,polling
Fremont,Farragut,U.S. House,3,REP,David Young,126,10,116
Fremont,Green/Riverside/Scott,U.S. House,3,REP,David Young,144,15,129
Fremont,Hamburg/Washington TWP,U.S. House,3,REP,David Young,196,18,178
Fremont,Riverton,U.S. House,3,REP,David Young,84,0,84
Fremont,Sidney,U.S. House,3,REP,David Young,257,62,195
Fremont,Farragut,U.S. House,3,,Write-in,0,0,0
Fremont,Green/Riverside/Scott,U.S. House,3,,Write-in,0,0,0
Fremont,Hamburg/Washington TWP,U.S. House,3,,Write-in,0,0,0
Fremont,Riverton,U.S. House,3,,Write-in,0,0,0
Fremont,Sidney,U.S. House,3,,Write-in,0,0,0
Fremont,Farragut,Governor,,REP,Kim Reynolds,124,8,116
Fremont,Green/Riverside/Scott,Governor,,REP,Kim Reynolds,147,16,131
Fremont,Hamburg/Washington TWP,Governor,,REP,Kim Reynolds,190,18,172
Fremont,Riverton,Governor,,REP,Kim Reynolds,79,0,79
Fremont,Sidney,Governor,,REP,Kim Reynolds,252,59,193
Fremont,Farragut,Governor,,,Write-in,0,0,0
Fremont,Green/Riverside/Scott,Governor,,,Write-in,0,0,0
Fremont,Hamburg/Washington TWP,Governor,,,Write-in,0,0,0
Fremont,Riverton,Governor,,,Write-in,0,0,0
Fremont,Sidney,Governor,,,Write-in,0,0,0
Fremont,Farragut,Secretary of State,,REP,Paul D. Pate,120,9,111
Fremont,Green/Riverside/Scott,Secretary of State,,REP,Paul D. Pate,134,11,123
Fremont,Hamburg/Washington TWP,Secretary of State,,REP,Paul D. Pate,171,17,154
Fremont,Riverton,Secretary of State,,REP,Paul D. Pate,74,0,74
Fremont,Sidney,Secretary of State,,REP,Paul D. Pate,233,54,179
Fremont,Farragut,Secretary of State,,,Write-in,0,0,0
Fremont,Green/Riverside/Scott,Secretary of State,,,Write-in,0,0,0
Fremont,Hamburg/Washington TWP,Secretary of State,,,Write-in,0,0,0
Fremont,Riverton,Secretary of State,,,Write-in,0,0,0
Fremont,Sidney,Secretary of State,,,Write-in,0,0,0
Fremont,Farragut,Auditor of State,,REP,Mary Mosiman,112,8,104
Fremont,Green/Riverside/Scott,Auditor of State,,REP,Mary Mosiman,131,10,121
Fremont,Hamburg/Washington TWP,Auditor of State,,REP,Mary Mosiman,167,18,149
Fremont,Riverton,Auditor of State,,REP,Mary Mosiman,74,0,74
Fremont,Sidney,Auditor of State,,REP,Mary Mosiman,225,51,174
Fremont,Farragut,Auditor of State,,,Write-in,0,0,0
Fremont,Green/Riverside/Scott,Auditor of State,,,Write-in,0,0,0
Fremont,Hamburg/Washington TWP,Auditor of State,,,Write-in,0,0,0
Fremont,Riverton,Auditor of State,,,Write-in,0,0,0
Fremont,Sidney,Auditor of State,,,Write-in,0,0,0
Fremont,Farragut,Treasurer of State,,,Write-in,0,0,0
