county,precinct,office,district,party,candidate,votes,absentee,polling
Cherokee,#7 Cherokee Ward 3,Treasurer of State,,REP,Eric Wester,0,0,0
Cherokee,#1 Aurelia,Treasurer of State,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,Treasurer of State,,,Write-in,0,0,0
Cherokee,#3 Quimby,Treasurer of State,,,Write-in,0,0,0
Cherokee,#4 Cherokee,Treasurer of State,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,Treasurer of State,,,Write-in,1,0,1
Cherokee,#6 Cherokee Ward 2,Treasurer of State,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,Treasurer of State,,,Write-in,0,0,0
Cherokee,#1 Aurelia,Secretary of Agriculture,,REP,Ray Gaesser,11,0,11
Cherokee,#2 Cleghorn,Secretary of Agriculture,,REP,Ray Gaesser,16,5,11
Cherokee,#3 Quimby,Secretary of Agriculture,,REP,Ray Gaesser,7,1,6
Cherokee,#4 Cherokee,Secretary of Agriculture,,REP,Ray Gaesser,10,1,9
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,REP,Ray Gaesser,11,3,8
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,REP,Ray Gaesser,8,1,7
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,REP,Ray Gaesser,9,2,7
Cherokee,#1 Aurelia,Secretary of Agriculture,,REP,Chad Ingels,8,4,4
Cherokee,#2 Cleghorn,Secretary of Agriculture,,REP,Chad Ingels,3,1,2
Cherokee,#3 Quimby,Secretary of Agriculture,,REP,Chad Ingels,8,3,5
Cherokee,#4 Cherokee,Secretary of Agriculture,,REP,Chad Ingels,5,3,2
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,REP,Chad Ingels,9,5,4
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,REP,Chad Ingels,7,4,3
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,REP,Chad Ingels,9,4,5
Cherokee,#1 Aurelia,Secretary of Agriculture,,REP,Craig Lang,32,9,23
Cherokee,#2 Cleghorn,Secretary of Agriculture,,REP,Craig Lang,24,5,19
Cherokee,#3 Quimby,Secretary of Agriculture,,REP,Craig Lang,20,10,10
Cherokee,#4 Cherokee,Secretary of Agriculture,,REP,Craig Lang,23,11,12
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,REP,Craig Lang,41,18,23
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,REP,Craig Lang,16,6,10
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,REP,Craig Lang,33,9,24
Cherokee,#1 Aurelia,Secretary of Agriculture,,REP,Mike Naig,62,6,56
Cherokee,#2 Cleghorn,Secretary of Agriculture,,REP,Mike Naig,90,22,68
Cherokee,#3 Quimby,Secretary of Agriculture,,REP,Mike Naig,31,8,23
Cherokee,#4 Cherokee,Secretary of Agriculture,,REP,Mike Naig,87,20,67
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,REP,Mike Naig,118,33,85
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,REP,Mike Naig,43,7,36
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,REP,Mike Naig,63,19,44
Cherokee,#1 Aurelia,Secretary of Agriculture,,REP,Dan Zumbach,4,2,2
Cherokee,#2 Cleghorn,Secretary of Agriculture,,REP,Dan Zumbach,10,2,8
Cherokee,#3 Quimby,Secretary of Agriculture,,REP,Dan Zumbach,2,1,1
Cherokee,#4 Cherokee,Secretary of Agriculture,,REP,Dan Zumbach,9,4,5
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,REP,Dan Zumbach,20,3,17
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,REP,Dan Zumbach,12,2,10
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,REP,Dan Zumbach,7,3,4
Cherokee,#1 Aurelia,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#3 Quimby,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#4 Cherokee,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,Secretary of Agriculture,,,Write-in,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Gregg Adam,1,1,0
Cherokee,#3 Quimby,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Gregg Adam,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Dan Bringle,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Dan Bringle,1,0,1
Cherokee,#1 Aurelia,Attorney General,,REP,John Brown,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,John Brown,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,John Brown,1,0,1
Cherokee,#4 Cherokee,Attorney General,,REP,John Brown,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,John Brown,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,John Brown,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,John Brown,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Aiden Comstock,1,0,1
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Aiden Comstock,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Brenna Findley,1,1,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Brenna Findley,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Bruce French,2,0,2
Cherokee,#3 Quimby,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Bruce French,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Mary Hamilton,1,0,1
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Mary Hamilton,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Joe Happe,1,1,0
Cherokee,#3 Quimby,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Joe Happe,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Wilbur Hohbach,1,1,0
Cherokee,#3 Quimby,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Wilbur Hohbach,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Wally Miller,1,1,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Wally Miller,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Charles Nielsen,1,0,1
Cherokee,#3 Quimby,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Charles Nielsen,0,0,0
Cherokee,#1 Aurelia,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#3 Quimby,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#4 Cherokee,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,REP,Mark Roeder,1,0,1
Cherokee,#6 Cherokee Ward 2,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,REP,Mark Roeder,0,0,0
Cherokee,#1 Aurelia,Attorney General,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,Attorney General,,,Write-in,0,0,0
Cherokee,#3 Quimby,Attorney General,,,Write-in,0,0,0
Cherokee,#4 Cherokee,Attorney General,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,Attorney General,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,Attorney General,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,Attorney General,,,Write-in,0,0,0
Cherokee,#1 Aurelia,State House,3,REP,Dan Huseman,126,25,101
Cherokee,#2 Cleghorn,State House,3,REP,Dan Huseman,142,39,103
Cherokee,#3 Quimby,State House,3,REP,Dan Huseman,69,23,46
Cherokee,#4 Cherokee,State House,3,REP,Dan Huseman,131,38,93
Cherokee,#5 Cherokee Ward 1,State House,3,REP,Dan Huseman,210,74,136
Cherokee,#6 Cherokee Ward 2,State House,3,REP,Dan Huseman,90,27,63
Cherokee,#7 Cherokee Ward 3,State House,3,REP,Dan Huseman,130,43,87
Cherokee,#1 Aurelia,State House,3,,Write-in,0,0,0
Cherokee,#2 Cleghorn,State House,3,,Write-in,0,0,0
Cherokee,#3 Quimby,State House,3,,Write-in,0,0,0
Cherokee,#4 Cherokee,State House,3,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,State House,3,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,State House,3,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,State House,3,,Write-in,0,0,0
Cherokee,#1 Aurelia,County Board of Supervisors District 3,,REP,Wane A. Miller,106,25,81
Cherokee,#2 Cleghorn,County Board of Supervisors District 3,,REP,Wane A. Miller,119,36,83
Cherokee,#3 Quimby,County Board of Supervisors District 3,,REP,Wane A. Miller,60,18,42
Cherokee,#4 Cherokee,County Board of Supervisors District 3,,REP,Wane A. Miller,117,32,85
Cherokee,#5 Cherokee Ward 1,County Board of Supervisors District 3,,REP,Wane A. Miller,176,53,123
Cherokee,#6 Cherokee Ward 2,County Board of Supervisors District 3,,REP,Wane A. Miller,82,22,60
Cherokee,#7 Cherokee Ward 3,County Board of Supervisors District 3,,REP,Wane A. Miller,112,35,77
Cherokee,#1 Aurelia,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#3 Quimby,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#4 Cherokee,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,County Board of Supervisors District 3,,,Write-in,0,0,0
Cherokee,#1 Aurelia,County Board of Supervisors District 4,,REP,Gary Lundquist,114,24,90
Cherokee,#2 Cleghorn,County Board of Supervisors District 4,,REP,Gary Lundquist,130,40,90
Cherokee,#3 Quimby,County Board of Supervisors District 4,,REP,Gary Lundquist,63,20,43
Cherokee,#4 Cherokee,County Board of Supervisors District 4,,REP,Gary Lundquist,130,42,88
Cherokee,#5 Cherokee Ward 1,County Board of Supervisors District 4,,REP,Gary Lundquist,196,65,131
Cherokee,#6 Cherokee Ward 2,County Board of Supervisors District 4,,REP,Gary Lundquist,90,25,65
Cherokee,#7 Cherokee Ward 3,County Board of Supervisors District 4,,REP,Gary Lundquist,125,44,81
Cherokee,#1 Aurelia,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#3 Quimby,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#4 Cherokee,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,County Board of Supervisors District 4,,,Write-in,0,0,0
Cherokee,#1 Aurelia,County Treasurer,,REP,Hedgie Roswitha Brandt,114,25,89
Cherokee,#2 Cleghorn,County Treasurer,,REP,Hedgie Roswitha Brandt,143,45,98
Cherokee,#3 Quimby,County Treasurer,,REP,Hedgie Roswitha Brandt,68,22,46
Cherokee,#4 Cherokee,County Treasurer,,REP,Hedgie Roswitha Brandt,133,41,92
Cherokee,#5 Cherokee Ward 1,County Treasurer,,REP,Hedgie Roswitha Brandt,209,71,138
Cherokee,#6 Cherokee Ward 2,County Treasurer,,REP,Hedgie Roswitha Brandt,97,30,67
Cherokee,#7 Cherokee Ward 3,County Treasurer,,REP,Hedgie Roswitha Brandt,130,47,83
Cherokee,#1 Aurelia,County Treasurer,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,County Treasurer,,,Write-in,0,0,0
Cherokee,#3 Quimby,County Treasurer,,,Write-in,0,0,0
Cherokee,#4 Cherokee,County Treasurer,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,County Treasurer,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,County Treasurer,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,County Treasurer,,,Write-in,0,0,0
Cherokee,#1 Aurelia,County Recorder,,REP,Dawn Miller,31,10,21
Cherokee,#2 Cleghorn,County Recorder,,REP,Dawn Miller,61,21,40
Cherokee,#3 Quimby,County Recorder,,REP,Dawn Miller,34,12,22
Cherokee,#4 Cherokee,County Recorder,,REP,Dawn Miller,28,12,16
Cherokee,#5 Cherokee Ward 1,County Recorder,,REP,Dawn Miller,68,22,46
Cherokee,#6 Cherokee Ward 2,County Recorder,,REP,Dawn Miller,37,14,23
Cherokee,#7 Cherokee Ward 3,County Recorder,,REP,Dawn Miller,42,14,28
Cherokee,#1 Aurelia,County Recorder,,REP,Mark Murphy,106,21,85
Cherokee,#2 Cleghorn,County Recorder,,REP,Mark Murphy,104,25,79
Cherokee,#3 Quimby,County Recorder,,REP,Mark Murphy,37,14,23
Cherokee,#4 Cherokee,County Recorder,,REP,Mark Murphy,125,33,92
Cherokee,#5 Cherokee Ward 1,County Recorder,,REP,Mark Murphy,190,66,124
Cherokee,#6 Cherokee Ward 2,County Recorder,,REP,Mark Murphy,78,21,57
Cherokee,#7 Cherokee Ward 3,County Recorder,,REP,Mark Murphy,111,39,72
Cherokee,#1 Aurelia,County Recorder,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,County Recorder,,,Write-in,0,0,0
Cherokee,#3 Quimby,County Recorder,,,Write-in,0,0,0
Cherokee,#4 Cherokee,County Recorder,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,County Recorder,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,County Recorder,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,County Recorder,,,Write-in,0,0,0
Cherokee,#1 Aurelia,County Attorney,,REP,Ryan R. Kolpin,113,23,90
Cherokee,#2 Cleghorn,County Attorney,,REP,Ryan R. Kolpin,124,35,89
Cherokee,#3 Quimby,County Attorney,,REP,Ryan R. Kolpin,65,19,46
Cherokee,#4 Cherokee,County Attorney,,REP,Ryan R. Kolpin,128,37,91
Cherokee,#5 Cherokee Ward 1,County Attorney,,REP,Ryan R. Kolpin,198,66,132
Cherokee,#6 Cherokee Ward 2,County Attorney,,REP,Ryan R. Kolpin,81,25,56
Cherokee,#7 Cherokee Ward 3,County Attorney,,REP,Ryan R. Kolpin,126,45,81
Cherokee,#1 Aurelia,County Attorney,,,Write-in,0,0,0
Cherokee,#2 Cleghorn,County Attorney,,,Write-in,0,0,0
Cherokee,#3 Quimby,County Attorney,,,Write-in,0,0,0
Cherokee,#4 Cherokee,County Attorney,,,Write-in,0,0,0
Cherokee,#5 Cherokee Ward 1,County Attorney,,,Write-in,0,0,0
Cherokee,#6 Cherokee Ward 2,County Attorney,,,Write-in,0,0,0
Cherokee,#7 Cherokee Ward 3,County Attorney,,,Write-in,0,0,0
Cherokee,#1 Aurelia,U.S. House,4,DEM,Leann Jacobsen,12,2,10
Cherokee,#2 Cleghorn,U.S. House,4,DEM,Leann Jacobsen,15,5,10
Cherokee,#3 Quimby,U.S. House,4,DEM,Leann Jacobsen,16,4,12
Cherokee,#4 Cherokee,U.S. House,4,DEM,Leann Jacobsen,3,1,2
Cherokee,#5 Cherokee Ward 1,U.S. House,4,DEM,Leann Jacobsen,20,5,15
Cherokee,#6 Cherokee Ward 2,U.S. House,4,DEM,Leann Jacobsen,8,4,4
Cherokee,#7 Cherokee Ward 3,U.S. House,4,DEM,Leann Jacobsen,22,11,11
Cherokee,#1 Aurelia,U.S. House,4,DEM,John Paschen,5,3,2
Cherokee,#2 Cleghorn,U.S. House,4,DEM,John Paschen,4,2,2
Cherokee,#3 Quimby,U.S. House,4,DEM,John Paschen,3,0,3
Cherokee,#4 Cherokee,U.S. House,4,DEM,John Paschen,0,0,0
Cherokee,#5 Cherokee Ward 1,U.S. House,4,DEM,John Paschen,3,1,2
Cherokee,#6 Cherokee Ward 2,U.S. House,4,DEM,John Paschen,4,2,2
Cherokee,#7 Cherokee Ward 3,U.S. House,4,DEM,John Paschen,7,5,2
Cherokee,#1 Aurelia,U.S. House,4,DEM,J.D. Scholten,30,4,26
Cherokee,#2 Cleghorn,U.S. House,4,DEM,J.D. Scholten,29,8,21
Cherokee,#3 Quimby,U.S. House,4,DEM,J.D. Scholten,21,3,18
Cherokee,#4 Cherokee,U.S. House,4,DEM,J.D. Scholten,24,10,14
Cherokee,#5 Cherokee Ward 1,U.S. House,4,DEM,J.D. Scholten,32,8,24
Cherokee,#6 Cherokee Ward 2,U.S. House,4,DEM,J.D. Scholten,16,4,12
Cherokee,#7 Cherokee Ward 3,U.S. House,4,DEM,J.D. Scholten,35,11,24
Cherokee,#1 Aurelia,Governor,,DEM,Nate Boulton,3,1,2
Cherokee,#2 Cleghorn,Governor,,DEM,Nate Boulton,5,1,4
Cherokee,#3 Quimby,Governor,,DEM,Nate Boulton,2,0,2
Cherokee,#4 Cherokee,Governor,,DEM,Nate Boulton,0,0,0
Cherokee,#5 Cherokee Ward 1,Governor,,DEM,Nate Boulton,3,0,3
Cherokee,#6 Cherokee Ward 2,Governor,,DEM,Nate Boulton,2,0,2
Cherokee,#7 Cherokee Ward 3,Governor,,DEM,Nate Boulton,7,2,5
Cherokee,#1 Aurelia,Governor,,DEM,Cathy Glasson,3,1,2
Cherokee,#2 Cleghorn,Governor,,DEM,Cathy Glasson,6,3,3
Cherokee,#3 Quimby,Governor,,DEM,Cathy Glasson,3,0,3
Cherokee,#4 Cherokee,Governor,,DEM,Cathy Glasson,4,2,2
Cherokee,#5 Cherokee Ward 1,Governor,,DEM,Cathy Glasson,3,0,3
Cherokee,#6 Cherokee Ward 2,Governor,,DEM,Cathy Glasson,2,1,1
Cherokee,#7 Cherokee Ward 3,Governor,,DEM,Cathy Glasson,6,3,3
