county,precinct,office,district,party,candidate,votes,absentee,polling
Clay,Douglas/Peterson,United States Representative District 4,,REP,Cyndi Hanson,15,2,13
Clay,Garfield/Herdland,United States Representative District 4,,REP,Cyndi Hanson,9,1,8
Clay,Lake/Freeman,United States Representative District 4,,REP,Cyndi Hanson,15,2,13
Clay,Lincoln/Clay,United States Representative District 4,,REP,Cyndi Hanson,37,5,32
Clay,Logan/Gillett Grove,United States Representative District 4,,REP,Cyndi Hanson,11,1,10
Clay,Spencer Ward 1,United States Representative District 4,,REP,Cyndi Hanson,22,4,18
Clay,Spencer Ward 2,United States Representative District 4,,REP,Cyndi Hanson,34,8,26
Clay,Spencer Ward 3,United States Representative District 4,,REP,Cyndi Hanson,50,8,42
Clay,Spencer Ward 4,United States Representative District 4,,REP,Cyndi Hanson,89,14,75
Clay,Spencer Ward 5,United States Representative District 4,,REP,Cyndi Hanson,49,15,34
Clay,Summit/Riverton/Sioux/Meadow,United States Representative District 4,,REP,Cyndi Hanson,39,7,32
Clay,Waterford/Lone Tree,United States Representative District 4,,REP,Cyndi Hanson,25,3,22
Clay,Douglas/Peterson,United States Representative District 4,,REP,Steve King,49,5,44
Clay,Garfield/Herdland,United States Representative District 4,,REP,Steve King,25,5,20
Clay,Lake/Freeman,United States Representative District 4,,REP,Steve King,27,2,25
Clay,Lincoln/Clay,United States Representative District 4,,REP,Steve King,44,9,35
Clay,Logan/Gillett Grove,United States Representative District 4,,REP,Steve King,40,4,36
Clay,Spencer Ward 1,United States Representative District 4,,REP,Steve King,66,15,51
Clay,Spencer Ward 2,United States Representative District 4,,REP,Steve King,81,10,71
Clay,Spencer Ward 3,United States Representative District 4,,REP,Steve King,114,21,93
Clay,Spencer Ward 4,United States Representative District 4,,REP,Steve King,211,52,159
Clay,Spencer Ward 5,United States Representative District 4,,REP,Steve King,133,41,92
Clay,Summit/Riverton/Sioux/Meadow,United States Representative District 4,,REP,Steve King,74,18,56
Clay,Waterford/Lone Tree,United States Representative District 4,,REP,Steve King,74,4,70
Clay,Douglas/Peterson,United States Representative District 4,,,Write-in,0,0,0
Clay,Garfield/Herdland,United States Representative District 4,,,Write-in,0,0,0
Clay,Lake/Freeman,United States Representative District 4,,,Write-in,0,0,0
Clay,Lincoln/Clay,United States Representative District 4,,,Write-in,0,0,0
Clay,Logan/Gillett Grove,United States Representative District 4,,,Write-in,0,0,0
Clay,Spencer Ward 1,United States Representative District 4,,,Write-in,0,0,0
Clay,Spencer Ward 2,United States Representative District 4,,,Write-in,0,0,0
Clay,Spencer Ward 3,United States Representative District 4,,,Write-in,0,0,0
Clay,Spencer Ward 4,United States Representative District 4,,,Write-in,0,0,0
Clay,Spencer Ward 5,United States Representative District 4,,,Write-in,0,0,0
Clay,Summit/Riverton/Sioux/Meadow,United States Representative District 4,,,Write-in,0,0,0
Clay,Waterford/Lone Tree,United States Representative District 4,,,Write-in,0,0,0
Clay,Douglas/Peterson,Governor,,REP,Kim Reynolds,56,5,51
Clay,Garfield/Herdland,Governor,,REP,Kim Reynolds,33,6,27
Clay,Lake/Freeman,Governor,,REP,Kim Reynolds,33,2,31
