county,precinct,office,district,party,candidate,votes,absentee,polling
Jefferson,Blackhawk-Polk-Packwood,U.S. House,2,REP,Christopher Peters,49,4,45
Jefferson,Buchanan,U.S. House,2,REP,Christopher Peters,32,6,26
Jefferson,Center-Cedar-Maharishi Vedic City,U.S. House,2,REP,Christopher Peters,45,9,36
Jefferson,Des Moines-Liberty-Libertyville,U.S. House,2,REP,Christopher Peters,47,5,42
Jefferson,Fairfield 1st Ward,U.S. House,2,REP,Christopher Peters,50,11,39
Jefferson,Fairfield 2nd Ward,U.S. House,2,REP,Christopher Peters,11,1,10
Jefferson,Fairfield 3rd Ward,U.S. House,2,REP,Christopher Peters,36,11,25
Jefferson,Fairfield 4th Ward,U.S. House,2,REP,Christopher Peters,21,0,21
Jefferson,Fairfield 5th Ward,U.S. House,2,REP,Christopher Peters,41,1,40
Jefferson,Lockridge-Round Prairie-Walnut,U.S. House,2,REP,Christopher Peters,54,0,54
Jefferson,Locust Grove-Batavia,U.S. House,2,REP,Christopher Peters,31,2,29
Jefferson,Penn-Pleasant Plain,U.S. House,2,REP,Christopher Peters,14,1,13
Jefferson,Blackhawk-Polk-Packwood,U.S. House,2,REP,Ginny Caliguiri,1,0,1
Jefferson,Buchanan,U.S. House,2,REP,Ginny Caliguiri,4,3,1
Jefferson,Center-Cedar-Maharishi Vedic City,U.S. House,2,REP,Ginny Caliguiri,23,2,21
Jefferson,Des Moines-Liberty-Libertyville,U.S. House,2,REP,Ginny Caliguiri,2,0,2
Jefferson,Fairfield 1st Ward,U.S. House,2,REP,Ginny Caliguiri,12,3,9
Jefferson,Fairfield 2nd Ward,U.S. House,2,REP,Ginny Caliguiri,0,0,0
Jefferson,Fairfield 3rd Ward,U.S. House,2,REP,Ginny Caliguiri,5,0,5
Jefferson,Fairfield 4th Ward,U.S. House,2,REP,Ginny Caliguiri,9,2,7
Jefferson,Fairfield 5th Ward,U.S. House,2,REP,Ginny Caliguiri,13,3,10
Jefferson,Lockridge-Round Prairie-Walnut,U.S. House,2,REP,Ginny Caliguiri,5,1,4
Jefferson,Locust Grove-Batavia,U.S. House,2,REP,Ginny Caliguiri,6,0,6
Jefferson,Penn-Pleasant Plain,U.S. House,2,REP,Ginny Caliguiri,0,0,0
Jefferson,Blackhawk-Polk-Packwood,U.S. House,2,,Write-in,0,0,0
Jefferson,Buchanan,U.S. House,2,,Write-in,0,0,0
Jefferson,Center-Cedar-Maharishi Vedic City,U.S. House,2,,Write-in,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,U.S. House,2,,Write-in,0,0,0
Jefferson,Fairfield 1st Ward,U.S. House,2,,Write-in,0,0,0
Jefferson,Fairfield 2nd Ward,U.S. House,2,,Write-in,0,0,0
Jefferson,Fairfield 3rd Ward,U.S. House,2,,Write-in,0,0,0
Jefferson,Fairfield 4th Ward,U.S. House,2,,Write-in,0,0,0
Jefferson,Fairfield 5th Ward,U.S. House,2,,Write-in,0,0,0
Jefferson,Lockridge-Round Prairie-Walnut,U.S. House,2,,Write-in,0,0,0
Jefferson,Locust Grove-Batavia,U.S. House,2,,Write-in,0,0,0
Jefferson,Penn-Pleasant Plain,U.S. House,2,,Write-in,0,0,0
Jefferson,Blackhawk-Polk-Packwood,Governor,,REP,Kim Reynolds,54,4,50
Jefferson,Buchanan,Governor,,REP,Kim Reynolds,40,12,28
Jefferson,Center-Cedar-Maharishi Vedic City,Governor,,REP,Kim Reynolds,73,11,62
Jefferson,Des Moines-Liberty-Libertyville,Governor,,REP,Kim Reynolds,52,5,47
Jefferson,Fairfield 1st Ward,Governor,,REP,Kim Reynolds,59,13,46
