county,precinct,office,district,party,candidate,votes,absentee,polling
Marshall,BANGOR / LISCOMB,U.S. House,1,REP,Rod Blum,35,5,30
Marshall,EDEN / LOGAN,U.S. House,1,REP,Rod Blum,60,6,54
Marshall,GREEN CASTLE,U.S. House,1,REP,Rod Blum,22,3,19
Marshall,JEFFERSON,U.S. House,1,REP,Rod Blum,19,3,16
Marshall,LEGRAND,U.S. House,1,REP,Rod Blum,28,0,28
Marshall,LIBERTY / MINERVA,U.S. House,1,REP,Rod Blum,38,1,37
Marshall,MARIETTA / WASHINGTON,U.S. House,1,REP,Rod Blum,27,5,22
Marshall,MARION / VIENNA,U.S. House,1,REP,Rod Blum,51,2,49
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,REP,Rod Blum,7,0,7
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,REP,Rod Blum,22,3,19
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,REP,Rod Blum,71,33,38
Marshall,IVH MALLOY HALL 2-2,U.S. House,1,REP,Rod Blum,68,17,51
Marshall,FISHER COMM. CENTER 3-1,U.S. House,1,REP,Rod Blum,80,7,73
Marshall,FISHER COMM. CENTER 3-2,U.S. House,1,REP,Rod Blum,109,18,91
Marshall,REDEEMER LUTHERAN CHURCH 4-1,U.S. House,1,REP,Rod Blum,57,17,40
Marshall,REDEEMER LUTHERAN CHURCH 4-2,U.S. House,1,REP,Rod Blum,85,20,65
Marshall,STATE CENTER,U.S. House,1,REP,Rod Blum,49,5,44
Marshall,TAYLOR,U.S. House,1,REP,Rod Blum,37,3,34
Marshall,TIMBER CREEK,U.S. House,1,REP,Rod Blum,32,2,30
Marshall,BANGOR / LISCOMB,U.S. House,1,,Write-in,0,0,0
Marshall,EDEN / LOGAN,U.S. House,1,,Write-in,0,0,0
Marshall,GREEN CASTLE,U.S. House,1,,Write-in,0,0,0
Marshall,JEFFERSON,U.S. House,1,,Write-in,0,0,0
Marshall,LEGRAND,U.S. House,1,,Write-in,0,0,0
Marshall,LIBERTY / MINERVA,U.S. House,1,,Write-in,0,0,0
Marshall,MARIETTA / WASHINGTON,U.S. House,1,,Write-in,0,0,0
Marshall,MARION / VIENNA,U.S. House,1,,Write-in,0,0,0
Marshall,PUBLIC LIBRARY 1-1,U.S. House,1,,Write-in,0,0,0
Marshall,PUBLIC LIBRARY 1-2,U.S. House,1,,Write-in,0,0,0
Marshall,IVH MALLOY HALL 2-1,U.S. House,1,,Write-in,0,0,0
Marshall,IVH MALLOY HALL 2-2,U.S. House,1,,Write-in,0,0,0
Marshall,FISHER COMM. CENTER 3-1,U.S. House,1,,Write-in,0,0,0
Marshall,FISHER COMM. CENTER 3-2,U.S. House,1,,Write-in,0,0,0
Marshall,REDEEMER LUTHERAN CHURCH 4-1,U.S. House,1,,Write-in,0,0,0
Marshall,REDEEMER LUTHERAN CHURCH 4-2,U.S. House,1,,Write-in,0,0,0
