county,precinct,office,district,party,candidate,votes,absentee,polling
Boone,Boone 1st Ward,U.S. House,4,REP,Cyndi Hanson,19,3,16
Boone,Boone 2nd Ward,U.S. House,4,REP,Cyndi Hanson,35,8,27
Boone,Boone 3rd Ward,U.S. House,4,REP,Cyndi Hanson,27,2,25
Boone,Boone 4th Ward &amp; DSM Twp,U.S. House,4,REP,Cyndi Hanson,12,2,10
Boone,Boone 5th Ward,U.S. House,4,REP,Cyndi Hanson,21,7,14
Boone,Madrid 1st Ward,U.S. House,4,REP,Cyndi Hanson,8,0,8
Boone,Madrid 2nd Ward,U.S. House,4,REP,Cyndi Hanson,10,2,8
Boone,Madrid 3rd Ward,U.S. House,4,REP,Cyndi Hanson,4,0,4
Boone,Ogden,U.S. House,4,REP,Cyndi Hanson,19,1,18
Boone,Rural Precinct 1,U.S. House,4,REP,Cyndi Hanson,7,2,5
Boone,Rural Precinct 2,U.S. House,4,REP,Cyndi Hanson,13,0,13
Boone,Rural Precinct 3,U.S. House,4,REP,Cyndi Hanson,6,0,6
Boone,Rural Precinct 4,U.S. House,4,REP,Cyndi Hanson,23,3,20
Boone,Rural Precinct 5,U.S. House,4,REP,Cyndi Hanson,4,1,3
Boone,Rural Precinct 6,U.S. House,4,REP,Cyndi Hanson,7,2,5
Boone,Boone 1st Ward,U.S. House,4,REP,Steve King,68,9,59
Boone,Boone 2nd Ward,U.S. House,4,REP,Steve King,88,9,79
Boone,Boone 3rd Ward,U.S. House,4,REP,Steve King,82,17,65
Boone,Boone 4th Ward &amp; DSM Twp,U.S. House,4,REP,Steve King,85,8,77
Boone,Boone 5th Ward,U.S. House,4,REP,Steve King,70,21,49
Boone,Madrid 1st Ward,U.S. House,4,REP,Steve King,11,0,11
Boone,Madrid 2nd Ward,U.S. House,4,REP,Steve King,30,5,25
Boone,Madrid 3rd Ward,U.S. House,4,REP,Steve King,22,10,12
Boone,Ogden,U.S. House,4,REP,Steve King,60,5,55
Boone,Rural Precinct 1,U.S. House,4,REP,Steve King,35,7,28
