county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Clinton,CLINTON 2-2,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-1,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-2,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-1,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-2,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,DEEP CREEK GOOSE LAKE,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,DEWITT 1,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,DEWITT 2,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,DEWITT TWP,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,EDEN CAMANCHE TWP,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,LIBERTY TORONTO,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,LOW MOOR,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,United States Representative District 2,,,Write-in,1,0,1,0,0
Clinton,ORANGE GRAND MOUND,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,SHARON LOST NATION,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,SPRING ROCK WHEATLAND,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,WATERFORD CHARLOTTE,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,WELTON WASHINGTON WELTON,United States Representative District 2,,,Write-in,0,0,0,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Governor,,REP,Kim Reynolds,32,0,31,1,0
Clinton,CAMANCHE 1,Governor,,REP,Kim Reynolds,65,0,61,4,0
Clinton,CAMANCHE 2,Governor,,REP,Kim Reynolds,51,0,45,6,0
Clinton,CENTER TWP,Governor,,REP,Kim Reynolds,30,0,28,2,0
Clinton,CLINTON 1-1,Governor,,REP,Kim Reynolds,31,0,29,2,0
Clinton,CLINTON 1-2,Governor,,REP,Kim Reynolds,43,0,34,9,0
Clinton,CLINTON 2-1,Governor,,REP,Kim Reynolds,34,0,28,6,0
Clinton,CLINTON 2-2,Governor,,REP,Kim Reynolds,115,0,89,26,0
Clinton,CLINTON 3-1,Governor,,REP,Kim Reynolds,67,0,56,11,0
Clinton,CLINTON 3-2,Governor,,REP,Kim Reynolds,95,0,76,19,0
Clinton,CLINTON 4-1,Governor,,REP,Kim Reynolds,97,0,68,29,0
Clinton,CLINTON 4-2,Governor,,REP,Kim Reynolds,59,0,51,8,0
Clinton,DEEP CREEK GOOSE LAKE,Governor,,REP,Kim Reynolds,29,0,29,0,0
Clinton,DEWITT 1,Governor,,REP,Kim Reynolds,83,0,83,0,0
Clinton,DEWITT 2,Governor,,REP,Kim Reynolds,146,0,132,14,0
Clinton,DEWITT TWP,Governor,,REP,Kim Reynolds,102,0,91,11,0
Clinton,EDEN CAMANCHE TWP,Governor,,REP,Kim Reynolds,41,0,38,3,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Governor,,REP,Kim Reynolds,76,0,70,6,0
Clinton,LIBERTY TORONTO,Governor,,REP,Kim Reynolds,23,0,21,2,0
Clinton,LOW MOOR,Governor,,REP,Kim Reynolds,15,0,13,2,0
Clinton,OLIVE GRANT CALAMUS,Governor,,REP,Kim Reynolds,98,0,92,6,0
Clinton,ORANGE GRAND MOUND,Governor,,REP,Kim Reynolds,49,0,47,2,0
Clinton,SHARON LOST NATION,Governor,,REP,Kim Reynolds,26,0,26,0,0
Clinton,SPRING ROCK WHEATLAND,Governor,,REP,Kim Reynolds,37,0,37,0,0
Clinton,WATERFORD CHARLOTTE,Governor,,REP,Kim Reynolds,31,0,31,0,0
Clinton,WELTON WASHINGTON WELTON,Governor,,REP,Kim Reynolds,54,0,53,1,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Governor,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 1,Governor,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 2,Governor,,,Write-in,0,0,0,0,0
Clinton,CENTER TWP,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-1,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-2,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 2-1,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 2-2,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-1,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-2,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-1,Governor,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-2,Governor,,,Write-in,0,0,0,0,0
Clinton,DEEP CREEK GOOSE LAKE,Governor,,,Write-in,0,0,0,0,0
Clinton,DEWITT 1,Governor,,,Write-in,0,0,0,0,0
Clinton,DEWITT 2,Governor,,,Write-in,0,0,0,0,0
Clinton,DEWITT TWP,Governor,,,Write-in,0,0,0,0,0
Clinton,EDEN CAMANCHE TWP,Governor,,,Write-in,0,0,0,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Governor,,,Write-in,0,0,0,0,0
Clinton,LIBERTY TORONTO,Governor,,,Write-in,0,0,0,0,0
Clinton,LOW MOOR,Governor,,,Write-in,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,Governor,,,Write-in,0,0,0,0,0
Clinton,ORANGE GRAND MOUND,Governor,,,Write-in,0,0,0,0,0
Clinton,SHARON LOST NATION,Governor,,,Write-in,0,0,0,0,0
Clinton,SPRING ROCK WHEATLAND,Governor,,,Write-in,0,0,0,0,0
Clinton,WATERFORD CHARLOTTE,Governor,,,Write-in,0,0,0,0,0
Clinton,WELTON WASHINGTON WELTON,Governor,,,Write-in,0,0,0,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Secretary of State,,REP,Paul D. Pate,30,0,29,1,0
Clinton,CAMANCHE 1,Secretary of State,,REP,Paul D. Pate,65,0,61,4,0
Clinton,CAMANCHE 2,Secretary of State,,REP,Paul D. Pate,46,0,40,6,0
Clinton,CENTER TWP,Secretary of State,,REP,Paul D. Pate,26,0,25,1,0
Clinton,CLINTON 1-1,Secretary of State,,REP,Paul D. Pate,32,0,30,2,0
Clinton,CLINTON 1-2,Secretary of State,,REP,Paul D. Pate,43,0,34,9,0
Clinton,CLINTON 2-1,Secretary of State,,REP,Paul D. Pate,33,0,27,6,0
Clinton,CLINTON 2-2,Secretary of State,,REP,Paul D. Pate,104,0,82,22,0
Clinton,CLINTON 3-1,Secretary of State,,REP,Paul D. Pate,66,0,55,11,0
Clinton,CLINTON 3-2,Secretary of State,,REP,Paul D. Pate,84,0,68,16,0
Clinton,CLINTON 4-1,Secretary of State,,REP,Paul D. Pate,93,0,63,30,0
Clinton,CLINTON 4-2,Secretary of State,,REP,Paul D. Pate,61,0,52,9,0
Clinton,DEEP CREEK GOOSE LAKE,Secretary of State,,REP,Paul D. Pate,28,0,28,0,0
Clinton,DEWITT 1,Secretary of State,,REP,Paul D. Pate,76,0,76,0,0
Clinton,DEWITT 2,Secretary of State,,REP,Paul D. Pate,139,0,126,13,0
Clinton,DEWITT TWP,Secretary of State,,REP,Paul D. Pate,93,0,82,11,0
Clinton,EDEN CAMANCHE TWP,Secretary of State,,REP,Paul D. Pate,38,0,36,2,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Secretary of State,,REP,Paul D. Pate,73,0,69,4,0
Clinton,LIBERTY TORONTO,Secretary of State,,REP,Paul D. Pate,22,0,20,2,0
Clinton,LOW MOOR,Secretary of State,,REP,Paul D. Pate,13,0,11,2,0
Clinton,OLIVE GRANT CALAMUS,Secretary of State,,REP,Paul D. Pate,90,0,82,8,0
Clinton,ORANGE GRAND MOUND,Secretary of State,,REP,Paul D. Pate,46,0,44,2,0
Clinton,SHARON LOST NATION,Secretary of State,,REP,Paul D. Pate,27,0,27,0,0
Clinton,SPRING ROCK WHEATLAND,Secretary of State,,REP,Paul D. Pate,35,0,35,0,0
Clinton,WATERFORD CHARLOTTE,Secretary of State,,REP,Paul D. Pate,32,0,32,0,0
Clinton,WELTON WASHINGTON WELTON,Secretary of State,,REP,Paul D. Pate,52,0,51,1,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 2,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CENTER TWP,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-2,Secretary of State,,,Write-in,2,0,2,0,0
Clinton,CLINTON 2-1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 2-2,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-2,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-2,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,DEEP CREEK GOOSE LAKE,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 1,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 2,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT TWP,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,EDEN CAMANCHE TWP,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Secretary of State,,,Write-in,1,0,1,0,0
Clinton,LIBERTY TORONTO,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,LOW MOOR,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,Secretary of State,,,Write-in,1,0,1,0,0
Clinton,ORANGE GRAND MOUND,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,SHARON LOST NATION,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,SPRING ROCK WHEATLAND,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,WATERFORD CHARLOTTE,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,WELTON WASHINGTON WELTON,Secretary of State,,,Write-in,0,0,0,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Auditor of State,,REP,Mary Mosiman,30,0,29,1,0
Clinton,CAMANCHE 1,Auditor of State,,REP,Mary Mosiman,63,0,59,4,0
Clinton,CAMANCHE 2,Auditor of State,,REP,Mary Mosiman,45,0,39,6,0
Clinton,CENTER TWP,Auditor of State,,REP,Mary Mosiman,26,0,25,1,0
Clinton,CLINTON 1-1,Auditor of State,,REP,Mary Mosiman,30,0,29,1,0
Clinton,CLINTON 1-2,Auditor of State,,REP,Mary Mosiman,43,0,34,9,0
Clinton,CLINTON 2-1,Auditor of State,,REP,Mary Mosiman,31,0,26,5,0
Clinton,CLINTON 2-2,Auditor of State,,REP,Mary Mosiman,100,0,79,21,0
Clinton,CLINTON 3-1,Auditor of State,,REP,Mary Mosiman,65,0,54,11,0
Clinton,CLINTON 3-2,Auditor of State,,REP,Mary Mosiman,85,0,67,18,0
Clinton,CLINTON 4-1,Auditor of State,,REP,Mary Mosiman,88,0,58,30,0
Clinton,CLINTON 4-2,Auditor of State,,REP,Mary Mosiman,59,0,49,10,0
Clinton,DEEP CREEK GOOSE LAKE,Auditor of State,,REP,Mary Mosiman,26,0,26,0,0
Clinton,DEWITT 1,Auditor of State,,REP,Mary Mosiman,75,0,75,0,0
Clinton,DEWITT 2,Auditor of State,,REP,Mary Mosiman,136,0,124,12,0
Clinton,DEWITT TWP,Auditor of State,,REP,Mary Mosiman,91,0,80,11,0
Clinton,EDEN CAMANCHE TWP,Auditor of State,,REP,Mary Mosiman,37,0,35,2,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Auditor of State,,REP,Mary Mosiman,72,0,67,5,0
Clinton,LIBERTY TORONTO,Auditor of State,,REP,Mary Mosiman,21,0,19,2,0
Clinton,LOW MOOR,Auditor of State,,REP,Mary Mosiman,13,0,11,2,0
Clinton,OLIVE GRANT CALAMUS,Auditor of State,,REP,Mary Mosiman,82,0,75,7,0
Clinton,ORANGE GRAND MOUND,Auditor of State,,REP,Mary Mosiman,47,0,45,2,0
Clinton,SHARON LOST NATION,Auditor of State,,REP,Mary Mosiman,27,0,27,0,0
Clinton,SPRING ROCK WHEATLAND,Auditor of State,,REP,Mary Mosiman,33,0,33,0,0
Clinton,WATERFORD CHARLOTTE,Auditor of State,,REP,Mary Mosiman,32,0,32,0,0
Clinton,WELTON WASHINGTON WELTON,Auditor of State,,REP,Mary Mosiman,48,0,47,1,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 2,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CENTER TWP,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-2,Auditor of State,,,Write-in,2,0,2,0,0
Clinton,CLINTON 2-1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 2-2,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-2,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-2,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,DEEP CREEK GOOSE LAKE,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 1,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 2,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT TWP,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,EDEN CAMANCHE TWP,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Auditor of State,,,Write-in,1,0,1,0,0
Clinton,LIBERTY TORONTO,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,LOW MOOR,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,Auditor of State,,,Write-in,1,0,1,0,0
Clinton,ORANGE GRAND MOUND,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,SHARON LOST NATION,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,SPRING ROCK WHEATLAND,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,WATERFORD CHARLOTTE,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,WELTON WASHINGTON WELTON,Auditor of State,,,Write-in,0,0,0,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CAMANCHE 2,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CENTER TWP,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 1-2,Treasurer of State,,,Write-in,2,0,2,0,0
Clinton,CLINTON 2-1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 2-2,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 3-2,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,CLINTON 4-2,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,DEEP CREEK GOOSE LAKE,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 1,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT 2,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,DEWITT TWP,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,EDEN CAMANCHE TWP,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,LIBERTY TORONTO,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,LOW MOOR,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,Treasurer of State,,,Write-in,1,0,1,0,0
Clinton,ORANGE GRAND MOUND,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,SHARON LOST NATION,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,SPRING ROCK WHEATLAND,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,WATERFORD CHARLOTTE,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,WELTON WASHINGTON WELTON,Treasurer of State,,,Write-in,0,0,0,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Secretary of Agriculture,,REP,Ray Gaesser,1,0,1,0,0
Clinton,CAMANCHE 1,Secretary of Agriculture,,REP,Ray Gaesser,16,0,15,1,0
Clinton,CAMANCHE 2,Secretary of Agriculture,,REP,Ray Gaesser,7,0,6,1,0
Clinton,CENTER TWP,Secretary of Agriculture,,REP,Ray Gaesser,4,0,4,0,0
Clinton,CLINTON 1-1,Secretary of Agriculture,,REP,Ray Gaesser,8,0,8,0,0
Clinton,CLINTON 1-2,Secretary of Agriculture,,REP,Ray Gaesser,8,0,5,3,0
Clinton,CLINTON 2-1,Secretary of Agriculture,,REP,Ray Gaesser,5,0,4,1,0
Clinton,CLINTON 2-2,Secretary of Agriculture,,REP,Ray Gaesser,16,0,14,2,0
Clinton,CLINTON 3-1,Secretary of Agriculture,,REP,Ray Gaesser,20,0,19,1,0
Clinton,CLINTON 3-2,Secretary of Agriculture,,REP,Ray Gaesser,11,0,9,2,0
Clinton,CLINTON 4-1,Secretary of Agriculture,,REP,Ray Gaesser,21,0,16,5,0
Clinton,CLINTON 4-2,Secretary of Agriculture,,REP,Ray Gaesser,11,0,10,1,0
Clinton,DEEP CREEK GOOSE LAKE,Secretary of Agriculture,,REP,Ray Gaesser,3,0,3,0,0
Clinton,DEWITT 1,Secretary of Agriculture,,REP,Ray Gaesser,15,0,15,0,0
Clinton,DEWITT 2,Secretary of Agriculture,,REP,Ray Gaesser,28,0,26,2,0
Clinton,DEWITT TWP,Secretary of Agriculture,,REP,Ray Gaesser,14,0,11,3,0
Clinton,EDEN CAMANCHE TWP,Secretary of Agriculture,,REP,Ray Gaesser,12,0,12,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Secretary of Agriculture,,REP,Ray Gaesser,8,0,8,0,0
Clinton,LIBERTY TORONTO,Secretary of Agriculture,,REP,Ray Gaesser,2,0,2,0,0
Clinton,LOW MOOR,Secretary of Agriculture,,REP,Ray Gaesser,0,0,0,0,0
Clinton,OLIVE GRANT CALAMUS,Secretary of Agriculture,,REP,Ray Gaesser,9,0,9,0,0
Clinton,ORANGE GRAND MOUND,Secretary of Agriculture,,REP,Ray Gaesser,4,0,4,0,0
Clinton,SHARON LOST NATION,Secretary of Agriculture,,REP,Ray Gaesser,7,0,7,0,0
Clinton,SPRING ROCK WHEATLAND,Secretary of Agriculture,,REP,Ray Gaesser,4,0,4,0,0
Clinton,WATERFORD CHARLOTTE,Secretary of Agriculture,,REP,Ray Gaesser,5,0,5,0,0
Clinton,WELTON WASHINGTON WELTON,Secretary of Agriculture,,REP,Ray Gaesser,8,0,8,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Secretary of Agriculture,,REP,Chad Ingels,1,0,1,0,0
Clinton,CAMANCHE 1,Secretary of Agriculture,,REP,Chad Ingels,5,0,5,0,0
Clinton,CAMANCHE 2,Secretary of Agriculture,,REP,Chad Ingels,7,0,5,2,0
Clinton,CENTER TWP,Secretary of Agriculture,,REP,Chad Ingels,0,0,0,0,0
Clinton,CLINTON 1-1,Secretary of Agriculture,,REP,Chad Ingels,2,0,2,0,0
Clinton,CLINTON 1-2,Secretary of Agriculture,,REP,Chad Ingels,3,0,3,0,0
Clinton,CLINTON 2-1,Secretary of Agriculture,,REP,Chad Ingels,2,0,2,0,0
Clinton,CLINTON 2-2,Secretary of Agriculture,,REP,Chad Ingels,14,0,10,4,0
Clinton,CLINTON 3-1,Secretary of Agriculture,,REP,Chad Ingels,8,0,5,3,0
Clinton,CLINTON 3-2,Secretary of Agriculture,,REP,Chad Ingels,22,0,18,4,0
Clinton,CLINTON 4-1,Secretary of Agriculture,,REP,Chad Ingels,8,0,6,2,0
Clinton,CLINTON 4-2,Secretary of Agriculture,,REP,Chad Ingels,6,0,4,2,0
Clinton,DEEP CREEK GOOSE LAKE,Secretary of Agriculture,,REP,Chad Ingels,1,0,1,0,0
Clinton,DEWITT 1,Secretary of Agriculture,,REP,Chad Ingels,3,0,3,0,0
Clinton,DEWITT 2,Secretary of Agriculture,,REP,Chad Ingels,9,0,9,0,0
Clinton,DEWITT TWP,Secretary of Agriculture,,REP,Chad Ingels,3,0,3,0,0
Clinton,EDEN CAMANCHE TWP,Secretary of Agriculture,,REP,Chad Ingels,2,0,2,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Secretary of Agriculture,,REP,Chad Ingels,6,0,6,0,0
Clinton,LIBERTY TORONTO,Secretary of Agriculture,,REP,Chad Ingels,1,0,1,0,0
Clinton,LOW MOOR,Secretary of Agriculture,,REP,Chad Ingels,2,0,1,1,0
Clinton,OLIVE GRANT CALAMUS,Secretary of Agriculture,,REP,Chad Ingels,9,0,7,2,0
Clinton,ORANGE GRAND MOUND,Secretary of Agriculture,,REP,Chad Ingels,8,0,8,0,0
Clinton,SHARON LOST NATION,Secretary of Agriculture,,REP,Chad Ingels,1,0,1,0,0
Clinton,SPRING ROCK WHEATLAND,Secretary of Agriculture,,REP,Chad Ingels,6,0,6,0,0
Clinton,WATERFORD CHARLOTTE,Secretary of Agriculture,,REP,Chad Ingels,5,0,5,0,0
Clinton,WELTON WASHINGTON WELTON,Secretary of Agriculture,,REP,Chad Ingels,6,0,6,0,0
Clinton,BLOOMFIELD BROOKFIELD DELMAR,Secretary of Agriculture,,REP,Craig Lang,11,0,10,1,0
Clinton,CAMANCHE 1,Secretary of Agriculture,,REP,Craig Lang,14,0,13,1,0
Clinton,CAMANCHE 2,Secretary of Agriculture,,REP,Craig Lang,14,0,12,2,0
Clinton,CENTER TWP,Secretary of Agriculture,,REP,Craig Lang,14,0,13,1,0
Clinton,CLINTON 1-1,Secretary of Agriculture,,REP,Craig Lang,3,0,3,0,0
Clinton,CLINTON 1-2,Secretary of Agriculture,,REP,Craig Lang,12,0,11,1,0
Clinton,CLINTON 2-1,Secretary of Agriculture,,REP,Craig Lang,7,0,5,2,0
Clinton,CLINTON 2-2,Secretary of Agriculture,,REP,Craig Lang,24,0,19,5,0
Clinton,CLINTON 3-1,Secretary of Agriculture,,REP,Craig Lang,7,0,4,3,0
Clinton,CLINTON 3-2,Secretary of Agriculture,,REP,Craig Lang,20,0,16,4,0
Clinton,CLINTON 4-1,Secretary of Agriculture,,REP,Craig Lang,23,0,12,11,0
Clinton,CLINTON 4-2,Secretary of Agriculture,,REP,Craig Lang,11,0,11,0,0
Clinton,DEEP CREEK GOOSE LAKE,Secretary of Agriculture,,REP,Craig Lang,8,0,8,0,0
Clinton,DEWITT 1,Secretary of Agriculture,,REP,Craig Lang,20,0,20,0,0
Clinton,DEWITT 2,Secretary of Agriculture,,REP,Craig Lang,23,0,22,1,0
Clinton,DEWITT TWP,Secretary of Agriculture,,REP,Craig Lang,26,0,25,1,0
Clinton,EDEN CAMANCHE TWP,Secretary of Agriculture,,REP,Craig Lang,14,0,14,0,0
Clinton,ELK RIVER HAMPSHIRE ANDOVER,Secretary of Agriculture,,REP,Craig Lang,28,0,25,3,0
Clinton,LIBERTY TORONTO,Secretary of Agriculture,,REP,Craig Lang,1,0,1,0,0
Clinton,LOW MOOR,Secretary of Agriculture,,REP,Craig Lang,4,0,4,0,0
Clinton,OLIVE GRANT CALAMUS,Secretary of Agriculture,,REP,Craig Lang,35,0,33,2,0
