county,precinct,office,district,party,candidate,votes,absentee,polling
Shelby,Cass-Center-Jackson-Lincoln,United States Representative District 4,,REP,Cyndi Hanson,14,4,10
Shelby,Clay-Monroe-EH Hall,United States Representative District 4,,REP,Cyndi Hanson,10,2,8
Shelby,Douglas-Greeley-Jefferson-Polk,United States Representative District 4,,REP,Cyndi Hanson,9,3,6
Shelby,Fairview-Shelby,United States Representative District 4,,REP,Cyndi Hanson,4,0,4
Shelby,Grove-Union-Washington-Westphalia,United States Representative District 4,,REP,Cyndi Hanson,8,1,7
Shelby,Harlan Ward 1,United States Representative District 4,,REP,Cyndi Hanson,14,0,14
Shelby,Harlan Ward 2,United States Representative District 4,,REP,Cyndi Hanson,16,4,12
Shelby,Harlan Ward 3,United States Representative District 4,,REP,Cyndi Hanson,8,2,6
Shelby,Harlan Ward 4,United States Representative District 4,,REP,Cyndi Hanson,10,3,7
Shelby,Cass-Center-Jackson-Lincoln,United States Representative District 4,,REP,Steve King,46,7,39
Shelby,Clay-Monroe-EH Hall,United States Representative District 4,,REP,Steve King,45,8,37
Shelby,Douglas-Greeley-Jefferson-Polk,United States Representative District 4,,REP,Steve King,46,6,40
Shelby,Fairview-Shelby,United States Representative District 4,,REP,Steve King,47,1,46
Shelby,Grove-Union-Washington-Westphalia,United States Representative District 4,,REP,Steve King,41,14,27
Shelby,Harlan Ward 1,United States Representative District 4,,REP,Steve King,30,5,25
Shelby,Harlan Ward 2,United States Representative District 4,,REP,Steve King,44,5,39
Shelby,Harlan Ward 3,United States Representative District 4,,REP,Steve King,37,6,31
Shelby,Harlan Ward 4,United States Representative District 4,,REP,Steve King,31,10,21
Shelby,Cass-Center-Jackson-Lincoln,United States Representative District 4,,,Write-in,0,0,0
Shelby,Clay-Monroe-EH Hall,United States Representative District 4,,,Write-in,0,0,0
Shelby,Douglas-Greeley-Jefferson-Polk,United States Representative District 4,,,Write-in,0,0,0
