county,precinct,office,district,party,candidate,votes,absentee,polling
Buchanan,AURORA,U.S. House,1,REP,Rod Blum,24,4,20
Buchanan,BRANDON,U.S. House,1,REP,Rod Blum,9,0,9
Buchanan,FAIRBANK,U.S. House,1,REP,Rod Blum,9,0,9
Buchanan,HAZLETON,U.S. House,1,REP,Rod Blum,20,0,20
Buchanan,INDEPENDENCE 1ST WARD,U.S. House,1,REP,Rod Blum,47,9,38
Buchanan,INDEPENDENCE 2ND WARD,U.S. House,1,REP,Rod Blum,21,4,17
Buchanan,INDEPENDENCE 3RD WARD,U.S. House,1,REP,Rod Blum,23,2,21
Buchanan,INDEPENDENCE 4TH WARD,U.S. House,1,REP,Rod Blum,13,1,12
Buchanan,INDEPENDENCE 5TH WARD,U.S. House,1,REP,Rod Blum,15,1,14
Buchanan,JESUP,U.S. House,1,REP,Rod Blum,39,4,35
Buchanan,MIDDLEFIELD-NEWTON,U.S. House,1,REP,Rod Blum,21,2,19
Buchanan,PERRY-WESTBURG,U.S. House,1,REP,Rod Blum,15,2,13
Buchanan,QUASQUETON,U.S. House,1,REP,Rod Blum,32,2,30
Buchanan,ROWLEY,U.S. House,1,REP,Rod Blum,26,0,26
Buchanan,WINTHROP,U.S. House,1,REP,Rod Blum,34,6,28
Buchanan,AURORA,U.S. House,1,,Write-in,0,0,0
Buchanan,BRANDON,U.S. House,1,,Write-in,0,0,0
Buchanan,FAIRBANK,U.S. House,1,,Write-in,0,0,0
Buchanan,HAZLETON,U.S. House,1,,Write-in,0,0,0
Buchanan,INDEPENDENCE 1ST WARD,U.S. House,1,,Write-in,0,0,0
Buchanan,INDEPENDENCE 2ND WARD,U.S. House,1,,Write-in,0,0,0
Buchanan,INDEPENDENCE 3RD WARD,U.S. House,1,,Write-in,0,0,0
Buchanan,INDEPENDENCE 4TH WARD,U.S. House,1,,Write-in,0,0,0
Buchanan,INDEPENDENCE 5TH WARD,U.S. House,1,,Write-in,0,0,0
Buchanan,JESUP,U.S. House,1,,Write-in,0,0,0
Buchanan,MIDDLEFIELD-NEWTON,U.S. House,1,,Write-in,0,0,0
Buchanan,PERRY-WESTBURG,U.S. House,1,,Write-in,0,0,0
Buchanan,QUASQUETON,U.S. House,1,,Write-in,0,0,0
Buchanan,ROWLEY,U.S. House,1,,Write-in,0,0,0
Buchanan,WINTHROP,U.S. House,1,,Write-in,0,0,0
Buchanan,AURORA,Governor,,REP,Kim Reynolds,22,4,18
Buchanan,BRANDON,Governor,,REP,Kim Reynolds,9,0,9
Buchanan,FAIRBANK,Governor,,REP,Kim Reynolds,10,0,10
Buchanan,HAZLETON,Governor,,REP,Kim Reynolds,19,0,19
Buchanan,INDEPENDENCE 1ST WARD,Governor,,REP,Kim Reynolds,47,9,38
Buchanan,INDEPENDENCE 2ND WARD,Governor,,REP,Kim Reynolds,21,4,17
Buchanan,INDEPENDENCE 3RD WARD,Governor,,REP,Kim Reynolds,24,2,22
Buchanan,INDEPENDENCE 4TH WARD,Governor,,REP,Kim Reynolds,12,1,11
Buchanan,INDEPENDENCE 5TH WARD,Governor,,REP,Kim Reynolds,13,1,12
Buchanan,JESUP,Governor,,REP,Kim Reynolds,39,4,35
Buchanan,MIDDLEFIELD-NEWTON,Governor,,REP,Kim Reynolds,21,2,19
Buchanan,PERRY-WESTBURG,Governor,,REP,Kim Reynolds,16,2,14
Buchanan,QUASQUETON,Governor,,REP,Kim Reynolds,33,3,30
Buchanan,ROWLEY,Governor,,REP,Kim Reynolds,26,0,26
Buchanan,WINTHROP,Governor,,REP,Kim Reynolds,34,6,28
Buchanan,AURORA,Governor,,,Write-in,0,0,0
Buchanan,BRANDON,Governor,,,Write-in,0,0,0
Buchanan,FAIRBANK,Governor,,,Write-in,0,0,0
Buchanan,HAZLETON,Governor,,,Write-in,0,0,0
