county,precinct,office,district,party,candidate,votes,absentee,polling
Montgomery,Precinct One Gold Fair Building,United States Representative District 3,,REP,David Young,195,36,159
Montgomery,Precinct Two Red Oak Fire Station,United States Representative District 3,,REP,David Young,123,12,111
Montgomery,Precinct Three First Christian Church,United States Representative District 3,,REP,David Young,183,27,156
Montgomery,Precinct Four Elliott Community Bldg,United States Representative District 3,,REP,David Young,76,11,65
Montgomery,Precinct Five Grant Fire Station,United States Representative District 3,,REP,David Young,33,1,32
Montgomery,Precinct Six Stanton Fire Station,United States Representative District 3,,REP,David Young,100,14,86
Montgomery,Precinct Seven Villisca Community Bldg,United States Representative District 3,,REP,David Young,82,11,71
Montgomery,Precinct One Gold Fair Building,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Two Red Oak Fire Station,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Three First Christian Church,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Four Elliott Community Bldg,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Five Grant Fire Station,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Six Stanton Fire Station,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,United States Representative District 3,,,Write-in,0,0,0
Montgomery,Precinct One Gold Fair Building,Governor,,REP,Kim Reynolds,186,33,153
Montgomery,Precinct Two Red Oak Fire Station,Governor,,REP,Kim Reynolds,119,12,107
Montgomery,Precinct Three First Christian Church,Governor,,REP,Kim Reynolds,175,25,150
Montgomery,Precinct Four Elliott Community Bldg,Governor,,REP,Kim Reynolds,76,11,65
Montgomery,Precinct Five Grant Fire Station,Governor,,REP,Kim Reynolds,28,1,27
Montgomery,Precinct Six Stanton Fire Station,Governor,,REP,Kim Reynolds,97,15,82
Montgomery,Precinct Seven Villisca Community Bldg,Governor,,REP,Kim Reynolds,78,11,67
Montgomery,Precinct One Gold Fair Building,Governor,,,Write-in,0,0,0
Montgomery,Precinct Two Red Oak Fire Station,Governor,,,Write-in,0,0,0
Montgomery,Precinct Three First Christian Church,Governor,,,Write-in,0,0,0
Montgomery,Precinct Four Elliott Community Bldg,Governor,,,Write-in,0,0,0
Montgomery,Precinct Five Grant Fire Station,Governor,,,Write-in,0,0,0
Montgomery,Precinct Six Stanton Fire Station,Governor,,,Write-in,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,Governor,,,Write-in,0,0,0
Montgomery,Precinct One Gold Fair Building,Secretary of State,,REP,Paul D. Pate,174,31,143
Montgomery,Precinct Two Red Oak Fire Station,Secretary of State,,REP,Paul D. Pate,111,9,102
Montgomery,Precinct Three First Christian Church,Secretary of State,,REP,Paul D. Pate,168,22,146
Montgomery,Precinct Four Elliott Community Bldg,Secretary of State,,REP,Paul D. Pate,67,7,60
Montgomery,Precinct Five Grant Fire Station,Secretary of State,,REP,Paul D. Pate,30,1,29
Montgomery,Precinct Six Stanton Fire Station,Secretary of State,,REP,Paul D. Pate,89,9,80
Montgomery,Precinct Seven Villisca Community Bldg,Secretary of State,,REP,Paul D. Pate,71,10,61
Montgomery,Precinct One Gold Fair Building,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Two Red Oak Fire Station,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Three First Christian Church,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Four Elliott Community Bldg,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Five Grant Fire Station,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Six Stanton Fire Station,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,Secretary of State,,,Write-in,0,0,0
Montgomery,Precinct One Gold Fair Building,Auditor of State,,REP,Mary Mosiman,176,33,143
Montgomery,Precinct Two Red Oak Fire Station,Auditor of State,,REP,Mary Mosiman,110,10,100
Montgomery,Precinct Three First Christian Church,Auditor of State,,REP,Mary Mosiman,167,24,143
Montgomery,Precinct Four Elliott Community Bldg,Auditor of State,,REP,Mary Mosiman,69,10,59
Montgomery,Precinct Five Grant Fire Station,Auditor of State,,REP,Mary Mosiman,29,1,28
Montgomery,Precinct Six Stanton Fire Station,Auditor of State,,REP,Mary Mosiman,87,11,76
Montgomery,Precinct Seven Villisca Community Bldg,Auditor of State,,REP,Mary Mosiman,72,9,63
Montgomery,Precinct One Gold Fair Building,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Two Red Oak Fire Station,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Three First Christian Church,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Four Elliott Community Bldg,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Five Grant Fire Station,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Six Stanton Fire Station,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,Auditor of State,,,Write-in,0,0,0
Montgomery,Precinct One Gold Fair Building,Treasurer of State,,REP,Steve Berendes,3,0,3
Montgomery,Precinct Two Red Oak Fire Station,Treasurer of State,,REP,Steve Berendes,0,0,0
Montgomery,Precinct Three First Christian Church,Treasurer of State,,REP,Steve Berendes,1,0,1
Montgomery,Precinct Four Elliott Community Bldg,Treasurer of State,,REP,Steve Berendes,0,0,0
Montgomery,Precinct Five Grant Fire Station,Treasurer of State,,REP,Steve Berendes,0,0,0
Montgomery,Precinct Six Stanton Fire Station,Treasurer of State,,REP,Steve Berendes,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,Treasurer of State,,REP,Steve Berendes,0,0,0
Montgomery,Precinct One Gold Fair Building,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Two Red Oak Fire Station,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Three First Christian Church,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Four Elliott Community Bldg,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Five Grant Fire Station,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Six Stanton Fire Station,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct Seven Villisca Community Bldg,Treasurer of State,,,Write-in,0,0,0
Montgomery,Precinct One Gold Fair Building,Secretary of Agriculture,,REP,Ray Gaesser,60,13,47
Montgomery,Precinct Two Red Oak Fire Station,Secretary of Agriculture,,REP,Ray Gaesser,30,1,29
Montgomery,Precinct Three First Christian Church,Secretary of Agriculture,,REP,Ray Gaesser,51,4,47
Montgomery,Precinct Four Elliott Community Bldg,Secretary of Agriculture,,REP,Ray Gaesser,29,4,25
Montgomery,Precinct Five Grant Fire Station,Secretary of Agriculture,,REP,Ray Gaesser,17,1,16
Montgomery,Precinct Six Stanton Fire Station,Secretary of Agriculture,,REP,Ray Gaesser,42,6,36
Montgomery,Precinct Seven Villisca Community Bldg,Secretary of Agriculture,,REP,Ray Gaesser,37,5,32
