county,precinct,office,district,party,candidate,votes,group3,group1,group2,group4
Black Hawk,Poyner P1 East Wloo,U.S. House,1,DEM,Abby Finkenauer,14,0,14,0,0
Black Hawk,Poyner P2 Gilb Fox Jesup,U.S. House,1,DEM,Abby Finkenauer,34,0,34,0,0
Black Hawk,Spring Creek,U.S. House,1,DEM,Abby Finkenauer,0,0,0,0,0
Black Hawk,Union,U.S. House,1,DEM,Abby Finkenauer,18,0,18,0,0
Black Hawk,Washington Janesville,U.S. House,1,DEM,Abby Finkenauer,17,0,17,0,0
Black Hawk,WL W1 P1,U.S. House,1,DEM,Abby Finkenauer,93,0,93,0,0
Black Hawk,WL W1 P2,U.S. House,1,DEM,Abby Finkenauer,64,0,64,0,0
Black Hawk,WL W1 P3,U.S. House,1,DEM,Abby Finkenauer,49,0,49,0,0
Black Hawk,WL W1 P4,U.S. House,1,DEM,Abby Finkenauer,58,0,58,0,0
Black Hawk,WL W1 P5,U.S. House,1,DEM,Abby Finkenauer,45,0,45,0,0
Black Hawk,WL W1 P6,U.S. House,1,DEM,Abby Finkenauer,66,0,66,0,0
Black Hawk,WL W2 P1,U.S. House,1,DEM,Abby Finkenauer,35,0,35,0,0
Black Hawk,WL W2 P2,U.S. House,1,DEM,Abby Finkenauer,31,0,31,0,0
Black Hawk,WL W2 P3,U.S. House,1,DEM,Abby Finkenauer,36,0,36,0,0
Black Hawk,WL W2 P4,U.S. House,1,DEM,Abby Finkenauer,71,0,71,0,0
Black Hawk,WL W2 P5,U.S. House,1,DEM,Abby Finkenauer,49,0,49,0,0
Black Hawk,WL W2 P6,U.S. House,1,DEM,Abby Finkenauer,70,0,70,0,0
Black Hawk,WL W3 P1,U.S. House,1,DEM,Abby Finkenauer,58,0,58,0,0
Black Hawk,WL W3 P2,U.S. House,1,DEM,Abby Finkenauer,53,0,53,0,0
Black Hawk,WL W3 P3,U.S. House,1,DEM,Abby Finkenauer,16,0,16,0,0
Black Hawk,WL W3 P4,U.S. House,1,DEM,Abby Finkenauer,29,0,29,0,0
Black Hawk,WL W3 P5,U.S. House,1,DEM,Abby Finkenauer,67,0,67,0,0
Black Hawk,WL W3 P6,U.S. House,1,DEM,Abby Finkenauer,28,0,28,0,0
Black Hawk,WL W4 P1,U.S. House,1,DEM,Abby Finkenauer,32,0,32,0,0
Black Hawk,WL W4 P2,U.S. House,1,DEM,Abby Finkenauer,26,0,26,0,0
Black Hawk,WL W4 P3,U.S. House,1,DEM,Abby Finkenauer,14,0,14,0,0
Black Hawk,WL W4 P4,U.S. House,1,DEM,Abby Finkenauer,36,0,36,0,0
Black Hawk,WL W4 P5,U.S. House,1,DEM,Abby Finkenauer,30,0,30,0,0
Black Hawk,WL W4 P6,U.S. House,1,DEM,Abby Finkenauer,27,0,27,0,0
Black Hawk,WL W5 P1,U.S. House,1,DEM,Abby Finkenauer,25,0,25,0,0
Black Hawk,WL W5 P2,U.S. House,1,DEM,Abby Finkenauer,40,0,40,0,0
Black Hawk,WL W5 P3,U.S. House,1,DEM,Abby Finkenauer,37,0,37,0,0
Black Hawk,WL W5 P4,U.S. House,1,DEM,Abby Finkenauer,59,0,59,0,0
Black Hawk,WL W5 P5,U.S. House,1,DEM,Abby Finkenauer,91,0,91,0,0
Black Hawk,WL W5 P6,U.S. House,1,DEM,Abby Finkenauer,57,0,57,0,0
Black Hawk,Absentee,U.S. House,1,DEM,Abby Finkenauer,559,0,559,0,0
Black Hawk,Barclay Lester Dunkerton,U.S. House,1,DEM,Thomas Heckroth,15,0,15,0,0
Black Hawk,Bennington,U.S. House,1,DEM,Thomas Heckroth,5,0,5,0,0
Black Hawk,Big Creek La Porte City,U.S. House,1,DEM,Thomas Heckroth,33,0,33,0,0
Black Hawk,Black Hawk Hudson Lincoln,U.S. House,1,DEM,Thomas Heckroth,37,0,37,0,0
Black Hawk,Cedar Orange,U.S. House,1,DEM,Thomas Heckroth,20,0,20,0,0
Black Hawk,CF W1 P1,U.S. House,1,DEM,Thomas Heckroth,25,0,25,0,0
Black Hawk,CF W1 P2,U.S. House,1,DEM,Thomas Heckroth,56,0,56,0,0
Black Hawk,CF W1 P3,U.S. House,1,DEM,Thomas Heckroth,55,0,55,0,0
Black Hawk,CF W2 P1,U.S. House,1,DEM,Thomas Heckroth,4,0,4,0,0
Black Hawk,CF W2 P2 CF Twp,U.S. House,1,DEM,Thomas Heckroth,54,0,54,0,0
Black Hawk,CF W2 P3,U.S. House,1,DEM,Thomas Heckroth,74,0,74,0,0
Black Hawk,CF W3 P1,U.S. House,1,DEM,Thomas Heckroth,36,0,36,0,0
Black Hawk,CF W3 P2,U.S. House,1,DEM,Thomas Heckroth,61,0,61,0,0
Black Hawk,CF W3 P3,U.S. House,1,DEM,Thomas Heckroth,13,0,13,0,0
Black Hawk,CF W4 P1,U.S. House,1,DEM,Thomas Heckroth,61,0,61,0,0
Black Hawk,CF W4 P2,U.S. House,1,DEM,Thomas Heckroth,29,0,29,0,0
Black Hawk,CF W4 P3,U.S. House,1,DEM,Thomas Heckroth,6,0,6,0,0
Black Hawk,CF W5 P1,U.S. House,1,DEM,Thomas Heckroth,59,0,59,0,0
Black Hawk,CF W5 P2,U.S. House,1,DEM,Thomas Heckroth,51,0,51,0,0
Black Hawk,CF W5 P3,U.S. House,1,DEM,Thomas Heckroth,50,0,50,0,0
Black Hawk,Eagle,U.S. House,1,DEM,Thomas Heckroth,2,0,2,0,0
Black Hawk,Elk Run Heights Raymond,U.S. House,1,DEM,Thomas Heckroth,19,0,19,0,0
Black Hawk,Evansdale W1,U.S. House,1,DEM,Thomas Heckroth,16,0,16,0,0
Black Hawk,Evansdale W2,U.S. House,1,DEM,Thomas Heckroth,11,0,11,0,0
Black Hawk,Evansdale W3,U.S. House,1,DEM,Thomas Heckroth,8,0,8,0,0
Black Hawk,Evansdale W4,U.S. House,1,DEM,Thomas Heckroth,12,0,12,0,0
Black Hawk,Mt Vernon,U.S. House,1,DEM,Thomas Heckroth,10,0,10,0,0
Black Hawk,Poyner P1 East Wloo,U.S. House,1,DEM,Thomas Heckroth,9,0,9,0,0
Black Hawk,Poyner P2 Gilb Fox Jesup,U.S. House,1,DEM,Thomas Heckroth,22,0,22,0,0
Black Hawk,Spring Creek,U.S. House,1,DEM,Thomas Heckroth,3,0,3,0,0
Black Hawk,Union,U.S. House,1,DEM,Thomas Heckroth,14,0,14,0,0
Black Hawk,Washington Janesville,U.S. House,1,DEM,Thomas Heckroth,12,0,12,0,0
Black Hawk,WL W1 P1,U.S. House,1,DEM,Thomas Heckroth,37,0,37,0,0
Black Hawk,WL W1 P2,U.S. House,1,DEM,Thomas Heckroth,23,0,23,0,0
Black Hawk,WL W1 P3,U.S. House,1,DEM,Thomas Heckroth,22,0,22,0,0
Black Hawk,WL W1 P4,U.S. House,1,DEM,Thomas Heckroth,33,0,33,0,0
Black Hawk,WL W1 P5,U.S. House,1,DEM,Thomas Heckroth,22,0,22,0,0
Black Hawk,WL W1 P6,U.S. House,1,DEM,Thomas Heckroth,35,0,35,0,0
Black Hawk,WL W2 P1,U.S. House,1,DEM,Thomas Heckroth,21,0,21,0,0
Black Hawk,WL W2 P2,U.S. House,1,DEM,Thomas Heckroth,29,0,29,0,0
Black Hawk,WL W2 P3,U.S. House,1,DEM,Thomas Heckroth,27,0,27,0,0
Black Hawk,WL W2 P4,U.S. House,1,DEM,Thomas Heckroth,37,0,37,0,0
Black Hawk,WL W2 P5,U.S. House,1,DEM,Thomas Heckroth,35,0,35,0,0
Black Hawk,WL W2 P6,U.S. House,1,DEM,Thomas Heckroth,31,0,31,0,0
Black Hawk,WL W3 P1,U.S. House,1,DEM,Thomas Heckroth,31,0,31,0,0
Black Hawk,WL W3 P2,U.S. House,1,DEM,Thomas Heckroth,33,0,33,0,0
Black Hawk,WL W3 P3,U.S. House,1,DEM,Thomas Heckroth,11,0,11,0,0
Black Hawk,WL W3 P4,U.S. House,1,DEM,Thomas Heckroth,15,0,15,0,0
Black Hawk,WL W3 P5,U.S. House,1,DEM,Thomas Heckroth,44,0,44,0,0
Black Hawk,WL W3 P6,U.S. House,1,DEM,Thomas Heckroth,20,0,20,0,0
Black Hawk,WL W4 P1,U.S. House,1,DEM,Thomas Heckroth,25,0,25,0,0
Black Hawk,WL W4 P2,U.S. House,1,DEM,Thomas Heckroth,14,0,14,0,0
Black Hawk,WL W4 P3,U.S. House,1,DEM,Thomas Heckroth,11,0,11,0,0
Black Hawk,WL W4 P4,U.S. House,1,DEM,Thomas Heckroth,26,0,26,0,0
Black Hawk,WL W4 P5,U.S. House,1,DEM,Thomas Heckroth,30,0,30,0,0
Black Hawk,WL W4 P6,U.S. House,1,DEM,Thomas Heckroth,8,0,8,0,0
Black Hawk,WL W5 P1,U.S. House,1,DEM,Thomas Heckroth,9,0,9,0,0
Black Hawk,WL W5 P2,U.S. House,1,DEM,Thomas Heckroth,38,0,38,0,0
Black Hawk,WL W5 P3,U.S. House,1,DEM,Thomas Heckroth,23,0,23,0,0
Black Hawk,WL W5 P4,U.S. House,1,DEM,Thomas Heckroth,49,0,49,0,0
Black Hawk,WL W5 P5,U.S. House,1,DEM,Thomas Heckroth,63,0,63,0,0
Black Hawk,WL W5 P6,U.S. House,1,DEM,Thomas Heckroth,36,0,36,0,0
Black Hawk,Absentee,U.S. House,1,DEM,Thomas Heckroth,284,0,284,0,0
Black Hawk,Barclay Lester Dunkerton,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,Bennington,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,Big Creek La Porte City,U.S. House,1,DEM,George Ramsey,5,0,5,0,0
Black Hawk,Black Hawk Hudson Lincoln,U.S. House,1,DEM,George Ramsey,4,0,4,0,0
Black Hawk,Cedar Orange,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,CF W1 P1,U.S. House,1,DEM,George Ramsey,3,0,3,0,0
Black Hawk,CF W1 P2,U.S. House,1,DEM,George Ramsey,18,0,18,0,0
Black Hawk,CF W1 P3,U.S. House,1,DEM,George Ramsey,3,0,3,0,0
Black Hawk,CF W2 P1,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,CF W2 P2 CF Twp,U.S. House,1,DEM,George Ramsey,4,0,4,0,0
Black Hawk,CF W2 P3,U.S. House,1,DEM,George Ramsey,7,0,7,0,0
Black Hawk,CF W3 P1,U.S. House,1,DEM,George Ramsey,8,0,8,0,0
Black Hawk,CF W3 P2,U.S. House,1,DEM,George Ramsey,7,0,7,0,0
Black Hawk,CF W3 P3,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,CF W4 P1,U.S. House,1,DEM,George Ramsey,8,0,8,0,0
Black Hawk,CF W4 P2,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,CF W4 P3,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,CF W5 P1,U.S. House,1,DEM,George Ramsey,8,0,8,0,0
Black Hawk,CF W5 P2,U.S. House,1,DEM,George Ramsey,7,0,7,0,0
Black Hawk,CF W5 P3,U.S. House,1,DEM,George Ramsey,4,0,4,0,0
Black Hawk,Eagle,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,Elk Run Heights Raymond,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,Evansdale W1,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,Evansdale W2,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,Evansdale W3,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,Evansdale W4,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,Mt Vernon,U.S. House,1,DEM,George Ramsey,5,0,5,0,0
Black Hawk,Poyner P1 East Wloo,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,Poyner P2 Gilb Fox Jesup,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,Spring Creek,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,Union,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,Washington Janesville,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,WL W1 P1,U.S. House,1,DEM,George Ramsey,6,0,6,0,0
Black Hawk,WL W1 P2,U.S. House,1,DEM,George Ramsey,9,0,9,0,0
Black Hawk,WL W1 P3,U.S. House,1,DEM,George Ramsey,10,0,10,0,0
Black Hawk,WL W1 P4,U.S. House,1,DEM,George Ramsey,8,0,8,0,0
Black Hawk,WL W1 P5,U.S. House,1,DEM,George Ramsey,6,0,6,0,0
Black Hawk,WL W1 P6,U.S. House,1,DEM,George Ramsey,11,0,11,0,0
Black Hawk,WL W2 P1,U.S. House,1,DEM,George Ramsey,3,0,3,0,0
Black Hawk,WL W2 P2,U.S. House,1,DEM,George Ramsey,3,0,3,0,0
Black Hawk,WL W2 P3,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,WL W2 P4,U.S. House,1,DEM,George Ramsey,11,0,11,0,0
Black Hawk,WL W2 P5,U.S. House,1,DEM,George Ramsey,9,0,9,0,0
Black Hawk,WL W2 P6,U.S. House,1,DEM,George Ramsey,6,0,6,0,0
Black Hawk,WL W3 P1,U.S. House,1,DEM,George Ramsey,12,0,12,0,0
Black Hawk,WL W3 P2,U.S. House,1,DEM,George Ramsey,21,0,21,0,0
Black Hawk,WL W3 P3,U.S. House,1,DEM,George Ramsey,29,0,29,0,0
Black Hawk,WL W3 P4,U.S. House,1,DEM,George Ramsey,10,0,10,0,0
Black Hawk,WL W3 P5,U.S. House,1,DEM,George Ramsey,10,0,10,0,0
Black Hawk,WL W3 P6,U.S. House,1,DEM,George Ramsey,6,0,6,0,0
Black Hawk,WL W4 P1,U.S. House,1,DEM,George Ramsey,46,0,46,0,0
Black Hawk,WL W4 P2,U.S. House,1,DEM,George Ramsey,26,0,26,0,0
Black Hawk,WL W4 P3,U.S. House,1,DEM,George Ramsey,9,0,9,0,0
Black Hawk,WL W4 P4,U.S. House,1,DEM,George Ramsey,13,0,13,0,0
Black Hawk,WL W4 P5,U.S. House,1,DEM,George Ramsey,44,0,44,0,0
Black Hawk,WL W4 P6,U.S. House,1,DEM,George Ramsey,2,0,2,0,0
Black Hawk,WL W5 P1,U.S. House,1,DEM,George Ramsey,5,0,5,0,0
Black Hawk,WL W5 P2,U.S. House,1,DEM,George Ramsey,0,0,0,0,0
Black Hawk,WL W5 P3,U.S. House,1,DEM,George Ramsey,6,0,6,0,0
Black Hawk,WL W5 P4,U.S. House,1,DEM,George Ramsey,8,0,8,0,0
Black Hawk,WL W5 P5,U.S. House,1,DEM,George Ramsey,10,0,10,0,0
Black Hawk,WL W5 P6,U.S. House,1,DEM,George Ramsey,1,0,1,0,0
Black Hawk,Absentee,U.S. House,1,DEM,George Ramsey,46,0,46,0,0
Black Hawk,Barclay Lester Dunkerton,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,Bennington,U.S. House,1,DEM,Courtney L. Rowe,0,0,0,0,0
Black Hawk,Big Creek La Porte City,U.S. House,1,DEM,Courtney L. Rowe,0,0,0,0,0
Black Hawk,Black Hawk Hudson Lincoln,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,Cedar Orange,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,CF W1 P1,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,CF W1 P2,U.S. House,1,DEM,Courtney L. Rowe,26,0,26,0,0
Black Hawk,CF W1 P3,U.S. House,1,DEM,Courtney L. Rowe,18,0,18,0,0
Black Hawk,CF W2 P1,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,CF W2 P2 CF Twp,U.S. House,1,DEM,Courtney L. Rowe,20,0,20,0,0
Black Hawk,CF W2 P3,U.S. House,1,DEM,Courtney L. Rowe,14,0,14,0,0
Black Hawk,CF W3 P1,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,CF W3 P2,U.S. House,1,DEM,Courtney L. Rowe,13,0,13,0,0
Black Hawk,CF W3 P3,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,CF W4 P1,U.S. House,1,DEM,Courtney L. Rowe,24,0,24,0,0
Black Hawk,CF W4 P2,U.S. House,1,DEM,Courtney L. Rowe,15,0,15,0,0
Black Hawk,CF W4 P3,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,CF W5 P1,U.S. House,1,DEM,Courtney L. Rowe,12,0,12,0,0
Black Hawk,CF W5 P2,U.S. House,1,DEM,Courtney L. Rowe,14,0,14,0,0
Black Hawk,CF W5 P3,U.S. House,1,DEM,Courtney L. Rowe,11,0,11,0,0
Black Hawk,Eagle,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,Elk Run Heights Raymond,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,Evansdale W1,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,Evansdale W2,U.S. House,1,DEM,Courtney L. Rowe,0,0,0,0,0
Black Hawk,Evansdale W3,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,Evansdale W4,U.S. House,1,DEM,Courtney L. Rowe,2,0,2,0,0
Black Hawk,Mt Vernon,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,Poyner P1 East Wloo,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,Poyner P2 Gilb Fox Jesup,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,Spring Creek,U.S. House,1,DEM,Courtney L. Rowe,0,0,0,0,0
Black Hawk,Union,U.S. House,1,DEM,Courtney L. Rowe,0,0,0,0,0
Black Hawk,Washington Janesville,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,WL W1 P1,U.S. House,1,DEM,Courtney L. Rowe,6,0,6,0,0
Black Hawk,WL W1 P2,U.S. House,1,DEM,Courtney L. Rowe,6,0,6,0,0
Black Hawk,WL W1 P3,U.S. House,1,DEM,Courtney L. Rowe,12,0,12,0,0
Black Hawk,WL W1 P4,U.S. House,1,DEM,Courtney L. Rowe,7,0,7,0,0
Black Hawk,WL W1 P5,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,WL W1 P6,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,WL W2 P1,U.S. House,1,DEM,Courtney L. Rowe,7,0,7,0,0
Black Hawk,WL W2 P2,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,WL W2 P3,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,WL W2 P4,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,WL W2 P5,U.S. House,1,DEM,Courtney L. Rowe,6,0,6,0,0
Black Hawk,WL W2 P6,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,WL W3 P1,U.S. House,1,DEM,Courtney L. Rowe,9,0,9,0,0
Black Hawk,WL W3 P2,U.S. House,1,DEM,Courtney L. Rowe,4,0,4,0,0
Black Hawk,WL W3 P3,U.S. House,1,DEM,Courtney L. Rowe,8,0,8,0,0
Black Hawk,WL W3 P4,U.S. House,1,DEM,Courtney L. Rowe,6,0,6,0,0
Black Hawk,WL W3 P5,U.S. House,1,DEM,Courtney L. Rowe,14,0,14,0,0
Black Hawk,WL W3 P6,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,WL W4 P1,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,WL W4 P2,U.S. House,1,DEM,Courtney L. Rowe,2,0,2,0,0
Black Hawk,WL W4 P3,U.S. House,1,DEM,Courtney L. Rowe,2,0,2,0,0
Black Hawk,WL W4 P4,U.S. House,1,DEM,Courtney L. Rowe,10,0,10,0,0
Black Hawk,WL W4 P5,U.S. House,1,DEM,Courtney L. Rowe,8,0,8,0,0
Black Hawk,WL W4 P6,U.S. House,1,DEM,Courtney L. Rowe,5,0,5,0,0
Black Hawk,WL W5 P1,U.S. House,1,DEM,Courtney L. Rowe,1,0,1,0,0
Black Hawk,WL W5 P2,U.S. House,1,DEM,Courtney L. Rowe,9,0,9,0,0
Black Hawk,WL W5 P3,U.S. House,1,DEM,Courtney L. Rowe,3,0,3,0,0
Black Hawk,WL W5 P4,U.S. House,1,DEM,Courtney L. Rowe,10,0,10,0,0
Black Hawk,WL W5 P5,U.S. House,1,DEM,Courtney L. Rowe,10,0,10,0,0
Black Hawk,WL W5 P6,U.S. House,1,DEM,Courtney L. Rowe,7,0,7,0,0
Black Hawk,Absentee,U.S. House,1,DEM,Courtney L. Rowe,58,0,58,0,0
Black Hawk,Barclay Lester Dunkerton,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Bennington,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Big Creek La Porte City,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Black Hawk Hudson Lincoln,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Cedar Orange,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W1 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W1 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W1 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W2 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W2 P2 CF Twp,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W2 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W3 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W3 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W3 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W4 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W4 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W4 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,CF W5 P1,U.S. House,1,,Write-in,1,0,1,0,0
Black Hawk,CF W5 P2,U.S. House,1,,Write-in,1,0,1,0,0
Black Hawk,CF W5 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Eagle,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Elk Run Heights Raymond,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Evansdale W1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Evansdale W2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Evansdale W3,U.S. House,1,,Write-in,1,0,1,0,0
Black Hawk,Evansdale W4,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Mt Vernon,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Poyner P1 East Wloo,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Poyner P2 Gilb Fox Jesup,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Spring Creek,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Union,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,Washington Janesville,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W1 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W1 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W1 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W1 P4,U.S. House,1,,Write-in,1,0,1,0,0
Black Hawk,WL W1 P5,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W1 P6,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P4,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P5,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W2 P6,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P3,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P4,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P5,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W3 P6,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W4 P1,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W4 P2,U.S. House,1,,Write-in,0,0,0,0,0
Black Hawk,WL W4 P3,U.S. House,1,,Write-in,0,0,0,0,0
