county,precinct,office,district,party,candidate,votes,absentee,polling
Winnebago,Buffalo Grant Lincoln,United States Representative District 4,,REP,Cyndi Hanson,15,0,15
Winnebago,Center,United States Representative District 4,,REP,Cyndi Hanson,19,3,16
Winnebago,Eden Logan Norway,United States Representative District 4,,REP,Cyndi Hanson,6,1,5
Winnebago,FC3 Forest D3,United States Representative District 4,,REP,Cyndi Hanson,9,2,7
Winnebago,Forest City Ward 1,United States Representative District 4,,REP,Cyndi Hanson,12,2,10
Winnebago,Forest City Ward 2,United States Representative District 4,,REP,Cyndi Hanson,10,3,7
Winnebago,Forest City Ward 4,United States Representative District 4,,REP,Cyndi Hanson,9,0,9
Winnebago,King Linden,United States Representative District 4,,REP,Cyndi Hanson,9,0,9
Winnebago,Mt. Valley Forest D2,United States Representative District 4,,REP,Cyndi Hanson,4,2,2
Winnebago,Newton Forest D1,United States Representative District 4,,REP,Cyndi Hanson,4,0,4
Winnebago,Buffalo Grant Lincoln,United States Representative District 4,,REP,Steve King,45,1,44
Winnebago,Center,United States Representative District 4,,REP,Steve King,57,2,55
Winnebago,Eden Logan Norway,United States Representative District 4,,REP,Steve King,18,2,16
Winnebago,FC3 Forest D3,United States Representative District 4,,REP,Steve King,25,4,21
Winnebago,Forest City Ward 1,United States Representative District 4,,REP,Steve King,36,9,27
Winnebago,Forest City Ward 2,United States Representative District 4,,REP,Steve King,16,1,15
Winnebago,Forest City Ward 4,United States Representative District 4,,REP,Steve King,16,1,15
Winnebago,King Linden,United States Representative District 4,,REP,Steve King,22,1,21
Winnebago,Mt. Valley Forest D2,United States Representative District 4,,REP,Steve King,13,1,12
Winnebago,Newton Forest D1,United States Representative District 4,,REP,Steve King,19,0,19
Winnebago,Buffalo Grant Lincoln,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Center,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Eden Logan Norway,United States Representative District 4,,,Write-in,0,0,0
Winnebago,FC3 Forest D3,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Forest City Ward 1,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Forest City Ward 2,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Forest City Ward 4,United States Representative District 4,,,Write-in,0,0,0
Winnebago,King Linden,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Mt. Valley Forest D2,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Newton Forest D1,United States Representative District 4,,,Write-in,0,0,0
Winnebago,Buffalo Grant Lincoln,Governor,,REP,Kim Reynolds,60,1,59
Winnebago,Center,Governor,,REP,Kim Reynolds,72,4,68
Winnebago,Eden Logan Norway,Governor,,REP,Kim Reynolds,23,3,20
Winnebago,FC3 Forest D3,Governor,,REP,Kim Reynolds,35,6,29
Winnebago,Forest City Ward 1,Governor,,REP,Kim Reynolds,47,11,36
Winnebago,Forest City Ward 2,Governor,,REP,Kim Reynolds,23,3,20
Winnebago,Forest City Ward 4,Governor,,REP,Kim Reynolds,25,1,24
Winnebago,King Linden,Governor,,REP,Kim Reynolds,31,1,30
Winnebago,Mt. Valley Forest D2,Governor,,REP,Kim Reynolds,14,1,13
Winnebago,Newton Forest D1,Governor,,REP,Kim Reynolds,23,0,23
Winnebago,Buffalo Grant Lincoln,Governor,,,Write-in,0,0,0
Winnebago,Center,Governor,,,Write-in,0,0,0
Winnebago,Eden Logan Norway,Governor,,,Write-in,0,0,0
Winnebago,FC3 Forest D3,Governor,,,Write-in,0,0,0
Winnebago,Forest City Ward 1,Governor,,,Write-in,0,0,0
Winnebago,Forest City Ward 2,Governor,,,Write-in,0,0,0
Winnebago,Forest City Ward 4,Governor,,,Write-in,0,0,0
Winnebago,King Linden,Governor,,,Write-in,0,0,0
Winnebago,Mt. Valley Forest D2,Governor,,,Write-in,0,0,0
Winnebago,Newton Forest D1,Governor,,,Write-in,0,0,0
Winnebago,Buffalo Grant Lincoln,Secretary of State,,REP,Paul D. Pate,59,0,59
Winnebago,Center,Secretary of State,,REP,Paul D. Pate,68,4,64
