county,precinct,office,district,party,candidate,votes,absentee,polling
Washington,Ward Two Precinct,Governor,,REP,Kim Reynolds,46,6,40
Washington,Ward Three Precinct,Governor,,REP,Kim Reynolds,77,10,67
Washington,Ward Four Precinct,Governor,,REP,Kim Reynolds,70,17,53
Washington,Wellman Precinct,Governor,,REP,Kim Reynolds,88,1,87
Washington,West Chester Precinct,Governor,,REP,Kim Reynolds,36,5,31
Washington,Ainsworth Precinct,Governor,,,Write-in,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Governor,,,Write-in,0,0,0
Washington,Kalona Precinct,Governor,,,Write-in,0,0,0
Washington,Riverside Precinct,Governor,,,Write-in,0,0,0
Washington,Ward One Precinct,Governor,,,Write-in,0,0,0
Washington,Ward Two Precinct,Governor,,,Write-in,1,0,1
Washington,Ward Three Precinct,Governor,,,Write-in,0,0,0
Washington,Ward Four Precinct,Governor,,,Write-in,0,0,0
Washington,Wellman Precinct,Governor,,,Write-in,0,0,0
Washington,West Chester Precinct,Governor,,,Write-in,0,0,0
Washington,Ainsworth Precinct,Secretary of State,,REP,Paul D. Pate,31,2,29
Washington,Brighton/Marion/Crawford Precinct,Secretary of State,,REP,Paul D. Pate,118,34,84
Washington,Kalona Precinct,Secretary of State,,REP,Paul D. Pate,81,6,75
Washington,Riverside Precinct,Secretary of State,,REP,Paul D. Pate,24,0,24
Washington,Ward One Precinct,Secretary of State,,REP,Paul D. Pate,40,5,35
Washington,Ward Two Precinct,Secretary of State,,REP,Paul D. Pate,42,5,37
Washington,Ward Three Precinct,Secretary of State,,REP,Paul D. Pate,82,9,73
Washington,Ward Four Precinct,Secretary of State,,REP,Paul D. Pate,66,19,47
Washington,Wellman Precinct,Secretary of State,,REP,Paul D. Pate,80,1,79
Washington,West Chester Precinct,Secretary of State,,REP,Paul D. Pate,34,5,29
Washington,Ainsworth Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Kalona Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Riverside Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Ward One Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Ward Two Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Ward Three Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Ward Four Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Wellman Precinct,Secretary of State,,,Write-in,0,0,0
Washington,West Chester Precinct,Secretary of State,,,Write-in,0,0,0
Washington,Ainsworth Precinct,Auditor of State,,REP,Mary Mosiman,29,2,27
Washington,Brighton/Marion/Crawford Precinct,Auditor of State,,REP,Mary Mosiman,112,32,80
Washington,Kalona Precinct,Auditor of State,,REP,Mary Mosiman,73,6,67
Washington,Riverside Precinct,Auditor of State,,REP,Mary Mosiman,24,0,24
Washington,Ward One Precinct,Auditor of State,,REP,Mary Mosiman,39,5,34
Washington,Ward Two Precinct,Auditor of State,,REP,Mary Mosiman,36,5,31
Washington,Ward Three Precinct,Auditor of State,,REP,Mary Mosiman,79,8,71
Washington,Ward Four Precinct,Auditor of State,,REP,Mary Mosiman,65,19,46
Washington,Wellman Precinct,Auditor of State,,REP,Mary Mosiman,76,1,75
Washington,West Chester Precinct,Auditor of State,,REP,Mary Mosiman,34,5,29
Washington,Ainsworth Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Kalona Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Riverside Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Ward One Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Ward Two Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Ward Three Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Ward Four Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Wellman Precinct,Auditor of State,,,Write-in,0,0,0
Washington,West Chester Precinct,Auditor of State,,,Write-in,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Blank,2,1,1
Washington,Kalona Precinct,Treasurer of State,,REP,Blank,1,0,1
Washington,Riverside Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Blank,1,1,0
Washington,Wellman Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Blank,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Chris Davies,2,0,2
Washington,Kalona Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Chris Davies,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Stephen Fersia,1,0,1
Washington,Kalona Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Stephen Fersia,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Allen Leichty,1,0,1
Washington,West Chester Precinct,Treasurer of State,,REP,Allen Leichty,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",1,0,1
Washington,West Chester Precinct,Treasurer of State,,REP,"Tom Lucas, Jr.",0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Nina McGee,1,0,1
Washington,Ward Four Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Nina McGee,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Clyde J. Mittler,1,0,1
Washington,Ward Two Precinct,Treasurer of State,,REP,Clyde J. Mittler,1,0,1
Washington,Ward Three Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Clyde J. Mittler,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Myself,1,0,1
Washington,Ward Four Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Myself,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Phyllis J. Scheeler,1,0,1
Washington,Ainsworth Precinct,Treasurer of State,,REP,James J. Sharkey II,1,0,1
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,James J. Sharkey II,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,John Thompson,1,1,0
Washington,Riverside Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,Wellman Precinct,Treasurer of State,,REP,John Thompson,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,John Thompson,1,1,0
Washington,Ainsworth Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Kalona Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Riverside Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Ward One Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,REP,Mike Van Osdol,1,0,1
Washington,Wellman Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,West Chester Precinct,Treasurer of State,,REP,Mike Van Osdol,0,0,0
Washington,Ainsworth Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Kalona Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Riverside Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Ward One Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Ward Two Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Ward Three Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Ward Four Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Wellman Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,West Chester Precinct,Treasurer of State,,,Write-in,0,0,0
Washington,Ainsworth Precinct,Secretary of Agriculture,,REP,Ray Gaesser,10,1,9
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,REP,Ray Gaesser,17,1,16
Washington,Kalona Precinct,Secretary of Agriculture,,REP,Ray Gaesser,5,0,5
Washington,Riverside Precinct,Secretary of Agriculture,,REP,Ray Gaesser,2,0,2
Washington,Ward One Precinct,Secretary of Agriculture,,REP,Ray Gaesser,6,1,5
Washington,Ward Two Precinct,Secretary of Agriculture,,REP,Ray Gaesser,8,1,7
Washington,Ward Three Precinct,Secretary of Agriculture,,REP,Ray Gaesser,10,0,10
Washington,Ward Four Precinct,Secretary of Agriculture,,REP,Ray Gaesser,4,1,3
Washington,Wellman Precinct,Secretary of Agriculture,,REP,Ray Gaesser,12,0,12
Washington,West Chester Precinct,Secretary of Agriculture,,REP,Ray Gaesser,7,0,7
Washington,Ainsworth Precinct,Secretary of Agriculture,,REP,Chad Ingels,4,0,4
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,REP,Chad Ingels,14,1,13
Washington,Kalona Precinct,Secretary of Agriculture,,REP,Chad Ingels,3,0,3
Washington,Riverside Precinct,Secretary of Agriculture,,REP,Chad Ingels,1,0,1
Washington,Ward One Precinct,Secretary of Agriculture,,REP,Chad Ingels,7,0,7
Washington,Ward Two Precinct,Secretary of Agriculture,,REP,Chad Ingels,6,0,6
Washington,Ward Three Precinct,Secretary of Agriculture,,REP,Chad Ingels,7,2,5
Washington,Ward Four Precinct,Secretary of Agriculture,,REP,Chad Ingels,3,1,2
Washington,Wellman Precinct,Secretary of Agriculture,,REP,Chad Ingels,7,0,7
Washington,West Chester Precinct,Secretary of Agriculture,,REP,Chad Ingels,1,0,1
Washington,Ainsworth Precinct,Secretary of Agriculture,,REP,Craig Lang,5,1,4
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,REP,Craig Lang,28,11,17
Washington,Kalona Precinct,Secretary of Agriculture,,REP,Craig Lang,19,1,18
Washington,Riverside Precinct,Secretary of Agriculture,,REP,Craig Lang,3,0,3
Washington,Ward One Precinct,Secretary of Agriculture,,REP,Craig Lang,6,1,5
Washington,Ward Two Precinct,Secretary of Agriculture,,REP,Craig Lang,9,0,9
Washington,Ward Three Precinct,Secretary of Agriculture,,REP,Craig Lang,23,2,21
Washington,Ward Four Precinct,Secretary of Agriculture,,REP,Craig Lang,20,7,13
Washington,Wellman Precinct,Secretary of Agriculture,,REP,Craig Lang,18,0,18
Washington,West Chester Precinct,Secretary of Agriculture,,REP,Craig Lang,8,2,6
Washington,Ainsworth Precinct,Secretary of Agriculture,,REP,Mike Naig,9,0,9
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,REP,Mike Naig,44,16,28
Washington,Kalona Precinct,Secretary of Agriculture,,REP,Mike Naig,28,4,24
Washington,Riverside Precinct,Secretary of Agriculture,,REP,Mike Naig,17,0,17
Washington,Ward One Precinct,Secretary of Agriculture,,REP,Mike Naig,6,1,5
Washington,Ward Two Precinct,Secretary of Agriculture,,REP,Mike Naig,23,5,18
Washington,Ward Three Precinct,Secretary of Agriculture,,REP,Mike Naig,25,3,22
Washington,Ward Four Precinct,Secretary of Agriculture,,REP,Mike Naig,28,5,23
Washington,Wellman Precinct,Secretary of Agriculture,,REP,Mike Naig,23,1,22
Washington,West Chester Precinct,Secretary of Agriculture,,REP,Mike Naig,18,3,15
Washington,Ainsworth Precinct,Secretary of Agriculture,,REP,Dan Zumbach,2,0,2
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,REP,Dan Zumbach,13,5,8
Washington,Kalona Precinct,Secretary of Agriculture,,REP,Dan Zumbach,17,1,16
Washington,Riverside Precinct,Secretary of Agriculture,,REP,Dan Zumbach,2,0,2
Washington,Ward One Precinct,Secretary of Agriculture,,REP,Dan Zumbach,10,2,8
Washington,Ward Two Precinct,Secretary of Agriculture,,REP,Dan Zumbach,4,0,4
Washington,Ward Three Precinct,Secretary of Agriculture,,REP,Dan Zumbach,10,0,10
Washington,Ward Four Precinct,Secretary of Agriculture,,REP,Dan Zumbach,11,2,9
Washington,Wellman Precinct,Secretary of Agriculture,,REP,Dan Zumbach,21,0,21
Washington,West Chester Precinct,Secretary of Agriculture,,REP,Dan Zumbach,4,0,4
Washington,Ainsworth Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Kalona Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Riverside Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Ward One Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Ward Two Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Ward Three Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Ward Four Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Wellman Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,West Chester Precinct,Secretary of Agriculture,,,Write-in,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Kalona Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Ward Four Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Michael J. Allred,0,0,0
Washington,West Chester Precinct,Attorney General,,REP,Michael J. Allred,1,0,1
Washington,Ainsworth Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Kalona Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Ward Four Precinct,Attorney General,,REP,Blank,1,1,0
Washington,Wellman Precinct,Attorney General,,REP,Blank,1,0,1
Washington,West Chester Precinct,Attorney General,,REP,Blank,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Sam Clovis,1,0,1
Washington,Kalona Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Ward Four Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,West Chester Precinct,Attorney General,,REP,Sam Clovis,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Stephen Fersia,1,0,1
Washington,Kalona Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Ward Four Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,West Chester Precinct,Attorney General,,REP,Stephen Fersia,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Kalona Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Ward Four Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Adam Greg,1,0,1
Washington,West Chester Precinct,Attorney General,,REP,Adam Greg,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Kalona Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Moe Howard,1,0,1
Washington,Ward Four Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,West Chester Precinct,Attorney General,,REP,Moe Howard,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Kalona Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Riverside Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Ward One Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Ward Two Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Ward Three Precinct,Attorney General,,REP,Dan Kitchen,1,0,1
Washington,Ward Four Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Wellman Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,West Chester Precinct,Attorney General,,REP,Dan Kitchen,0,0,0
Washington,Ainsworth Precinct,Attorney General,,REP,Don Lowe,0,0,0
Washington,Brighton/Marion/Crawford Precinct,Attorney General,,REP,Don Lowe,1,0,1
