county,precinct,office,district,party,candidate,votes,absentee,polling
Union,Supertel,Treasurer of State,,REP,Ron Corbott,0,0,0
Union,Crest Baptist Church,Treasurer of State,,REP,Ron Corbott,0,0,0
Union,Lorimor City Hall,Treasurer of State,,REP,Ron Corbott,0,0,0
Union,Afton Methodist Church,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Arispe Methodist Church,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Salem Lutheran Church,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,SWCC,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Trinity Lutheran Church,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Supertel,Treasurer of State,,REP,Marsha Wilson,1,0,1
Union,Crest Baptist Church,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Lorimor City Hall,Treasurer of State,,REP,Marsha Wilson,0,0,0
Union,Afton Methodist Church,Treasurer of State,,,Write-in,0,0,0
Union,Arispe Methodist Church,Treasurer of State,,,Write-in,0,0,0
Union,Salem Lutheran Church,Treasurer of State,,,Write-in,0,0,0
Union,SWCC,Treasurer of State,,,Write-in,0,0,0
Union,Trinity Lutheran Church,Treasurer of State,,,Write-in,0,0,0
Union,Supertel,Treasurer of State,,,Write-in,0,0,0
Union,Crest Baptist Church,Treasurer of State,,,Write-in,0,0,0
Union,Lorimor City Hall,Treasurer of State,,,Write-in,0,0,0
Union,Afton Methodist Church,Secretary of Agriculture,,REP,Ray Gaesser,60,7,53
Union,Arispe Methodist Church,Secretary of Agriculture,,REP,Ray Gaesser,27,5,22
Union,Salem Lutheran Church,Secretary of Agriculture,,REP,Ray Gaesser,25,8,17
Union,SWCC,Secretary of Agriculture,,REP,Ray Gaesser,89,18,71
Union,Trinity Lutheran Church,Secretary of Agriculture,,REP,Ray Gaesser,18,1,17
Union,Supertel,Secretary of Agriculture,,REP,Ray Gaesser,24,2,22
Union,Crest Baptist Church,Secretary of Agriculture,,REP,Ray Gaesser,59,11,48
Union,Lorimor City Hall,Secretary of Agriculture,,REP,Ray Gaesser,19,4,15
Union,Afton Methodist Church,Secretary of Agriculture,,REP,Chad Ingels,7,1,6
Union,Arispe Methodist Church,Secretary of Agriculture,,REP,Chad Ingels,0,0,0
Union,Salem Lutheran Church,Secretary of Agriculture,,REP,Chad Ingels,1,0,1
Union,SWCC,Secretary of Agriculture,,REP,Chad Ingels,5,2,3
Union,Trinity Lutheran Church,Secretary of Agriculture,,REP,Chad Ingels,6,1,5
Union,Supertel,Secretary of Agriculture,,REP,Chad Ingels,2,1,1
Union,Crest Baptist Church,Secretary of Agriculture,,REP,Chad Ingels,6,2,4
Union,Lorimor City Hall,Secretary of Agriculture,,REP,Chad Ingels,5,0,5
Union,Afton Methodist Church,Secretary of Agriculture,,REP,Craig Lang,12,1,11
Union,Arispe Methodist Church,Secretary of Agriculture,,REP,Craig Lang,3,1,2
Union,Salem Lutheran Church,Secretary of Agriculture,,REP,Craig Lang,2,1,1
Union,SWCC,Secretary of Agriculture,,REP,Craig Lang,8,1,7
Union,Trinity Lutheran Church,Secretary of Agriculture,,REP,Craig Lang,3,0,3
Union,Supertel,Secretary of Agriculture,,REP,Craig Lang,4,0,4
Union,Crest Baptist Church,Secretary of Agriculture,,REP,Craig Lang,8,3,5
Union,Lorimor City Hall,Secretary of Agriculture,,REP,Craig Lang,14,0,14
Union,Afton Methodist Church,Secretary of Agriculture,,REP,Mike Naig,14,1,13
Union,Arispe Methodist Church,Secretary of Agriculture,,REP,Mike Naig,12,1,11
Union,Salem Lutheran Church,Secretary of Agriculture,,REP,Mike Naig,2,1,1
Union,SWCC,Secretary of Agriculture,,REP,Mike Naig,35,5,30
Union,Trinity Lutheran Church,Secretary of Agriculture,,REP,Mike Naig,3,0,3
Union,Supertel,Secretary of Agriculture,,REP,Mike Naig,10,3,7
Union,Crest Baptist Church,Secretary of Agriculture,,REP,Mike Naig,26,5,21
Union,Lorimor City Hall,Secretary of Agriculture,,REP,Mike Naig,15,2,13
Union,Afton Methodist Church,Secretary of Agriculture,,REP,Dan Zumbach,10,0,10
Union,Arispe Methodist Church,Secretary of Agriculture,,REP,Dan Zumbach,4,0,4
Union,Salem Lutheran Church,Secretary of Agriculture,,REP,Dan Zumbach,4,0,4
Union,SWCC,Secretary of Agriculture,,REP,Dan Zumbach,25,7,18
Union,Trinity Lutheran Church,Secretary of Agriculture,,REP,Dan Zumbach,11,3,8
Union,Supertel,Secretary of Agriculture,,REP,Dan Zumbach,10,1,9
Union,Crest Baptist Church,Secretary of Agriculture,,REP,Dan Zumbach,21,3,18
Union,Lorimor City Hall,Secretary of Agriculture,,REP,Dan Zumbach,10,2,8
Union,Afton Methodist Church,Secretary of Agriculture,,,Write-in,0,0,0
Union,Arispe Methodist Church,Secretary of Agriculture,,,Write-in,0,0,0
Union,Salem Lutheran Church,Secretary of Agriculture,,,Write-in,0,0,0
Union,SWCC,Secretary of Agriculture,,,Write-in,0,0,0
Union,Trinity Lutheran Church,Secretary of Agriculture,,,Write-in,0,0,0
Union,Supertel,Secretary of Agriculture,,,Write-in,0,0,0
Union,Crest Baptist Church,Secretary of Agriculture,,,Write-in,0,0,0
Union,Lorimor City Hall,Secretary of Agriculture,,,Write-in,0,1,-1
Union,Afton Methodist Church,Attorney General,,REP,Blank,1,0,1
Union,Arispe Methodist Church,Attorney General,,REP,Blank,0,0,0
Union,Salem Lutheran Church,Attorney General,,REP,Blank,1,0,1
Union,SWCC,Attorney General,,REP,Blank,1,0,1
Union,Trinity Lutheran Church,Attorney General,,REP,Blank,1,0,1
Union,Supertel,Attorney General,,REP,Blank,1,0,1
Union,Crest Baptist Church,Attorney General,,REP,Blank,0,0,0
Union,Lorimor City Hall,Attorney General,,REP,Blank,0,0,0
Union,Afton Methodist Church,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Arispe Methodist Church,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Salem Lutheran Church,Attorney General,,REP,Dillon Daugherbaugh,1,0,1
Union,SWCC,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Trinity Lutheran Church,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Supertel,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Crest Baptist Church,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Lorimor City Hall,Attorney General,,REP,Dillon Daugherbaugh,0,0,0
Union,Afton Methodist Church,Attorney General,,REP,Tim Kenyon,0,0,0
Union,Arispe Methodist Church,Attorney General,,REP,Tim Kenyon,0,0,0
Union,Salem Lutheran Church,Attorney General,,REP,Tim Kenyon,0,0,0
Union,SWCC,Attorney General,,REP,Tim Kenyon,1,0,1
Union,Trinity Lutheran Church,Attorney General,,REP,Tim Kenyon,1,0,1
Union,Supertel,Attorney General,,REP,Tim Kenyon,0,0,0
Union,Crest Baptist Church,Attorney General,,REP,Tim Kenyon,0,0,0
Union,Lorimor City Hall,Attorney General,,REP,Tim Kenyon,0,0,0
Union,Afton Methodist Church,Attorney General,,REP,Sam Louis,0,0,0
Union,Arispe Methodist Church,Attorney General,,REP,Sam Louis,0,0,0
Union,Salem Lutheran Church,Attorney General,,REP,Sam Louis,0,0,0
Union,SWCC,Attorney General,,REP,Sam Louis,0,0,0
Union,Trinity Lutheran Church,Attorney General,,REP,Sam Louis,0,0,0
Union,Supertel,Attorney General,,REP,Sam Louis,0,0,0
Union,Crest Baptist Church,Attorney General,,REP,Sam Louis,1,0,1
Union,Lorimor City Hall,Attorney General,,REP,Sam Louis,0,0,0
Union,Afton Methodist Church,Attorney General,,,Write-in,0,0,0
Union,Arispe Methodist Church,Attorney General,,,Write-in,0,0,0
Union,Salem Lutheran Church,Attorney General,,,Write-in,0,0,0
Union,SWCC,Attorney General,,,Write-in,0,0,0
Union,Trinity Lutheran Church,Attorney General,,,Write-in,0,0,0
Union,Supertel,Attorney General,,,Write-in,0,0,0
Union,Crest Baptist Church,Attorney General,,,Write-in,0,0,0
Union,Lorimor City Hall,Attorney General,,,Write-in,0,0,0
Union,Afton Methodist Church,State Senator District 11,,REP,Tom Shipley,85,10,75
Union,Arispe Methodist Church,State Senator District 11,,REP,Tom Shipley,40,8,32
Union,Salem Lutheran Church,State Senator District 11,,REP,Tom Shipley,36,10,26
Union,SWCC,State Senator District 11,,REP,Tom Shipley,145,28,117
Union,Trinity Lutheran Church,State Senator District 11,,REP,Tom Shipley,41,6,35
Union,Supertel,State Senator District 11,,REP,Tom Shipley,44,7,37
Union,Crest Baptist Church,State Senator District 11,,REP,Tom Shipley,107,19,88
Union,Lorimor City Hall,State Senator District 11,,REP,Tom Shipley,56,8,48
Union,Afton Methodist Church,State Senator District 11,,,Write-in,0,0,0
Union,Arispe Methodist Church,State Senator District 11,,,Write-in,0,0,0
Union,Salem Lutheran Church,State Senator District 11,,,Write-in,0,0,0
Union,SWCC,State Senator District 11,,,Write-in,0,0,0
Union,Trinity Lutheran Church,State Senator District 11,,,Write-in,0,0,0
Union,Supertel,State Senator District 11,,,Write-in,0,0,0
Union,Crest Baptist Church,State Senator District 11,,,Write-in,0,0,0
Union,Lorimor City Hall,State Senator District 11,,,Write-in,0,1,-1
Union,Afton Methodist Church,State Representative District 21,,REP,Tom Moore,84,10,74
Union,Arispe Methodist Church,State Representative District 21,,REP,Tom Moore,40,8,32
Union,Salem Lutheran Church,State Representative District 21,,REP,Tom Moore,33,8,25
Union,SWCC,State Representative District 21,,REP,Tom Moore,138,28,110
Union,Trinity Lutheran Church,State Representative District 21,,REP,Tom Moore,41,6,35
Union,Supertel,State Representative District 21,,REP,Tom Moore,46,9,37
Union,Crest Baptist Church,State Representative District 21,,REP,Tom Moore,105,17,88
Union,Lorimor City Hall,State Representative District 21,,REP,Tom Moore,57,8,49
Union,Afton Methodist Church,State Representative District 21,,,Write-in,0,0,0
Union,Arispe Methodist Church,State Representative District 21,,,Write-in,0,0,0
Union,Salem Lutheran Church,State Representative District 21,,,Write-in,0,0,0
Union,SWCC,State Representative District 21,,,Write-in,0,0,0
Union,Trinity Lutheran Church,State Representative District 21,,,Write-in,0,0,0
Union,Supertel,State Representative District 21,,,Write-in,0,0,0
Union,Crest Baptist Church,State Representative District 21,,,Write-in,0,0,0
Union,Lorimor City Hall,State Representative District 21,,,Write-in,0,1,-1
Union,Afton Methodist Church,County Board of Supervisors,,REP,Ron Riley,99,10,89
Union,Arispe Methodist Church,County Board of Supervisors,,REP,Ron Riley,41,9,32
Union,Salem Lutheran Church,County Board of Supervisors,,REP,Ron Riley,39,13,26
Union,SWCC,County Board of Supervisors,,REP,Ron Riley,156,32,124
Union,Trinity Lutheran Church,County Board of Supervisors,,REP,Ron Riley,40,5,35
Union,Supertel,County Board of Supervisors,,REP,Ron Riley,48,8,40
Union,Crest Baptist Church,County Board of Supervisors,,REP,Ron Riley,116,22,94
Union,Lorimor City Hall,County Board of Supervisors,,REP,Ron Riley,58,9,49
Union,Afton Methodist Church,County Board of Supervisors,,,Write-in,0,0,0
Union,Arispe Methodist Church,County Board of Supervisors,,,Write-in,0,0,0
Union,Salem Lutheran Church,County Board of Supervisors,,,Write-in,0,0,0
Union,SWCC,County Board of Supervisors,,,Write-in,0,0,0
Union,Trinity Lutheran Church,County Board of Supervisors,,,Write-in,0,0,0
Union,Supertel,County Board of Supervisors,,,Write-in,0,0,0
Union,Crest Baptist Church,County Board of Supervisors,,,Write-in,0,0,0
Union,Lorimor City Hall,County Board of Supervisors,,,Write-in,0,1,-1
Union,Afton Methodist Church,County Board of Supervisors TFV,,REP,Rick Friday,127,12,115
Union,Arispe Methodist Church,County Board of Supervisors TFV,,REP,Rick Friday,45,8,37
Union,Salem Lutheran Church,County Board of Supervisors TFV,,REP,Rick Friday,22,8,14
Union,SWCC,County Board of Supervisors TFV,,REP,Rick Friday,107,23,84
Union,Trinity Lutheran Church,County Board of Supervisors TFV,,REP,Rick Friday,26,4,22
Union,Supertel,County Board of Supervisors TFV,,REP,Rick Friday,36,5,31
Union,Crest Baptist Church,County Board of Supervisors TFV,,REP,Rick Friday,92,17,75
Union,Lorimor City Hall,County Board of Supervisors TFV,,REP,Rick Friday,77,7,70
Union,Afton Methodist Church,County Board of Supervisors TFV,,REP,Jim Stalker,6,2,4
Union,Arispe Methodist Church,County Board of Supervisors TFV,,REP,Jim Stalker,7,1,6
Union,Salem Lutheran Church,County Board of Supervisors TFV,,REP,Jim Stalker,17,5,12
Union,SWCC,County Board of Supervisors TFV,,REP,Jim Stalker,53,10,43
Union,Trinity Lutheran Church,County Board of Supervisors TFV,,REP,Jim Stalker,16,2,14
Union,Supertel,County Board of Supervisors TFV,,REP,Jim Stalker,18,4,14
Union,Crest Baptist Church,County Board of Supervisors TFV,,REP,Jim Stalker,31,4,27
Union,Lorimor City Hall,County Board of Supervisors TFV,,REP,Jim Stalker,6,4,2
Union,Afton Methodist Church,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Arispe Methodist Church,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Salem Lutheran Church,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,SWCC,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Trinity Lutheran Church,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Supertel,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Crest Baptist Church,County Board of Supervisors TFV,,,Write-in,0,0,0
Union,Lorimor City Hall,County Board of Supervisors TFV,,,Write-in,0,1,-1
Union,Afton Methodist Church,County Treasurer,,REP,Kelly Busch,114,12,102
Union,Arispe Methodist Church,County Treasurer,,REP,Kelly Busch,44,8,36
Union,Salem Lutheran Church,County Treasurer,,REP,Kelly Busch,38,13,25
Union,SWCC,County Treasurer,,REP,Kelly Busch,159,32,127
Union,Trinity Lutheran Church,County Treasurer,,REP,Kelly Busch,42,6,36
Union,Supertel,County Treasurer,,REP,Kelly Busch,51,8,43
Union,Crest Baptist Church,County Treasurer,,REP,Kelly Busch,116,23,93
Union,Lorimor City Hall,County Treasurer,,REP,Kelly Busch,72,11,61
Union,Afton Methodist Church,County Treasurer,,,Write-in,0,0,0
Union,Arispe Methodist Church,County Treasurer,,,Write-in,0,0,0
Union,Salem Lutheran Church,County Treasurer,,,Write-in,0,0,0
Union,SWCC,County Treasurer,,,Write-in,0,0,0
Union,Trinity Lutheran Church,County Treasurer,,,Write-in,0,0,0
Union,Supertel,County Treasurer,,,Write-in,0,0,0
Union,Crest Baptist Church,County Treasurer,,,Write-in,0,0,0
Union,Lorimor City Hall,County Treasurer,,,Write-in,0,1,-1
Union,Afton Methodist Church,County Recorder,,REP,Katie Carlton,108,13,95
Union,Arispe Methodist Church,County Recorder,,REP,Katie Carlton,40,9,31
Union,Salem Lutheran Church,County Recorder,,REP,Katie Carlton,36,12,24
Union,SWCC,County Recorder,,REP,Katie Carlton,158,31,127
Union,Trinity Lutheran Church,County Recorder,,REP,Katie Carlton,40,5,35
Union,Supertel,County Recorder,,REP,Katie Carlton,50,8,42
Union,Crest Baptist Church,County Recorder,,REP,Katie Carlton,112,22,90
Union,Lorimor City Hall,County Recorder,,REP,Katie Carlton,65,10,55
Union,Afton Methodist Church,County Recorder,,,Write-in,0,0,0
Union,Arispe Methodist Church,County Recorder,,,Write-in,0,0,0
Union,Salem Lutheran Church,County Recorder,,,Write-in,0,0,0
Union,SWCC,County Recorder,,,Write-in,0,0,0
Union,Trinity Lutheran Church,County Recorder,,,Write-in,0,0,0
Union,Supertel,County Recorder,,,Write-in,0,0,0
Union,Crest Baptist Church,County Recorder,,,Write-in,0,0,0
Union,Lorimor City Hall,County Recorder,,,Write-in,0,1,-1
Union,Afton Methodist Church,County Attorney,,REP,Timothy R. Kenyon,99,11,88
Union,Arispe Methodist Church,County Attorney,,REP,Timothy R. Kenyon,42,8,34
Union,Salem Lutheran Church,County Attorney,,REP,Timothy R. Kenyon,35,12,23
Union,SWCC,County Attorney,,REP,Timothy R. Kenyon,146,31,115
Union,Trinity Lutheran Church,County Attorney,,REP,Timothy R. Kenyon,38,5,33
Union,Supertel,County Attorney,,REP,Timothy R. Kenyon,43,8,35
Union,Crest Baptist Church,County Attorney,,REP,Timothy R. Kenyon,104,16,88
Union,Lorimor City Hall,County Attorney,,REP,Timothy R. Kenyon,60,9,51
Union,Afton Methodist Church,County Attorney,,,Write-in,0,0,0
Union,Arispe Methodist Church,County Attorney,,,Write-in,0,0,0
Union,Salem Lutheran Church,County Attorney,,,Write-in,0,0,0
Union,SWCC,County Attorney,,,Write-in,0,0,0
Union,Trinity Lutheran Church,County Attorney,,,Write-in,0,0,0
Union,Supertel,County Attorney,,,Write-in,0,0,0
Union,Crest Baptist Church,County Attorney,,,Write-in,0,0,0
Union,Lorimor City Hall,County Attorney,,,Write-in,0,0,0
Union,Afton Methodist Church,U.S. House,3,DEM,Cindy Axne,27,4,23
Union,Arispe Methodist Church,U.S. House,3,DEM,Cindy Axne,13,1,12
Union,Salem Lutheran Church,U.S. House,3,DEM,Cindy Axne,30,9,21
Union,SWCC,U.S. House,3,DEM,Cindy Axne,58,19,39
Union,Trinity Lutheran Church,U.S. House,3,DEM,Cindy Axne,40,8,32
Union,Supertel,U.S. House,3,DEM,Cindy Axne,12,6,6
Union,Crest Baptist Church,U.S. House,3,DEM,Cindy Axne,54,9,45
Union,Lorimor City Hall,U.S. House,3,DEM,Cindy Axne,15,2,13
Union,Afton Methodist Church,U.S. House,3,DEM,Pete D'Alessandro,9,2,7
Union,Arispe Methodist Church,U.S. House,3,DEM,Pete D'Alessandro,3,0,3
Union,Salem Lutheran Church,U.S. House,3,DEM,Pete D'Alessandro,6,1,5
Union,SWCC,U.S. House,3,DEM,Pete D'Alessandro,24,13,11
Union,Trinity Lutheran Church,U.S. House,3,DEM,Pete D'Alessandro,12,1,11
Union,Supertel,U.S. House,3,DEM,Pete D'Alessandro,10,2,8
Union,Crest Baptist Church,U.S. House,3,DEM,Pete D'Alessandro,16,4,12
Union,Lorimor City Hall,U.S. House,3,DEM,Pete D'Alessandro,3,1,2
Union,Afton Methodist Church,U.S. House,3,DEM,Eddie J. Mauro,9,0,9
Union,Arispe Methodist Church,U.S. House,3,DEM,Eddie J. Mauro,4,0,4
Union,Salem Lutheran Church,U.S. House,3,DEM,Eddie J. Mauro,27,7,20
Union,SWCC,U.S. House,3,DEM,Eddie J. Mauro,32,10,22
Union,Trinity Lutheran Church,U.S. House,3,DEM,Eddie J. Mauro,24,8,16
Union,Supertel,U.S. House,3,DEM,Eddie J. Mauro,25,11,14
Union,Crest Baptist Church,U.S. House,3,DEM,Eddie J. Mauro,34,13,21
Union,Lorimor City Hall,U.S. House,3,DEM,Eddie J. Mauro,0,0,0
Union,Afton Methodist Church,Governor,,DEM,Nate Boulton,3,0,3
Union,Arispe Methodist Church,Governor,,DEM,Nate Boulton,0,0,0
Union,Salem Lutheran Church,Governor,,DEM,Nate Boulton,3,1,2
Union,SWCC,Governor,,DEM,Nate Boulton,3,3,0
Union,Trinity Lutheran Church,Governor,,DEM,Nate Boulton,2,2,0
Union,Supertel,Governor,,DEM,Nate Boulton,6,4,2
Union,Crest Baptist Church,Governor,,DEM,Nate Boulton,3,2,1
Union,Lorimor City Hall,Governor,,DEM,Nate Boulton,0,0,0
Union,Afton Methodist Church,Governor,,DEM,Cathy Glasson,16,1,15
Union,Arispe Methodist Church,Governor,,DEM,Cathy Glasson,3,0,3
Union,Salem Lutheran Church,Governor,,DEM,Cathy Glasson,13,3,10
Union,SWCC,Governor,,DEM,Cathy Glasson,12,2,10
Union,Trinity Lutheran Church,Governor,,DEM,Cathy Glasson,12,0,12
Union,Supertel,Governor,,DEM,Cathy Glasson,6,1,5
Union,Crest Baptist Church,Governor,,DEM,Cathy Glasson,17,1,16
Union,Lorimor City Hall,Governor,,DEM,Cathy Glasson,2,0,2
Union,Afton Methodist Church,Governor,,DEM,Fred Hubbell,23,4,19
Union,Arispe Methodist Church,Governor,,DEM,Fred Hubbell,14,1,13
Union,Salem Lutheran Church,Governor,,DEM,Fred Hubbell,35,10,25
Union,SWCC,Governor,,DEM,Fred Hubbell,77,29,48
Union,Trinity Lutheran Church,Governor,,DEM,Fred Hubbell,46,14,32
Union,Supertel,Governor,,DEM,Fred Hubbell,25,10,15
Union,Crest Baptist Church,Governor,,DEM,Fred Hubbell,63,18,45
Union,Lorimor City Hall,Governor,,DEM,Fred Hubbell,11,2,9
Union,Afton Methodist Church,Governor,,DEM,Andrea Andy McGuire,3,0,3
Union,Arispe Methodist Church,Governor,,DEM,Andrea Andy McGuire,1,0,1
