county,precinct,office,district,party,candidate,votes,election_day,absentee
Fremont,Farragut,United States Representative District 3,,REP,David Young,371,242,129
Fremont,Green/Riverside/Scott,United States Representative District 3,,REP,David Young,508,337,171
Fremont,Hamburg/Washington TWP,United States Representative District 3,,REP,David Young,375,258,117
Fremont,Riverton,United States Representative District 3,,REP,David Young,148,109,39
Fremont,Sidney,United States Representative District 3,,REP,David Young,531,285,246
Fremont,Farragut,United States Representative District 3,,DEM,Cindy Axne,181,114,67
Fremont,Green/Riverside/Scott,United States Representative District 3,,DEM,Cindy Axne,266,189,77
Fremont,Hamburg/Washington TWP,United States Representative District 3,,DEM,Cindy Axne,180,121,59
Fremont,Riverton,United States Representative District 3,,DEM,Cindy Axne,66,46,20
Fremont,Sidney,United States Representative District 3,,DEM,Cindy Axne,297,131,166
Fremont,Farragut,United States Representative District 3,,LIB,Bryan Jack Holder,14,11,3
Fremont,Green/Riverside/Scott,United States Representative District 3,,LIB,Bryan Jack Holder,13,8,5
Fremont,Hamburg/Washington TWP,United States Representative District 3,,LIB,Bryan Jack Holder,6,5,1
Fremont,Riverton,United States Representative District 3,,LIB,Bryan Jack Holder,3,3,0
Fremont,Sidney,United States Representative District 3,,LIB,Bryan Jack Holder,5,4,1
Fremont,Farragut,United States Representative District 3,,GRN,Paul Knupp,4,3,1
Fremont,Green/Riverside/Scott,United States Representative District 3,,GRN,Paul Knupp,7,6,1
Fremont,Hamburg/Washington TWP,United States Representative District 3,,GRN,Paul Knupp,3,2,1
Fremont,Riverton,United States Representative District 3,,GRN,Paul Knupp,1,1,0
Fremont,Sidney,United States Representative District 3,,GRN,Paul Knupp,5,4,1
Fremont,Farragut,United States Representative District 3,,LMN,Mark Elworth Jr.,4,3,1
Fremont,Green/Riverside/Scott,United States Representative District 3,,LMN,Mark Elworth Jr.,10,3,7
Fremont,Hamburg/Washington TWP,United States Representative District 3,,LMN,Mark Elworth Jr.,2,1,1
Fremont,Riverton,United States Representative District 3,,LMN,Mark Elworth Jr.,3,3,0
Fremont,Sidney,United States Representative District 3,,LMN,Mark Elworth Jr.,4,1,3
Fremont,Farragut,United States Representative District 3,,,Joe Grandanette,2,2,0
Fremont,Green/Riverside/Scott,United States Representative District 3,,,Joe Grandanette,1,1,0
Fremont,Hamburg/Washington TWP,United States Representative District 3,,,Joe Grandanette,0,0,0
